Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,412695,291329,37478,158844,900346,2025-05-24
IMOEXF,Изменение,1607,-2321,690,4618,4594,2025-05-24
IMOEXF,Количество лиц,7199,2509,23,40,9771,2025-05-24
SBER,Открытые позиции,114986,44303,111710,182393,453392,2025-05-24
SBER,Изменение,-1453,-189,-2159,-3423,-7224,2025-05-24
SBER,Количество лиц,3578,1636,37,72,5323,2025-05-24
GAZP,Открытые позиции,216935,66228,354029,504736,1141928,2025-05-24
GAZP,Изменение,-4075,-37252,17608,50785,27066,2025-05-24
GAZP,Количество лиц,3519,1653,26,89,5287,2025-05-24
SMLT,Открытые позиции,197760,50964,20544,167340,436608,2025-05-24
SMLT,Изменение,1808,9579,833,-6938,5282,2025-05-24
SMLT,Количество лиц,948,330,10,30,1318,2025-05-24
GMKN,Открытые позиции,405388,89970,108204,423622,1027184,2025-05-24
GMKN,Изменение,19768,45105,5682,-19655,50900,2025-05-24
GMKN,Количество лиц,1793,480,17,48,2338,2025-05-24
YDEX,Открытые позиции,123041,21243,1277,103075,248636,2025-05-24
YDEX,Изменение,-1907,689,205,-2391,-3404,2025-05-24
YDEX,Количество лиц,1203,255,8,30,1496,2025-05-24
MGNT,Открытые позиции,140301,23209,8030,125122,296662,2025-05-24
MGNT,Изменение,19227,5061,-3648,10518,31158,2025-05-24
MGNT,Количество лиц,1508,349,8,33,1898,2025-05-24
ABIO,Открытые позиции,3352,348,349,3353,7402,2025-05-24
ABIO,Изменение,-8,-8,11,11,6,2025-05-24
ABIO,Количество лиц,74,10,1,2,87,2025-05-24
VTBR,Открытые позиции,170477,31448,5728,144757,352410,2025-05-24
VTBR,Изменение,-84,4858,484,-4458,800,2025-05-24
VTBR,Количество лиц,2282,915,8,41,3246,2025-05-24
SGZH,Открытые позиции,55015,60702,5819,132,121668,2025-05-24
SGZH,Изменение,-3147,825,3711,-261,1128,2025-05-24
SGZH,Количество лиц,499,245,6,1,751,2025-05-24
TRNFP,Открытые позиции,162995,36277,26533,153251,379056,2025-05-24
TRNFP,Изменение,6357,5026,4681,6012,22076,2025-05-24
TRNFP,Количество лиц,851,167,2,34,1054,2025-05-24
WUSH,Открытые позиции,46877,5660,7847,49064,109448,2025-05-24
WUSH,Изменение,623,-4,-760,-133,-274,2025-05-24
WUSH,Количество лиц,621,118,9,9,757,2025-05-24
VKCO,Открытые позиции,64421,12980,3658,55099,136158,2025-05-24
VKCO,Изменение,3161,494,-79,2588,6164,2025-05-24
VKCO,Количество лиц,719,211,4,24,958,2025-05-24
BABA,Открытые позиции,17254,5581,100,11773,34708,2025-05-24
BABA,Изменение,-1682,272,0,-1954,-3364,2025-05-24
BABA,Количество лиц,328,113,1,4,446,2025-05-24
BIDU,Открытые позиции,30438,11258,0,19180,60876,2025-05-24
BIDU,Изменение,-293,5051,0,-5344,-586,2025-05-24
BIDU,Количество лиц,337,44,0,5,386,2025-05-24
SIBN,Открытые позиции,17051,2151,1450,16350,37002,2025-05-24
SIBN,Изменение,-2683,99,1345,-1437,-2676,2025-05-24
SIBN,Количество лиц,528,102,8,8,646,2025-05-24
RNFT,Открытые позиции,50137,31192,932,19877,102138,2025-05-24
RNFT,Изменение,3498,-1046,-1436,3108,4124,2025-05-24
RNFT,Количество лиц,325,162,1,14,502,2025-05-24
MVID,Открытые позиции,8306,10154,1888,40,20388,2025-05-24
MVID,Изменение,221,1977,1168,-588,2778,2025-05-24
MVID,Количество лиц,128,105,3,2,238,2025-05-24
PIKK,Открытые позиции,37478,21221,2943,19200,80842,2025-05-24
PIKK,Изменение,-1015,2972,-440,-4427,-2910,2025-05-24
PIKK,Количество лиц,604,459,7,18,1088,2025-05-24
BELU,Открытые позиции,57888,51951,256,6193,116288,2025-05-24
BELU,Изменение,1918,4476,-444,-3002,2948,2025-05-24
BELU,Количество лиц,339,92,3,7,441,2025-05-24
MTLR,Открытые позиции,13674,19557,10568,4685,48484,2025-05-24
MTLR,Изменение,-220,950,905,-265,1370,2025-05-24
MTLR,Количество лиц,434,405,6,4,849,2025-05-24
POSI,Открытые позиции,88923,29197,335,60061,178516,2025-05-24
POSI,Изменение,1342,-5595,-110,6827,2464,2025-05-24
POSI,Количество лиц,694,175,3,19,891,2025-05-24
ASTR,Открытые позиции,73599,9887,435,64147,148068,2025-05-24
ASTR,Изменение,-82,250,86,-246,8,2025-05-24
ASTR,Количество лиц,420,94,1,10,525,2025-05-24
SOFL,Открытые позиции,29757,2647,0,27110,59514,2025-05-24
SOFL,Изменение,58,-255,-107,206,-98,2025-05-24
SOFL,Количество лиц,179,50,0,13,242,2025-05-24
ALRS,Открытые позиции,28708,3919,81297,106086,220010,2025-05-24
ALRS,Изменение,640,106,16,550,1312,2025-05-24
ALRS,Количество лиц,605,173,7,39,824,2025-05-24
NLMK,Открытые позиции,20212,5758,3090,17544,46604,2025-05-24
NLMK,Изменение,1141,-175,-263,1053,1756,2025-05-24
NLMK,Количество лиц,517,179,6,24,726,2025-05-24
AFLT,Открытые позиции,21983,14296,38,7725,44042,2025-05-24
AFLT,Изменение,5041,-96,-402,4735,9278,2025-05-24
AFLT,Количество лиц,623,236,4,34,897,2025-05-24
BANE,Открытые позиции,5470,4176,550,1844,12040,2025-05-24
BANE,Изменение,-73,411,76,-408,6,2025-05-24
BANE,Количество лиц,172,88,4,13,277,2025-05-24
RUAL,Открытые позиции,26837,3772,1545,24610,56764,2025-05-24
RUAL,Изменение,1723,-253,-104,1872,3238,2025-05-24
RUAL,Количество лиц,479,117,8,16,620,2025-05-24
LEAS,Открытые позиции,35574,10150,2704,28128,76556,2025-05-24
LEAS,Изменение,469,326,618,761,2174,2025-05-24
LEAS,Количество лиц,271,66,2,4,343,2025-05-24
AFKS,Открытые позиции,6415,6006,1607,2016,16044,2025-05-24
AFKS,Изменение,-339,-246,-147,-240,-972,2025-05-24
AFKS,Количество лиц,350,220,10,9,589,2025-05-24
RTKM,Открытые позиции,23283,8349,5021,19955,56608,2025-05-24
RTKM,Изменение,-372,-315,0,-57,-744,2025-05-24
RTKM,Количество лиц,451,144,5,16,616,2025-05-24
SFIN,Открытые позиции,13657,12377,34,1314,27382,2025-05-24
SFIN,Изменение,757,953,34,-162,1582,2025-05-24
SFIN,Количество лиц,202,63,1,4,270,2025-05-24
MOEX,Открытые позиции,15891,3572,6065,18384,43912,2025-05-24
MOEX,Изменение,-582,-31,-86,-637,-1336,2025-05-24
MOEX,Количество лиц,819,172,11,18,1020,2025-05-24
SBERP,Открытые позиции,9425,1452,3487,11460,25824,2025-05-24
SBERP,Изменение,-288,39,-23,-350,-622,2025-05-24
SBERP,Количество лиц,434,133,5,25,597,2025-05-24
ROSN,Открытые позиции,9300,2431,9767,16636,38134,2025-05-24
ROSN,Изменение,-61,155,-60,-276,-242,2025-05-24
ROSN,Количество лиц,951,227,9,24,1211,2025-05-24
FESH,Открытые позиции,5126,2270,10,2866,10272,2025-05-24
FESH,Изменение,-323,-126,10,-187,-626,2025-05-24
FESH,Количество лиц,86,69,1,14,170,2025-05-24
PHOR,Открытые позиции,20979,6473,997,15503,43952,2025-05-24
PHOR,Изменение,-60,-380,-150,170,-420,2025-05-24
PHOR,Количество лиц,263,117,4,12,396,2025-05-24
SVCB,Открытые позиции,63126,15489,0,47637,126252,2025-05-24
SVCB,Изменение,3762,-49,0,3811,7524,2025-05-24
SVCB,Количество лиц,453,178,0,13,644,2025-05-24
CBOM,Открытые позиции,7481,34213,26777,45,68516,2025-05-24
CBOM,Изменение,-2357,-231,2170,44,-374,2025-05-24
CBOM,Количество лиц,141,50,15,2,208,2025-05-24
LKOH,Открытые позиции,11047,11259,81500,81288,185094,2025-05-24
LKOH,Изменение,299,338,199,160,996,2025-05-24
