Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
RUAL,Изменение,-542,-149,64,-329,-956,2025-04-18
RUAL,Количество лиц,417,90,5,23,535,2025-04-18
LEAS,Открытые позиции,28734,23008,1037,6763,59542,2025-04-18
LEAS,Изменение,40,1128,-132,-1220,-184,2025-04-18
LEAS,Количество лиц,206,67,3,8,284,2025-04-18
AFKS,Открытые позиции,7998,6302,1679,3375,19354,2025-04-18
AFKS,Изменение,-219,-18,150,-51,-138,2025-04-18
AFKS,Количество лиц,368,226,10,12,616,2025-04-18
RTKM,Открытые позиции,19010,11036,5047,13021,48114,2025-04-18
RTKM,Изменение,788,-229,-705,312,166,2025-04-18
RTKM,Количество лиц,400,154,3,19,576,2025-04-18
SFIN,Открытые позиции,15859,8660,500,7699,32718,2025-04-18
SFIN,Изменение,116,-199,-100,215,32,2025-04-18
SFIN,Количество лиц,197,62,1,9,269,2025-04-18
MOEX,Открытые позиции,18565,5724,6357,19198,49844,2025-04-18
MOEX,Изменение,-93,140,-120,-353,-426,2025-04-18
MOEX,Количество лиц,990,175,8,22,1195,2025-04-18
SBERP,Открытые позиции,8030,990,2993,10033,22046,2025-04-18
SBERP,Изменение,-272,77,259,-90,-26,2025-04-18
SBERP,Количество лиц,477,117,5,18,617,2025-04-18
ROSN,Открытые позиции,8245,1884,11023,17384,38536,2025-04-18
ROSN,Изменение,-874,188,309,-753,-1130,2025-04-18
ROSN,Количество лиц,936,195,17,14,1162,2025-04-18
FESH,Открытые позиции,5734,487,0,5247,11468,2025-04-18
FESH,Изменение,-41,8,-44,-93,-170,2025-04-18
FESH,Количество лиц,97,44,0,14,155,2025-04-18
PHOR,Открытые позиции,22449,3857,449,19041,45796,2025-04-18
PHOR,Изменение,-93,352,4,-441,-178,2025-04-18
PHOR,Количество лиц,312,93,5,13,423,2025-04-18
SVCB,Открытые позиции,52077,5010,0,47067,104154,2025-04-18
SVCB,Изменение,1559,-4650,-59,6150,3000,2025-04-18
SVCB,Количество лиц,381,63,0,14,458,2025-04-18
CBOM,Открытые позиции,876,2654,2596,818,6944,2025-04-18
CBOM,Изменение,55,22,6,39,122,2025-04-18
CBOM,Количество лиц,70,53,2,6,131,2025-04-18
LKOH,Открытые позиции,11037,4380,45695,52352,113464,2025-04-18
LKOH,Изменение,885,29,398,1254,2566,2025-04-18
LKOH,Количество лиц,1230,277,14,11,1532,2025-04-18
KMAZ,Открытые позиции,9917,3282,20,6655,19874,2025-04-18
KMAZ,Изменение,5,-34,-62,-23,-114,2025-04-18
KMAZ,Количество лиц,152,46,1,10,209,2025-04-18
SNGS,Открытые позиции,9328,1085,2004,10247,22664,2025-04-18
SNGS,Изменение,104,-32,-115,21,-22,2025-04-18
SNGS,Количество лиц,436,62,10,24,532,2025-04-18
HYDR,Открытые позиции,9074,1585,260,7749,18668,2025-04-18
HYDR,Изменение,13,-25,77,115,180,2025-04-18
HYDR,Количество лиц,202,59,2,15,278,2025-04-18
NVTK,Открытые позиции,4069,1233,1327,4163,10792,2025-04-18
NVTK,Изменение,94,9,-205,-120,-222,2025-04-18
NVTK,Количество лиц,600,197,8,16,821,2025-04-18
FEES,Открытые позиции,4653,813,88,3928,9482,2025-04-18
FEES,Изменение,81,-129,0,210,162,2025-04-18
FEES,Количество лиц,162,44,1,9,216,2025-04-18
MAGN,Открытые позиции,3460,628,741,3573,8402,2025-04-18
MAGN,Изменение,148,25,-130,-7,36,2025-04-18
MAGN,Количество лиц,321,68,5,9,403,2025-04-18
BSPB,Открытые позиции,8540,6259,796,3077,18672,2025-04-18
BSPB,Изменение,20,-121,-136,5,-232,2025-04-18
BSPB,Количество лиц,250,141,7,7,405,2025-04-18
TATN,Открытые позиции,1817,1317,2818,3318,9270,2025-04-18
TATN,Изменение,6,-44,795,845,1602,2025-04-18
TATN,Количество лиц,281,106,10,6,403,2025-04-18
FLOT,Открытые позиции,6300,1763,376,4913,13352,2025-04-18
FLOT,Изменение,-422,182,373,-231,-98,2025-04-18
FLOT,Количество лиц,264,85,6,15,370,2025-04-18
MTSS,Открытые позиции,2706,791,1589,3504,8590,2025-04-18
MTSS,Изменение,-79,51,-3,-133,-164,2025-04-18
MTSS,Количество лиц,236,103,4,26,369,2025-04-18
TATNP,Открытые позиции,2298,953,73,1418,4742,2025-04-18
TATNP,Изменение,-23,-114,34,125,22,2025-04-18
TATNP,Количество лиц,162,42,2,6,212,2025-04-18
CHMF,Открытые позиции,1399,286,483,1596,3764,2025-04-18
CHMF,Изменение,-5,18,-20,-43,-50,2025-04-18
CHMF,Количество лиц,207,58,7,13,285,2025-04-18
RASP,Открытые позиции,7336,6962,377,751,15426,2025-04-18
RASP,Изменение,73,123,116,66,378,2025-04-18
RASP,Количество лиц,99,63,2,9,173,2025-04-18
IRAO,Открытые позиции,2160,1442,1304,2022,6928,2025-04-18
IRAO,Изменение,7,-8,397,412,808,2025-04-18
IRAO,Количество лиц,263,47,5,8,323,2025-04-18
SNGSP,Открытые позиции,4615,738,377,4254,9984,2025-04-18
SNGSP,Изменение,345,94,45,296,780,2025-04-18
SNGSP,Количество лиц,376,85,7,21,489,2025-04-18
PLZL,Открытые позиции,770,1269,1089,590,3718,2025-04-18
PLZL,Изменение,5,41,-47,-83,-84,2025-04-18
PLZL,Количество лиц,182,162,8,11,363,2025-04-18
SPBE,Открытые позиции,33668,16246,3672,21094,74680,2025-04-18
SPBE,Изменение,-518,-5938,-4909,511,-10854,2025-04-18
SPBE,Количество лиц,642,183,8,12,845,2025-04-18
