Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,461495,302618,34906,193783,992802,2025-06-18
IMOEXF,Изменение,14839,29704,13917,-948,57512,2025-06-18
IMOEXF,Количество лиц,8289,2353,25,33,10700,2025-06-18
SBER,Открытые позиции,126693,36315,156502,246880,566390,2025-06-18
SBER,Изменение,2681,-1082,-2855,908,-348,2025-06-18
SBER,Количество лиц,3951,1069,72,40,5132,2025-06-18
GAZP,Открытые позиции,234500,61667,496722,669555,1462444,2025-06-18
GAZP,Изменение,-9331,-2843,16253,9765,13844,2025-06-18
GAZP,Количество лиц,3664,1034,48,84,4830,2025-06-18
SMLT,Открытые позиции,184910,38915,59568,205563,488956,2025-06-18
SMLT,Изменение,-12953,-9131,1409,-2413,-23088,2025-06-18
SMLT,Количество лиц,949,299,7,38,1293,2025-06-18
GMKN,Открытые позиции,449197,58958,179945,570184,1258284,2025-06-18
GMKN,Изменение,-37269,-40359,26058,29148,-22422,2025-06-18
GMKN,Количество лиц,2099,358,16,52,2525,2025-06-18
YDEX,Открытые позиции,139568,19449,20492,140611,320120,2025-06-18
YDEX,Изменение,462,1445,-160,-1143,604,2025-06-18
YDEX,Количество лиц,1400,220,13,48,1681,2025-06-18
MGNT,Открытые позиции,162951,9615,33851,187187,393604,2025-06-18
MGNT,Изменение,4590,-619,-1053,4156,7074,2025-06-18
MGNT,Количество лиц,1471,215,11,36,1733,2025-06-18
ABIO,Открытые позиции,2622,496,1423,3549,8090,2025-06-18
ABIO,Изменение,-49,56,82,-23,66,2025-06-18
ABIO,Количество лиц,79,14,5,4,102,2025-06-18
VTBR,Открытые позиции,192317,31837,69196,229676,523026,2025-06-18
VTBR,Изменение,-6163,-9445,13988,17270,15650,2025-06-18
VTBR,Количество лиц,2508,520,19,26,3073,2025-06-18
SGZH,Открытые позиции,47422,48453,3164,2133,101172,2025-06-18
SGZH,Изменение,-3061,-4615,197,1751,-5728,2025-06-18
SGZH,Количество лиц,398,234,2,9,643,2025-06-18
TRNFP,Открытые позиции,117552,45601,93554,165505,422212,2025-06-18
TRNFP,Изменение,120,-64,5171,5355,10582,2025-06-18
TRNFP,Количество лиц,671,168,8,10,857,2025-06-18
WUSH,Открытые позиции,55213,8522,19190,65881,148806,2025-06-18
WUSH,Изменение,3318,-1985,-474,4829,5688,2025-06-18
WUSH,Количество лиц,596,168,16,23,803,2025-06-18
VKCO,Открытые позиции,54969,15566,19267,58670,148472,2025-06-18
VKCO,Изменение,1275,-542,1085,2902,4720,2025-06-18
VKCO,Количество лиц,702,208,11,26,947,2025-06-18
BABA,Открытые позиции,20467,14463,14,6018,40962,2025-06-18
BABA,Изменение,32,-3204,14,3250,92,2025-06-18
BABA,Количество лиц,350,81,1,2,434,2025-06-18
BIDU,Открытые позиции,32742,10162,20,22600,65524,2025-06-18
BIDU,Изменение,6405,-19,0,6424,12810,2025-06-18
BIDU,Количество лиц,187,37,1,3,228,2025-06-18
SIBN,Открытые позиции,13982,2094,8544,20432,45052,2025-06-18
SIBN,Изменение,-212,-447,1195,1430,1966,2025-06-18
SIBN,Количество лиц,428,94,12,11,545,2025-06-18
RNFT,Открытые позиции,48912,22070,3265,30107,104354,2025-06-18
RNFT,Изменение,3680,-5757,629,10066,8618,2025-06-18
RNFT,Количество лиц,313,239,2,17,571,2025-06-18
MVID,Открытые позиции,10624,15577,7477,2524,36202,2025-06-18
MVID,Изменение,-109,2817,390,-2536,562,2025-06-18
MVID,Количество лиц,140,93,3,9,245,2025-06-18
PIKK,Открытые позиции,34178,23979,15896,26095,100148,2025-06-18
PIKK,Изменение,-5479,-1709,4579,809,-1800,2025-06-18
PIKK,Количество лиц,584,479,9,28,1100,2025-06-18
BELU,Открытые позиции,47657,29260,1522,19919,98358,2025-06-18
BELU,Изменение,4501,-756,-259,4998,8484,2025-06-18
BELU,Количество лиц,314,82,2,17,415,2025-06-18
MTLR,Открытые позиции,12305,16582,9879,5602,44368,2025-06-18
MTLR,Изменение,-514,-499,674,659,320,2025-06-18
MTLR,Количество лиц,423,297,5,11,736,2025-06-18
POSI,Открытые позиции,86899,16884,1289,71304,176376,2025-06-18
POSI,Изменение,-3337,1048,565,-3820,-5544,2025-06-18
POSI,Количество лиц,690,177,7,15,889,2025-06-18
ASTR,Открытые позиции,49174,14222,17514,52466,133376,2025-06-18
ASTR,Изменение,-2798,90,2716,-172,-164,2025-06-18
ASTR,Количество лиц,365,95,6,14,480,2025-06-18
SOFL,Открытые позиции,22730,2677,1130,21183,47720,2025-06-18
SOFL,Изменение,-1121,-132,257,-732,-1728,2025-06-18
SOFL,Количество лиц,170,35,3,10,218,2025-06-18
ALRS,Открытые позиции,28815,3879,68406,93342,194442,2025-06-18
ALRS,Изменение,-1801,-1511,-701,-991,-5004,2025-06-18
ALRS,Количество лиц,535,182,15,30,762,2025-06-18
NLMK,Открытые позиции,25387,5473,4234,24148,59242,2025-06-18
NLMK,Изменение,-900,-472,1214,786,628,2025-06-18
NLMK,Количество лиц,550,145,6,54,755,2025-06-18
AFLT,Открытые позиции,23238,12078,457,11617,47390,2025-06-18
AFLT,Изменение,-986,-2496,26,1536,-1920,2025-06-18
AFLT,Количество лиц,604,214,4,29,851,2025-06-18
BANE,Открытые позиции,5052,3139,1318,3231,12740,2025-06-18
BANE,Изменение,-871,-593,-112,-390,-1966,2025-06-18
BANE,Количество лиц,173,63,4,11,251,2025-06-18
RUAL,Открытые позиции,28220,3803,11072,35489,78584,2025-06-18
RUAL,Изменение,-3645,-1806,4915,3076,2540,2025-06-18
RUAL,Количество лиц,472,97,5,20,594,2025-06-18
LEAS,Открытые позиции,40223,13480,426,27169,81298,2025-06-18
LEAS,Изменение,-1605,-2602,426,1423,-2358,2025-06-18
LEAS,Количество лиц,233,84,1,12,330,2025-06-18
AFKS,Открытые позиции,5290,8130,4207,1367,18994,2025-06-18
AFKS,Изменение,-760,-512,269,21,-982,2025-06-18
AFKS,Количество лиц,333,202,6,24,565,2025-06-18
RTKM,Открытые позиции,18288,3401,9684,24571,55944,2025-06-18
RTKM,Изменение,-3350,-1140,1852,-358,-2996,2025-06-18
RTKM,Количество лиц,377,79,10,12,478,2025-06-18
SFIN,Открытые позиции,11694,8743,3260,6211,29908,2025-06-18
SFIN,Изменение,-817,-1381,-150,414,-1934,2025-06-18
SFIN,Количество лиц,182,37,2,11,232,2025-06-18
MOEX,Открытые позиции,14183,3333,11927,22777,52220,2025-06-18
MOEX,Изменение,-982,-671,522,211,-920,2025-06-18
MOEX,Количество лиц,771,144,12,15,942,2025-06-18
SBERP,Открытые позиции,8663,1620,5493,12536,28312,2025-06-18
SBERP,Изменение,209,-167,-106,270,206,2025-06-18
SBERP,Количество лиц,516,107,8,23,654,2025-06-18
ROSN,Открытые позиции,8203,3544,13186,17845,42778,2025-06-18
ROSN,Изменение,185,208,758,735,1886,2025-06-18
ROSN,Количество лиц,856,279,16,29,1180,2025-06-18
FESH,Открытые позиции,3398,2671,392,1119,7580,2025-06-18
FESH,Изменение,47,96,-27,-76,40,2025-06-18
FESH,Количество лиц,85,95,4,11,195,2025-06-18
PHOR,Открытые позиции,4532,4667,7687,7552,24438,2025-06-18
PHOR,Изменение,-6,163,-211,-380,-434,2025-06-18
PHOR,Количество лиц,243,90,9,10,352,2025-06-18
SVCB,Открытые позиции,53855,4817,661,49699,109032,2025-06-18
SVCB,Изменение,-149,244,319,-74,340,2025-06-18
SVCB,Количество лиц,372,77,4,13,466,2025-06-18
CBOM,Открытые позиции,2068,15255,13458,271,31052,2025-06-18
CBOM,Изменение,276,-527,-672,131,-792,2025-06-18
CBOM,Количество лиц,109,52,10,6,177,2025-06-18
LKOH,Открытые позиции,12434,9646,51573,54361,128014,2025-06-18
LKOH,Изменение,-529,-452,956,879,854,2025-06-18
LKOH,Количество лиц,996,446,10,47,1499,2025-06-18
KMAZ,Открытые позиции,8650,4808,2172,6014,21644,2025-06-18
KMAZ,Изменение,-1079,186,713,-552,-732,2025-06-18
KMAZ,Количество лиц,139,50,4,9,202,2025-06-18
SNGS,Открытые позиции,9315,1038,5683,13960,29996,2025-06-18
SNGS,Изменение,-604,49,844,191,480,2025-06-18
SNGS,Количество лиц,421,58,9,17,505,2025-06-18
HYDR,Открытые позиции,7554,2795,5809,10568,26726,2025-06-18
