Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,460266,312738,28134,175662,976800,2025-06-25
IMOEXF,Изменение,-9594,-6835,-15371,-18130,-49930,2025-06-25
IMOEXF,Количество лиц,7673,2322,20,31,10046,2025-06-25
SBER,Открытые позиции,97713,30983,54246,120976,303918,2025-06-25
SBER,Изменение,6086,3868,184,2402,12540,2025-06-25
SBER,Количество лиц,2708,1194,46,33,3981,2025-06-25
GAZP,Открытые позиции,185084,51715,407666,541035,1185500,2025-06-25
GAZP,Изменение,5866,5219,7510,8157,26752,2025-06-25
GAZP,Количество лиц,2363,1033,17,98,3511,2025-06-25
SMLT,Открытые позиции,153176,42577,4,110603,306360,2025-06-25
SMLT,Изменение,8528,8316,-165,47,16726,2025-06-25
SMLT,Количество лиц,707,201,1,42,951,2025-06-25
GMKN,Открытые позиции,378356,65963,94107,406500,944926,2025-06-25
GMKN,Изменение,16499,-1017,1728,19244,36454,2025-06-25
GMKN,Количество лиц,1479,465,5,54,2003,2025-06-25
YDEX,Открытые позиции,87488,19700,1591,69379,178158,2025-06-25
YDEX,Изменение,5545,2900,240,2885,11570,2025-06-25
YDEX,Количество лиц,735,350,7,32,1124,2025-06-25
MGNT,Открытые позиции,91748,6835,2165,87078,187826,2025-06-25
MGNT,Изменение,5444,1113,-49,4282,10790,2025-06-25
MGNT,Количество лиц,1069,220,3,35,1327,2025-06-25
ABIO,Открытые позиции,1108,611,0,497,2216,2025-06-25
ABIO,Изменение,-3,2,0,-5,-6,2025-06-25
ABIO,Количество лиц,50,10,0,3,63,2025-06-25
VTBR,Открытые позиции,168664,46270,72764,195158,482856,2025-06-25
VTBR,Изменение,4510,4138,8797,9169,26614,2025-06-25
VTBR,Количество лиц,2099,773,17,14,2903,2025-06-25
SGZH,Открытые позиции,30567,38190,7710,87,76554,2025-06-25
SGZH,Изменение,-1010,782,1774,-18,1528,2025-06-25
SGZH,Количество лиц,238,238,9,1,486,2025-06-25
TRNFP,Открытые позиции,56369,71053,98547,83863,309832,2025-06-25
TRNFP,Изменение,-3163,28585,13387,-18361,20448,2025-06-25
TRNFP,Количество лиц,465,184,3,4,656,2025-06-25
WUSH,Открытые позиции,39304,6001,71,33374,78750,2025-06-25
WUSH,Изменение,5903,212,3,5694,11812,2025-06-25
WUSH,Количество лиц,319,109,1,30,459,2025-06-25
VKCO,Открытые позиции,46694,11298,5064,40460,103516,2025-06-25
VKCO,Изменение,5929,1331,50,4648,11958,2025-06-25
VKCO,Количество лиц,487,160,2,35,684,2025-06-25
BABA,Открытые позиции,14509,4090,14,10433,29046,2025-06-25
BABA,Изменение,-85,508,14,-579,-142,2025-06-25
BABA,Количество лиц,175,58,1,3,237,2025-06-25
BIDU,Открытые позиции,19361,1431,19,17949,38760,2025-06-25
BIDU,Изменение,9,64,19,-36,56,2025-06-25
BIDU,Количество лиц,91,26,1,3,121,2025-06-25
SIBN,Открытые позиции,7969,2303,1352,7018,18642,2025-06-25
SIBN,Изменение,83,298,280,65,726,2025-06-25
SIBN,Количество лиц,234,87,3,18,342,2025-06-25
RNFT,Открытые позиции,16241,22065,7189,1365,46860,2025-06-25
RNFT,Изменение,-470,3424,2682,-1212,4424,2025-06-25
RNFT,Количество лиц,210,144,5,7,366,2025-06-25
MVID,Открытые позиции,6808,10090,3885,603,21386,2025-06-25
MVID,Изменение,-62,-27,142,107,160,2025-06-25
MVID,Количество лиц,67,85,1,3,156,2025-06-25
PIKK,Открытые позиции,24656,8658,115,16113,49542,2025-06-25
PIKK,Изменение,4775,-457,-1,5231,9548,2025-06-25
PIKK,Количество лиц,436,306,1,35,778,2025-06-25
BELU,Открытые позиции,32930,9102,0,23828,65860,2025-06-25
BELU,Изменение,954,-4826,-384,5396,1140,2025-06-25
BELU,Количество лиц,177,62,0,19,258,2025-06-25
MTLR,Открытые позиции,6186,11282,5367,271,23106,2025-06-25
MTLR,Изменение,108,-1402,-1705,-195,-3194,2025-06-25
MTLR,Количество лиц,274,211,2,8,495,2025-06-25
POSI,Открытые позиции,56279,13266,438,43451,113434,2025-06-25
POSI,Изменение,-1658,-1910,428,680,-2460,2025-06-25
POSI,Количество лиц,423,120,3,27,573,2025-06-25
ASTR,Открытые позиции,31608,16638,179,15149,63574,2025-06-25
