Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
LKOH,Изменение,584,677,1611,1518,4390,2025-05-22
LKOH,Количество лиц,1085,367,21,18,1491,2025-05-22
KMAZ,Открытые позиции,10167,5312,900,5755,22134,2025-05-22
KMAZ,Изменение,-311,160,330,-141,38,2025-05-22
KMAZ,Количество лиц,176,57,5,9,247,2025-05-22
SNGS,Открытые позиции,11086,1273,1539,11352,25250,2025-05-22
SNGS,Изменение,-31,-113,-15,67,-92,2025-05-22
SNGS,Количество лиц,483,90,5,21,599,2025-05-22
HYDR,Открытые позиции,8700,1199,556,8057,18512,2025-05-22
HYDR,Изменение,180,69,-3,108,354,2025-05-22
HYDR,Количество лиц,226,53,2,14,295,2025-05-22
NVTK,Открытые позиции,4365,965,733,4133,10196,2025-05-22
NVTK,Изменение,23,-101,-42,82,-38,2025-05-22
NVTK,Количество лиц,564,165,10,26,765,2025-05-22
FEES,Открытые позиции,5514,725,314,5103,11656,2025-05-22
FEES,Изменение,155,55,8,108,326,2025-05-22
FEES,Количество лиц,177,60,4,8,249,2025-05-22
MAGN,Открытые позиции,3449,614,687,3522,8272,2025-05-22
MAGN,Изменение,-39,31,30,-40,-18,2025-05-22
MAGN,Количество лиц,334,78,6,9,427,2025-05-22
BSPB,Открытые позиции,9242,11343,3447,1346,25378,2025-05-22
BSPB,Изменение,78,-222,-401,-101,-646,2025-05-22
BSPB,Количество лиц,258,126,3,7,394,2025-05-22
TATN,Открытые позиции,1823,1644,11592,11771,26830,2025-05-22
TATN,Изменение,159,-102,-127,134,64,2025-05-22
TATN,Количество лиц,263,129,8,7,407,2025-05-22
FLOT,Открытые позиции,9314,2920,305,6699,19238,2025-05-22
FLOT,Изменение,1426,296,138,1268,3128,2025-05-22
FLOT,Количество лиц,307,154,3,13,477,2025-05-22
MTSS,Открытые позиции,2755,1669,3126,4212,11762,2025-05-22
MTSS,Изменение,-109,-30,740,661,1262,2025-05-22
MTSS,Количество лиц,288,121,11,17,437,2025-05-22
TATNP,Открытые позиции,1660,1077,1535,2118,6390,2025-05-22
TATNP,Изменение,-9,-53,-29,15,-76,2025-05-22
TATNP,Количество лиц,140,50,5,4,199,2025-05-22
CHMF,Открытые позиции,1625,338,597,1884,4444,2025-05-22
CHMF,Изменение,77,-17,136,230,426,2025-05-22
CHMF,Количество лиц,203,76,12,10,301,2025-05-22
RASP,Открытые позиции,7472,5143,272,2601,15488,2025-05-22
RASP,Изменение,962,495,-132,335,1660,2025-05-22
RASP,Количество лиц,159,65,3,14,241,2025-05-22
IRAO,Открытые позиции,2497,1910,6233,6820,17460,2025-05-22
IRAO,Изменение,8,119,82,-29,180,2025-05-22
IRAO,Количество лиц,264,112,6,7,389,2025-05-22
SNGSP,Открытые позиции,4237,683,691,4245,9856,2025-05-22
SNGSP,Изменение,-304,-58,83,-163,-442,2025-05-22
SNGSP,Количество лиц,384,110,10,15,519,2025-05-22
PLZL,Открытые позиции,924,233,962,1653,3772,2025-05-22
PLZL,Изменение,37,28,-2,7,70,2025-05-22
PLZL,Количество лиц,230,86,5,30,351,2025-05-22
SPBE,Открытые позиции,32933,23727,14227,23433,94320,2025-05-22
SPBE,Изменение,-976,1466,1937,-505,1922,2025-05-22
SPBE,Количество лиц,623,294,9,16,942,2025-05-22
