Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,507209,287535,37725,257399,1089868,2025-06-20
IMOEXF,Изменение,16388,2489,1010,14909,34796,2025-06-20
IMOEXF,Количество лиц,8451,2377,26,32,10886,2025-06-20
SBER,Открытые позиции,102379,24574,191210,269015,587178,2025-06-20
SBER,Изменение,-3317,-4886,11494,13063,16354,2025-06-20
SBER,Количество лиц,3237,763,63,26,4089,2025-06-20
GAZP,Открытые позиции,183839,47654,782594,918779,1932866,2025-06-20
GAZP,Изменение,-22265,-8494,27316,13545,10102,2025-06-20
GAZP,Количество лиц,2643,1012,34,89,3778,2025-06-20
SMLT,Открытые позиции,146498,34096,103955,216357,500906,2025-06-20
SMLT,Изменение,-30757,-896,41062,11201,20610,2025-06-20
SMLT,Количество лиц,786,238,17,39,1080,2025-06-20
GMKN,Открытые позиции,379262,59724,282400,601938,1323324,2025-06-20
GMKN,Изменение,-42969,11945,75577,20663,65216,2025-06-20
GMKN,Количество лиц,1593,481,19,36,2129,2025-06-20
YDEX,Открытые позиции,98063,19747,44076,122392,284278,2025-06-20
YDEX,Изменение,-20141,2259,19682,-2718,-918,2025-06-20
YDEX,Количество лиц,1080,228,14,42,1364,2025-06-20
MGNT,Открытые позиции,138450,6683,64137,195904,405174,2025-06-20
MGNT,Изменение,-18091,-913,16860,-318,-2462,2025-06-20
MGNT,Количество лиц,1203,161,18,27,1409,2025-06-20
ABIO,Открытые позиции,2343,338,1724,3729,8134,2025-06-20
ABIO,Изменение,-195,-125,129,59,-132,2025-06-20
ABIO,Количество лиц,75,13,3,5,96,2025-06-20
VTBR,Открытые позиции,181138,33617,120107,267628,602490,2025-06-20
VTBR,Изменение,-1090,6610,34731,27031,67282,2025-06-20
VTBR,Количество лиц,1994,612,23,19,2648,2025-06-20
SGZH,Открытые позиции,33683,36337,3388,734,74142,2025-06-20
SGZH,Изменение,-10870,-9568,533,-769,-20674,2025-06-20
SGZH,Количество лиц,286,170,5,7,468,2025-06-20
TRNFP,Открытые позиции,59541,47101,147952,160392,414986,2025-06-20
TRNFP,Изменение,-6587,-745,10159,4317,7144,2025-06-20
TRNFP,Количество лиц,536,162,9,7,714,2025-06-20
WUSH,Открытые позиции,44718,6969,33195,70944,155826,2025-06-20
WUSH,Изменение,-7419,35,9942,2488,5046,2025-06-20
WUSH,Количество лиц,502,153,15,25,695,2025-06-20
VKCO,Открытые позиции,47986,13007,29734,64713,155440,2025-06-20
VKCO,Изменение,-3219,-2067,6824,5672,7210,2025-06-20
VKCO,Количество лиц,608,175,10,27,820,2025-06-20
BABA,Открытые позиции,22331,13436,0,8895,44662,2025-06-20
BABA,Изменение,964,158,0,806,1928,2025-06-20
BABA,Количество лиц,327,75,0,4,406,2025-06-20
BIDU,Открытые позиции,35530,9451,0,26079,71060,2025-06-20
BIDU,Изменение,218,-642,0,860,436,2025-06-20
BIDU,Количество лиц,170,37,0,4,211,2025-06-20
SIBN,Открытые позиции,9556,1755,14637,22438,48386,2025-06-20
SIBN,Изменение,-3089,-178,2884,-27,-410,2025-06-20
SIBN,Количество лиц,311,76,13,12,412,2025-06-20
RNFT,Открытые позиции,30716,18099,7160,19777,75752,2025-06-20
RNFT,Изменение,-8453,-2990,545,-4918,-15816,2025-06-20
RNFT,Количество лиц,233,208,4,6,451,2025-06-20
MVID,Открытые позиции,10290,13000,7788,5078,36156,2025-06-20
MVID,Изменение,-1649,-2540,-482,409,-4262,2025-06-20
MVID,Количество лиц,110,105,2,11,228,2025-06-20
PIKK,Открытые позиции,23734,18013,18532,24253,84532,2025-06-20
PIKK,Изменение,-6827,-3242,843,-2742,-11968,2025-06-20
PIKK,Количество лиц,467,379,5,18,869,2025-06-20
BELU,Открытые позиции,37132,29268,8717,16581,91698,2025-06-20
BELU,Изменение,-10793,408,6852,-4349,-7882,2025-06-20
BELU,Количество лиц,230,67,5,16,318,2025-06-20
MTLR,Открытые позиции,8631,15228,11000,4403,39262,2025-06-20
MTLR,Изменение,-2683,-1741,463,-479,-4440,2025-06-20
MTLR,Количество лиц,345,262,10,3,620,2025-06-20
POSI,Открытые позиции,71051,15780,3880,59151,149862,2025-06-20
POSI,Изменение,-8559,-123,2835,-5601,-11448,2025-06-20
POSI,Количество лиц,529,159,5,16,709,2025-06-20
ASTR,Открытые позиции,50890,12686,26527,64731,154834,2025-06-20
ASTR,Изменение,-2340,-446,4239,2345,3798,2025-06-20
ASTR,Количество лиц,340,82,5,18,445,2025-06-20
SOFL,Открытые позиции,22495,3754,8343,27084,61676,2025-06-20
SOFL,Изменение,-2848,-568,2968,688,240,2025-06-20
SOFL,Количество лиц,120,36,6,7,169,2025-06-20
ALRS,Открытые позиции,20531,3734,77350,94147,195762,2025-06-20
ALRS,Изменение,-3614,-221,4185,792,1142,2025-06-20
