Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,385017,228338,32451,189130,834936,2025-04-17
IMOEXF,Изменение,3938,14214,1558,-8718,10992,2025-04-17
IMOEXF,Количество лиц,8132,2089,29,31,10281,2025-04-17
SBER,Открытые позиции,114655,50475,63381,127561,356072,2025-04-17
SBER,Изменение,12307,508,-2448,9351,19718,2025-04-17
SBER,Количество лиц,4032,1119,46,47,5244,2025-04-17
GAZP,Открытые позиции,220041,26781,265043,458303,970168,2025-04-17
GAZP,Изменение,17112,-7641,14424,39177,63072,2025-04-17
GAZP,Количество лиц,3408,947,15,115,4485,2025-04-17
SMLT,Открытые позиции,248571,51042,6390,203919,509922,2025-04-17
SMLT,Изменение,768,-4484,-474,4778,588,2025-04-17
SMLT,Количество лиц,914,336,3,47,1300,2025-04-17
GMKN,Открытые позиции,360647,30350,174337,504634,1069968,2025-04-17
GMKN,Изменение,48162,-52945,-5519,95588,85286,2025-04-17
GMKN,Количество лиц,1696,297,12,78,2083,2025-04-17
YDEX,Открытые позиции,134375,26051,11497,119821,291744,2025-04-17
YDEX,Изменение,14663,-3531,1787,19981,32900,2025-04-17
YDEX,Количество лиц,1321,283,6,52,1662,2025-04-17
MGNT,Открытые позиции,86660,5540,2553,83673,178426,2025-04-17
MGNT,Изменение,1013,-258,-2391,-1120,-2756,2025-04-17
MGNT,Количество лиц,1243,173,6,19,1441,2025-04-17
ABIO,Открытые позиции,9633,676,0,8957,19266,2025-04-17
ABIO,Изменение,115,-21,0,136,230,2025-04-17
ABIO,Количество лиц,71,15,0,8,94,2025-04-17
VTBR,Открытые позиции,170416,26359,25942,169999,392716,2025-04-17
VTBR,Изменение,9061,1077,-4484,3500,9154,2025-04-17
VTBR,Количество лиц,2680,588,13,49,3330,2025-04-17
SGZH,Открытые позиции,60936,69146,8717,507,139306,2025-04-17
SGZH,Изменение,291,-647,-481,457,-380,2025-04-17
SGZH,Количество лиц,592,287,9,2,890,2025-04-17
TRNFP,Открытые позиции,84948,25277,7072,66743,184040,2025-04-17
TRNFP,Изменение,-2594,2529,1845,-3278,-1498,2025-04-17
TRNFP,Количество лиц,692,149,2,17,860,2025-04-17
WUSH,Открытые позиции,55518,5945,2633,52206,116302,2025-04-17
WUSH,Изменение,-154,-6776,-5546,1076,-11400,2025-04-17
WUSH,Количество лиц,640,148,5,16,809,2025-04-17
VKCO,Открытые позиции,62321,16077,1336,47580,127314,2025-04-17
VKCO,Изменение,651,1230,2,-577,1306,2025-04-17
VKCO,Количество лиц,769,253,3,33,1058,2025-04-17
BABA,Открытые позиции,35164,5169,300,30295,70928,2025-04-17
BABA,Изменение,2700,767,-1,1932,5398,2025-04-17
BABA,Количество лиц,408,114,2,4,528,2025-04-17
BIDU,Открытые позиции,29540,1945,0,27595,59080,2025-04-17
BIDU,Изменение,16,946,-1,-931,30,2025-04-17
BIDU,Количество лиц,222,46,0,4,272,2025-04-17
SIBN,Открытые позиции,22642,2173,831,21300,46946,2025-04-17
