Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,495598,187138,31860,340320,1054916,2025-04-04
IMOEXF,Изменение,8471,-7815,-3655,12631,9632,2025-04-04
IMOEXF,Количество лиц,7862,1815,19,41,9737,2025-04-04
SBER,Открытые позиции,92250,68205,56778,80823,298056,2025-04-04
SBER,Изменение,-910,7718,-315,-8943,-2450,2025-04-04
SBER,Количество лиц,2874,1872,24,47,4817,2025-04-04
GAZP,Открытые позиции,192614,34472,215414,373556,816056,2025-04-04
GAZP,Изменение,-4454,1592,4019,-2027,-870,2025-04-04
GAZP,Количество лиц,3344,1090,27,45,4506,2025-04-04
SMLT,Открытые позиции,190775,52918,6603,144460,394756,2025-04-04
SMLT,Изменение,-4273,-5343,267,1337,-8012,2025-04-04
SMLT,Количество лиц,906,323,11,9,1249,2025-04-04
GMKN,Открытые позиции,308915,59392,111208,360731,840246,2025-04-04
GMKN,Изменение,-4536,-1479,-12482,-15539,-34036,2025-04-04
GMKN,Количество лиц,1419,355,11,20,1805,2025-04-04
YDEX,Открытые позиции,108193,18716,24852,114329,266090,2025-04-04
YDEX,Изменение,9106,7440,-2470,-804,13272,2025-04-04
YDEX,Количество лиц,1046,236,4,16,1302,2025-04-04
MGNT,Открытые позиции,80096,7793,12184,84487,184560,2025-04-04
MGNT,Изменение,-3105,-134,-179,-3150,-6568,2025-04-04
MGNT,Количество лиц,1130,219,6,18,1373,2025-04-04
ABIO,Открытые позиции,4419,391,0,4028,8838,2025-04-04
ABIO,Изменение,1216,-33,0,1249,2432,2025-04-04
ABIO,Количество лиц,62,13,0,8,83,2025-04-04
VTBR,Открытые позиции,182870,14209,17722,186383,401184,2025-04-04
VTBR,Изменение,1296,398,-370,528,1852,2025-04-04
VTBR,Количество лиц,2556,461,6,37,3060,2025-04-04
SGZH,Открытые позиции,59603,57437,273,2439,119752,2025-04-04
SGZH,Изменение,-2767,2213,-50,-5030,-5634,2025-04-04
SGZH,Количество лиц,596,292,1,8,897,2025-04-04
TRNFP,Открытые позиции,110192,23779,1892,88305,224168,2025-04-04
TRNFP,Изменение,-8808,1509,-9,-10326,-17634,2025-04-04
TRNFP,Количество лиц,750,142,3,34,929,2025-04-04
WUSH,Открытые позиции,60250,10837,1259,50672,123018,2025-04-04
WUSH,Изменение,431,-2706,-1353,1784,-1844,2025-04-04
WUSH,Количество лиц,613,135,4,16,768,2025-04-04
VKCO,Открытые позиции,71283,30067,1300,42516,145166,2025-04-04
VKCO,Изменение,477,-1176,0,1653,954,2025-04-04
VKCO,Количество лиц,754,363,1,33,1151,2025-04-04
BABA,Открытые позиции,20409,5941,260,14728,41338,2025-04-04
BABA,Изменение,125,3201,0,-3076,250,2025-04-04
BABA,Количество лиц,337,167,2,4,510,2025-04-04
BIDU,Открытые позиции,30863,3184,0,27679,61726,2025-04-04
BIDU,Изменение,-2356,314,0,-2670,-4712,2025-04-04
BIDU,Количество лиц,238,39,0,4,281,2025-04-04
SIBN,Открытые позиции,21848,2006,302,20144,44300,2025-04-04
SIBN,Изменение,-709,-40,68,-601,-1282,2025-04-04
SIBN,Количество лиц,621,83,4,11,719,2025-04-04
RNFT,Открытые позиции,57943,16870,396,41469,116678,2025-04-04
RNFT,Изменение,3654,-1408,-544,4518,6220,2025-04-04
RNFT,Количество лиц,322,161,3,20,506,2025-04-04
MVID,Открытые позиции,13682,13184,1702,2200,30768,2025-04-04
MVID,Изменение,277,1200,1424,501,3402,2025-04-04
MVID,Количество лиц,166,149,2,6,323,2025-04-04
PIKK,Открытые позиции,28438,12801,301,15938,57478,2025-04-04
PIKK,Изменение,-956,887,240,-1603,-1432,2025-04-04
PIKK,Количество лиц,478,257,3,17,755,2025-04-04
BELU,Открытые позиции,41294,31278,449,10465,83486,2025-04-04
BELU,Изменение,1657,1649,-133,-125,3048,2025-04-04
BELU,Количество лиц,254,84,1,6,345,2025-04-04
MTLR,Открытые позиции,10122,17915,7954,161,36152,2025-04-04
MTLR,Изменение,-554,-9,515,-30,-78,2025-04-04
MTLR,Количество лиц,354,297,6,9,666,2025-04-04
POSI,Открытые позиции,95685,97522,9455,7618,210280,2025-04-04
POSI,Изменение,-938,-543,532,137,-812,2025-04-04
POSI,Количество лиц,783,308,6,8,1105,2025-04-04
ASTR,Открытые позиции,66840,14721,602,52721,134884,2025-04-04
ASTR,Изменение,366,5230,-122,-4986,488,2025-04-04
ASTR,Количество лиц,396,101,2,8,507,2025-04-04
SOFL,Открытые позиции,25171,2491,16,22696,50374,2025-04-04
SOFL,Изменение,917,-308,16,1241,1866,2025-04-04
SOFL,Количество лиц,200,44,1,13,258,2025-04-04
ALRS,Открытые позиции,20082,6653,79596,93025,199356,2025-04-04
ALRS,Изменение,1424,1697,-118,-391,2612,2025-04-04
ALRS,Количество лиц,498,202,4,29,733,2025-04-04
NLMK,Открытые позиции,19810,6261,2316,15865,44252,2025-04-04
NLMK,Изменение,-47,407,-40,-494,-174,2025-04-04
NLMK,Количество лиц,483,153,5,13,654,2025-04-04
AFLT,Открытые позиции,27924,14771,1082,14235,58012,2025-04-04
AFLT,Изменение,-1149,1482,-169,-2800,-2636,2025-04-04
AFLT,Количество лиц,519,374,4,30,927,2025-04-04
BANE,Открытые позиции,3208,7926,4771,53,15958,2025-04-04
BANE,Изменение,-347,43,390,0,86,2025-04-04
BANE,Количество лиц,115,80,3,2,200,2025-04-04
RUAL,Открытые позиции,21945,4264,496,18177,44882,2025-04-04
RUAL,Изменение,-289,12,-23,-324,-624,2025-04-04
RUAL,Количество лиц,403,110,3,10,526,2025-04-04
LEAS,Открытые позиции,25516,9297,48,16267,51128,2025-04-04
