Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,379465,215842,35206,198829,829342,2025-04-12
IMOEXF,Изменение,-45470,10017,10096,-45391,-70748,2025-04-12
IMOEXF,Количество лиц,7447,1905,29,26,9407,2025-04-12
SBER,Открытые позиции,105246,48106,62598,119738,335688,2025-04-12
SBER,Изменение,7540,652,-2325,4563,10430,2025-04-12
SBER,Количество лиц,3678,1165,43,34,4920,2025-04-12
GAZP,Открытые позиции,209129,28234,224042,404937,866342,2025-04-12
GAZP,Изменение,-10995,-537,16286,5828,10582,2025-04-12
GAZP,Количество лиц,3567,885,20,89,4561,2025-04-12
SMLT,Открытые позиции,246476,50014,6723,203185,506398,2025-04-12
SMLT,Изменение,6425,7364,-110,-1049,12630,2025-04-12
SMLT,Количество лиц,895,329,4,38,1266,2025-04-12
GMKN,Открытые позиции,334315,39068,178576,473823,1025782,2025-04-12
GMKN,Изменение,-1395,-5029,-4731,-1097,-12252,2025-04-12
GMKN,Количество лиц,1628,286,12,59,1985,2025-04-12
YDEX,Открытые позиции,130978,15751,9988,125215,281932,2025-04-12
YDEX,Изменение,3995,3135,263,1123,8516,2025-04-12
YDEX,Количество лиц,1297,232,6,39,1574,2025-04-12
MGNT,Открытые позиции,80571,5022,7368,82917,175878,2025-04-12
MGNT,Изменение,-751,-423,264,-64,-974,2025-04-12
MGNT,Количество лиц,1148,169,9,18,1344,2025-04-12
ABIO,Открытые позиции,9584,721,0,8863,19168,2025-04-12
ABIO,Изменение,26,40,0,-14,52,2025-04-12
ABIO,Количество лиц,65,18,0,8,91,2025-04-12
VTBR,Открытые позиции,183457,13933,29916,199440,426746,2025-04-12
VTBR,Изменение,-12914,-6390,3890,-2634,-18048,2025-04-12
VTBR,Количество лиц,2794,448,13,29,3284,2025-04-12
SGZH,Открытые позиции,55621,60435,4899,85,121040,2025-04-12
SGZH,Изменение,753,3698,2079,-866,5664,2025-04-12
SGZH,Количество лиц,576,234,6,2,818,2025-04-12
TRNFP,Открытые позиции,91408,23131,4024,72301,190864,2025-04-12
TRNFP,Изменение,2016,-524,463,3003,4958,2025-04-12
TRNFP,Количество лиц,731,123,2,26,882,2025-04-12
WUSH,Открытые позиции,55492,11958,6634,50168,124252,2025-04-12
WUSH,Изменение,2260,781,-903,576,2714,2025-04-12
WUSH,Количество лиц,634,114,6,9,763,2025-04-12
VKCO,Открытые позиции,61164,12935,1345,49574,125018,2025-04-12
VKCO,Изменение,-1573,-3674,11,2112,-3124,2025-04-12
VKCO,Количество лиц,736,224,3,30,993,2025-04-12
BABA,Открытые позиции,32740,6468,300,26572,66080,2025-04-12
BABA,Изменение,1289,-2154,40,3483,2658,2025-04-12
BABA,Количество лиц,339,130,2,4,475,2025-04-12
BIDU,Открытые позиции,30003,2447,1,27557,60008,2025-04-12
BIDU,Изменение,-79,41,0,-120,-158,2025-04-12
BIDU,Количество лиц,231,43,1,4,279,2025-04-12
SIBN,Открытые позиции,22760,1768,682,21674,46884,2025-04-12
SIBN,Изменение,440,-124,-50,514,780,2025-04-12
SIBN,Количество лиц,607,74,1,26,708,2025-04-12
RNFT,Открытые позиции,48673,22476,283,26480,97912,2025-04-12
RNFT,Изменение,54,1301,139,-1108,386,2025-04-12
RNFT,Количество лиц,409,146,1,21,577,2025-04-12
MVID,Открытые позиции,10746,11960,2195,981,25882,2025-04-12
MVID,Изменение,-74,-433,-516,-157,-1180,2025-04-12
MVID,Количество лиц,115,123,1,4,243,2025-04-12
PIKK,Открытые позиции,37735,12460,856,26131,77182,2025-04-12
PIKK,Изменение,5322,948,165,4539,10974,2025-04-12
PIKK,Количество лиц,635,281,2,17,935,2025-04-12
BELU,Открытые позиции,41260,33773,366,7853,83252,2025-04-12
BELU,Изменение,383,83,-810,-510,-854,2025-04-12
BELU,Количество лиц,280,73,3,6,362,2025-04-12
MTLR,Открытые позиции,11067,12036,4624,3655,31382,2025-04-12
MTLR,Изменение,-1086,385,842,-629,-488,2025-04-12
MTLR,Количество лиц,393,250,3,11,657,2025-04-12
POSI,Открытые позиции,78028,60964,10509,27573,177074,2025-04-12
POSI,Изменение,-41,-699,-158,500,-398,2025-04-12
POSI,Количество лиц,702,223,4,26,955,2025-04-12
ASTR,Открытые позиции,81603,14792,0,66811,163206,2025-04-12
ASTR,Изменение,23831,755,-1419,21657,44824,2025-04-12
ASTR,Количество лиц,395,88,0,16,499,2025-04-12
SOFL,Открытые позиции,25393,1843,96,23646,50978,2025-04-12
SOFL,Изменение,-913,56,-70,-1039,-1966,2025-04-12
SOFL,Количество лиц,178,43,1,11,233,2025-04-12
ALRS,Открытые позиции,21988,3495,81000,99493,205976,2025-04-12
ALRS,Изменение,-479,-632,786,939,614,2025-04-12
ALRS,Количество лиц,538,149,6,37,730,2025-04-12
NLMK,Открытые позиции,18646,5443,3616,16819,44524,2025-04-12
NLMK,Изменение,30,221,83,-108,226,2025-04-12
NLMK,Количество лиц,493,125,5,12,635,2025-04-12
AFLT,Открытые позиции,30496,16170,85,14411,61162,2025-04-12
AFLT,Изменение,2204,2395,33,-158,4474,2025-04-12
AFLT,Количество лиц,739,259,2,35,1035,2025-04-12
