Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,481914,302473,21380,200821,1006588,2025-06-10
IMOEXF,Изменение,-6173,-11288,-4718,397,-21782,2025-06-10
IMOEXF,Количество лиц,7746,2450,28,32,10256,2025-06-10
SBER,Открытые позиции,117352,44391,152435,225396,539574,2025-06-10
SBER,Изменение,-11192,2908,18304,4204,14224,2025-06-10
SBER,Количество лиц,3573,1698,65,51,5387,2025-06-10
GAZP,Открытые позиции,241204,70039,473052,644217,1428512,2025-06-10
GAZP,Изменение,11889,7934,-1099,2856,21580,2025-06-10
GAZP,Количество лиц,3538,1367,31,71,5007,2025-06-10
SMLT,Открытые позиции,214308,68583,56015,201740,540646,2025-06-10
SMLT,Изменение,-7464,-33276,-5448,20364,-25824,2025-06-10
SMLT,Количество лиц,1051,352,9,34,1446,2025-06-10
GMKN,Открытые позиции,408008,91157,149158,466009,1114332,2025-06-10
GMKN,Изменение,29165,15143,17109,31131,92548,2025-06-10
GMKN,Количество лиц,1934,593,13,35,2575,2025-06-10
YDEX,Открытые позиции,120636,29562,25695,116769,292662,2025-06-10
YDEX,Изменение,1177,403,236,1010,2826,2025-06-10
YDEX,Количество лиц,1173,435,21,21,1650,2025-06-10
MGNT,Открытые позиции,157000,9426,25588,173162,365176,2025-06-10
MGNT,Изменение,19924,-360,-2850,17434,34148,2025-06-10
MGNT,Количество лиц,1543,248,9,29,1829,2025-06-10
ABIO,Открытые позиции,2718,307,1202,3613,7840,2025-06-10
ABIO,Изменение,371,14,-171,186,400,2025-06-10
ABIO,Количество лиц,79,9,3,3,94,2025-06-10
VTBR,Открытые позиции,198399,44936,13047,166510,422892,2025-06-10
VTBR,Изменение,-1159,1552,2863,152,3408,2025-06-10
VTBR,Количество лиц,2365,887,14,47,3313,2025-06-10
SGZH,Открытые позиции,54320,58964,4808,164,118256,2025-06-10
SGZH,Изменение,-1667,-2726,-1195,-136,-5724,2025-06-10
SGZH,Количество лиц,497,230,8,2,737,2025-06-10
TRNFP,Открытые позиции,120044,40546,68869,148367,377826,2025-06-10
TRNFP,Изменение,131,-10436,3600,14167,7462,2025-06-10
TRNFP,Количество лиц,679,173,6,16,874,2025-06-10
WUSH,Открытые позиции,50129,12223,19966,57872,140190,2025-06-10
WUSH,Изменение,-2250,-870,2336,956,172,2025-06-10
WUSH,Количество лиц,598,201,11,9,819,2025-06-10
VKCO,Открытые позиции,51004,16226,16264,51042,134536,2025-06-10
VKCO,Изменение,537,-817,-749,605,-424,2025-06-10
VKCO,Количество лиц,670,264,10,13,957,2025-06-10
BABA,Открытые позиции,20542,20354,2474,2662,46032,2025-06-10
BABA,Изменение,955,2085,353,-777,2616,2025-06-10
BABA,Количество лиц,372,100,2,2,476,2025-06-10
BIDU,Открытые позиции,29538,7764,20,21794,59116,2025-06-10
BIDU,Изменение,391,991,0,-600,782,2025-06-10
BIDU,Количество лиц,253,42,1,3,299,2025-06-10
SIBN,Открытые позиции,13923,2988,6744,17679,41334,2025-06-10
SIBN,Изменение,-644,181,775,-50,262,2025-06-10
SIBN,Количество лиц,455,111,12,11,589,2025-06-10
RNFT,Открытые позиции,51354,23618,334,28070,103376,2025-06-10
RNFT,Изменение,392,1666,276,-998,1336,2025-06-10
RNFT,Количество лиц,327,139,2,17,485,2025-06-10
MVID,Открытые позиции,8205,13616,6572,1161,29554,2025-06-10
MVID,Изменение,878,3689,2526,-285,6808,2025-06-10
MVID,Количество лиц,135,112,3,6,256,2025-06-10
PIKK,Открытые позиции,41485,31818,13682,23349,110334,2025-06-10
PIKK,Изменение,-215,-2571,1550,3906,2670,2025-06-10
PIKK,Количество лиц,631,561,13,17,1222,2025-06-10
BELU,Открытые позиции,43165,35189,2650,10626,91630,2025-06-10
BELU,Изменение,2104,-3671,-1663,4112,882,2025-06-10
BELU,Количество лиц,327,95,4,10,436,2025-06-10
MTLR,Открытые позиции,13682,21510,12754,4926,52872,2025-06-10
MTLR,Изменение,552,-1960,-2238,274,-3372,2025-06-10
MTLR,Количество лиц,458,332,10,8,808,2025-06-10
POSI,Открытые позиции,88844,14187,313,74970,178314,2025-06-10
POSI,Изменение,4348,-1279,-436,5191,7824,2025-06-10
POSI,Количество лиц,716,159,4,21,900,2025-06-10
ASTR,Открытые позиции,61702,13274,1782,50210,126968,2025-06-10
ASTR,Изменение,-358,1199,448,-1109,180,2025-06-10
ASTR,Количество лиц,416,94,4,13,527,2025-06-10
SOFL,Открытые позиции,28823,2458,266,26631,58178,2025-06-10
SOFL,Изменение,-868,-95,11,-762,-1714,2025-06-10
SOFL,Количество лиц,194,45,3,12,254,2025-06-10
ALRS,Открытые позиции,27826,3627,77981,102180,211614,2025-06-10
ALRS,Изменение,967,-206,-3299,-2126,-4664,2025-06-10
ALRS,Количество лиц,563,156,11,28,758,2025-06-10
NLMK,Открытые позиции,24542,5981,2922,21483,54928,2025-06-10
NLMK,Изменение,592,914,-243,-565,698,2025-06-10
NLMK,Количество лиц,540,156,6,32,734,2025-06-10
AFLT,Открытые позиции,22525,13056,139,9608,45328,2025-06-10
AFLT,Изменение,381,-137,109,627,980,2025-06-10
AFLT,Количество лиц,616,216,4,28,864,2025-06-10
BANE,Открытые позиции,4393,4246,586,733,9958,2025-06-10
BANE,Изменение,-100,-434,-198,136,-596,2025-06-10
BANE,Количество лиц,146,77,6,9,238,2025-06-10
RUAL,Открытые позиции,30145,3955,2094,28284,64478,2025-06-10
RUAL,Изменение,-491,-443,38,-10,-906,2025-06-10
RUAL,Количество лиц,508,107,5,18,638,2025-06-10
LEAS,Открытые позиции,44281,20223,191,24249,88944,2025-06-10
LEAS,Изменение,-43,-6182,-1005,5134,-2096,2025-06-10
LEAS,Количество лиц,273,79,1,11,364,2025-06-10
AFKS,Открытые позиции,6307,9052,3629,884,19872,2025-06-10
AFKS,Изменение,-407,68,299,-176,-216,2025-06-10
AFKS,Количество лиц,346,255,5,17,623,2025-06-10
RTKM,Открытые позиции,24001,4925,5429,24505,58860,2025-06-10
RTKM,Изменение,604,-1373,293,2270,1794,2025-06-10
RTKM,Количество лиц,379,112,6,18,515,2025-06-10
SFIN,Открытые позиции,12584,14168,2849,1265,30866,2025-06-10
SFIN,Изменение,971,-914,-1345,540,-748,2025-06-10
SFIN,Количество лиц,186,53,9,4,252,2025-06-10
MOEX,Открытые позиции,16277,3439,6345,19183,45244,2025-06-10
MOEX,Изменение,514,-13,-762,-235,-496,2025-06-10
MOEX,Количество лиц,802,153,10,19,984,2025-06-10
SBERP,Открытые позиции,8616,1995,4544,11165,26320,2025-06-10
SBERP,Изменение,-374,308,-67,-749,-882,2025-06-10
SBERP,Количество лиц,470,137,8,18,633,2025-06-10
ROSN,Открытые позиции,15531,2730,8190,20991,47442,2025-06-10
ROSN,Изменение,354,348,27,33,762,2025-06-10
ROSN,Количество лиц,904,275,10,37,1226,2025-06-10
FESH,Открытые позиции,4903,807,10,4106,9826,2025-06-10
FESH,Изменение,4,-15,4,23,16,2025-06-10
FESH,Количество лиц,80,51,1,15,147,2025-06-10
PHOR,Открытые позиции,6157,5738,6552,6971,25418,2025-06-10
PHOR,Изменение,1287,1622,144,-191,2862,2025-06-10
PHOR,Количество лиц,285,99,13,6,403,2025-06-10
SVCB,Открытые позиции,63341,4329,0,59012,126682,2025-06-10
SVCB,Изменение,45,-305,-59,291,-28,2025-06-10
SVCB,Количество лиц,463,94,0,15,572,2025-06-10
CBOM,Открытые позиции,2300,19805,17718,213,40036,2025-06-10
CBOM,Изменение,-61,-12,-24,-73,-170,2025-06-10
CBOM,Количество лиц,125,69,12,4,210,2025-06-10
LKOH,Открытые позиции,11565,13482,61687,59770,146504,2025-06-10
LKOH,Изменение,121,-226,-647,-300,-1052,2025-06-10
LKOH,Количество лиц,977,434,10,38,1459,2025-06-10
KMAZ,Открытые позиции,9818,4840,1269,6247,22174,2025-06-10
KMAZ,Изменение,-53,-195,-61,81,-228,2025-06-10
KMAZ,Количество лиц,159,54,4,8,225,2025-06-10
SNGS,Открытые позиции,10229,891,2574,11912,25606,2025-06-10
SNGS,Изменение,-281,-91,271,81,-20,2025-06-10
SNGS,Количество лиц,448,75,11,16,550,2025-06-10
HYDR,Открытые позиции,8757,2085,2270,8942,22054,2025-06-10
HYDR,Изменение,-896,13,2000,1091,2208,2025-06-10
HYDR,Количество лиц,202,62,8,10,282,2025-06-10
NVTK,Открытые позиции,4790,541,679,4928,10938,2025-06-10
NVTK,Изменение,-346,-56,116,-174,-460,2025-06-10
NVTK,Количество лиц,608,136,10,23,777,2025-06-10
FEES,Открытые позиции,5401,873,428,4956,11658,2025-06-10
FEES,Изменение,-276,42,317,-1,82,2025-06-10
FEES,Количество лиц,172,59,3,8,242,2025-06-10
MAGN,Открытые позиции,2994,765,131,2360,6250,2025-06-10
MAGN,Изменение,-194,114,-4,-312,-396,2025-06-10
MAGN,Количество лиц,317,84,2,15,418,2025-06-10
BSPB,Открытые позиции,9418,9115,2311,2614,23458,2025-06-10
BSPB,Изменение,-94,-376,-413,-131,-1014,2025-06-10
BSPB,Количество лиц,260,114,7,13,394,2025-06-10
TATN,Открытые позиции,1601,2518,9510,8593,22222,2025-06-10
TATN,Изменение,103,-101,-233,-29,-260,2025-06-10
TATN,Количество лиц,261,136,4,22,423,2025-06-10
FLOT,Открытые позиции,7331,8361,3280,2250,21222,2025-06-10
FLOT,Изменение,281,803,720,198,2002,2025-06-10
FLOT,Количество лиц,261,146,12,8,427,2025-06-10
