Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,452836,327078,33574,159332,972820,2025-06-28
IMOEXF,Изменение,-9055,-4079,1439,-3537,-15232,2025-06-28
IMOEXF,Количество лиц,7954,3068,22,38,11082,2025-06-28
SBER,Открытые позиции,113084,36054,66969,143999,360106,2025-06-28
SBER,Изменение,10924,5303,1126,6747,24100,2025-06-28
SBER,Количество лиц,3048,810,64,18,3940,2025-06-28
GAZP,Открытые позиции,224211,26881,431295,628625,1311012,2025-06-28
GAZP,Изменение,5530,-1323,494,7347,12048,2025-06-28
GAZP,Количество лиц,2736,764,21,52,3573,2025-06-28
SMLT,Открытые позиции,161004,44121,502,117385,323012,2025-06-28
SMLT,Изменение,2151,1613,-124,414,4054,2025-06-28
SMLT,Количество лиц,773,211,2,42,1028,2025-06-28
GMKN,Открытые позиции,444081,48543,88592,484130,1065346,2025-06-28
GMKN,Изменение,17372,9778,2000,9594,38744,2025-06-28
GMKN,Количество лиц,1674,410,8,62,2154,2025-06-28
YDEX,Открытые позиции,110986,14873,1037,97150,224046,2025-06-28
YDEX,Изменение,2929,-322,-132,3119,5594,2025-06-28
YDEX,Количество лиц,1001,183,8,50,1242,2025-06-28
MGNT,Открытые позиции,108874,6619,2135,104390,222018,2025-06-28
MGNT,Изменение,7560,1408,-391,5761,14338,2025-06-28
MGNT,Количество лиц,1180,205,3,37,1425,2025-06-28
ABIO,Открытые позиции,944,77,0,867,1888,2025-06-28
ABIO,Изменение,-160,-544,0,384,-320,2025-06-28
ABIO,Количество лиц,48,9,0,7,64,2025-06-28
VTBR,Открытые позиции,197353,44745,45309,197917,485324,2025-06-28
VTBR,Изменение,5182,-925,-2493,3614,5378,2025-06-28
VTBR,Количество лиц,2274,830,13,14,3131,2025-06-28
SGZH,Открытые позиции,33271,45319,12392,344,91326,2025-06-28
SGZH,Изменение,514,1154,897,257,2822,2025-06-28
SGZH,Количество лиц,287,268,6,3,564,2025-06-28
TRNFP,Открытые позиции,92619,68811,99087,122895,383412,2025-06-28
TRNFP,Изменение,13053,-442,-1477,12018,23152,2025-06-28
TRNFP,Количество лиц,439,210,3,5,657,2025-06-28
WUSH,Открытые позиции,44242,6956,16,37302,88516,2025-06-28
WUSH,Изменение,4889,519,16,4386,9810,2025-06-28
WUSH,Количество лиц,352,120,1,26,499,2025-06-28
VKCO,Открытые позиции,50637,13506,5300,42431,111874,2025-06-28
VKCO,Изменение,-311,-2283,-29,1943,-680,2025-06-28
VKCO,Количество лиц,531,201,2,27,761,2025-06-28
BABA,Открытые позиции,16316,3701,0,12615,32632,2025-06-28
BABA,Изменение,1098,470,0,628,2196,2025-06-28
BABA,Количество лиц,202,52,0,4,258,2025-06-28
BIDU,Открытые позиции,19661,2120,0,17541,39322,2025-06-28
BIDU,Изменение,294,-49,-19,324,550,2025-06-28
BIDU,Количество лиц,103,27,0,4,134,2025-06-28
SIBN,Открытые позиции,8644,5955,1641,4330,20570,2025-06-28
SIBN,Изменение,52,1427,486,-889,1076,2025-06-28
SIBN,Количество лиц,252,85,7,8,352,2025-06-28
RNFT,Открытые позиции,16641,15700,2748,3689,38778,2025-06-28
RNFT,Изменение,1066,-1030,-1570,526,-1008,2025-06-28
RNFT,Количество лиц,235,122,3,12,372,2025-06-28
MVID,Открытые позиции,6605,9885,3475,195,20160,2025-06-28
MVID,Изменение,-50,80,82,-48,64,2025-06-28
MVID,Количество лиц,69,89,2,2,162,2025-06-28
PIKK,Открытые позиции,26809,10438,102,16473,53822,2025-06-28
PIKK,Изменение,2041,-80,-8,2113,4066,2025-06-28
PIKK,Количество лиц,501,340,2,39,882,2025-06-28
BELU,Открытые позиции,39243,11371,0,27872,78486,2025-06-28
BELU,Изменение,4748,1217,0,3531,9496,2025-06-28
BELU,Количество лиц,197,69,0,18,284,2025-06-28
MTLR,Открытые позиции,6829,12145,5864,548,25386,2025-06-28
MTLR,Изменение,444,156,-141,147,606,2025-06-28
MTLR,Количество лиц,290,237,3,10,540,2025-06-28
POSI,Открытые позиции,83588,19751,79,63916,167334,2025-06-28
POSI,Изменение,2727,-2921,-276,5372,4902,2025-06-28
POSI,Количество лиц,494,176,3,25,698,2025-06-28
ASTR,Открытые позиции,45012,12278,101,32835,90226,2025-06-28
ASTR,Изменение,6654,439,75,6290,13458,2025-06-28
ASTR,Количество лиц,237,98,1,16,352,2025-06-28
SOFL,Открытые позиции,15096,5078,21,10039,30234,2025-06-28
SOFL,Изменение,161,32,1,130,324,2025-06-28
SOFL,Количество лиц,101,39,2,5,147,2025-06-28
ALRS,Открытые позиции,17523,3559,37154,51118,109354,2025-06-28
ALRS,Изменение,261,471,2,-208,526,2025-06-28
ALRS,Количество лиц,376,124,5,26,531,2025-06-28
NLMK,Открытые позиции,26785,2097,3680,28368,60930,2025-06-28
NLMK,Изменение,1854,94,421,2181,4550,2025-06-28
NLMK,Количество лиц,502,120,5,29,656,2025-06-28
AFLT,Открытые позиции,17422,13789,2297,5930,39438,2025-06-28
