Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,533164,359871,24317,197610,1114962,2025-09-11
IMOEXF,Изменение,6911,7221,-3229,-3539,7364,2025-09-11
IMOEXF,Количество лиц,9134,3199,36,37,12406,2025-09-11
SBER,Открытые позиции,147867,55955,361827,453739,1019388,2025-09-11
SBER,Изменение,-4723,6977,16437,4737,23428,2025-09-11
SBER,Количество лиц,3152,1654,54,60,4920,2025-09-11
GAZP,Открытые позиции,320631,57460,507052,770223,1655366,2025-09-11
GAZP,Изменение,15928,8624,9453,16757,50762,2025-09-11
GAZP,Количество лиц,4302,1062,48,46,5458,2025-09-11
SMLT,Открытые позиции,740628,206917,22362,556073,1525980,2025-09-11
SMLT,Изменение,-14140,21357,17866,-17631,7452,2025-09-11
SMLT,Количество лиц,1761,450,9,18,2238,2025-09-11
GMKN,Открытые позиции,394575,115234,330906,610247,1450962,2025-09-11
GMKN,Изменение,-13521,4071,12636,-4956,-1770,2025-09-11
GMKN,Количество лиц,1667,453,15,25,2160,2025-09-11
YDEX,Открытые позиции,133793,20782,6291,119302,280168,2025-09-11
YDEX,Изменение,-5948,2108,-2855,-10911,-17606,2025-09-11
YDEX,Количество лиц,1318,230,8,30,1586,2025-09-11
MGNT,Открытые позиции,140990,8501,13736,146225,309452,2025-09-11
MGNT,Изменение,6822,-643,-2448,5017,8748,2025-09-11
MGNT,Количество лиц,1637,209,13,31,1890,2025-09-11
ABIO,Открытые позиции,3232,336,257,3153,6978,2025-09-11
ABIO,Изменение,135,-40,19,194,308,2025-09-11
ABIO,Количество лиц,62,17,3,7,89,2025-09-11
VTBR,Открытые позиции,430366,45471,68498,453393,997728,2025-09-11
VTBR,Изменение,2818,906,2894,4806,11424,2025-09-11
VTBR,Количество лиц,3882,744,26,42,4694,2025-09-11
SGZH,Открытые позиции,49628,64425,28854,14057,156964,2025-09-11
SGZH,Изменение,873,-78,-46,905,1654,2025-09-11
SGZH,Количество лиц,448,219,5,19,691,2025-09-11
TRNFP,Открытые позиции,154260,35229,798264,917295,1905048,2025-09-11
TRNFP,Изменение,7650,-1578,-560,8668,14180,2025-09-11
TRNFP,Количество лиц,690,198,6,30,924,2025-09-11
WUSH,Открытые позиции,94341,31658,1202,63885,191086,2025-09-11
WUSH,Изменение,-2295,-1670,97,-528,-4396,2025-09-11
WUSH,Количество лиц,734,265,2,21,1022,2025-09-11
VKCO,Открытые позиции,59584,27949,26212,57847,171592,2025-09-11
VKCO,Изменение,930,-408,-748,590,364,2025-09-11
VKCO,Количество лиц,688,375,9,22,1094,2025-09-11
SIBN,Открытые позиции,14152,5743,4430,12839,37164,2025-09-11
SIBN,Изменение,-235,-51,30,-154,-410,2025-09-11
SIBN,Количество лиц,342,103,7,18,470,2025-09-11
RNFT,Открытые позиции,32102,14259,643,18486,65490,2025-09-11
RNFT,Изменение,43,115,29,-43,144,2025-09-11
RNFT,Количество лиц,328,87,3,11,429,2025-09-11
MVID,Открытые позиции,7241,56504,49563,300,113608,2025-09-11
MVID,Изменение,-1849,5666,7815,300,11932,2025-09-11
MVID,Количество лиц,108,178,6,2,294,2025-09-11
PIKK,Открытые позиции,44340,24008,5606,25938,99892,2025-09-11
PIKK,Изменение,-53,8350,2743,-5660,5380,2025-09-11
PIKK,Количество лиц,787,368,9,19,1183,2025-09-11
BELU,Открытые позиции,152549,8505,68275,212319,441648,2025-09-11
BELU,Изменение,16867,-572,37859,55298,109452,2025-09-11
BELU,Количество лиц,441,64,4,7,516,2025-09-11
MTLR,Открытые позиции,15849,20248,12189,7790,56076,2025-09-11
MTLR,Изменение,-2529,-570,1444,-515,-2170,2025-09-11
MTLR,Количество лиц,496,230,6,12,744,2025-09-11
POSI,Открытые позиции,48443,28174,7982,28251,112850,2025-09-11
POSI,Изменение,1265,787,681,1159,3892,2025-09-11
