Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,401974,299178,41889,144685,887726,2025-05-30
IMOEXF,Изменение,-2555,-8899,15939,22283,26768,2025-05-30
IMOEXF,Количество лиц,7936,2672,32,36,10676,2025-05-30
SBER,Открытые позиции,138694,39270,99147,198571,475682,2025-05-30
SBER,Изменение,-11639,-1364,4123,-6152,-15032,2025-05-30
SBER,Количество лиц,4215,1229,55,71,5570,2025-05-30
GAZP,Открытые позиции,230476,74498,436507,592485,1333966,2025-05-30
GAZP,Изменение,-11087,-1521,24542,14976,26910,2025-05-30
GAZP,Количество лиц,3732,1314,28,90,5164,2025-05-30
SMLT,Открытые позиции,246425,61086,20216,205555,533282,2025-05-30
SMLT,Изменение,7663,7999,180,-156,15686,2025-05-30
SMLT,Количество лиц,954,352,10,35,1351,2025-05-30
GMKN,Открытые позиции,434375,27589,89634,496420,1048018,2025-05-30
GMKN,Изменение,-26164,-8537,-1998,-19625,-56324,2025-05-30
GMKN,Количество лиц,1887,291,9,57,2244,2025-05-30
YDEX,Открытые позиции,145424,19070,1105,127459,293058,2025-05-30
YDEX,Изменение,-1973,-961,397,-615,-3152,2025-05-30
YDEX,Количество лиц,1413,274,3,55,1745,2025-05-30
MGNT,Открытые позиции,152039,15860,19086,155265,342250,2025-05-30
MGNT,Изменение,-32432,-1071,7897,-23464,-49070,2025-05-30
MGNT,Количество лиц,1590,247,15,20,1872,2025-05-30
ABIO,Открытые позиции,3147,565,798,3380,7890,2025-05-30
ABIO,Изменение,-47,146,193,0,292,2025-05-30
ABIO,Количество лиц,72,15,3,2,92,2025-05-30
VTBR,Открытые позиции,184119,22085,5851,167885,379940,2025-05-30
VTBR,Изменение,689,440,-189,60,1000,2025-05-30
VTBR,Количество лиц,2570,586,4,63,3223,2025-05-30
SGZH,Открытые позиции,58158,64230,6536,464,129388,2025-05-30
SGZH,Изменение,1426,-1575,-2745,256,-2638,2025-05-30
SGZH,Количество лиц,471,242,5,3,721,2025-05-30
TRNFP,Открытые позиции,153424,81352,45619,117691,398086,2025-05-30
TRNFP,Изменение,-9209,19005,2387,-25827,-13644,2025-05-30
TRNFP,Количество лиц,786,197,4,8,995,2025-05-30
WUSH,Открытые позиции,50677,7354,6853,50176,115060,2025-05-30
WUSH,Изменение,-1920,1864,1916,-1868,-8,2025-05-30
WUSH,Количество лиц,635,139,11,13,798,2025-05-30
VKCO,Открытые позиции,58051,16102,5392,47341,126886,2025-05-30
VKCO,Изменение,-4191,675,11,-4855,-8360,2025-05-30
VKCO,Количество лиц,728,243,3,13,987,2025-05-30
BABA,Открытые позиции,17640,5517,0,12123,35280,2025-05-30
BABA,Изменение,323,-107,-100,330,446,2025-05-30
BABA,Количество лиц,336,102,0,4,442,2025-05-30
BIDU,Открытые позиции,29374,6449,20,22945,58788,2025-05-30
BIDU,Изменение,106,-3084,20,3210,252,2025-05-30
BIDU,Количество лиц,299,40,1,4,344,2025-05-30
SIBN,Открытые позиции,14856,2310,5293,17839,40298,2025-05-30
SIBN,Изменение,-662,43,634,-71,-56,2025-05-30
SIBN,Количество лиц,495,110,12,8,625,2025-05-30
RNFT,Открытые позиции,50498,28847,269,21920,101534,2025-05-30
RNFT,Изменение,862,-219,-393,688,938,2025-05-30
RNFT,Количество лиц,333,124,1,14,472,2025-05-30
MVID,Открытые позиции,8898,9951,1951,898,21698,2025-05-30
MVID,Изменение,1668,654,-926,88,1484,2025-05-30
MVID,Количество лиц,128,94,2,2,226,2025-05-30
PIKK,Открытые позиции,50377,26103,2805,27079,106364,2025-05-30
PIKK,Изменение,1716,-3017,-571,4162,2290,2025-05-30
PIKK,Количество лиц,644,512,6,22,1184,2025-05-30
BELU,Открытые позиции,49789,42031,1050,8808,101678,2025-05-30
BELU,Изменение,-4699,-5094,322,717,-8754,2025-05-30
BELU,Количество лиц,353,93,3,6,455,2025-05-30
MTLR,Открытые позиции,13779,20555,11017,4241,49592,2025-05-30
MTLR,Изменение,-15,674,609,-80,1188,2025-05-30
MTLR,Количество лиц,444,374,6,7,831,2025-05-30
POSI,Открытые позиции,87299,20272,731,67758,176060,2025-05-30
POSI,Изменение,2044,139,-66,1839,3956,2025-05-30
POSI,Количество лиц,717,169,3,19,908,2025-05-30
ASTR,Открытые позиции,63452,10830,336,52958,127576,2025-05-30
ASTR,Изменение,1624,351,-730,543,1788,2025-05-30
ASTR,Количество лиц,436,98,2,15,551,2025-05-30
SOFL,Открытые позиции,29474,2608,74,26940,59096,2025-05-30
SOFL,Изменение,372,30,74,416,892,2025-05-30
SOFL,Количество лиц,191,49,1,13,254,2025-05-30
ALRS,Открытые позиции,29277,3480,81556,107353,221666,2025-05-30
ALRS,Изменение,-623,-386,78,-159,-1090,2025-05-30
ALRS,Количество лиц,580,163,5,35,783,2025-05-30
NLMK,Открытые позиции,21081,5197,3171,19055,48504,2025-05-30
NLMK,Изменение,108,168,96,36,408,2025-05-30
NLMK,Количество лиц,525,131,5,27,688,2025-05-30
AFLT,Открытые позиции,23577,13184,117,10510,47388,2025-05-30
AFLT,Изменение,-131,728,39,-820,-184,2025-05-30
AFLT,Количество лиц,621,249,7,33,910,2025-05-30
BANE,Открытые позиции,5695,3185,589,3099,12568,2025-05-30
BANE,Изменение,-353,-28,172,-153,-362,2025-05-30
BANE,Количество лиц,182,74,4,13,273,2025-05-30
RUAL,Открытые позиции,28329,3317,1708,26720,60074,2025-05-30
RUAL,Изменение,-148,-185,166,203,36,2025-05-30
RUAL,Количество лиц,497,111,6,18,632,2025-05-30
LEAS,Открытые позиции,40033,12081,1093,29045,82252,2025-05-30
LEAS,Изменение,2693,352,-1481,860,2424,2025-05-30
LEAS,Количество лиц,280,74,2,6,362,2025-05-30
AFKS,Открытые позиции,6566,8098,2514,982,18160,2025-05-30
AFKS,Изменение,-76,49,471,346,790,2025-05-30
AFKS,Количество лиц,350,240,8,10,608,2025-05-30
RTKM,Открытые позиции,24942,8481,5021,21482,59926,2025-05-30
RTKM,Изменение,-349,-196,-6,-159,-710,2025-05-30
RTKM,Количество лиц,445,126,4,27,602,2025-05-30
SFIN,Открытые позиции,13330,13443,1530,1417,29720,2025-05-30
SFIN,Изменение,-890,-247,461,-182,-858,2025-05-30
SFIN,Количество лиц,211,53,4,4,272,2025-05-30
MOEX,Открытые позиции,17189,3546,5809,19452,45996,2025-05-30
MOEX,Изменение,480,425,22,77,1004,2025-05-30
MOEX,Количество лиц,846,167,11,22,1046,2025-05-30
SBERP,Открытые позиции,10226,1604,3890,12512,28232,2025-05-30
SBERP,Изменение,-582,185,188,-579,-788,2025-05-30
SBERP,Количество лиц,491,132,8,19,650,2025-05-30
ROSN,Открытые позиции,12543,1947,8130,18726,41346,2025-05-30
ROSN,Изменение,1886,-38,-259,1665,3254,2025-05-30
ROSN,Количество лиц,991,190,8,41,1230,2025-05-30
FESH,Открытые позиции,5260,2034,4,3230,10528,2025-05-30
FESH,Изменение,61,-57,-27,91,68,2025-05-30
FESH,Количество лиц,99,65,1,18,183,2025-05-30
PHOR,Открытые позиции,6190,6268,9543,9465,31466,2025-05-30
PHOR,Изменение,375,-323,-538,160,-326,2025-05-30
PHOR,Количество лиц,280,160,11,6,457,2025-05-30
SVCB,Открытые позиции,61879,12095,346,50130,124450,2025-05-30
SVCB,Изменение,-741,1189,326,-1604,-830,2025-05-30
SVCB,Количество лиц,458,176,1,13,648,2025-05-30
CBOM,Открытые позиции,1880,18239,16359,0,36478,2025-05-30
CBOM,Изменение,-189,2188,2297,-80,4216,2025-05-30
CBOM,Количество лиц,119,82,9,0,210,2025-05-30
LKOH,Открытые позиции,13043,13406,106265,105902,238616,2025-05-30
LKOH,Изменение,1019,2379,4212,2852,10462,2025-05-30
LKOH,Количество лиц,1064,431,23,16,1534,2025-05-30
KMAZ,Открытые позиции,8726,4370,1081,5437,19614,2025-05-30
KMAZ,Изменение,-851,-705,-61,-207,-1824,2025-05-30
KMAZ,Количество лиц,169,59,5,6,239,2025-05-30
SNGS,Открытые позиции,10514,1002,1929,11441,24886,2025-05-30
SNGS,Изменение,-522,17,200,-339,-644,2025-05-30
SNGS,Количество лиц,458,71,10,13,552,2025-05-30
HYDR,Открытые позиции,9271,2014,660,7917,19862,2025-05-30
HYDR,Изменение,137,2,60,195,394,2025-05-30
HYDR,Количество лиц,243,61,4,14,322,2025-05-30
NVTK,Открытые позиции,4727,733,702,4696,10858,2025-05-30
NVTK,Изменение,42,111,-46,-115,-8,2025-05-30
NVTK,Количество лиц,617,145,8,19,789,2025-05-30
FEES,Открытые позиции,6069,991,392,5470,12922,2025-05-30
FEES,Изменение,-100,28,51,-77,-98,2025-05-30
FEES,Количество лиц,174,52,2,9,237,2025-05-30
MAGN,Открытые позиции,3070,409,430,3091,7000,2025-05-30
MAGN,Изменение,-125,87,40,-172,-170,2025-05-30
MAGN,Количество лиц,325,57,7,10,399,2025-05-30
BSPB,Открытые позиции,7768,12473,4947,242,25430,2025-05-30
BSPB,Изменение,-602,-182,394,-26,-416,2025-05-30
BSPB,Количество лиц,248,116,8,4,376,2025-05-30
TATN,Открытые позиции,2338,2368,15345,15315,35366,2025-05-30
TATN,Изменение,-180,15,687,492,1014,2025-05-30
TATN,Количество лиц,277,114,12,5,408,2025-05-30
FLOT,Открытые позиции,7656,5176,968,3448,17248,2025-05-30
FLOT,Изменение,-139,-13,-183,-309,-644,2025-05-30
FLOT,Количество лиц,288,179,3,12,482,2025-05-30
MTSS,Открытые позиции,2819,1436,4589,5972,14816,2025-05-30
MTSS,Изменение,-79,53,842,710,1526,2025-05-30
MTSS,Количество лиц,282,97,12,18,409,2025-05-30
TATNP,Открытые позиции,2053,1853,2508,2708,9122,2025-05-30
TATNP,Изменение,154,263,375,266,1058,2025-05-30
TATNP,Количество лиц,142,72,5,3,222,2025-05-30
CHMF,Открытые позиции,1661,457,496,1700,4314,2025-05-30
CHMF,Изменение,-87,-49,-184,-222,-542,2025-05-30
CHMF,Количество лиц,221,87,9,24,341,2025-05-30
RASP,Открытые позиции,6807,4688,250,2369,14114,2025-05-30
RASP,Изменение,-468,-195,15,-258,-906,2025-05-30
RASP,Количество лиц,148,63,3,12,226,2025-05-30
IRAO,Открытые позиции,2447,2135,6501,6813,17896,2025-05-30
IRAO,Изменение,-113,105,226,8,226,2025-05-30
IRAO,Количество лиц,258,128,6,7,399,2025-05-30
SNGSP,Открытые позиции,4264,806,887,4345,10302,2025-05-30
