Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,487188,215006,62189,334371,1098754,2025-02-25
IMOEXF,Изменение,-926,-3980,7269,10323,12686,2025-02-25
IMOEXF,Количество лиц,5916,2633,27,21,8597,2025-02-25
SBER,Открытые позиции,157942,69893,242521,330570,800926,2025-02-25
SBER,Изменение,-4520,933,5786,333,2532,2025-02-25
SBER,Количество лиц,4831,2040,82,35,6988,2025-02-25
GAZP,Открытые позиции,218456,80534,206645,344567,850202,2025-02-25
GAZP,Изменение,5556,1331,-5455,-1230,202,2025-02-25
GAZP,Количество лиц,3018,1995,42,78,5133,2025-02-25
SMLT,Открытые позиции,285190,157584,0,127606,570380,2025-02-25
SMLT,Изменение,-7432,-6677,-20,-775,-14904,2025-02-25
SMLT,Количество лиц,1042,598,0,38,1678,2025-02-25
GMKN,Открытые позиции,306171,93027,96274,309418,804890,2025-02-25
GMKN,Изменение,-6612,1373,3496,-4489,-6232,2025-02-25
GMKN,Количество лиц,1494,518,13,41,2066,2025-02-25
YDEX,Открытые позиции,160976,30101,14134,145009,350220,2025-02-25
YDEX,Изменение,1212,-10786,-36,11962,2352,2025-02-25
YDEX,Количество лиц,1506,351,7,39,1903,2025-02-25
MGNT,Открытые позиции,59136,65916,153376,146596,425024,2025-02-25
MGNT,Изменение,5161,-931,-4378,1714,1566,2025-02-25
MGNT,Количество лиц,1055,390,8,43,1496,2025-02-25
ABIO,Открытые позиции,14296,5023,0,9273,28592,2025-02-25
ABIO,Изменение,32,331,-16,-315,32,2025-02-25
ABIO,Количество лиц,84,39,0,10,133,2025-02-25
VTBR,Открытые позиции,210351,25237,50705,235819,522112,2025-02-25
VTBR,Изменение,11723,-432,-218,11937,23010,2025-02-25
VTBR,Количество лиц,3069,796,15,55,3935,2025-02-25
SGZH,Открытые позиции,147458,138088,1,9371,294918,2025-02-25
SGZH,Изменение,4164,-741,-45,4860,8238,2025-02-25
SGZH,Количество лиц,925,741,1,13,1680,2025-02-25
TRNFP,Открытые позиции,130836,27343,3117,106610,267906,2025-02-25
TRNFP,Изменение,6945,-286,-284,6947,13322,2025-02-25
TRNFP,Количество лиц,771,235,4,18,1028,2025-02-25
WUSH,Открытые позиции,55180,29763,517,25934,111394,2025-02-25
WUSH,Изменение,-1954,10137,-190,-12281,-4288,2025-02-25
WUSH,Количество лиц,588,234,2,19,843,2025-02-25
VKCO,Открытые позиции,76330,16058,2866,63138,158392,2025-02-25
VKCO,Изменение,2954,950,714,2718,7336,2025-02-25
VKCO,Количество лиц,1034,310,5,23,1372,2025-02-25
BABA,Открытые позиции,27913,8088,233,20058,56292,2025-02-25
BABA,Изменение,13635,-4823,-325,18133,26620,2025-02-25
BABA,Количество лиц,519,293,1,3,816,2025-02-25
BIDU,Открытые позиции,35850,3257,0,32593,71700,2025-02-25
BIDU,Изменение,4142,461,0,3681,8284,2025-02-25
BIDU,Количество лиц,462,51,0,4,517,2025-02-25
SIBN,Открытые позиции,33663,5550,0,28113,67326,2025-02-25
SIBN,Изменение,505,-240,-130,615,750,2025-02-25
SIBN,Количество лиц,869,145,0,23,1037,2025-02-25
RNFT,Открытые позиции,42496,31638,60,10918,85112,2025-02-25
RNFT,Изменение,1950,656,3,1297,3906,2025-02-25
RNFT,Количество лиц,357,289,2,20,668,2025-02-25
MVID,Открытые позиции,22653,23192,730,191,46766,2025-02-25
MVID,Изменение,183,-236,-396,23,-426,2025-02-25
MVID,Количество лиц,187,184,3,1,375,2025-02-25
PIKK,Открытые позиции,10236,47699,37629,166,95730,2025-02-25
PIKK,Изменение,400,297,-171,-68,458,2025-02-25
PIKK,Количество лиц,340,670,6,4,1020,2025-02-25
BELU,Открытые позиции,37314,11607,0,25707,74628,2025-02-25
BELU,Изменение,4159,1258,0,2901,8318,2025-02-25
BELU,Количество лиц,225,69,0,9,303,2025-02-25
MTLR,Открытые позиции,11199,30903,21473,1769,65344,2025-02-25
MTLR,Изменение,-355,-4271,-4081,-165,-8872,2025-02-25
MTLR,Количество лиц,586,627,13,10,1236,2025-02-25
POSI,Открытые позиции,110966,87384,2075,25657,226082,2025-02-25
POSI,Изменение,-3057,-3092,-66,-31,-6246,2025-02-25
POSI,Количество лиц,1302,404,5,24,1735,2025-02-25
ASTR,Открытые позиции,72334,15892,50,56492,144768,2025-02-25
ASTR,Изменение,1604,-788,-23,2369,3162,2025-02-25
ASTR,Количество лиц,513,111,1,14,639,2025-02-25
SOFL,Открытые позиции,28438,4695,199,23942,57274,2025-02-25
SOFL,Изменение,1385,-579,-1,1963,2768,2025-02-25
SOFL,Количество лиц,221,56,1,12,290,2025-02-25
ALRS,Открытые позиции,24366,7776,79675,96265,208082,2025-02-25
ALRS,Изменение,-813,-132,265,-416,-1096,2025-02-25
ALRS,Количество лиц,575,253,5,26,859,2025-02-25
NLMK,Открытые позиции,32734,4856,2222,30100,69912,2025-02-25
NLMK,Изменение,337,295,24,66,722,2025-02-25
NLMK,Количество лиц,581,248,7,29,865,2025-02-25
AFLT,Открытые позиции,31645,20669,3599,14575,70488,2025-02-25
AFLT,Изменение,1794,-4274,119,6187,3826,2025-02-25
AFLT,Количество лиц,748,452,6,29,1235,2025-02-25
BANE,Открытые позиции,6039,12159,6203,83,24484,2025-02-25
BANE,Изменение,1046,1405,146,-213,2384,2025-02-25
BANE,Количество лиц,160,131,7,2,300,2025-02-25
RUAL,Открытые позиции,14257,8113,728,6872,29970,2025-02-25
RUAL,Изменение,716,1511,280,-515,1992,2025-02-25
RUAL,Количество лиц,329,198,3,15,545,2025-02-25
LEAS,Открытые позиции,31995,9051,1,22945,63992,2025-02-25
LEAS,Изменение,1185,781,-930,-526,510,2025-02-25
LEAS,Количество лиц,222,94,1,13,330,2025-02-25
