Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,462564,180980,30334,311918,985796,2025-04-05
IMOEXF,Изменение,-33034,-6158,-1526,-28402,-69120,2025-04-05
IMOEXF,Количество лиц,7955,1649,20,43,9667,2025-04-05
SBER,Открытые позиции,94266,68382,51717,77601,291966,2025-04-05
SBER,Изменение,2016,177,-5061,-3222,-6090,2025-04-05
SBER,Количество лиц,2977,1822,29,43,4871,2025-04-05
GAZP,Открытые позиции,208509,35293,172260,345476,761538,2025-04-05
GAZP,Изменение,15895,821,-43154,-28080,-54518,2025-04-05
GAZP,Количество лиц,3474,1084,22,44,4624,2025-04-05
SMLT,Открытые позиции,161940,38376,19165,142729,362210,2025-04-05
SMLT,Изменение,-28835,-14542,12562,-1731,-32546,2025-04-05
SMLT,Количество лиц,855,314,12,5,1186,2025-04-05
GMKN,Открытые позиции,293021,63538,109534,339017,805110,2025-04-05
GMKN,Изменение,-15894,4146,-1674,-21714,-35136,2025-04-05
GMKN,Количество лиц,1382,371,16,17,1786,2025-04-05
YDEX,Открытые позиции,108130,31353,21896,98673,260052,2025-04-05
YDEX,Изменение,-63,12637,-2956,-15656,-6038,2025-04-05
YDEX,Количество лиц,1042,360,7,5,1414,2025-04-05
MGNT,Открытые позиции,82592,7539,9770,84823,184724,2025-04-05
MGNT,Изменение,2496,-254,-2414,336,164,2025-04-05
MGNT,Количество лиц,1115,213,6,19,1353,2025-04-05
ABIO,Открытые позиции,5267,392,0,4875,10534,2025-04-05
ABIO,Изменение,848,1,0,847,1696,2025-04-05
ABIO,Количество лиц,65,17,0,6,88,2025-04-05
VTBR,Открытые позиции,186525,18418,17188,185295,407426,2025-04-05
VTBR,Изменение,3655,4209,-534,-1088,6242,2025-04-05
VTBR,Количество лиц,2582,565,11,39,3197,2025-04-05
SGZH,Открытые позиции,59817,53232,116,6701,119866,2025-04-05
SGZH,Изменение,214,-4205,-157,4262,114,2025-04-05
SGZH,Количество лиц,547,275,1,11,834,2025-04-05
TRNFP,Открытые позиции,95619,19772,881,76728,193000,2025-04-05
TRNFP,Изменение,-14573,-4007,-1011,-11577,-31168,2025-04-05
TRNFP,Количество лиц,666,135,2,26,829,2025-04-05
WUSH,Открытые позиции,59553,11619,1540,49474,122186,2025-04-05
WUSH,Изменение,-697,782,281,-1198,-832,2025-04-05
WUSH,Количество лиц,598,126,5,10,739,2025-04-05
VKCO,Открытые позиции,69338,21496,1349,49191,141374,2025-04-05
VKCO,Изменение,-1945,-8571,49,6675,-3792,2025-04-05
VKCO,Количество лиц,746,326,2,32,1106,2025-04-05
BABA,Открытые позиции,29742,5584,260,24418,60004,2025-04-05
BABA,Изменение,9333,-357,0,9690,18666,2025-04-05
BABA,Количество лиц,319,140,2,4,465,2025-04-05
BIDU,Открытые позиции,32016,3117,0,28899,64032,2025-04-05
BIDU,Изменение,1153,-67,0,1220,2306,2025-04-05
BIDU,Количество лиц,254,36,0,4,294,2025-04-05
SIBN,Открытые позиции,20714,1835,483,19362,42394,2025-04-05
SIBN,Изменение,-1134,-171,181,-782,-1906,2025-04-05
SIBN,Количество лиц,597,92,3,9,701,2025-04-05
RNFT,Открытые позиции,52765,16968,276,36073,106082,2025-04-05
RNFT,Изменение,-5178,98,-120,-5396,-10596,2025-04-05
RNFT,Количество лиц,353,159,2,10,524,2025-04-05
MVID,Открытые позиции,13372,13648,1676,1400,30096,2025-04-05
MVID,Изменение,-310,464,-26,-800,-672,2025-04-05
MVID,Количество лиц,151,148,1,5,305,2025-04-05
PIKK,Открытые позиции,26378,11355,511,15534,53778,2025-04-05
PIKK,Изменение,-2060,-1446,210,-404,-3700,2025-04-05
PIKK,Количество лиц,467,266,2,12,747,2025-04-05
BELU,Открытые позиции,44076,31011,353,13418,88858,2025-04-05
BELU,Изменение,2782,-267,-96,2953,5372,2025-04-05
BELU,Количество лиц,261,86,1,7,355,2025-04-05
MTLR,Открытые позиции,9587,15466,7020,1141,33214,2025-04-05
MTLR,Изменение,-535,-2449,-934,980,-2938,2025-04-05
MTLR,Количество лиц,366,287,6,10,669,2025-04-05
POSI,Открытые позиции,94707,102904,11526,3329,212466,2025-04-05
POSI,Изменение,-978,5382,2071,-4289,2186,2025-04-05
POSI,Количество лиц,765,313,7,8,1093,2025-04-05
ASTR,Открытые позиции,65837,14004,265,52098,132204,2025-04-05
ASTR,Изменение,-1003,-717,-337,-623,-2680,2025-04-05
ASTR,Количество лиц,395,85,1,9,490,2025-04-05
SOFL,Открытые позиции,26134,2337,0,23797,52268,2025-04-05
SOFL,Изменение,963,-154,-16,1101,1894,2025-04-05
SOFL,Количество лиц,197,43,0,12,252,2025-04-05
ALRS,Открытые позиции,19371,5642,79653,93382,198048,2025-04-05
ALRS,Изменение,-711,-1011,57,357,-1308,2025-04-05
ALRS,Количество лиц,438,184,8,28,658,2025-04-05
NLMK,Открытые позиции,19594,6110,2378,15862,43944,2025-04-05
NLMK,Изменение,-216,-151,62,-3,-308,2025-04-05
NLMK,Количество лиц,476,166,3,13,658,2025-04-05
AFLT,Открытые позиции,27242,12105,329,15466,55142,2025-04-05
AFLT,Изменение,-682,-2666,-753,1231,-2870,2025-04-05
