Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,439404,301844,31129,168689,941066,2025-07-04
IMOEXF,Изменение,4601,-5059,3465,13125,16132,2025-07-04
IMOEXF,Количество лиц,8221,2712,29,34,10996,2025-07-04
SBER,Открытые позиции,145923,53153,86418,179188,464682,2025-07-04
SBER,Изменение,10326,8211,2451,4566,25554,2025-07-04
SBER,Количество лиц,3488,929,71,19,4507,2025-07-04
GAZP,Открытые позиции,218532,54552,468169,632149,1373402,2025-07-04
GAZP,Изменение,12229,-1319,16026,29574,56510,2025-07-04
GAZP,Количество лиц,2828,902,37,55,3822,2025-07-04
SMLT,Открытые позиции,203598,54805,77,148870,407350,2025-07-04
SMLT,Изменение,32065,-947,-2015,30997,60100,2025-07-04
SMLT,Количество лиц,788,339,2,51,1180,2025-07-04
GMKN,Открытые позиции,455898,75469,127850,508279,1167496,2025-07-04
GMKN,Изменение,53711,-7861,864,62436,109150,2025-07-04
GMKN,Количество лиц,1654,559,14,47,2274,2025-07-04
YDEX,Открытые позиции,115728,25914,1634,91448,234724,2025-07-04
YDEX,Изменение,6167,-533,-507,6193,11320,2025-07-04
YDEX,Количество лиц,906,390,7,38,1341,2025-07-04
MGNT,Открытые позиции,116644,6875,2886,112655,239060,2025-07-04
MGNT,Изменение,3275,-1722,590,5587,7730,2025-07-04
MGNT,Количество лиц,1289,185,5,35,1514,2025-07-04
ABIO,Открытые позиции,853,121,13,745,1732,2025-07-04
ABIO,Изменение,-10,3,0,-13,-20,2025-07-04
ABIO,Количество лиц,45,13,1,3,62,2025-07-04
VTBR,Открытые позиции,248791,55454,213211,406548,924004,2025-07-04
VTBR,Изменение,16048,-7531,43944,67523,119984,2025-07-04
VTBR,Количество лиц,2284,1002,28,21,3335,2025-07-04
SGZH,Открытые позиции,36044,46332,10445,157,92978,2025-07-04
SGZH,Изменение,875,739,-223,-87,1304,2025-07-04
SGZH,Количество лиц,299,265,8,4,576,2025-07-04
TRNFP,Открытые позиции,112721,78221,118507,153007,462456,2025-07-04
TRNFP,Изменение,-4185,-672,13028,9515,17686,2025-07-04
TRNFP,Количество лиц,414,253,9,7,683,2025-07-04
WUSH,Открытые позиции,46803,5755,95,41143,93796,2025-07-04
WUSH,Изменение,1430,297,-16,1117,2828,2025-07-04
WUSH,Количество лиц,383,104,1,25,513,2025-07-04
VKCO,Открытые позиции,64760,18621,1389,47528,132298,2025-07-04
VKCO,Изменение,2388,1824,-148,416,4480,2025-07-04
VKCO,Количество лиц,710,250,3,28,991,2025-07-04
BABA,Открытые позиции,19651,2548,0,17103,39302,2025-07-04
BABA,Изменение,1357,-922,0,2279,2714,2025-07-04
BABA,Количество лиц,295,59,0,4,358,2025-07-04
BIDU,Открытые позиции,20831,3350,0,17481,41662,2025-07-04
BIDU,Изменение,-854,-87,0,-767,-1708,2025-07-04
BIDU,Количество лиц,114,30,0,6,150,2025-07-04
SIBN,Открытые позиции,8779,5513,1728,4994,21014,2025-07-04
SIBN,Изменение,-92,111,179,-24,174,2025-07-04
SIBN,Количество лиц,265,78,7,4,354,2025-07-04
RNFT,Открытые позиции,21609,15602,832,6839,44882,2025-07-04
RNFT,Изменение,2332,1177,-212,943,4240,2025-07-04
RNFT,Количество лиц,265,113,4,12,394,2025-07-04
MVID,Открытые позиции,5704,7128,1749,325,14906,2025-07-04
MVID,Изменение,224,-1292,-1612,-96,-2776,2025-07-04
MVID,Количество лиц,84,77,1,2,164,2025-07-04
PIKK,Открытые позиции,29566,24004,2537,8099,64206,2025-07-04
PIKK,Изменение,2694,7052,2262,-2096,9912,2025-07-04
PIKK,Количество лиц,547,612,6,24,1189,2025-07-04
BELU,Открытые позиции,46000,11879,301,34422,92602,2025-07-04
BELU,Изменение,-1,1016,-157,-1174,-316,2025-07-04
BELU,Количество лиц,223,69,1,17,310,2025-07-04
MTLR,Открытые позиции,7356,14614,7461,203,29634,2025-07-04
MTLR,Изменение,379,230,-310,-161,138,2025-07-04
