Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
WUSH,Количество лиц,637,143,1,20,801,2025-03-29
VKCO,Открытые позиции,71844,40465,1803,33182,147294,2025-03-29
VKCO,Изменение,2009,-6912,-2872,6049,-1726,2025-03-29
VKCO,Количество лиц,806,474,3,25,1308,2025-03-29
BABA,Открытые позиции,16526,2200,260,14586,33572,2025-03-29
BABA,Изменение,2318,-292,0,2610,4636,2025-03-29
BABA,Количество лиц,362,120,2,5,489,2025-03-29
BIDU,Открытые позиции,32095,2929,0,29166,64190,2025-03-29
BIDU,Изменение,32,-325,-1,356,62,2025-03-29
BIDU,Количество лиц,216,32,0,5,253,2025-03-29
SIBN,Открытые позиции,21850,1464,3,20389,43706,2025-03-29
SIBN,Изменение,616,-226,0,842,1232,2025-03-29
SIBN,Количество лиц,607,71,1,18,697,2025-03-29
RNFT,Открытые позиции,49355,20361,693,29687,100096,2025-03-29
RNFT,Изменение,7515,-1369,693,9577,16416,2025-03-29
RNFT,Количество лиц,314,176,2,16,508,2025-03-29
MVID,Открытые позиции,15593,13034,0,2559,31186,2025-03-29
MVID,Изменение,-1595,-3208,-637,976,-4464,2025-03-29
MVID,Количество лиц,158,159,0,7,324,2025-03-29
PIKK,Открытые позиции,34514,13306,184,21392,69396,2025-03-29
PIKK,Изменение,6076,-2329,-199,8206,11754,2025-03-29
PIKK,Количество лиц,511,289,1,23,824,2025-03-29
BELU,Открытые позиции,26598,20544,122,6176,53440,2025-03-29
BELU,Изменение,664,-335,-78,921,1172,2025-03-29
BELU,Количество лиц,200,74,1,6,281,2025-03-29
MTLR,Открытые позиции,9210,17264,8348,294,35116,2025-03-29
MTLR,Изменение,232,233,-197,-198,70,2025-03-29
MTLR,Количество лиц,368,312,4,7,691,2025-03-29
POSI,Открытые позиции,81154,74678,494,6970,163296,2025-03-29
POSI,Изменение,-1082,3058,-515,-4655,-3194,2025-03-29
POSI,Количество лиц,687,281,3,6,977,2025-03-29
ASTR,Открытые позиции,69241,8115,0,61126,138482,2025-03-29
ASTR,Изменение,-4269,-418,0,-3851,-8538,2025-03-29
ASTR,Количество лиц,386,86,0,11,483,2025-03-29
SOFL,Открытые позиции,22922,1988,0,20934,45844,2025-03-29
SOFL,Изменение,2484,-1460,0,3944,4968,2025-03-29
SOFL,Количество лиц,199,49,0,12,260,2025-03-29
ALRS,Открытые позиции,17413,5202,79235,91446,193296,2025-03-29
ALRS,Изменение,814,-1510,8,2332,1644,2025-03-29
ALRS,Количество лиц,431,173,2,30,636,2025-03-29
NLMK,Открытые позиции,19690,5928,2341,16103,44062,2025-03-29
NLMK,Изменение,423,-216,-402,237,42,2025-03-29
NLMK,Количество лиц,466,194,4,14,678,2025-03-29
AFLT,Открытые позиции,31360,12555,686,19491,64092,2025-03-29
AFLT,Изменение,-1395,541,-156,-2092,-3102,2025-03-29
AFLT,Количество лиц,520,255,2,28,805,2025-03-29
BANE,Открытые позиции,3054,8282,5263,35,16634,2025-03-29
BANE,Изменение,575,303,-272,0,606,2025-03-29
BANE,Количество лиц,92,66,3,1,162,2025-03-29
RUAL,Открытые позиции,21880,4213,260,17927,44280,2025-03-29
RUAL,Изменение,-47,268,26,-289,-42,2025-03-29
RUAL,Количество лиц,414,122,2,13,551,2025-03-29
LEAS,Открытые позиции,23635,8712,0,14923,47270,2025-03-29
LEAS,Изменение,-370,-281,0,-89,-740,2025-03-29
LEAS,Количество лиц,180,63,0,9,252,2025-03-29
AFKS,Открытые позиции,7946,4158,513,4301,16918,2025-03-29
AFKS,Изменение,-224,492,513,-203,578,2025-03-29
AFKS,Количество лиц,339,201,3,4,547,2025-03-29
RTKM,Открытые позиции,10564,2791,7741,15514,36610,2025-03-29
RTKM,Изменение,593,-1308,-968,933,-750,2025-03-29
RTKM,Количество лиц,295,99,3,11,408,2025-03-29
SFIN,Открытые позиции,19967,6562,0,13405,39934,2025-03-29
SFIN,Изменение,537,-197,0,734,1074,2025-03-29
SFIN,Количество лиц,213,62,0,12,287,2025-03-29
MOEX,Открытые позиции,19334,5060,1221,15495,41110,2025-03-29
MOEX,Изменение,-30,-281,-11,240,-82,2025-03-29
MOEX,Количество лиц,997,168,2,12,1179,2025-03-29
SBERP,Открытые позиции,4344,3094,1112,2362,10912,2025-03-29
SBERP,Изменение,93,975,323,-559,832,2025-03-29
SBERP,Количество лиц,245,168,6,11,430,2025-03-29
ROSN,Открытые позиции,7126,1617,9751,15260,33754,2025-03-29
ROSN,Изменение,129,-25,33,187,324,2025-03-29
ROSN,Количество лиц,684,189,7,30,910,2025-03-29
FESH,Открытые позиции,4489,2395,0,2094,8978,2025-03-29
FESH,Изменение,1596,365,0,1231,3192,2025-03-29
FESH,Количество лиц,93,44,0,10,147,2025-03-29
PHOR,Открытые позиции,7767,3822,690,4635,16914,2025-03-29
PHOR,Изменение,-743,-42,8,-693,-1470,2025-03-29
PHOR,Количество лиц,309,103,2,13,427,2025-03-29
SVCB,Открытые позиции,53838,11224,2749,45363,113174,2025-03-29
SVCB,Изменение,3774,2407,376,1743,8300,2025-03-29
SVCB,Количество лиц,363,79,3,6,451,2025-03-29
CBOM,Открытые позиции,635,4536,3949,48,9168,2025-03-29
CBOM,Изменение,91,734,616,-27,1414,2025-03-29
CBOM,Количество лиц,56,89,3,1,149,2025-03-29
LKOH,Открытые позиции,9263,7197,9672,11738,37870,2025-03-29
LKOH,Изменение,569,1269,162,-538,1462,2025-03-29
LKOH,Количество лиц,1084,311,8,17,1420,2025-03-29
KMAZ,Открытые позиции,7027,3639,276,3664,14606,2025-03-29
KMAZ,Изменение,-473,1641,219,-1895,-508,2025-03-29
KMAZ,Количество лиц,144,56,2,2,204,2025-03-29
SNGS,Открытые позиции,10017,1393,4657,13281,29348,2025-03-29
SNGS,Изменение,487,152,40,375,1054,2025-03-29
SNGS,Количество лиц,359,81,5,30,475,2025-03-29
HYDR,Открытые позиции,6347,1193,0,5154,12694,2025-03-29
HYDR,Изменение,20,-176,0,196,40,2025-03-29
HYDR,Количество лиц,205,76,0,14,295,2025-03-29
NVTK,Открытые позиции,4057,972,1979,5064,12072,2025-03-29
NVTK,Изменение,12,-113,55,180,134,2025-03-29
NVTK,Количество лиц,600,145,11,14,770,2025-03-29
FEES,Открытые позиции,3574,576,0,2998,7148,2025-03-29
FEES,Изменение,229,-104,0,333,458,2025-03-29
FEES,Количество лиц,147,47,0,7,201,2025-03-29
MAGN,Открытые позиции,3739,542,20,3217,7518,2025-03-29
MAGN,Изменение,125,-192,-5,312,240,2025-03-29
MAGN,Количество лиц,321,81,2,7,411,2025-03-29
BSPB,Открытые позиции,7985,5044,264,3205,16498,2025-03-29
BSPB,Изменение,-413,-497,-79,5,-984,2025-03-29
BSPB,Количество лиц,248,115,4,5,372,2025-03-29
TATN,Открытые позиции,1578,1067,1813,2324,6782,2025-03-29
TATN,Изменение,-69,507,93,-483,48,2025-03-29
TATN,Количество лиц,301,83,3,18,405,2025-03-29
FLOT,Открытые позиции,6380,2239,0,4141,12760,2025-03-29
FLOT,Изменение,65,-661,-36,690,58,2025-03-29
FLOT,Количество лиц,257,92,0,15,364,2025-03-29
MTSS,Открытые позиции,2158,1854,1039,1343,6394,2025-03-29
MTSS,Изменение,56,-175,-24,207,64,2025-03-29
MTSS,Количество лиц,179,116,2,17,314,2025-03-29
TATNP,Открытые позиции,2203,169,211,2245,4828,2025-03-29
TATNP,Изменение,-161,-23,106,-32,-110,2025-03-29
TATNP,Количество лиц,141,37,2,6,186,2025-03-29
CHMF,Открытые позиции,1022,163,585,1444,3214,2025-03-29
CHMF,Изменение,106,-67,17,190,246,2025-03-29
CHMF,Количество лиц,180,40,5,7,232,2025-03-29
RASP,Открытые позиции,7607,3790,5,3822,15224,2025-03-29
RASP,Изменение,253,-78,0,331,506,2025-03-29
RASP,Количество лиц,115,56,1,10,182,2025-03-29
IRAO,Открытые позиции,2980,2032,786,1734,7532,2025-03-29
IRAO,Изменение,87,52,4,39,182,2025-03-29
IRAO,Количество лиц,274,44,2,7,327,2025-03-29
SNGSP,Открытые позиции,4227,522,766,4471,9986,2025-03-29
SNGSP,Изменение,251,46,19,224,540,2025-03-29
SNGSP,Количество лиц,371,70,3,22,466,2025-03-29
PLZL,Открытые позиции,418,940,555,33,1946,2025-03-29
PLZL,Изменение,23,86,60,-3,166,2025-03-29
PLZL,Количество лиц,135,129,5,4,273,2025-03-29
SPBE,Открытые позиции,38413,13386,0,25027,76826,2025-03-29
SPBE,Изменение,5399,6507,0,-1108,10798,2025-03-29
SPBE,Количество лиц,547,202,0,17,766,2025-03-29
