Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,444843,336651,46383,154575,982452,2025-06-05
IMOEXF,Изменение,5193,13200,-13120,-21127,-15854,2025-06-05
IMOEXF,Количество лиц,7847,2577,37,23,10484,2025-06-05
SBER,Открытые позиции,135101,37273,119714,217542,509630,2025-06-05
SBER,Изменение,-27454,-3787,15007,-8660,-24894,2025-06-05
SBER,Количество лиц,4240,1176,67,39,5522,2025-06-05
GAZP,Открытые позиции,226698,61269,474942,640371,1403280,2025-06-05
GAZP,Изменение,3813,-6831,4462,15106,16550,2025-06-05
GAZP,Количество лиц,3626,1227,29,84,4966,2025-06-05
SMLT,Открытые позиции,268420,94842,16982,190560,570804,2025-06-05
SMLT,Изменение,13134,13591,1302,845,28872,2025-06-05
SMLT,Количество лиц,1002,384,12,27,1425,2025-06-05
GMKN,Открытые позиции,399202,39976,99556,458782,997516,2025-06-05
GMKN,Изменение,-34521,7004,10075,-31450,-48892,2025-06-05
GMKN,Количество лиц,1807,341,10,32,2190,2025-06-05
YDEX,Открытые позиции,130401,20109,9371,119663,279544,2025-06-05
YDEX,Изменение,-8139,-2362,4929,-848,-6420,2025-06-05
YDEX,Количество лиц,1454,240,12,25,1731,2025-06-05
MGNT,Открытые позиции,137055,16952,24332,144435,322774,2025-06-05
MGNT,Изменение,-10616,2320,-2766,-15702,-26764,2025-06-05
MGNT,Количество лиц,1590,202,20,17,1829,2025-06-05
ABIO,Открытые позиции,2627,327,1093,3393,7440,2025-06-05
ABIO,Изменение,-267,-112,154,-1,-226,2025-06-05
ABIO,Количество лиц,73,10,4,3,90,2025-06-05
VTBR,Открытые позиции,203026,29761,14704,187969,435460,2025-06-05
VTBR,Изменение,493,863,-3096,-3466,-5206,2025-06-05
VTBR,Количество лиц,2536,616,8,60,3220,2025-06-05
SGZH,Открытые позиции,55514,61898,6881,497,124790,2025-06-05
SGZH,Изменение,1855,-3763,-5318,300,-6926,2025-06-05
SGZH,Количество лиц,469,258,4,4,735,2025-06-05
TRNFP,Открытые позиции,138935,54600,52587,136922,383044,2025-06-05
TRNFP,Изменение,-5200,-10720,431,5951,-9538,2025-06-05
TRNFP,Количество лиц,742,162,6,18,928,2025-06-05
WUSH,Открытые позиции,55027,7524,9823,57326,129700,2025-06-05
WUSH,Изменение,-1875,-1886,4700,4711,5650,2025-06-05
WUSH,Количество лиц,618,132,11,12,773,2025-06-05
VKCO,Открытые позиции,52057,17039,11006,46024,126126,2025-06-05
VKCO,Изменение,-4255,2267,6341,-181,4172,2025-06-05
VKCO,Количество лиц,711,260,10,5,986,2025-06-05
BABA,Открытые позиции,21439,17376,826,4889,44530,2025-06-05
BABA,Изменение,741,4247,826,-2680,3134,2025-06-05
BABA,Количество лиц,375,106,1,2,484,2025-06-05
BIDU,Открытые позиции,29621,6629,20,23012,59282,2025-06-05
BIDU,Изменение,-250,55,0,-305,-500,2025-06-05
BIDU,Количество лиц,289,40,1,4,334,2025-06-05
SIBN,Открытые позиции,14559,2607,5872,17824,40862,2025-06-05
SIBN,Изменение,-474,454,1085,157,1222,2025-06-05
SIBN,Количество лиц,492,99,12,10,613,2025-06-05
RNFT,Открытые позиции,48813,22888,0,25925,97626,2025-06-05
RNFT,Изменение,-590,-370,0,-220,-1180,2025-06-05
RNFT,Количество лиц,314,129,0,20,463,2025-06-05
MVID,Открытые позиции,8405,9315,3241,2331,23292,2025-06-05
MVID,Изменение,-11,-1155,355,1499,688,2025-06-05
MVID,Количество лиц,130,91,2,6,229,2025-06-05
PIKK,Открытые позиции,44861,37248,13327,20940,116376,2025-06-05
PIKK,Изменение,-3302,-305,3661,664,718,2025-06-05
PIKK,Количество лиц,615,710,11,18,1354,2025-06-05
BELU,Открытые позиции,51856,41712,1765,11909,107242,2025-06-05
BELU,Изменение,364,1105,89,-652,906,2025-06-05
BELU,Количество лиц,348,98,2,6,454,2025-06-05
MTLR,Открытые позиции,12524,23167,15434,4791,55916,2025-06-05
MTLR,Изменение,-472,406,1379,501,1814,2025-06-05
MTLR,Количество лиц,450,329,12,7,798,2025-06-05
POSI,Открытые позиции,90362,16741,56,73677,180836,2025-06-05
POSI,Изменение,-885,-3946,-832,2229,-3434,2025-06-05
POSI,Количество лиц,727,157,2,18,904,2025-06-05
ASTR,Открытые позиции,60601,11118,1332,50815,123866,2025-06-05
ASTR,Изменение,790,40,-182,568,1216,2025-06-05
ASTR,Количество лиц,435,100,4,13,552,2025-06-05
SOFL,Открытые позиции,29307,2551,260,27016,59134,2025-06-05
SOFL,Изменение,1049,-113,-40,1122,2018,2025-06-05
SOFL,Количество лиц,184,50,1,12,247,2025-06-05
ALRS,Открытые позиции,26417,4339,81885,103963,216604,2025-06-05
ALRS,Изменение,-4169,738,652,-4255,-7034,2025-06-05
ALRS,Количество лиц,543,167,8,27,745,2025-06-05
NLMK,Открытые позиции,23106,4953,3261,21414,52734,2025-06-05
NLMK,Изменение,411,-47,17,475,856,2025-06-05
NLMK,Количество лиц,534,136,5,35,710,2025-06-05
AFLT,Открытые позиции,22463,12270,236,10429,45398,2025-06-05
AFLT,Изменение,-1622,-386,137,-1099,-2970,2025-06-05
AFLT,Количество лиц,622,224,6,33,885,2025-06-05
BANE,Открытые позиции,5112,5040,344,416,10912,2025-06-05
BANE,Изменение,-944,557,216,-1285,-1456,2025-06-05
BANE,Количество лиц,160,88,8,5,261,2025-06-05
RUAL,Открытые позиции,31094,3382,3036,30748,68260,2025-06-05
RUAL,Изменение,1610,-639,437,2686,4094,2025-06-05
RUAL,Количество лиц,510,97,5,17,629,2025-06-05
LEAS,Открытые позиции,41496,22329,3418,22585,89828,2025-06-05
LEAS,Изменение,-2624,2050,96,-4578,-5056,2025-06-05
LEAS,Количество лиц,278,95,3,7,383,2025-06-05
AFKS,Открытые позиции,8418,8851,1501,1068,19838,2025-06-05
AFKS,Изменение,424,400,-132,-108,584,2025-06-05
AFKS,Количество лиц,348,264,3,22,637,2025-06-05
RTKM,Открытые позиции,21183,7750,5567,19000,53500,2025-06-05
RTKM,Изменение,-1500,-896,16,-588,-2968,2025-06-05
RTKM,Количество лиц,426,107,8,17,558,2025-06-05
SFIN,Открытые позиции,12902,14076,3235,2061,32274,2025-06-05
SFIN,Изменение,-268,433,769,68,1002,2025-06-05
SFIN,Количество лиц,200,67,6,6,279,2025-06-05
MOEX,Открытые позиции,16535,3897,7075,19713,47220,2025-06-05
MOEX,Изменение,-1021,550,914,-657,-214,2025-06-05
MOEX,Количество лиц,837,147,18,17,1019,2025-06-05
SBERP,Открытые позиции,10130,1894,4276,12512,28812,2025-06-05
SBERP,Изменение,-552,351,313,-590,-478,2025-06-05
SBERP,Количество лиц,492,126,7,17,642,2025-06-05
ROSN,Открытые позиции,14163,2116,8113,20160,44552,2025-06-05
ROSN,Изменение,-489,-324,12,-153,-954,2025-06-05
ROSN,Количество лиц,929,195,11,37,1172,2025-06-05
FESH,Открытые позиции,5169,907,46,4308,10430,2025-06-05
FESH,Изменение,-254,-1003,-21,728,-550,2025-06-05
FESH,Количество лиц,87,54,1,18,160,2025-06-05
PHOR,Открытые позиции,5372,4357,6704,7719,24152,2025-06-05
PHOR,Изменение,31,-222,-30,223,2,2025-06-05
PHOR,Количество лиц,272,106,11,9,398,2025-06-05
SVCB,Открытые позиции,63426,7731,94,55789,127040,2025-06-05
SVCB,Изменение,-1438,-5802,45,4409,-2786,2025-06-05
SVCB,Количество лиц,469,91,1,15,576,2025-06-05
CBOM,Открытые позиции,2649,22855,20862,656,47022,2025-06-05
CBOM,Изменение,-394,-184,67,-143,-654,2025-06-05
CBOM,Количество лиц,141,69,14,3,227,2025-06-05
LKOH,Открытые позиции,12589,15849,65269,62009,155716,2025-06-05
LKOH,Изменение,804,-667,-18594,-17123,-35580,2025-06-05
LKOH,Количество лиц,987,522,9,38,1556,2025-06-05
KMAZ,Открытые позиции,8711,4135,1194,5770,19810,2025-06-05
KMAZ,Изменение,150,354,222,18,744,2025-06-05
KMAZ,Количество лиц,174,52,5,7,238,2025-06-05
SNGS,Открытые позиции,10510,1257,2406,11659,25832,2025-06-05
SNGS,Изменение,-40,164,208,4,336,2025-06-05
SNGS,Количество лиц,477,75,11,18,581,2025-06-05
HYDR,Открытые позиции,8964,1922,208,7250,18344,2025-06-05
HYDR,Изменение,-862,-76,-475,-1261,-2674,2025-06-05
HYDR,Количество лиц,223,57,4,11,295,2025-06-05
NVTK,Открытые позиции,4987,706,606,4887,11186,2025-06-05
NVTK,Изменение,-1,-45,-1,43,-4,2025-06-05
NVTK,Количество лиц,616,131,7,19,773,2025-06-05
FEES,Открытые позиции,5592,729,64,4927,11312,2025-06-05
FEES,Изменение,-519,-54,-88,-553,-1214,2025-06-05
FEES,Количество лиц,170,46,1,9,226,2025-06-05
MAGN,Открытые позиции,2989,725,223,2487,6424,2025-06-05
MAGN,Изменение,-159,361,-21,-541,-360,2025-06-05
MAGN,Количество лиц,321,91,5,18,435,2025-06-05
BSPB,Открытые позиции,8997,9894,2495,1598,22984,2025-06-05
BSPB,Изменение,1252,-2007,-2020,1239,-1536,2025-06-05
BSPB,Количество лиц,260,115,5,11,391,2025-06-05
TATN,Открытые позиции,1463,2533,11017,9947,24960,2025-06-05
TATN,Изменение,-136,-200,-314,-250,-900,2025-06-05
