Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,426354,258694,55714,223374,964136,2025-04-29
IMOEXF,Изменение,-7234,-14624,15595,22985,16722,2025-04-29
IMOEXF,Количество лиц,6665,2566,40,26,9297,2025-04-29
SBER,Открытые позиции,122291,42263,89046,169074,422674,2025-04-29
SBER,Изменение,-6647,-2715,130,-3802,-13034,2025-04-29
SBER,Количество лиц,4265,1190,42,95,5592,2025-04-29
GAZP,Открытые позиции,200751,41789,292280,451242,986062,2025-04-29
GAZP,Изменение,2545,-7888,-890,9543,3310,2025-04-29
GAZP,Количество лиц,3034,1340,16,97,4487,2025-04-29
SMLT,Открытые позиции,178163,42297,9612,145478,375550,2025-04-29
SMLT,Изменение,-893,3718,5885,1274,9984,2025-04-29
SMLT,Количество лиц,905,349,13,9,1276,2025-04-29
GMKN,Открытые позиции,359356,36556,148717,471517,1016146,2025-04-29
GMKN,Изменение,-23855,2257,-138,-26250,-47986,2025-04-29
GMKN,Количество лиц,1791,278,8,66,2143,2025-04-29
YDEX,Открытые позиции,125065,33245,1371,93191,252872,2025-04-29
YDEX,Изменение,1581,-563,-6366,-4222,-9570,2025-04-29
YDEX,Количество лиц,1341,315,8,29,1693,2025-04-29
MGNT,Открытые позиции,88009,6854,2246,83401,180510,2025-04-29
MGNT,Изменение,615,1274,-12,-671,1206,2025-04-29
MGNT,Количество лиц,1241,219,4,24,1488,2025-04-29
ABIO,Открытые позиции,3215,489,541,3267,7512,2025-04-29
ABIO,Изменение,-149,110,268,9,238,2025-04-29
ABIO,Количество лиц,68,23,2,2,95,2025-04-29
VTBR,Открытые позиции,194213,56212,23050,161051,434526,2025-04-29
VTBR,Изменение,56280,19770,1520,38030,115600,2025-04-29
VTBR,Количество лиц,2582,1052,17,45,3696,2025-04-29
SGZH,Открытые позиции,66813,53498,3230,16545,140086,2025-04-29
SGZH,Изменение,-2330,-436,-3326,-5220,-11312,2025-04-29
SGZH,Количество лиц,574,244,2,14,834,2025-04-29
TRNFP,Открытые позиции,123025,26620,4439,100844,254928,2025-04-29
TRNFP,Изменение,170,1883,0,-1713,340,2025-04-29
TRNFP,Количество лиц,774,136,2,34,946,2025-04-29
WUSH,Открытые позиции,52041,11342,8540,49239,121162,2025-04-29
WUSH,Изменение,-1244,882,1953,-173,1418,2025-04-29
WUSH,Количество лиц,629,125,10,4,768,2025-04-29
VKCO,Открытые позиции,63753,16572,1401,48582,130308,2025-04-29
VKCO,Изменение,1739,-3264,54,5057,3586,2025-04-29
VKCO,Количество лиц,751,260,4,35,1050,2025-04-29
BABA,Открытые позиции,38281,4459,301,34123,77164,2025-04-29
BABA,Изменение,927,-1382,0,2309,1854,2025-04-29
BABA,Количество лиц,368,116,3,3,490,2025-04-29
BIDU,Открытые позиции,32695,2119,1,30577,65392,2025-04-29
BIDU,Изменение,2649,-678,0,3327,5298,2025-04-29
BIDU,Количество лиц,216,48,1,4,269,2025-04-29
SIBN,Открытые позиции,23405,3329,1060,21136,48930,2025-04-29
SIBN,Изменение,-212,135,-126,-473,-676,2025-04-29
SIBN,Количество лиц,616,97,4,17,734,2025-04-29
RNFT,Открытые позиции,48205,24219,0,23986,96410,2025-04-29
RNFT,Изменение,-931,1314,-246,-2491,-2354,2025-04-29
RNFT,Количество лиц,360,153,0,20,533,2025-04-29
MVID,Открытые позиции,8930,8436,932,1426,19724,2025-04-29
MVID,Изменение,-548,-558,387,397,-322,2025-04-29
MVID,Количество лиц,121,107,2,9,239,2025-04-29
PIKK,Открытые позиции,40301,20835,4919,24385,90440,2025-04-29
PIKK,Изменение,1824,73,-1097,654,1454,2025-04-29
PIKK,Количество лиц,635,535,9,34,1213,2025-04-29
BELU,Открытые позиции,42758,32830,150,10078,85816,2025-04-29
BELU,Изменение,1452,447,0,1005,2904,2025-04-29
BELU,Количество лиц,315,75,1,9,400,2025-04-29
MTLR,Открытые позиции,12570,18354,9411,3627,43962,2025-04-29
MTLR,Изменение,252,-459,-642,69,-780,2025-04-29
MTLR,Количество лиц,462,291,8,5,766,2025-04-29
