Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,494273,290600,20872,224545,1030290,2025-06-11
IMOEXF,Изменение,12359,-11873,-508,23724,23702,2025-06-11
IMOEXF,Количество лиц,8185,3020,23,39,11267,2025-06-11
SBER,Открытые позиции,113161,55250,170129,228040,566580,2025-06-11
SBER,Изменение,-4191,10859,17694,2644,27006,2025-06-11
SBER,Количество лиц,3468,1773,62,55,5358,2025-06-11
GAZP,Открытые позиции,246389,65913,475744,656220,1444266,2025-06-11
GAZP,Изменение,5185,-4126,2692,12003,15754,2025-06-11
GAZP,Количество лиц,3495,1376,31,69,4971,2025-06-11
SMLT,Открытые позиции,209395,65721,56314,199988,531418,2025-06-11
SMLT,Изменение,-4913,-2862,299,-1752,-9228,2025-06-11
SMLT,Количество лиц,1050,359,11,34,1454,2025-06-11
GMKN,Открытые позиции,468187,90188,143041,521040,1222456,2025-06-11
GMKN,Изменение,60179,-969,-6117,55031,108124,2025-06-11
GMKN,Количество лиц,2073,577,13,39,2702,2025-06-11
YDEX,Открытые позиции,130605,29249,19217,120573,299644,2025-06-11
YDEX,Изменение,9969,-313,-6478,3804,6982,2025-06-11
YDEX,Количество лиц,1220,431,18,24,1693,2025-06-11
MGNT,Открытые позиции,159651,9542,33552,183661,386406,2025-06-11
MGNT,Изменение,2651,116,7964,10499,21230,2025-06-11
MGNT,Количество лиц,1524,245,15,17,1801,2025-06-11
ABIO,Открытые позиции,2717,407,1303,3613,8040,2025-06-11
ABIO,Изменение,-1,100,101,0,200,2025-06-11
ABIO,Количество лиц,77,11,3,3,94,2025-06-11
VTBR,Открытые позиции,199652,43829,11963,167786,423230,2025-06-11
VTBR,Изменение,1253,-1107,-1084,1276,338,2025-06-11
VTBR,Количество лиц,2395,834,14,46,3289,2025-06-11
SGZH,Открытые позиции,53607,60043,6564,128,120342,2025-06-11
SGZH,Изменение,-713,1079,1756,-36,2086,2025-06-11
SGZH,Количество лиц,488,231,10,2,731,2025-06-11
TRNFP,Открытые позиции,117624,46779,84073,154918,403394,2025-06-11
TRNFP,Изменение,-2420,6233,15204,6551,25568,2025-06-11
TRNFP,Количество лиц,673,188,6,13,880,2025-06-11
WUSH,Открытые позиции,52386,10023,15658,58021,136088,2025-06-11
WUSH,Изменение,2257,-2200,-4308,149,-4102,2025-06-11
WUSH,Количество лиц,612,187,13,12,824,2025-06-11
VKCO,Открытые позиции,51486,15693,16614,52407,136200,2025-06-11
VKCO,Изменение,482,-533,350,1365,1664,2025-06-11
VKCO,Количество лиц,680,239,10,16,945,2025-06-11
BABA,Открытые позиции,20110,23046,4116,1180,48452,2025-06-11
BABA,Изменение,-432,2692,1642,-1482,2420,2025-06-11
BABA,Количество лиц,363,94,1,2,460,2025-06-11
BIDU,Открытые позиции,29207,9582,20,19645,58454,2025-06-11
BIDU,Изменение,-331,1818,0,-2149,-662,2025-06-11
BIDU,Количество лиц,243,41,1,3,288,2025-06-11
SIBN,Открытые позиции,14203,2800,6738,18141,41882,2025-06-11
SIBN,Изменение,280,-188,-6,462,548,2025-06-11
SIBN,Количество лиц,464,112,11,11,598,2025-06-11
RNFT,Открытые позиции,50219,23681,324,26862,101086,2025-06-11
RNFT,Изменение,-1135,63,-10,-1208,-2290,2025-06-11
RNFT,Количество лиц,320,134,2,16,472,2025-06-11
MVID,Открытые позиции,7783,14209,7213,787,29992,2025-06-11
MVID,Изменение,-422,593,641,-374,438,2025-06-11
MVID,Количество лиц,129,103,3,6,241,2025-06-11
PIKK,Открытые позиции,46097,32712,10994,24379,114182,2025-06-11
PIKK,Изменение,4612,894,-2688,1030,3848,2025-06-11
PIKK,Количество лиц,628,573,7,18,1226,2025-06-11
BELU,Открытые позиции,42530,35281,2597,9846,90254,2025-06-11
BELU,Изменение,-635,92,-53,-780,-1376,2025-06-11
BELU,Количество лиц,331,100,5,10,446,2025-06-11
MTLR,Открытые позиции,13963,20080,10476,4359,48878,2025-06-11
MTLR,Изменение,281,-1430,-2278,-567,-3994,2025-06-11
MTLR,Количество лиц,448,333,8,11,800,2025-06-11
POSI,Открытые позиции,87793,13236,800,75357,177186,2025-06-11
POSI,Изменение,-1051,-951,487,387,-1128,2025-06-11
POSI,Количество лиц,704,154,6,19,883,2025-06-11
ASTR,Открытые позиции,57950,16843,8998,50105,133896,2025-06-11
ASTR,Изменение,-3752,3569,7216,-105,6928,2025-06-11
ASTR,Количество лиц,407,102,5,10,524,2025-06-11
SOFL,Открытые позиции,27136,3148,425,24413,55122,2025-06-11
SOFL,Изменение,-1687,690,159,-2218,-3056,2025-06-11
SOFL,Количество лиц,186,46,3,9,244,2025-06-11
ALRS,Открытые позиции,28520,3585,67822,92757,192684,2025-06-11
ALRS,Изменение,694,-42,-10159,-9423,-18930,2025-06-11
ALRS,Количество лиц,543,175,13,26,757,2025-06-11
NLMK,Открытые позиции,24263,5986,2848,21125,54222,2025-06-11
NLMK,Изменение,-279,5,-74,-358,-706,2025-06-11
NLMK,Количество лиц,531,167,6,28,732,2025-06-11
AFLT,Открытые позиции,22716,13027,100,9789,45632,2025-06-11
AFLT,Изменение,191,-29,-39,181,304,2025-06-11
AFLT,Количество лиц,642,227,3,29,901,2025-06-11
BANE,Открытые позиции,4950,4657,480,773,10860,2025-06-11
BANE,Изменение,557,411,-106,40,902,2025-06-11
BANE,Количество лиц,160,67,4,10,241,2025-06-11
RUAL,Открытые позиции,29840,4659,2402,27583,64484,2025-06-11
RUAL,Изменение,-305,704,308,-701,6,2025-06-11
RUAL,Количество лиц,512,107,6,15,640,2025-06-11
LEAS,Открытые позиции,42704,18198,857,25363,87122,2025-06-11
LEAS,Изменение,-1577,-2025,666,1114,-1822,2025-06-11
LEAS,Количество лиц,272,78,2,11,363,2025-06-11
AFKS,Открытые позиции,6132,8868,3637,901,19538,2025-06-11
AFKS,Изменение,-175,-184,8,17,-334,2025-06-11
AFKS,Количество лиц,332,255,3,23,613,2025-06-11
SFIN,Открытые позиции,13151,15187,3115,1079,32532,2025-06-11
SFIN,Изменение,567,1019,266,-186,1666,2025-06-11
SFIN,Количество лиц,188,52,10,3,253,2025-06-11
MOEX,Открытые позиции,15964,3759,9785,21990,51498,2025-06-11
MOEX,Изменение,-313,320,3440,2807,6254,2025-06-11
MOEX,Количество лиц,796,163,11,18,988,2025-06-11
SBERP,Открытые позиции,8143,1845,4570,10868,25426,2025-06-11
SBERP,Изменение,-473,-150,26,-297,-894,2025-06-11
SBERP,Количество лиц,465,149,9,17,640,2025-06-11
ROSN,Открытые позиции,15838,2514,8481,21805,48638,2025-06-11
ROSN,Изменение,307,-216,291,814,1196,2025-06-11
ROSN,Количество лиц,999,251,12,24,1286,2025-06-11
FESH,Открытые позиции,4764,1732,248,3280,10024,2025-06-11
FESH,Изменение,-139,925,238,-826,198,2025-06-11
FESH,Количество лиц,84,84,4,8,180,2025-06-11
PHOR,Открытые позиции,5650,5967,12112,11795,35524,2025-06-11
PHOR,Изменение,-507,229,5560,4824,10106,2025-06-11
PHOR,Количество лиц,285,96,17,7,405,2025-06-11
SVCB,Открытые позиции,60857,4837,120,56140,121954,2025-06-11
SVCB,Изменение,-2484,508,120,-2872,-4728,2025-06-11
SVCB,Количество лиц,443,95,3,15,556,2025-06-11
CBOM,Открытые позиции,2189,18609,16556,136,37490,2025-06-11
CBOM,Изменение,-111,-1196,-1162,-77,-2546,2025-06-11
CBOM,Количество лиц,115,68,10,4,197,2025-06-11
LKOH,Открытые позиции,11755,13107,60059,58707,143628,2025-06-11
LKOH,Изменение,190,-375,-1628,-1063,-2876,2025-06-11
LKOH,Количество лиц,986,438,10,49,1483,2025-06-11
KMAZ,Открытые позиции,9685,4693,1266,6258,21902,2025-06-11
KMAZ,Изменение,-133,-147,-3,11,-272,2025-06-11
KMAZ,Количество лиц,157,54,3,9,223,2025-06-11
SNGS,Открытые позиции,9973,1070,3030,11933,26006,2025-06-11
SNGS,Изменение,-256,179,456,21,400,2025-06-11
SNGS,Количество лиц,429,85,11,15,540,2025-06-11
HYDR,Открытые позиции,8707,2680,2958,8985,23330,2025-06-11
HYDR,Изменение,-50,595,688,43,1276,2025-06-11
HYDR,Количество лиц,208,74,8,10,300,2025-06-11
