Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,370964,210119,32931,193776,807790,2025-04-15
IMOEXF,Изменение,-8501,-5723,-2275,-5053,-21552,2025-04-15
IMOEXF,Количество лиц,7301,1896,24,33,9254,2025-04-15
SBER,Открытые позиции,99151,53067,68413,114497,335128,2025-04-15
SBER,Изменение,-6095,4961,5815,-5241,-560,2025-04-15
SBER,Количество лиц,3486,1313,47,35,4881,2025-04-15
GAZP,Открытые позиции,205428,30140,237331,412619,885518,2025-04-15
GAZP,Изменение,-3701,1906,13289,7682,19176,2025-04-15
GAZP,Количество лиц,3360,984,17,101,4462,2025-04-15
SMLT,Открытые позиции,244878,51113,6623,200388,503002,2025-04-15
SMLT,Изменение,-1598,1099,-100,-2797,-3396,2025-04-15
SMLT,Количество лиц,875,332,4,41,1252,2025-04-15
GMKN,Открытые позиции,313897,88205,189931,415623,1007656,2025-04-15
GMKN,Изменение,-20418,49137,11355,-58200,-18126,2025-04-15
GMKN,Количество лиц,1528,430,12,41,2011,2025-04-15
YDEX,Открытые позиции,128197,17703,9712,120206,275818,2025-04-15
YDEX,Изменение,-2781,1952,-276,-5009,-6114,2025-04-15
YDEX,Количество лиц,1288,236,4,40,1568,2025-04-15
MGNT,Открытые позиции,81367,7218,7267,81416,177268,2025-04-15
MGNT,Изменение,796,2196,-101,-1501,1390,2025-04-15
MGNT,Количество лиц,1190,192,11,15,1408,2025-04-15
ABIO,Открытые позиции,9520,710,0,8810,19040,2025-04-15
ABIO,Изменение,-64,-11,0,-53,-128,2025-04-15
ABIO,Количество лиц,69,17,0,8,94,2025-04-15
VTBR,Открытые позиции,170029,16287,31649,185391,403356,2025-04-15
VTBR,Изменение,-13428,2354,1733,-14049,-23390,2025-04-15
VTBR,Количество лиц,2718,473,14,35,3240,2025-04-15
SGZH,Открытые позиции,62067,70811,8744,0,141622,2025-04-15
SGZH,Изменение,6446,10376,3845,-85,20582,2025-04-15
SGZH,Количество лиц,580,349,9,0,938,2025-04-15
TRNFP,Открытые позиции,92637,24216,4024,72445,193322,2025-04-15
TRNFP,Изменение,1229,1085,0,144,2458,2025-04-15
TRNFP,Количество лиц,751,120,2,32,905,2025-04-15
WUSH,Открытые позиции,54268,11893,8402,50777,125340,2025-04-15
WUSH,Изменение,-1224,-65,1768,609,1088,2025-04-15
WUSH,Количество лиц,650,124,7,8,789,2025-04-15
VKCO,Открытые позиции,60341,15420,1335,46256,123352,2025-04-15
VKCO,Изменение,-823,2485,-10,-3318,-1666,2025-04-15
VKCO,Количество лиц,754,250,3,25,1032,2025-04-15
BABA,Открытые позиции,31931,6455,301,25777,64464,2025-04-15
BABA,Изменение,-809,-13,1,-795,-1616,2025-04-15
BABA,Количество лиц,339,155,3,3,500,2025-04-15
BIDU,Открытые позиции,30118,1208,1,28911,60238,2025-04-15
BIDU,Изменение,115,-1239,0,1354,230,2025-04-15
BIDU,Количество лиц,226,43,1,4,274,2025-04-15
SIBN,Открытые позиции,22396,1974,811,21233,46414,2025-04-15
SIBN,Изменение,-364,206,129,-441,-470,2025-04-15
SIBN,Количество лиц,601,79,4,27,711,2025-04-15
RNFT,Открытые позиции,43154,21352,903,22705,88114,2025-04-15
RNFT,Изменение,-5519,-1124,620,-3775,-9798,2025-04-15
RNFT,Количество лиц,395,152,3,18,568,2025-04-15
MVID,Открытые позиции,8915,11041,2861,735,23552,2025-04-15
MVID,Изменение,-1831,-919,666,-246,-2330,2025-04-15
MVID,Количество лиц,119,124,1,3,247,2025-04-15
