Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,469860,319573,43505,193792,1026730,2025-06-24
IMOEXF,Изменение,-46703,23220,5878,-64045,-81650,2025-06-24
IMOEXF,Количество лиц,8230,2600,31,29,10890,2025-06-24
SBER,Открытые позиции,91627,27115,54062,118574,291378,2025-06-24
SBER,Изменение,-2756,-3803,5059,6106,4606,2025-06-24
SBER,Количество лиц,2550,1190,63,28,3831,2025-06-24
GAZP,Открытые позиции,179218,46496,400156,532878,1158748,2025-06-24
GAZP,Изменение,12454,-4885,7969,25308,40846,2025-06-24
GAZP,Количество лиц,2390,899,23,91,3403,2025-06-24
SMLT,Открытые позиции,144648,34261,169,110556,289634,2025-06-24
SMLT,Изменение,20570,5446,168,15292,41476,2025-06-24
SMLT,Количество лиц,678,200,3,46,927,2025-06-24
GMKN,Открытые позиции,361857,66980,92379,387256,908472,2025-06-24
GMKN,Изменение,33544,12361,3888,25071,74864,2025-06-24
GMKN,Количество лиц,1450,451,5,48,1954,2025-06-24
YDEX,Открытые позиции,81943,16800,1351,66494,166588,2025-06-24
YDEX,Изменение,-326,3233,310,-3249,-32,2025-06-24
YDEX,Количество лиц,724,362,8,35,1129,2025-06-24
MGNT,Открытые позиции,86304,5722,2214,82796,177036,2025-06-24
MGNT,Изменение,6177,-4098,-287,9988,11780,2025-06-24
MGNT,Количество лиц,998,186,4,29,1217,2025-06-24
ABIO,Открытые позиции,1111,609,0,502,2222,2025-06-24
ABIO,Изменение,391,554,0,-163,782,2025-06-24
ABIO,Количество лиц,46,11,0,3,60,2025-06-24
VTBR,Открытые позиции,164154,42132,63967,185989,456242,2025-06-24
VTBR,Изменение,13015,7096,28780,34699,83590,2025-06-24
VTBR,Количество лиц,2087,664,14,13,2778,2025-06-24
SGZH,Открытые позиции,31577,37408,5936,105,75026,2025-06-24
SGZH,Изменение,10549,14363,3746,-68,28590,2025-06-24
SGZH,Количество лиц,224,231,7,2,464,2025-06-24
TRNFP,Открытые позиции,59532,42468,85160,102224,289384,2025-06-24
TRNFP,Изменение,5980,12676,11954,5258,35868,2025-06-24
TRNFP,Количество лиц,428,189,3,3,623,2025-06-24
WUSH,Открытые позиции,33401,5789,68,27680,66938,2025-06-24
WUSH,Изменение,2187,-638,68,2893,4510,2025-06-24
WUSH,Количество лиц,295,117,1,24,437,2025-06-24
VKCO,Открытые позиции,40765,9967,5014,35812,91558,2025-06-24
VKCO,Изменение,558,217,2527,2868,6170,2025-06-24
VKCO,Количество лиц,447,149,2,30,628,2025-06-24
BABA,Открытые позиции,14594,3582,0,11012,29188,2025-06-24
BABA,Изменение,4330,457,0,3873,8660,2025-06-24
BABA,Количество лиц,183,48,0,3,234,2025-06-24
BIDU,Открытые позиции,19352,1367,0,17985,38704,2025-06-24
BIDU,Изменение,90,0,0,90,180,2025-06-24
BIDU,Количество лиц,97,23,0,4,124,2025-06-24
SIBN,Открытые позиции,7886,2005,1072,6953,17916,2025-06-24
SIBN,Изменение,528,297,1,232,1058,2025-06-24
SIBN,Количество лиц,233,81,2,13,329,2025-06-24
RNFT,Открытые позиции,16711,18641,4507,2577,42436,2025-06-24
RNFT,Изменение,3346,2611,775,1510,8242,2025-06-24
RNFT,Количество лиц,185,182,3,10,380,2025-06-24
MVID,Открытые позиции,6870,10117,3743,496,21226,2025-06-24
MVID,Изменение,-657,-666,428,437,-458,2025-06-24
MVID,Количество лиц,66,83,1,3,153,2025-06-24
PIKK,Открытые позиции,19881,9115,116,10882,39994,2025-06-24
PIKK,Изменение,3128,-1044,33,4205,6322,2025-06-24
PIKK,Количество лиц,460,291,1,33,785,2025-06-24
BELU,Открытые позиции,31976,13928,384,18432,64720,2025-06-24
BELU,Изменение,9053,6506,384,2931,18874,2025-06-24
BELU,Количество лиц,176,57,1,15,249,2025-06-24
MTLR,Открытые позиции,6078,12684,7072,466,26300,2025-06-24
MTLR,Изменение,421,689,382,114,1606,2025-06-24
MTLR,Количество лиц,273,252,5,9,539,2025-06-24
POSI,Открытые позиции,57937,15176,10,42771,115894,2025-06-24
POSI,Изменение,-966,-235,2,-729,-1928,2025-06-24
POSI,Количество лиц,428,121,1,27,577,2025-06-24
ASTR,Открытые позиции,32881,11826,9,21064,65780,2025-06-24
ASTR,Изменение,-1959,229,-236,-2424,-4390,2025-06-24
ASTR,Количество лиц,182,59,1,15,257,2025-06-24
SOFL,Открытые позиции,14508,4090,0,10418,29016,2025-06-24
SOFL,Изменение,278,383,0,-105,556,2025-06-24
SOFL,Количество лиц,80,37,0,9,126,2025-06-24
ALRS,Открытые позиции,18070,3150,36732,51652,109604,2025-06-24
ALRS,Изменение,1415,39,118,1494,3066,2025-06-24
ALRS,Количество лиц,379,136,4,27,546,2025-06-24
NLMK,Открытые позиции,21569,2580,2841,21830,48820,2025-06-24
NLMK,Изменение,1770,461,-90,1219,3360,2025-06-24
NLMK,Количество лиц,418,121,3,35,577,2025-06-24
AFLT,Открытые позиции,17010,11319,681,6372,35382,2025-06-24
AFLT,Изменение,1457,1646,640,451,4194,2025-06-24
AFLT,Количество лиц,423,159,2,13,597,2025-06-24
BANE,Открытые позиции,2239,1665,116,690,4710,2025-06-24
BANE,Изменение,-324,97,80,-341,-488,2025-06-24
BANE,Количество лиц,96,49,3,4,152,2025-06-24
RUAL,Открытые позиции,18204,1873,159,16490,36726,2025-06-24
RUAL,Изменение,1331,-158,44,1533,2750,2025-06-24
RUAL,Количество лиц,278,69,1,19,367,2025-06-24
LEAS,Открытые позиции,18553,2444,886,16995,38878,2025-06-24
LEAS,Изменение,431,-358,-733,56,-604,2025-06-24
LEAS,Количество лиц,134,43,1,13,191,2025-06-24
AFKS,Открытые позиции,3146,4554,1538,130,9368,2025-06-24
AFKS,Изменение,538,984,520,74,2116,2025-06-24
AFKS,Количество лиц,227,169,6,5,407,2025-06-24
RTKM,Открытые позиции,10717,3809,4033,10941,29500,2025-06-24
RTKM,Изменение,3339,807,-431,2101,5816,2025-06-24
RTKM,Количество лиц,333,78,4,11,426,2025-06-24
SFIN,Открытые позиции,8153,1052,0,7101,16306,2025-06-24
SFIN,Изменение,2488,224,0,2264,4976,2025-06-24
SFIN,Количество лиц,107,26,0,12,145,2025-06-24
MOEX,Открытые позиции,6854,2561,9511,13804,32730,2025-06-24
MOEX,Изменение,271,41,881,1111,2304,2025-06-24
MOEX,Количество лиц,382,131,11,5,529,2025-06-24
SBERP,Открытые позиции,8177,1087,552,7642,17458,2025-06-24
SBERP,Изменение,735,-583,-557,761,356,2025-06-24
SBERP,Количество лиц,388,72,3,7,470,2025-06-24
ROSN,Открытые позиции,5527,3815,8597,10309,28248,2025-06-24
ROSN,Изменение,791,858,541,474,2664,2025-06-24
ROSN,Количество лиц,568,301,9,19,897,2025-06-24
FESH,Открытые позиции,3660,907,0,2753,7320,2025-06-24
FESH,Изменение,812,-184,0,996,1624,2025-06-24
FESH,Количество лиц,89,33,0,16,138,2025-06-24
PHOR,Открытые позиции,3100,2223,55,932,6310,2025-06-24
PHOR,Изменение,187,385,14,-184,402,2025-06-24
PHOR,Количество лиц,148,66,1,7,222,2025-06-24
SVCB,Открытые позиции,27423,10209,0,17214,54846,2025-06-24
SVCB,Изменение,1316,1319,-2,-5,2628,2025-06-24
SVCB,Количество лиц,230,67,0,9,306,2025-06-24
CBOM,Открытые позиции,1480,7123,5681,38,14322,2025-06-24
CBOM,Изменение,-88,1874,1975,13,3774,2025-06-24
CBOM,Количество лиц,61,40,4,3,108,2025-06-24
LKOH,Открытые позиции,8958,1754,683,7887,19282,2025-06-24
LKOH,Изменение,480,275,104,309,1168,2025-06-24
