Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,438871,301531,52491,189831,982724,2025-06-03
IMOEXF,Изменение,21103,-4771,5327,31201,52860,2025-06-03
IMOEXF,Количество лиц,7781,2638,36,29,10484,2025-06-03
SBER,Открытые позиции,143097,38358,106300,211039,498794,2025-06-03
SBER,Изменение,-2931,-1917,5251,4237,4640,2025-06-03
SBER,Количество лиц,4090,1098,59,83,5330,2025-06-03
GAZP,Открытые позиции,230179,57183,466764,639760,1393886,2025-06-03
GAZP,Изменение,-706,-26823,10176,36293,18940,2025-06-03
GAZP,Количество лиц,3564,1313,27,90,4994,2025-06-03
SMLT,Открытые позиции,255074,66926,9638,197786,529424,2025-06-03
SMLT,Изменение,12059,11304,-9711,-8956,4696,2025-06-03
SMLT,Количество лиц,996,340,10,33,1379,2025-06-03
GMKN,Открытые позиции,389239,74248,114248,429239,1006974,2025-06-03
GMKN,Изменение,-49359,47393,22041,-74711,-54636,2025-06-03
GMKN,Количество лиц,1704,489,13,28,2234,2025-06-03
YDEX,Открытые позиции,129268,31121,10823,108970,280182,2025-06-03
YDEX,Изменение,-17125,12596,9822,-19899,-14606,2025-06-03
YDEX,Количество лиц,1212,449,11,18,1690,2025-06-03
MGNT,Открытые позиции,150530,15090,23079,158519,347218,2025-06-03
MGNT,Изменение,-9547,501,8579,-1469,-1936,2025-06-03
MGNT,Количество лиц,1618,244,18,17,1897,2025-06-03
ABIO,Открытые позиции,3478,384,359,3453,7674,2025-06-03
ABIO,Изменение,52,-181,-160,73,-216,2025-06-03
ABIO,Количество лиц,85,12,2,4,103,2025-06-03
VTBR,Открытые позиции,196881,35248,12849,174482,419460,2025-06-03
VTBR,Изменение,33,8576,267,-8276,600,2025-06-03
VTBR,Количество лиц,2365,880,9,48,3302,2025-06-03
SGZH,Открытые позиции,58175,65359,7707,523,131764,2025-06-03
SGZH,Изменение,1370,-2400,-3425,345,-4110,2025-06-03
SGZH,Количество лиц,467,257,3,5,732,2025-06-03
TRNFP,Открытые позиции,142247,70047,53585,125785,391664,2025-06-03
TRNFP,Изменение,-6240,-15183,428,9371,-11624,2025-06-03
TRNFP,Количество лиц,769,192,7,18,986,2025-06-03
WUSH,Открытые позиции,54485,8982,5009,50512,118988,2025-06-03
WUSH,Изменение,1611,1704,-441,-534,2340,2025-06-03
WUSH,Количество лиц,641,127,5,11,784,2025-06-03
VKCO,Открытые позиции,56322,13989,6094,48427,124832,2025-06-03
VKCO,Изменение,-839,-1492,830,1483,-18,2025-06-03
VKCO,Количество лиц,717,218,4,15,954,2025-06-03
BABA,Открытые позиции,19913,8445,0,11468,39826,2025-06-03
BABA,Изменение,1011,3048,0,-2037,2022,2025-06-03
BABA,Количество лиц,361,101,0,4,466,2025-06-03
BIDU,Открытые позиции,29588,6551,20,23057,59216,2025-06-03
BIDU,Изменение,-427,-86,0,-341,-854,2025-06-03
BIDU,Количество лиц,299,38,1,4,342,2025-06-03
SIBN,Открытые позиции,15013,2389,5025,17649,40076,2025-06-03
SIBN,Изменение,-76,90,-17,-183,-186,2025-06-03
SIBN,Количество лиц,478,108,10,9,605,2025-06-03
RNFT,Открытые позиции,50186,28747,0,21439,100372,2025-06-03
RNFT,Изменение,310,253,-89,-32,442,2025-06-03
RNFT,Количество лиц,311,126,0,16,453,2025-06-03
MVID,Открытые позиции,9984,10870,1746,860,23460,2025-06-03
MVID,Изменение,143,421,342,64,970,2025-06-03
MVID,Количество лиц,137,95,1,3,236,2025-06-03
PIKK,Открытые позиции,49868,27308,2612,25172,104960,2025-06-03
PIKK,Изменение,5926,-3226,-2757,6395,6338,2025-06-03
PIKK,Количество лиц,689,528,7,19,1243,2025-06-03
BELU,Открытые позиции,49902,40763,1219,10358,102242,2025-06-03
BELU,Изменение,-5,-1083,-164,914,-338,2025-06-03
BELU,Количество лиц,338,93,2,7,440,2025-06-03
MTLR,Открытые позиции,13541,22200,12890,4231,52862,2025-06-03
MTLR,Изменение,650,81,-592,-23,116,2025-06-03
MTLR,Количество лиц,469,366,11,5,851,2025-06-03
POSI,Открытые позиции,88580,20694,866,68752,178892,2025-06-03
POSI,Изменение,-386,-1070,-189,495,-1150,2025-06-03
POSI,Количество лиц,726,168,5,17,916,2025-06-03
ASTR,Открытые позиции,60221,11226,959,49954,122360,2025-06-03
ASTR,Изменение,-1609,-155,959,-495,-1300,2025-06-03
ASTR,Количество лиц,421,94,3,14,532,2025-06-03
SOFL,Открытые позиции,28097,2481,287,25903,56768,2025-06-03
SOFL,Изменение,269,-116,130,515,798,2025-06-03
SOFL,Количество лиц,182,51,1,12,246,2025-06-03
ALRS,Открытые позиции,31297,3593,81112,108816,224818,2025-06-03
ALRS,Изменение,1899,86,-421,1392,2956,2025-06-03
ALRS,Количество лиц,580,176,5,35,796,2025-06-03
NLMK,Открытые позиции,22136,5048,3135,20223,50542,2025-06-03
NLMK,Изменение,1203,-318,-38,1483,2330,2025-06-03
NLMK,Количество лиц,518,146,4,32,700,2025-06-03
AFLT,Открытые позиции,23776,12959,43,10860,47638,2025-06-03
AFLT,Изменение,-228,-187,-56,-97,-568,2025-06-03
AFLT,Количество лиц,632,242,4,33,911,2025-06-03
BANE,Открытые позиции,5822,4389,451,1884,12546,2025-06-03
BANE,Изменение,253,1250,164,-833,834,2025-06-03
BANE,Количество лиц,169,80,4,12,265,2025-06-03
RUAL,Открытые позиции,28535,3669,2066,26932,61202,2025-06-03
RUAL,Изменение,-69,-232,250,413,362,2025-06-03
RUAL,Количество лиц,496,115,5,19,635,2025-06-03
LEAS,Открытые позиции,42388,14612,2892,30668,90560,2025-06-03
LEAS,Изменение,-1238,1083,24,-2297,-2428,2025-06-03
LEAS,Количество лиц,271,84,2,7,364,2025-06-03
AFKS,Открытые позиции,7038,8389,2097,746,18270,2025-06-03
AFKS,Изменение,446,169,-263,14,366,2025-06-03
AFKS,Количество лиц,356,236,9,9,610,2025-06-03
RTKM,Открытые позиции,24693,8676,5018,21035,59422,2025-06-03
RTKM,Изменение,591,85,-43,463,1096,2025-06-03
RTKM,Количество лиц,457,124,6,24,611,2025-06-03
SFIN,Открытые позиции,12683,12839,1743,1587,28852,2025-06-03
SFIN,Изменение,-172,-8,238,74,132,2025-06-03
SFIN,Количество лиц,205,53,6,5,269,2025-06-03
MOEX,Открытые позиции,17456,3248,6089,20297,47090,2025-06-03
MOEX,Изменение,-117,-134,97,114,-40,2025-06-03
MOEX,Количество лиц,847,155,10,28,1040,2025-06-03
SBERP,Открытые позиции,10305,2132,3984,12157,28578,2025-06-03
SBERP,Изменение,-230,636,92,-774,-276,2025-06-03
SBERP,Количество лиц,484,128,9,24,645,2025-06-03
ROSN,Открытые позиции,12705,2163,8185,18727,41780,2025-06-03
ROSN,Изменение,84,541,55,-402,278,2025-06-03
ROSN,Количество лиц,956,231,12,27,1226,2025-06-03
FESH,Открытые позиции,5266,2059,105,3312,10742,2025-06-03
FESH,Изменение,16,-8,37,61,106,2025-06-03
FESH,Количество лиц,88,58,1,14,161,2025-06-03
PHOR,Открытые позиции,6391,5359,6692,7724,26166,2025-06-03
PHOR,Изменение,324,-163,-2182,-1695,-3716,2025-06-03
PHOR,Количество лиц,278,147,13,8,446,2025-06-03
SVCB,Открытые позиции,63366,14274,88,49180,126908,2025-06-03
SVCB,Изменение,-2,1405,88,-1319,172,2025-06-03
SVCB,Количество лиц,460,168,2,14,644,2025-06-03
CBOM,Открытые позиции,2462,21451,19000,11,42924,2025-06-03
CBOM,Изменение,-606,1975,2590,9,3968,2025-06-03
CBOM,Количество лиц,129,77,11,1,218,2025-06-03
LKOH,Открытые позиции,12826,14117,108920,107629,243492,2025-06-03
LKOH,Изменение,-646,1174,4372,2552,7452,2025-06-03
LKOH,Количество лиц,1004,507,17,16,1544,2025-06-03
KMAZ,Открытые позиции,8244,4018,1290,5516,19068,2025-06-03
KMAZ,Изменение,-8,-847,-623,216,-1262,2025-06-03
KMAZ,Количество лиц,162,57,4,6,229,2025-06-03
SNGS,Открытые позиции,10469,1084,2141,11526,25220,2025-06-03
SNGS,Изменение,-389,112,461,-40,144,2025-06-03
SNGS,Количество лиц,473,88,9,14,584,2025-06-03
HYDR,Открытые позиции,9353,1996,669,8026,20044,2025-06-03
