Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,421117,288424,50409,183102,943052,2025-07-17
IMOEXF,Изменение,-8635,4914,15701,2152,14132,2025-07-17
IMOEXF,Количество лиц,7701,2654,42,25,10422,2025-07-17
SBER,Открытые позиции,128809,86304,345364,387869,948346,2025-07-17
SBER,Изменение,3683,15049,39302,27936,85970,2025-07-17
SBER,Количество лиц,2715,1171,63,32,3981,2025-07-17
GAZP,Открытые позиции,253947,54660,483950,683237,1475794,2025-07-17
GAZP,Изменение,10684,6354,7415,11745,36198,2025-07-17
GAZP,Количество лиц,3445,756,32,54,4287,2025-07-17
SMLT,Открытые позиции,334623,86555,556,248624,670358,2025-07-17
SMLT,Изменение,14611,20475,372,-5492,29966,2025-07-17
SMLT,Количество лиц,922,376,3,37,1338,2025-07-17
GMKN,Открытые позиции,541207,70254,121663,592616,1325740,2025-07-17
GMKN,Изменение,27914,5353,23474,46035,102776,2025-07-17
GMKN,Количество лиц,1983,324,13,47,2367,2025-07-17
YDEX,Открытые позиции,139658,28844,3970,114784,287256,2025-07-17
YDEX,Изменение,-6592,3492,2362,-7722,-8460,2025-07-17
YDEX,Количество лиц,1068,317,9,36,1430,2025-07-17
MGNT,Открытые позиции,112850,10207,3589,106232,232878,2025-07-17
MGNT,Изменение,-12285,-188,292,-11805,-23986,2025-07-17
MGNT,Количество лиц,1317,171,7,21,1516,2025-07-17
ABIO,Открытые позиции,1298,141,106,1263,2808,2025-07-17
ABIO,Изменение,-9,3,0,-12,-18,2025-07-17
ABIO,Количество лиц,53,16,1,5,75,2025-07-17
VTBR,Открытые позиции,408274,66190,43951,386035,904450,2025-07-17
VTBR,Изменение,7764,9513,-4590,-6339,6348,2025-07-17
VTBR,Количество лиц,3327,1037,9,63,4436,2025-07-17
SGZH,Открытые позиции,35531,40996,5863,398,82788,2025-07-17
SGZH,Изменение,-2005,-1737,288,20,-3434,2025-07-17
SGZH,Количество лиц,259,193,3,3,458,2025-07-17
TRNFP,Открытые позиции,119316,99921,847286,866681,1933204,2025-07-17
TRNFP,Изменение,39799,6547,6826,40078,93250,2025-07-17
TRNFP,Количество лиц,397,390,7,6,800,2025-07-17
WUSH,Открытые позиции,66027,20959,69,45137,132192,2025-07-17
WUSH,Изменение,2513,3193,-103,-783,4820,2025-07-17
WUSH,Количество лиц,446,161,1,18,626,2025-07-17
VKCO,Открытые позиции,59047,33731,9514,34830,137122,2025-07-17
VKCO,Изменение,-1040,-223,2709,1892,3338,2025-07-17
VKCO,Количество лиц,740,455,4,24,1223,2025-07-17
SIBN,Открытые позиции,10513,6741,1080,4852,23186,2025-07-17
SIBN,Изменение,262,381,-16,-135,492,2025-07-17
SIBN,Количество лиц,270,99,3,21,393,2025-07-17
RNFT,Открытые позиции,29464,13156,26556,42864,112040,2025-07-17
RNFT,Изменение,2842,-86,0,2928,5684,2025-07-17
RNFT,Количество лиц,287,93,1,18,399,2025-07-17
MVID,Открытые позиции,4826,4116,34,744,9720,2025-07-17
MVID,Изменение,20,-9,34,63,108,2025-07-17
MVID,Количество лиц,68,65,1,1,135,2025-07-17
PIKK,Открытые позиции,37889,19713,1024,19200,77826,2025-07-17
PIKK,Изменение,-6167,-923,468,-4776,-11398,2025-07-17
PIKK,Количество лиц,578,492,5,26,1101,2025-07-17
AFLT,Открытые позиции,25241,10967,2419,16693,55320,2025-07-17
AFLT,Изменение,442,-427,-4,865,876,2025-07-17
AFLT,Количество лиц,512,196,7,3,718,2025-07-17
BANE,Открытые позиции,6330,3194,148,3284,12956,2025-07-17
BANE,Изменение,552,258,0,294,1104,2025-07-17
BANE,Количество лиц,137,62,1,8,208,2025-07-17
LEAS,Открытые позиции,53133,13879,427,39681,107120,2025-07-17
LEAS,Изменение,2757,365,427,2819,6368,2025-07-17
LEAS,Количество лиц,222,62,1,16,301,2025-07-17
AFKS,Открытые позиции,6374,5176,1246,2444,15240,2025-07-17
AFKS,Изменение,651,74,-140,437,1022,2025-07-17
AFKS,Количество лиц,318,179,3,29,529,2025-07-17
RTKM,Открытые позиции,11364,8455,3871,6780,30470,2025-07-17
RTKM,Изменение,-1679,1725,41,-3363,-3276,2025-07-17
RTKM,Количество лиц,333,124,3,3,463,2025-07-17
SFIN,Открытые позиции,25379,3140,0,22239,50758,2025-07-17
SFIN,Изменение,46,-554,0,600,92,2025-07-17
SFIN,Количество лиц,212,39,0,19,270,2025-07-17
MOEX,Открытые позиции,15233,4766,61015,71482,152496,2025-07-17
MOEX,Изменение,1016,-578,-1678,-84,-1324,2025-07-17
MOEX,Количество лиц,586,178,11,10,785,2025-07-17
SBERP,Открытые позиции,8465,2277,19033,25221,54996,2025-07-17
SBERP,Изменение,-164,-45,743,624,1158,2025-07-17
SBERP,Количество лиц,418,103,14,6,541,2025-07-17
ROSN,Открытые позиции,7216,1570,8662,14308,31756,2025-07-17
ROSN,Изменение,300,-176,74,550,748,2025-07-17
ROSN,Количество лиц,778,168,12,12,970,2025-07-17
FESH,Открытые позиции,6011,348,0,5663,12022,2025-07-17
FESH,Изменение,460,-63,0,523,920,2025-07-17
FESH,Количество лиц,103,39,0,18,160,2025-07-17
PHOR,Открытые позиции,7355,1282,668,6741,16046,2025-07-17
PHOR,Изменение,-762,-209,124,-429,-1276,2025-07-17
PHOR,Количество лиц,230,73,5,4,312,2025-07-17
SVCB,Открытые позиции,83431,24282,200,59349,167262,2025-07-17
SVCB,Изменение,-1664,454,3,-2115,-3322,2025-07-17
SVCB,Количество лиц,565,109,1,14,689,2025-07-17
CBOM,Открытые позиции,1847,7601,5764,10,15222,2025-07-17
CBOM,Изменение,8,17,7,-2,30,2025-07-17
CBOM,Количество лиц,64,50,4,1,119,2025-07-17
LKOH,Открытые позиции,13780,3432,4515,14863,36590,2025-07-17
LKOH,Изменение,671,-91,-433,329,476,2025-07-17
LKOH,Количество лиц,1071,271,11,24,1377,2025-07-17
KMAZ,Открытые позиции,15854,3844,0,12010,31708,2025-07-17
KMAZ,Изменение,1019,106,0,913,2038,2025-07-17
KMAZ,Количество лиц,122,67,0,15,204,2025-07-17
SNGS,Открытые позиции,7642,1053,2208,8797,19700,2025-07-17
SNGS,Изменение,-1046,429,405,-1070,-1282,2025-07-17
SNGS,Количество лиц,306,89,7,5,407,2025-07-17
HYDR,Открытые позиции,9575,3195,5827,12207,30804,2025-07-17
HYDR,Изменение,-1062,-497,0,-565,-2124,2025-07-17
HYDR,Количество лиц,215,90,2,19,326,2025-07-17
NVTK,Открытые позиции,4169,541,946,4574,10230,2025-07-17
NVTK,Изменение,18,9,15,24,66,2025-07-17
NVTK,Количество лиц,547,94,7,19,667,2025-07-17
FEES,Открытые позиции,5617,661,1,4957,11236,2025-07-17
FEES,Изменение,-40,31,1,-70,-78,2025-07-17
FEES,Количество лиц,173,51,1,13,238,2025-07-17
MAGN,Открытые позиции,1742,534,45,1253,3574,2025-07-17
MAGN,Изменение,189,-7,10,206,398,2025-07-17
MAGN,Количество лиц,237,67,3,17,324,2025-07-17
BSPB,Открытые позиции,5672,6958,2082,796,15508,2025-07-17
BSPB,Изменение,-179,-80,-150,-249,-658,2025-07-17
BSPB,Количество лиц,142,88,4,5,239,2025-07-17
TATN,Открытые позиции,1548,2920,3642,2270,10380,2025-07-17
TATN,Изменение,19,129,148,38,334,2025-07-17
TATN,Количество лиц,136,131,9,6,282,2025-07-17
FLOT,Открытые позиции,5829,5815,1066,1080,13790,2025-07-17
FLOT,Изменение,750,133,-165,452,1170,2025-07-17
FLOT,Количество лиц,164,133,5,10,312,2025-07-17
MTSS,Открытые позиции,2786,3563,15739,14962,37050,2025-07-17
MTSS,Изменение,-111,4,-27,-142,-276,2025-07-17
MTSS,Количество лиц,228,164,12,7,411,2025-07-17
TATNP,Открытые позиции,905,252,576,1229,2962,2025-07-17
TATNP,Изменение,7,-4,150,161,314,2025-07-17
TATNP,Количество лиц,82,36,2,4,124,2025-07-17
CHMF,Открытые позиции,907,269,502,1140,2818,2025-07-17
CHMF,Изменение,44,1,12,55,112,2025-07-17
CHMF,Количество лиц,166,57,7,18,248,2025-07-17
RASP,Открытые позиции,3223,4672,1769,320,9984,2025-07-17
RASP,Изменение,35,242,122,-85,314,2025-07-17
RASP,Количество лиц,106,47,3,3,159,2025-07-17
IRAO,Открытые позиции,2299,265,830,2864,6258,2025-07-17
IRAO,Изменение,109,31,23,101,264,2025-07-17
IRAO,Количество лиц,232,40,3,8,283,2025-07-17
SNGSP,Открытые позиции,3972,3329,19690,20333,47324,2025-07-17
SNGSP,Изменение,1487,447,1705,2745,6384,2025-07-17
SNGSP,Количество лиц,247,210,17,5,479,2025-07-17
