Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
MTSS,Изменение,82,-39,-64,57,36,2025-05-21
MTSS,Количество лиц,276,116,7,20,419,2025-05-21
TATNP,Открытые позиции,1669,1130,1564,2103,6466,2025-05-21
TATNP,Изменение,37,36,-1,0,72,2025-05-21
TATNP,Количество лиц,140,54,5,4,203,2025-05-21
CHMF,Открытые позиции,1548,355,461,1654,4018,2025-05-21
CHMF,Изменение,58,30,-1,27,114,2025-05-21
CHMF,Количество лиц,191,78,8,20,297,2025-05-21
RASP,Открытые позиции,6510,4648,404,2266,13828,2025-05-21
RASP,Изменение,-147,-194,-20,27,-334,2025-05-21
RASP,Количество лиц,132,68,4,10,214,2025-05-21
IRAO,Открытые позиции,2489,1791,6151,6849,17280,2025-05-21
IRAO,Изменение,10,37,20,-7,60,2025-05-21
IRAO,Количество лиц,266,108,6,7,387,2025-05-21
SNGSP,Открытые позиции,4541,741,608,4408,10298,2025-05-21
SNGSP,Изменение,107,184,357,280,928,2025-05-21
SNGSP,Количество лиц,398,97,9,17,521,2025-05-21
PLZL,Открытые позиции,887,205,964,1646,3702,2025-05-21
PLZL,Изменение,-66,-391,-54,271,-240,2025-05-21
PLZL,Количество лиц,214,89,5,26,334,2025-05-21
SPBE,Открытые позиции,33909,22261,12290,23938,92398,2025-05-21
SPBE,Изменение,-3071,4079,3142,-4008,142,2025-05-21
SPBE,Количество лиц,643,302,5,18,968,2025-05-21
