Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,450508,191124,29809,289193,960634,2025-04-08
IMOEXF,Изменение,-12056,10144,-525,-22725,-25162,2025-04-08
IMOEXF,Количество лиц,7979,1701,21,40,9741,2025-04-08
SBER,Открытые позиции,119839,51103,34490,103226,308658,2025-04-08
SBER,Изменение,25573,-17279,-17227,25625,16692,2025-04-08
SBER,Количество лиц,3307,1630,27,49,5013,2025-04-08
GAZP,Открытые позиции,209470,28938,182999,363531,784938,2025-04-08
GAZP,Изменение,961,-6355,10739,18055,23400,2025-04-08
GAZP,Количество лиц,3548,978,22,79,4627,2025-04-08
SMLT,Открытые позиции,158475,29969,19927,148433,356804,2025-04-08
SMLT,Изменение,-3465,-8407,762,5704,-5406,2025-04-08
SMLT,Количество лиц,874,276,12,11,1173,2025-04-08
GMKN,Открытые позиции,284394,63711,178532,399215,925852,2025-04-08
GMKN,Изменение,-8627,173,68998,60198,120742,2025-04-08
GMKN,Количество лиц,1365,380,12,35,1792,2025-04-08
YDEX,Открытые позиции,104270,24016,18359,98613,245258,2025-04-08
YDEX,Изменение,-3860,-7337,-3537,-60,-14794,2025-04-08
YDEX,Количество лиц,1048,312,5,23,1388,2025-04-08
MGNT,Открытые позиции,81370,7798,9797,83369,182334,2025-04-08
MGNT,Изменение,-1222,259,27,-1454,-2390,2025-04-08
MGNT,Количество лиц,1118,198,3,20,1339,2025-04-08
ABIO,Открытые позиции,13061,668,0,12393,26122,2025-04-08
ABIO,Изменение,7794,276,0,7518,15588,2025-04-08
ABIO,Количество лиц,65,19,0,9,93,2025-04-08
VTBR,Открытые позиции,188861,15972,15332,188221,408386,2025-04-08
VTBR,Изменение,2336,-2446,-1856,2926,960,2025-04-08
VTBR,Количество лиц,2780,530,11,37,3358,2025-04-08
SGZH,Открытые позиции,53026,56361,3539,204,113130,2025-04-08
SGZH,Изменение,-6791,3129,3423,-6497,-6736,2025-04-08
SGZH,Количество лиц,501,264,5,1,771,2025-04-08
TRNFP,Открытые позиции,99442,20143,1594,80893,202072,2025-04-08
TRNFP,Изменение,3823,371,713,4165,9072,2025-04-08
TRNFP,Количество лиц,732,123,2,27,884,2025-04-08
WUSH,Открытые позиции,51238,12091,10564,49711,123604,2025-04-08
WUSH,Изменение,-8315,472,9024,237,1418,2025-04-08
WUSH,Количество лиц,625,137,8,7,777,2025-04-08
VKCO,Открытые позиции,65222,18368,1415,48269,133274,2025-04-08
VKCO,Изменение,-4116,-3128,66,-922,-8100,2025-04-08
VKCO,Количество лиц,754,275,2,27,1058,2025-04-08
BABA,Открытые позиции,27872,6625,260,21507,56264,2025-04-08
BABA,Изменение,-1870,1041,0,-2911,-3740,2025-04-08
BABA,Количество лиц,306,130,2,4,442,2025-04-08
BIDU,Открытые позиции,31426,2147,0,29279,62852,2025-04-08
BIDU,Изменение,-590,-970,0,380,-1180,2025-04-08
BIDU,Количество лиц,214,36,0,5,255,2025-04-08
SIBN,Открытые позиции,20167,1484,384,19067,41102,2025-04-08
SIBN,Изменение,-547,-351,-99,-295,-1292,2025-04-08
SIBN,Количество лиц,601,72,2,17,692,2025-04-08
RNFT,Открытые позиции,49501,14729,99,34871,99200,2025-04-08
RNFT,Изменение,-3264,-2239,-177,-1202,-6882,2025-04-08
RNFT,Количество лиц,377,137,1,15,530,2025-04-08
MVID,Открытые позиции,11921,12755,1914,1080,27670,2025-04-08
MVID,Изменение,-1451,-893,238,-320,-2426,2025-04-08
MVID,Количество лиц,141,129,1,4,275,2025-04-08
PIKK,Открытые позиции,24457,7774,259,16942,49432,2025-04-08
PIKK,Изменение,-1921,-3581,-252,1408,-4346,2025-04-08
PIKK,Количество лиц,485,220,2,16,723,2025-04-08
BELU,Открытые позиции,41434,33268,60,8226,82988,2025-04-08
BELU,Изменение,-2642,2257,-293,-5192,-5870,2025-04-08
BELU,Количество лиц,274,76,1,6,357,2025-04-08
MTLR,Открытые позиции,10269,12895,5419,2793,31376,2025-04-08
MTLR,Изменение,682,-2571,-1601,1652,-1838,2025-04-08
MTLR,Количество лиц,371,247,3,14,635,2025-04-08
