Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,417768,306302,47164,158630,929864,2025-05-31
IMOEXF,Изменение,15794,7124,5275,13945,42138,2025-05-31
IMOEXF,Количество лиц,7767,2761,34,35,10597,2025-05-31
SBER,Открытые позиции,146028,40275,101049,206802,494154,2025-05-31
SBER,Изменение,7334,1005,1902,8231,18472,2025-05-31
SBER,Количество лиц,4297,1240,53,69,5659,2025-05-31
GAZP,Открытые позиции,230885,84006,456588,603467,1374946,2025-05-31
GAZP,Изменение,409,9508,20081,10982,40980,2025-05-31
GAZP,Количество лиц,3728,1304,26,79,5137,2025-05-31
SMLT,Открытые позиции,243015,55622,19349,206742,524728,2025-05-31
SMLT,Изменение,-3410,-5464,-867,1187,-8554,2025-05-31
SMLT,Количество лиц,941,335,5,34,1315,2025-05-31
GMKN,Открытые позиции,438598,26855,92207,503950,1061610,2025-05-31
GMKN,Изменение,4223,-734,2573,7530,13592,2025-05-31
GMKN,Количество лиц,1891,296,7,50,2244,2025-05-31
YDEX,Открытые позиции,146393,18525,1001,128869,294788,2025-05-31
YDEX,Изменение,969,-545,-104,1410,1730,2025-05-31
YDEX,Количество лиц,1420,248,3,44,1715,2025-05-31
MGNT,Открытые позиции,160077,14589,14500,159988,349154,2025-05-31
MGNT,Изменение,8038,-1271,-4586,4723,6904,2025-05-31
MGNT,Количество лиц,1595,256,11,31,1893,2025-05-31
ABIO,Открытые позиции,3426,565,519,3380,7890,2025-05-31
ABIO,Изменение,279,0,-279,0,0,2025-05-31
ABIO,Количество лиц,81,14,3,2,100,2025-05-31
VTBR,Открытые позиции,196848,26672,12582,182758,418860,2025-05-31
VTBR,Изменение,12729,4587,6731,14873,38920,2025-05-31
VTBR,Количество лиц,2551,676,10,54,3291,2025-05-31
SGZH,Открытые позиции,56805,67759,11132,178,135874,2025-05-31
SGZH,Изменение,-1353,3529,4596,-286,6486,2025-05-31
SGZH,Количество лиц,477,273,4,2,756,2025-05-31
TRNFP,Открытые позиции,148487,85230,53157,116414,403288,2025-05-31
TRNFP,Изменение,-4937,3878,7538,-1277,5202,2025-05-31
TRNFP,Количество лиц,764,212,6,8,990,2025-05-31
WUSH,Открытые позиции,52874,7278,5450,51046,116648,2025-05-31
WUSH,Изменение,2197,-76,-1403,870,1588,2025-05-31
WUSH,Количество лиц,649,140,5,11,805,2025-05-31
VKCO,Открытые позиции,57161,15481,5264,46944,124850,2025-05-31
VKCO,Изменение,-890,-621,-128,-397,-2036,2025-05-31
VKCO,Количество лиц,725,231,3,11,970,2025-05-31
BABA,Открытые позиции,18902,5397,0,13505,37804,2025-05-31
BABA,Изменение,1262,-120,0,1382,2524,2025-05-31
BABA,Количество лиц,353,105,0,4,462,2025-05-31
BIDU,Открытые позиции,30015,6637,20,23398,60070,2025-05-31
BIDU,Изменение,641,188,0,453,1282,2025-05-31
BIDU,Количество лиц,313,38,1,4,356,2025-05-31
SIBN,Открытые позиции,15089,2299,5042,17832,40262,2025-05-31
SIBN,Изменение,233,-11,-251,-7,-36,2025-05-31
SIBN,Количество лиц,490,107,11,9,617,2025-05-31
RNFT,Открытые позиции,49876,28494,89,21471,99930,2025-05-31
RNFT,Изменение,-622,-353,-180,-449,-1604,2025-05-31
RNFT,Количество лиц,308,134,1,13,456,2025-05-31
MVID,Открытые позиции,9841,10449,1404,796,22490,2025-05-31
MVID,Изменение,943,498,-547,-102,792,2025-05-31
MVID,Количество лиц,142,96,2,2,242,2025-05-31
PIKK,Открытые позиции,43942,30534,5369,18777,98622,2025-05-31
PIKK,Изменение,-6435,4431,2564,-8302,-7742,2025-05-31
PIKK,Количество лиц,651,612,7,15,1285,2025-05-31
BELU,Открытые позиции,49907,41846,1383,9444,102580,2025-05-31
BELU,Изменение,118,-185,333,636,902,2025-05-31
BELU,Количество лиц,340,96,3,6,445,2025-05-31
MTLR,Открытые позиции,12891,22119,13482,4254,52746,2025-05-31
MTLR,Изменение,-888,1564,2465,13,3154,2025-05-31
MTLR,Количество лиц,456,395,8,4,863,2025-05-31
POSI,Открытые позиции,88966,21764,1055,68257,180042,2025-05-31
POSI,Изменение,1667,1492,324,499,3982,2025-05-31
POSI,Количество лиц,733,185,6,17,941,2025-05-31
ASTR,Открытые позиции,61830,11381,0,50449,123660,2025-05-31
ASTR,Изменение,-1622,551,-336,-2509,-3916,2025-05-31
ASTR,Количество лиц,421,95,0,16,532,2025-05-31
SOFL,Открытые позиции,27828,2597,157,25388,55970,2025-05-31
SOFL,Изменение,-1646,-11,83,-1552,-3126,2025-05-31
SOFL,Количество лиц,178,51,1,13,243,2025-05-31
ALRS,Открытые позиции,29398,3507,81533,107424,221862,2025-05-31
ALRS,Изменение,121,27,-23,71,196,2025-05-31
ALRS,Количество лиц,569,182,5,33,789,2025-05-31
NLMK,Открытые позиции,20933,5366,3173,18740,48212,2025-05-31
NLMK,Изменение,-148,169,2,-315,-292,2025-05-31
NLMK,Количество лиц,511,130,6,28,675,2025-05-31
AFLT,Открытые позиции,24004,13146,99,10957,48206,2025-05-31
AFLT,Изменение,427,-38,-18,447,818,2025-05-31
AFLT,Количество лиц,634,236,5,31,906,2025-05-31
BANE,Открытые позиции,5569,3139,287,2717,11712,2025-05-31
