Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
GAZP,Открытые позиции,197068,32880,211395,375583,816926,2025-04-03
GAZP,Изменение,-23568,425,26121,2128,5106,2025-04-03
GAZP,Количество лиц,3377,994,26,70,4467,2025-04-03
GMKN,Открытые позиции,313451,60871,123690,376270,874282,2025-04-03
GMKN,Изменение,5701,5425,-17897,-17621,-24392,2025-04-03
GMKN,Количество лиц,1423,382,10,32,1847,2025-04-03
MGNT,Открытые позиции,83201,7927,12363,87637,191128,2025-04-03
MGNT,Изменение,-2021,1667,2111,-1577,180,2025-04-03
MGNT,Количество лиц,1179,197,8,17,1401,2025-04-03
ABIO,Открытые позиции,3203,424,0,2779,6406,2025-04-03
ABIO,Изменение,494,-46,-46,494,896,2025-04-03
ABIO,Количество лиц,60,14,0,8,82,2025-04-03
VTBR,Открытые позиции,181574,13811,18092,185855,399332,2025-04-03
VTBR,Изменение,-8971,813,55,-9729,-17832,2025-04-03
VTBR,Количество лиц,2535,479,8,51,3073,2025-04-03
SGZH,Открытые позиции,62370,55224,323,7469,125386,2025-04-03
SGZH,Изменение,292,-456,100,848,784,2025-04-03
SGZH,Количество лиц,574,311,2,12,899,2025-04-03
TRNFP,Открытые позиции,119000,22270,1901,98631,241802,2025-04-03
TRNFP,Изменение,18640,-15307,-975,32972,35330,2025-04-03
TRNFP,Количество лиц,774,145,2,34,955,2025-04-03
WUSH,Открытые позиции,59819,13543,2612,48888,124862,2025-04-03
WUSH,Изменение,-2136,-4393,-2029,228,-8330,2025-04-03
WUSH,Количество лиц,635,156,5,8,804,2025-04-03
VKCO,Открытые позиции,70806,31243,1300,40863,144212,2025-04-03
VKCO,Изменение,-1750,-9095,0,7345,-3500,2025-04-03
VKCO,Количество лиц,772,369,1,34,1176,2025-04-03
BABA,Открытые позиции,20284,2740,260,17804,41088,2025-04-03
BABA,Изменение,1985,66,0,1919,3970,2025-04-03
BABA,Количество лиц,384,123,2,5,514,2025-04-03
BIDU,Открытые позиции,33219,2870,0,30349,66438,2025-04-03
BIDU,Изменение,-395,-120,0,-275,-790,2025-04-03
BIDU,Количество лиц,253,31,0,5,289,2025-04-03
SIBN,Открытые позиции,22557,2046,234,20745,45582,2025-04-03
SIBN,Изменение,190,83,152,259,684,2025-04-03
SIBN,Количество лиц,629,81,4,13,727,2025-04-03
RNFT,Открытые позиции,54289,18278,940,36951,110458,2025-04-03
RNFT,Изменение,-605,4350,-60,-5015,-1330,2025-04-03
RNFT,Количество лиц,326,154,1,18,499,2025-04-03
MVID,Открытые позиции,13405,11984,278,1699,27366,2025-04-03
MVID,Изменение,-463,-3334,-1818,1053,-4562,2025-04-03
MVID,Количество лиц,147,132,1,5,285,2025-04-03
PIKK,Открытые позиции,29394,11914,61,17541,58910,2025-04-03
PIKK,Изменение,704,-1452,-121,2035,1166,2025-04-03
PIKK,Количество лиц,472,248,1,17,738,2025-04-03
BELU,Открытые позиции,39637,29629,582,10590,80438,2025-04-03
BELU,Изменение,7211,2702,271,4780,14964,2025-04-03
BELU,Количество лиц,223,100,1,5,329,2025-04-03
MTLR,Открытые позиции,10676,17924,7439,191,36230,2025-04-03
MTLR,Изменение,465,1662,966,-231,2862,2025-04-03
MTLR,Количество лиц,363,298,3,5,669,2025-04-03
POSI,Открытые позиции,96623,98065,8923,7481,211092,2025-04-03
POSI,Изменение,6175,9275,6775,3675,25900,2025-04-03
POSI,Количество лиц,776,297,6,6,1085,2025-04-03
ASTR,Открытые позиции,66474,9491,724,57707,134396,2025-04-03
ASTR,Изменение,1144,1428,369,85,3026,2025-04-03
ASTR,Количество лиц,399,93,1,9,502,2025-04-03
SOFL,Открытые позиции,24254,2799,0,21455,48508,2025-04-03
SOFL,Изменение,422,24,-297,101,250,2025-04-03
SOFL,Количество лиц,199,50,0,12,261,2025-04-03
ALRS,Открытые позиции,18658,4956,79714,93416,196744,2025-04-03
ALRS,Изменение,102,-892,166,1160,536,2025-04-03
ALRS,Количество лиц,444,182,3,31,660,2025-04-03
NLMK,Открытые позиции,19857,5854,2356,16359,44426,2025-04-03
NLMK,Изменение,130,-787,-258,659,-256,2025-04-03
NLMK,Количество лиц,463,151,5,16,635,2025-04-03
AFLT,Открытые позиции,29073,13289,1251,17035,60648,2025-04-03
AFLT,Изменение,-3271,2699,156,-5814,-6230,2025-04-03
AFLT,Количество лиц,531,352,4,38,925,2025-04-03
BANE,Открытые позиции,3555,7883,4381,53,15872,2025-04-03
BANE,Изменение,-140,259,159,-240,38,2025-04-03
BANE,Количество лиц,115,85,4,1,205,2025-04-03
RUAL,Открытые позиции,22234,4252,519,18501,45506,2025-04-03
RUAL,Изменение,-558,-352,-105,-311,-1326,2025-04-03
RUAL,Количество лиц,395,124,2,14,535,2025-04-03
LEAS,Открытые позиции,23618,8537,8,15089,47252,2025-04-03
LEAS,Изменение,340,385,-704,-749,-728,2025-04-03
LEAS,Количество лиц,187,62,1,11,261,2025-04-03
AFKS,Открытые позиции,6785,4933,2160,4012,17890,2025-04-03
AFKS,Изменение,26,269,286,43,624,2025-04-03
AFKS,Количество лиц,366,187,4,6,563,2025-04-03
RTKM,Открытые позиции,10288,2849,5932,13371,32440,2025-04-03
RTKM,Изменение,-420,177,27,-570,-786,2025-04-03
RTKM,Количество лиц,282,102,3,10,397,2025-04-03
SFIN,Открытые позиции,20309,10050,70,10329,40758,2025-04-03
SFIN,Изменение,170,1662,-66,-1558,208,2025-04-03
SFIN,Количество лиц,206,50,2,11,269,2025-04-03
MOEX,Открытые позиции,19737,6611,1275,14401,42024,2025-04-03
MOEX,Изменение,-1154,2560,-13,-3727,-2334,2025-04-03
MOEX,Количество лиц,1013,161,5,13,1192,2025-04-03
SBERP,Открытые позиции,4776,2269,542,3049,10636,2025-04-03
SBERP,Изменение,168,-229,-178,219,-20,2025-04-03
SBERP,Количество лиц,289,141,6,10,446,2025-04-03
ROSN,Открытые позиции,8478,1511,10238,17205,37432,2025-04-03
ROSN,Изменение,250,-182,-105,327,290,2025-04-03
ROSN,Количество лиц,839,170,6,40,1055,2025-04-03
FESH,Открытые позиции,5067,2015,0,3052,10134,2025-04-03
FESH,Изменение,90,125,-3,-38,174,2025-04-03
FESH,Количество лиц,103,53,0,13,169,2025-04-03
PHOR,Открытые позиции,18808,3110,30,15728,37676,2025-04-03
PHOR,Изменение,3873,-24,-58,3839,7630,2025-04-03
PHOR,Количество лиц,298,97,1,19,415,2025-04-03
SVCB,Открытые позиции,50402,11526,2765,41641,106334,2025-04-03
SVCB,Изменение,-2225,350,-36,-2611,-4522,2025-04-03
SVCB,Количество лиц,383,75,4,4,466,2025-04-03
CBOM,Открытые позиции,554,3542,3067,79,7242,2025-04-03
CBOM,Изменение,40,-249,-268,21,-456,2025-04-03
CBOM,Количество лиц,53,80,2,3,138,2025-04-03
LKOH,Открытые позиции,9451,9696,11576,11331,42054,2025-04-03
LKOH,Изменение,-152,-44,155,47,6,2025-04-03
LKOH,Количество лиц,1159,305,11,13,1488,2025-04-03
KMAZ,Открытые позиции,8594,3645,139,5088,17466,2025-04-03
KMAZ,Изменение,-103,-510,139,546,72,2025-04-03
KMAZ,Количество лиц,142,42,1,11,196,2025-04-03
SNGS,Открытые позиции,9094,1083,3972,11983,26132,2025-04-03
