Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,420593,260396,30782,190979,902750,2025-07-11
IMOEXF,Изменение,-22279,7572,10187,-19664,-24184,2025-07-11
IMOEXF,Количество лиц,8096,2059,27,28,10210,2025-07-11
SBER,Открытые позиции,109236,64982,132291,176545,483054,2025-07-11
SBER,Изменение,5614,-3821,-9628,-193,-8028,2025-07-11
SBER,Количество лиц,2503,1460,54,27,4044,2025-07-11
GAZP,Открытые позиции,231051,53417,487734,665368,1437570,2025-07-11
GAZP,Изменение,12081,-1669,-9066,4684,6030,2025-07-11
GAZP,Количество лиц,2985,1032,39,38,4094,2025-07-11
SMLT,Открытые позиции,282014,73175,400,209239,564828,2025-07-11
SMLT,Изменение,8478,3869,396,5005,17748,2025-07-11
SMLT,Количество лиц,752,317,2,47,1118,2025-07-11
GMKN,Открытые позиции,475451,56657,101166,519960,1153234,2025-07-11
GMKN,Изменение,19445,-3003,-4757,17691,29376,2025-07-11
GMKN,Количество лиц,1791,438,12,35,2276,2025-07-11
YDEX,Открытые позиции,136550,14110,1913,124353,276926,2025-07-11
YDEX,Изменение,7310,-2792,326,10428,15272,2025-07-11
YDEX,Количество лиц,1054,266,6,60,1386,2025-07-11
MGNT,Открытые позиции,135752,10153,3749,129348,279002,2025-07-11
MGNT,Изменение,-3601,191,1328,-2464,-4546,2025-07-11
MGNT,Количество лиц,1304,207,5,35,1551,2025-07-11
ABIO,Открытые позиции,1306,183,13,1136,2638,2025-07-11
ABIO,Изменение,27,-2,0,29,54,2025-07-11
ABIO,Количество лиц,60,15,1,7,83,2025-07-11
VTBR,Открытые позиции,499010,102809,378691,774892,1755402,2025-07-11
VTBR,Изменение,94399,4646,53822,143575,296442,2025-07-11
VTBR,Количество лиц,3509,1120,39,22,4690,2025-07-11
SGZH,Открытые позиции,37153,44206,7282,229,88870,2025-07-11
SGZH,Изменение,729,-751,-1399,81,-1340,2025-07-11
SGZH,Количество лиц,319,236,4,4,563,2025-07-11
TRNFP,Открытые позиции,64933,89990,151647,126590,433160,2025-07-11
TRNFP,Изменение,-2712,11848,4983,-9577,4542,2025-07-11
TRNFP,Количество лиц,366,251,11,5,633,2025-07-11
WUSH,Открытые позиции,52279,10168,0,42111,104558,2025-07-11
WUSH,Изменение,4987,-777,-28,5736,9918,2025-07-11
WUSH,Количество лиц,421,113,0,22,556,2025-07-11
VKCO,Открытые позиции,64560,38584,7312,33288,143744,2025-07-11
VKCO,Изменение,8652,13690,4387,-651,26078,2025-07-11
VKCO,Количество лиц,758,439,5,14,1216,2025-07-11
SIBN,Открытые позиции,9476,6943,1448,3981,21848,2025-07-11
SIBN,Изменение,348,-1244,46,1638,788,2025-07-11
SIBN,Количество лиц,266,103,4,21,394,2025-07-11
RNFT,Открытые позиции,26821,14442,377,12756,54396,2025-07-11
RNFT,Изменение,1227,-148,0,1375,2454,2025-07-11
RNFT,Количество лиц,264,101,1,20,386,2025-07-11
MVID,Открытые позиции,5034,5046,299,287,10666,2025-07-11
MVID,Изменение,-199,-775,-318,258,-1034,2025-07-11
MVID,Количество лиц,92,69,1,1,163,2025-07-11
PIKK,Открытые позиции,34845,22027,1661,14479,73012,2025-07-11
PIKK,Изменение,1682,1841,243,84,3850,2025-07-11
PIKK,Количество лиц,519,563,5,30,1117,2025-07-11
BELU,Открытые позиции,95850,22229,0,73621,191700,2025-07-11
BELU,Изменение,13915,-2037,0,15952,27830,2025-07-11
BELU,Количество лиц,243,78,0,15,336,2025-07-11
MTLR,Открытые позиции,7080,13512,6756,324,27672,2025-07-11
MTLR,Изменение,837,130,-944,-237,-214,2025-07-11
MTLR,Количество лиц,301,264,2,11,578,2025-07-11
POSI,Открытые позиции,64801,34754,4612,34659,138826,2025-07-11
POSI,Изменение,2844,1426,602,2020,6892,2025-07-11
POSI,Количество лиц,469,243,6,21,739,2025-07-11
ASTR,Открытые позиции,49864,10882,139,39121,100006,2025-07-11
ASTR,Изменение,808,-1561,139,2508,1894,2025-07-11
ASTR,Количество лиц,299,96,1,14,410,2025-07-11
SOFL,Открытые позиции,16799,3954,0,12845,33598,2025-07-11
SOFL,Изменение,-93,14,0,-107,-186,2025-07-11
SOFL,Количество лиц,119,44,0,13,176,2025-07-11
ALRS,Открытые позиции,20367,3644,38083,54806,116900,2025-07-11
ALRS,Изменение,811,-814,655,2280,2932,2025-07-11
ALRS,Количество лиц,436,148,6,15,605,2025-07-11
NLMK,Открытые позиции,25563,1309,3171,27425,57468,2025-07-11
NLMK,Изменение,359,-796,30,1185,778,2025-07-11
NLMK,Количество лиц,486,119,5,20,630,2025-07-11
AFLT,Открытые позиции,21825,12542,823,10106,45296,2025-07-11
AFLT,Изменение,1400,233,388,1555,3576,2025-07-11
AFLT,Количество лиц,506,204,6,6,722,2025-07-11
BANE,Открытые позиции,4163,2662,158,1659,8642,2025-07-11
BANE,Изменение,585,650,-183,-248,804,2025-07-11
BANE,Количество лиц,126,68,2,6,202,2025-07-11
RUAL,Открытые позиции,29048,3333,1885,27600,61866,2025-07-11
RUAL,Изменение,1551,27,217,1741,3536,2025-07-11
RUAL,Количество лиц,478,96,3,25,602,2025-07-11
LEAS,Открытые позиции,39811,7614,49,32246,79720,2025-07-11
LEAS,Изменение,4631,5074,49,-394,9360,2025-07-11
LEAS,Количество лиц,196,53,1,17,267,2025-07-11
AFKS,Открытые позиции,3987,5094,1701,594,11376,2025-07-11
AFKS,Изменение,277,102,-59,116,436,2025-07-11
AFKS,Количество лиц,267,209,4,15,495,2025-07-11
RTKM,Открытые позиции,9904,9513,3886,4277,27580,2025-07-11
RTKM,Изменение,527,3285,-96,-2854,862,2025-07-11
RTKM,Количество лиц,309,113,3,6,431,2025-07-11
SFIN,Открытые позиции,18914,870,7,18051,37842,2025-07-11
SFIN,Изменение,128,-60,3,191,262,2025-07-11
SFIN,Количество лиц,165,28,1,12,206,2025-07-11
MOEX,Открытые позиции,11837,7863,79262,83236,182198,2025-07-11
MOEX,Изменение,1013,1759,-42074,-42820,-82122,2025-07-11
MOEX,Количество лиц,478,254,8,21,761,2025-07-11
SBERP,Открытые позиции,8175,1920,9118,15373,34586,2025-07-11
SBERP,Изменение,-210,-139,138,67,-144,2025-07-11
SBERP,Количество лиц,366,103,11,6,486,2025-07-11
ROSN,Открытые позиции,6779,1742,8517,13554,30592,2025-07-11
ROSN,Изменение,-565,-558,-7,-14,-1144,2025-07-11
ROSN,Количество лиц,703,205,11,13,932,2025-07-11
FESH,Открытые позиции,5031,435,66,4662,10194,2025-07-11
FESH,Изменение,94,11,66,149,320,2025-07-11
FESH,Количество лиц,99,41,1,16,157,2025-07-11
PHOR,Открытые позиции,9103,1916,876,8063,19958,2025-07-11
PHOR,Изменение,-109,239,175,-173,132,2025-07-11
PHOR,Количество лиц,280,80,5,5,370,2025-07-11
SVCB,Открытые позиции,74078,18893,0,55185,148156,2025-07-11
SVCB,Изменение,1762,-166,-20,1908,3484,2025-07-11
SVCB,Количество лиц,563,83,0,19,665,2025-07-11
BSPB,Открытые позиции,5499,8380,3301,420,17600,2025-07-11
BSPB,Изменение,189,-100,32,321,442,2025-07-11
BSPB,Количество лиц,135,107,4,4,250,2025-07-11
FLOT,Открытые позиции,3878,6254,2616,240,12988,2025-07-11
FLOT,Изменение,116,68,52,100,336,2025-07-11
FLOT,Количество лиц,154,144,6,4,308,2025-07-11
MTSS,Открытые позиции,2719,5648,18851,15922,43140,2025-07-11
MTSS,Изменение,-51,732,1131,348,2160,2025-07-11
MTSS,Количество лиц,228,237,12,7,484,2025-07-11
TATNP,Открытые позиции,1201,306,172,1067,2746,2025-07-11
