Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,434895,311114,31951,155732,933692,2025-06-26
IMOEXF,Изменение,-25371,-1624,3817,-19930,-43108,2025-06-26
IMOEXF,Количество лиц,7538,2570,20,34,10162,2025-06-26
SBER,Открытые позиции,101079,27560,59109,132628,320376,2025-06-26
SBER,Изменение,3366,-3423,4863,11652,16458,2025-06-26
SBER,Количество лиц,3058,824,65,24,3971,2025-06-26
GAZP,Открытые позиции,206435,31584,417269,592120,1247408,2025-06-26
GAZP,Изменение,21351,-20131,9603,51085,61908,2025-06-26
GAZP,Количество лиц,2699,717,27,108,3551,2025-06-26
SMLT,Открытые позиции,156879,42722,4,114161,313766,2025-06-26
SMLT,Изменение,3703,145,0,3558,7406,2025-06-26
SMLT,Количество лиц,712,220,1,42,975,2025-06-26
GMKN,Открытые позиции,409555,30557,92663,471661,1004436,2025-06-26
GMKN,Изменение,31199,-35406,-1444,65161,59510,2025-06-26
GMKN,Количество лиц,1640,311,5,69,2025,2025-06-26
YDEX,Открытые позиции,105628,13746,726,92608,212708,2025-06-26
YDEX,Изменение,18140,-5954,-865,23229,34550,2025-06-26
YDEX,Количество лиц,962,189,6,46,1203,2025-06-26
MGNT,Открытые позиции,97680,5407,2101,94374,199562,2025-06-26
MGNT,Изменение,5932,-1428,-64,7296,11736,2025-06-26
MGNT,Количество лиц,1136,178,3,36,1353,2025-06-26
ABIO,Открытые позиции,55,11,0,3,69,2025-06-26
ABIO,Изменение,1102,612,0,490,2204,2025-06-26
ABIO,Количество лиц,-54,16,0,-141,-54,2025-06-26
VTBR,Открытые позиции,173049,44715,65426,193760,476950,2025-06-26
VTBR,Изменение,4385,-1555,-7338,-1398,-5906,2025-06-26
VTBR,Количество лиц,2097,780,15,14,2906,2025-06-26
SGZH,Открытые позиции,32343,38062,6263,544,77212,2025-06-26
SGZH,Изменение,1776,-128,-1447,457,658,2025-06-26
SGZH,Количество лиц,240,243,6,4,493,2025-06-26
TRNFP,Открытые позиции,59452,69627,100026,89851,318956,2025-06-26
TRNFP,Изменение,3083,-1426,1479,5988,9124,2025-06-26
TRNFP,Количество лиц,440,179,4,4,627,2025-06-26
WUSH,Открытые позиции,38238,6748,0,31490,76476,2025-06-26
WUSH,Изменение,-1066,747,-71,-1884,-2274,2025-06-26
WUSH,Количество лиц,350,108,0,28,486,2025-06-26
VKCO,Открытые позиции,48196,14276,5100,39020,106592,2025-06-26
VKCO,Изменение,1502,2978,36,-1440,3076,2025-06-26
VKCO,Количество лиц,515,223,2,34,774,2025-06-26
BABA,Открытые позиции,14799,3448,14,11365,29626,2025-06-26
BABA,Изменение,290,-642,0,932,580,2025-06-26
BABA,Количество лиц,185,57,1,3,246,2025-06-26
BIDU,Открытые позиции,19295,1417,19,17897,38628,2025-06-26
BIDU,Изменение,-66,-14,0,-52,-132,2025-06-26
BIDU,Количество лиц,94,32,1,3,130,2025-06-26
SIBN,Открытые позиции,7863,2326,1352,6889,18430,2025-06-26
SIBN,Изменение,-106,23,0,-129,-212,2025-06-26
SIBN,Количество лиц,239,82,3,15,339,2025-06-26
RNFT,Открытые позиции,15085,18215,5646,2516,41462,2025-06-26
RNFT,Изменение,-1156,-3850,-1543,1151,-5398,2025-06-26
