Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
AFKS,Открытые позиции,2608,3570,1018,56,7252,2025-06-21
AFKS,Изменение,-1400,-354,-3958,-5004,-10716,2025-06-21
AFKS,Количество лиц,211,160,5,5,381,2025-06-21
RTKM,Открытые позиции,7378,3002,4464,8840,23684,2025-06-21
RTKM,Изменение,-7462,-737,-11810,-18535,-38544,2025-06-21
RTKM,Количество лиц,244,64,2,13,323,2025-06-21
SFIN,Открытые позиции,5665,828,0,4837,11330,2025-06-21
SFIN,Изменение,-3695,-7316,-3071,550,-13532,2025-06-21
SFIN,Количество лиц,87,22,0,12,121,2025-06-21
MOEX,Открытые позиции,6583,2520,8630,12693,30426,2025-06-21
MOEX,Изменение,-3961,-1209,-8289,-11041,-24500,2025-06-21
MOEX,Количество лиц,364,142,8,5,519,2025-06-21
SBERP,Открытые позиции,7442,1670,1109,6881,17102,2025-06-21
SBERP,Изменение,-220,36,-5729,-5985,-11898,2025-06-21
SBERP,Количество лиц,347,85,4,4,440,2025-06-21
ROSN,Открытые позиции,4736,2957,8056,9835,25584,2025-06-21
ROSN,Изменение,-1248,-281,-8430,-9397,-19356,2025-06-21
ROSN,Количество лиц,513,290,11,13,827,2025-06-21
FESH,Открытые позиции,2848,1091,0,1757,5696,2025-06-21
FESH,Изменение,-941,-689,-280,-532,-2442,2025-06-21
FESH,Количество лиц,72,39,0,13,124,2025-06-21
PHOR,Открытые позиции,2913,1838,41,1116,5908,2025-06-21
PHOR,Изменение,-1058,-1340,-7184,-6902,-16484,2025-06-21
PHOR,Количество лиц,140,63,1,6,210,2025-06-21
SVCB,Открытые позиции,26107,8890,2,17219,52218,2025-06-21
SVCB,Изменение,-20028,1608,-6850,-28486,-53756,2025-06-21
SVCB,Количество лиц,216,70,1,9,296,2025-06-21
CBOM,Открытые позиции,1568,5249,3706,25,10548,2025-06-21
CBOM,Изменение,-294,-6607,-7167,-854,-14922,2025-06-21
CBOM,Количество лиц,65,37,5,2,109,2025-06-21
LKOH,Открытые позиции,8478,1479,579,7578,18114,2025-06-21
LKOH,Изменение,-1184,-7174,-52938,-46948,-108244,2025-06-21
LKOH,Количество лиц,549,227,5,26,807,2025-06-21
KMAZ,Открытые позиции,3076,1796,2,1282,6156,2025-06-21
KMAZ,Изменение,-4065,-132,-2115,-6048,-12360,2025-06-21
KMAZ,Количество лиц,55,45,1,10,111,2025-06-21
SNGS,Открытые позиции,4749,987,5207,8969,19912,2025-06-21
SNGS,Изменение,-2356,-137,-8498,-10717,-21708,2025-06-21
SNGS,Количество лиц,259,42,5,14,320,2025-06-21
HYDR,Открытые позиции,3593,2004,4675,6264,16536,2025-06-21
HYDR,Изменение,-1267,-157,-4230,-5340,-10994,2025-06-21
HYDR,Количество лиц,134,58,1,6,199,2025-06-21
NVTK,Открытые позиции,2815,407,527,2935,6684,2025-06-21
NVTK,Изменение,-257,-4,-3435,-3688,-7384,2025-06-21
NVTK,Количество лиц,360,89,4,31,484,2025-06-21
FEES,Открытые позиции,2631,483,0,2148,5262,2025-06-21
FEES,Изменение,-2026,-14,-1032,-3044,-6116,2025-06-21
FEES,Количество лиц,114,35,0,11,160,2025-06-21
MAGN,Открытые позиции,1162,602,25,585,2374,2025-06-21
MAGN,Изменение,-395,-79,-707,-1023,-2204,2025-06-21
MAGN,Количество лиц,176,53,2,7,238,2025-06-21
BSPB,Открытые позиции,4803,5451,1478,830,12562,2025-06-21
BSPB,Изменение,-1291,-1823,-851,-319,-4284,2025-06-21
BSPB,Количество лиц,125,118,4,2,249,2025-06-21
TATN,Открытые позиции,960,1836,921,45,3762,2025-06-21
TATN,Изменение,-135,-480,-5243,-4898,-10756,2025-06-21
TATN,Количество лиц,94,89,5,6,194,2025-06-21
FLOT,Открытые позиции,2650,1930,54,774,5408,2025-06-21
FLOT,Изменение,-3034,-66,-1081,-4049,-8230,2025-06-21
FLOT,Количество лиц,101,93,2,12,208,2025-06-21
MTSS,Открытые позиции,2583,1754,12202,13031,29570,2025-06-21
MTSS,Изменение,-642,-68,-1883,-2457,-5050,2025-06-21
MTSS,Количество лиц,172,81,5,3,261,2025-06-21
TATNP,Открытые позиции,498,332,56,222,1108,2025-06-21
TATNP,Изменение,-360,-854,-1090,-596,-2900,2025-06-21
TATNP,Количество лиц,58,31,2,5,96,2025-06-21
CHMF,Открытые позиции,519,195,409,733,1856,2025-06-21
CHMF,Изменение,-160,-22,-1401,-1539,-3122,2025-06-21
CHMF,Количество лиц,105,47,4,14,170,2025-06-21
RASP,Открытые позиции,2492,2440,73,125,5130,2025-06-21
RASP,Изменение,-3188,-31,-396,-3553,-7168,2025-06-21
RASP,Количество лиц,82,32,2,5,121,2025-06-21
IRAO,Открытые позиции,1149,118,766,1797,3830,2025-06-21
IRAO,Изменение,-847,-1327,-6315,-5835,-14324,2025-06-21
IRAO,Количество лиц,174,31,2,12,219,2025-06-21
SNGSP,Открытые позиции,1961,181,3025,4805,9972,2025-06-21
SNGSP,Изменение,-1513,-507,-1439,-2445,-5904,2025-06-21
SNGSP,Количество лиц,192,45,4,3,244,2025-06-21
PLZL,Открытые позиции,224,175,16,65,480,2025-06-21
PLZL,Изменение,-110,-90,-1013,-1033,-2246,2025-06-21
PLZL,Количество лиц,89,49,3,4,145,2025-06-21
SPBE,Открытые позиции,12623,7004,330,5949,25906,2025-06-21
SPBE,Изменение,-11919,458,-6062,-18439,-35962,2025-06-21
SPBE,Количество лиц,315,91,1,20,427,2025-06-21
