Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
WUSH,Открытые позиции,47185,4806,6618,48997,107606,2025-05-20
WUSH,Изменение,-960,250,1029,-181,138,2025-05-20
WUSH,Количество лиц,604,112,8,8,732,2025-05-20
VKCO,Открытые позиции,56878,16214,2850,43514,119456,2025-05-20
VKCO,Изменение,-5895,1561,580,-6876,-10630,2025-05-20
VKCO,Количество лиц,706,204,6,14,930,2025-05-20
BABA,Открытые позиции,21892,5243,100,16749,43984,2025-05-20
BABA,Изменение,418,-232,0,650,836,2025-05-20
BABA,Количество лиц,367,110,1,4,482,2025-05-20
BIDU,Открытые позиции,32252,6296,19,25975,64542,2025-05-20
BIDU,Изменение,44,58,0,-14,88,2025-05-20
BIDU,Количество лиц,324,42,1,4,371,2025-05-20
SIBN,Открытые позиции,19586,2048,872,18410,40916,2025-05-20
SIBN,Изменение,-247,47,87,-207,-320,2025-05-20
SIBN,Количество лиц,610,85,6,10,711,2025-05-20
RNFT,Открытые позиции,47063,27697,0,19366,94126,2025-05-20
RNFT,Изменение,1038,1184,0,-146,2076,2025-05-20
RNFT,Количество лиц,330,150,0,13,493,2025-05-20
MVID,Открытые позиции,8291,8548,696,439,17974,2025-05-20
MVID,Изменение,-300,36,198,-138,-204,2025-05-20
MVID,Количество лиц,136,93,2,4,235,2025-05-20
PIKK,Открытые позиции,35863,17324,3250,21789,78226,2025-05-20
PIKK,Изменение,466,-1002,-1242,226,-1552,2025-05-20
PIKK,Количество лиц,595,428,8,19,1050,2025-05-20
BELU,Открытые позиции,55067,43691,265,11641,110664,2025-05-20
BELU,Изменение,4315,1564,70,2821,8770,2025-05-20
BELU,Количество лиц,327,85,2,10,424,2025-05-20
MTLR,Открытые позиции,13161,17250,8493,4404,43308,2025-05-20
MTLR,Изменение,175,1247,1020,-52,2390,2025-05-20
MTLR,Количество лиц,447,306,4,12,769,2025-05-20
POSI,Открытые позиции,86054,30194,37,55897,172182,2025-05-20
POSI,Изменение,180,-1352,-100,1432,160,2025-05-20
POSI,Количество лиц,693,156,2,21,872,2025-05-20
ASTR,Открытые позиции,73373,9797,420,63996,147586,2025-05-20
ASTR,Изменение,-1314,921,420,-1815,-1788,2025-05-20
ASTR,Количество лиц,420,96,1,11,528,2025-05-20
SOFL,Открытые позиции,29445,3080,0,26365,58890,2025-05-20
SOFL,Изменение,382,448,0,-66,764,2025-05-20
SOFL,Количество лиц,194,53,0,13,260,2025-05-20
ALRS,Открытые позиции,24589,3408,81320,102501,211818,2025-05-20
ALRS,Изменение,-309,-77,0,-232,-618,2025-05-20
ALRS,Количество лиц,566,154,6,48,774,2025-05-20
NLMK,Открытые позиции,18874,5830,3301,16345,44350,2025-05-20
NLMK,Изменение,387,-176,-122,441,530,2025-05-20
NLMK,Количество лиц,479,154,6,18,657,2025-05-20
AFLT,Открытые позиции,16642,14831,787,2598,34858,2025-05-20
AFLT,Изменение,-467,-276,145,-46,-644,2025-05-20
AFLT,Количество лиц,609,242,7,18,876,2025-05-20
BANE,Открытые позиции,4912,3976,143,1079,10110,2025-05-20
BANE,Изменение,-292,-750,88,546,-408,2025-05-20
BANE,Количество лиц,148,76,1,10,235,2025-05-20
RUAL,Открытые позиции,25038,3266,1695,23467,53466,2025-05-20
RUAL,Изменение,231,287,27,-29,516,2025-05-20
RUAL,Количество лиц,456,107,7,17,587,2025-05-20
LEAS,Открытые позиции,36242,11195,1982,27029,76448,2025-05-20
LEAS,Изменение,-842,477,250,-1069,-1184,2025-05-20
LEAS,Количество лиц,271,65,1,5,342,2025-05-20
AFKS,Открытые позиции,6363,4607,808,2564,14342,2025-05-20
AFKS,Изменение,58,40,66,84,248,2025-05-20
AFKS,Количество лиц,338,221,6,11,576,2025-05-20
RTKM,Открытые позиции,21102,7795,5083,18390,52370,2025-05-20
RTKM,Изменение,-72,-385,-25,288,-194,2025-05-20
RTKM,Количество лиц,437,118,3,23,581,2025-05-20
SFIN,Открытые позиции,12535,10987,0,1548,25070,2025-05-20
SFIN,Изменение,-309,45,0,-354,-618,2025-05-20
SFIN,Количество лиц,198,65,0,5,268,2025-05-20
MOEX,Открытые позиции,15540,3425,5916,18031,42912,2025-05-20
MOEX,Изменение,-68,-450,-157,225,-450,2025-05-20
MOEX,Количество лиц,813,163,10,27,1013,2025-05-20
SBERP,Открытые позиции,8894,1157,3549,11286,24886,2025-05-20
SBERP,Изменение,157,-565,-3,719,308,2025-05-20
SBERP,Количество лиц,470,113,7,27,617,2025-05-20
ROSN,Открытые позиции,8647,1367,11809,19089,40912,2025-05-20
ROSN,Изменение,60,-275,161,496,442,2025-05-20
ROSN,Количество лиц,875,218,9,34,1136,2025-05-20
FESH,Открытые позиции,5182,2088,22,3116,10408,2025-05-20
FESH,Изменение,-185,-4,-2,-183,-374,2025-05-20
FESH,Количество лиц,87,67,1,13,168,2025-05-20
PHOR,Открытые позиции,21517,6904,1004,15617,45042,2025-05-20
PHOR,Изменение,-236,140,-205,-581,-882,2025-05-20
PHOR,Количество лиц,290,148,5,9,452,2025-05-20
SVCB,Открытые позиции,60141,17643,404,42902,121090,2025-05-20
SVCB,Изменение,934,-2066,-982,2018,-96,2025-05-20
SVCB,Количество лиц,466,182,1,13,662,2025-05-20
CBOM,Открытые позиции,961,2598,2095,458,6112,2025-05-20
CBOM,Изменение,-154,31,-72,-257,-452,2025-05-20
CBOM,Количество лиц,63,62,2,10,137,2025-05-20
LKOH,Открытые позиции,11077,7859,72523,75741,167200,2025-05-20
LKOH,Изменение,108,814,3829,3123,7874,2025-05-20
LKOH,Количество лиц,1108,350,19,21,1498,2025-05-20
KMAZ,Открытые позиции,10503,5187,589,5905,22184,2025-05-20
KMAZ,Изменение,-339,6,208,-137,-262,2025-05-20
KMAZ,Количество лиц,176,58,3,9,246,2025-05-20
SNGS,Открытые позиции,10921,943,1507,11485,24856,2025-05-20
SNGS,Изменение,209,-135,-23,321,372,2025-05-20
SNGS,Количество лиц,451,69,2,26,548,2025-05-20
HYDR,Открытые позиции,8473,1078,587,7982,18120,2025-05-20
HYDR,Изменение,191,-96,-10,277,362,2025-05-20
HYDR,Количество лиц,216,60,3,14,293,2025-05-20
NVTK,Открытые позиции,4240,1209,961,3992,10402,2025-05-20
NVTK,Изменение,15,-7,-11,11,8,2025-05-20
NVTK,Количество лиц,569,181,10,29,789,2025-05-20
FEES,Открытые позиции,5317,642,305,4980,11244,2025-05-20
FEES,Изменение,-12,-123,34,145,44,2025-05-20
FEES,Количество лиц,168,52,4,8,232,2025-05-20
MAGN,Открытые позиции,3331,517,693,3507,8048,2025-05-20
MAGN,Изменение,34,-4,-64,-26,-60,2025-05-20
MAGN,Количество лиц,328,63,6,7,404,2025-05-20
BSPB,Открытые позиции,9550,11517,3707,1740,26514,2025-05-20
BSPB,Изменение,36,-296,-247,85,-422,2025-05-20
BSPB,Количество лиц,250,129,3,7,389,2025-05-20
TATN,Открытые позиции,1301,1550,11747,11498,26096,2025-05-20
TATN,Изменение,43,-48,7,98,100,2025-05-20
TATN,Количество лиц,265,105,8,6,384,2025-05-20
FLOT,Открытые позиции,7756,1966,76,5866,15664,2025-05-20
FLOT,Изменение,-59,-294,-148,87,-414,2025-05-20
FLOT,Количество лиц,268,126,2,12,408,2025-05-20
MTSS,Открытые позиции,2782,1738,2450,3494,10464,2025-05-20
MTSS,Изменение,-19,38,12,-45,-14,2025-05-20
MTSS,Количество лиц,279,116,7,18,420,2025-05-20
TATNP,Открытые позиции,1632,1094,1565,2103,6394,2025-05-20
TATNP,Изменение,-26,20,89,43,126,2025-05-20
TATNP,Количество лиц,132,56,5,4,197,2025-05-20
CHMF,Открытые позиции,1490,325,462,1627,3904,2025-05-20
CHMF,Изменение,-20,10,29,-1,18,2025-05-20
CHMF,Количество лиц,196,71,8,21,296,2025-05-20
RASP,Открытые позиции,6657,4842,424,2239,14162,2025-05-20
RASP,Изменение,-250,77,92,-235,-316,2025-05-20
RASP,Количество лиц,135,66,4,10,215,2025-05-20
IRAO,Открытые позиции,2479,1754,6131,6856,17220,2025-05-20
IRAO,Изменение,-100,8,100,-8,0,2025-05-20
IRAO,Количество лиц,265,104,6,6,381,2025-05-20
SNGSP,Открытые позиции,4434,557,251,4128,9370,2025-05-20
SNGSP,Изменение,-42,-8,-3,-37,-90,2025-05-20
SNGSP,Количество лиц,382,88,7,15,492,2025-05-20
PLZL,Открытые позиции,953,596,1018,1375,3942,2025-05-20
PLZL,Изменение,25,-13,-11,27,28,2025-05-20
PLZL,Количество лиц,220,92,7,23,342,2025-05-20
SPBE,Открытые позиции,36980,18182,9148,27946,92256,2025-05-20
SPBE,Изменение,2038,64,-462,1512,3152,2025-05-20
SPBE,Количество лиц,630,295,7,18,950,2025-05-20
