Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,397882,282303,26523,142102,848810,2025-05-28
IMOEXF,Изменение,-1527,3816,-1396,-6739,-5846,2025-05-28
IMOEXF,Количество лиц,7485,2360,21,38,9904,2025-05-28
SBER,Открытые позиции,132753,48117,101731,186367,468968,2025-05-28
SBER,Изменение,2033,-6630,-4571,4092,-5076,2025-05-28
SBER,Количество лиц,3781,1685,38,100,5604,2025-05-28
GAZP,Открытые позиции,234567,64439,384533,554661,1238200,2025-05-28
GAZP,Изменение,1800,2444,16427,15783,36454,2025-05-28
GAZP,Количество лиц,3755,1483,27,79,5344,2025-05-28
SMLT,Открытые позиции,233402,53447,18655,198610,504114,2025-05-28
SMLT,Изменение,25301,9259,-609,15433,49384,2025-05-28
SMLT,Количество лиц,946,350,7,41,1344,2025-05-28
GMKN,Открытые позиции,421677,88845,105070,437902,1053494,2025-05-28
GMKN,Изменение,12846,-1687,-2093,12440,21506,2025-05-28
GMKN,Количество лиц,1830,469,15,48,2362,2025-05-28
YDEX,Открытые позиции,130791,32125,2038,100704,265658,2025-05-28
YDEX,Изменение,10018,1667,-1836,6515,16364,2025-05-28
YDEX,Количество лиц,1222,470,7,42,1741,2025-05-28
MGNT,Открытые позиции,182216,20197,10462,172481,385356,2025-05-28
MGNT,Изменение,14362,-2543,750,17655,30224,2025-05-28
MGNT,Количество лиц,1533,329,13,37,1912,2025-05-28
ABIO,Открытые позиции,3412,378,346,3380,7516,2025-05-28
ABIO,Изменение,16,9,-4,3,24,2025-05-28
ABIO,Количество лиц,75,11,1,2,89,2025-05-28
VTBR,Открытые позиции,172948,30071,6302,149179,358500,2025-05-28
VTBR,Изменение,8507,-2165,-2080,8592,12854,2025-05-28
VTBR,Количество лиц,2339,845,6,60,3250,2025-05-28
SGZH,Открытые позиции,55971,58958,3252,265,118446,2025-05-28
SGZH,Изменение,1735,-580,-2270,45,-1070,2025-05-28
SGZH,Количество лиц,483,225,4,2,714,2025-05-28
TRNFP,Открытые позиции,161013,56529,37588,142072,397202,2025-05-28
TRNFP,Изменение,-1220,5415,1250,-5385,60,2025-05-28
TRNFP,Количество лиц,800,189,2,26,1017,2025-05-28
WUSH,Открытые позиции,53974,5278,3724,52420,115396,2025-05-28
WUSH,Изменение,3275,-313,-1670,1918,3210,2025-05-28
WUSH,Количество лиц,654,107,4,14,779,2025-05-28
VKCO,Открытые позиции,60890,13610,5625,52905,133030,2025-05-28
VKCO,Изменение,-4160,1828,1997,-3991,-4326,2025-05-28
VKCO,Количество лиц,725,262,6,21,1014,2025-05-28
BABA,Открытые позиции,16658,5439,100,11319,33516,2025-05-28
BABA,Изменение,-631,-95,0,-536,-1262,2025-05-28
BABA,Количество лиц,324,111,1,4,440,2025-05-28
BIDU,Открытые позиции,29390,9540,0,19850,58780,2025-05-28
BIDU,Изменение,-894,19,0,-913,-1788,2025-05-28
BIDU,Количество лиц,331,44,0,5,380,2025-05-28
SIBN,Открытые позиции,15077,3084,5740,17733,41634,2025-05-28
SIBN,Изменение,-17,675,726,34,1418,2025-05-28
SIBN,Количество лиц,508,120,11,9,648,2025-05-28
RNFT,Открытые позиции,50275,35767,3073,17581,106696,2025-05-28
RNFT,Изменение,1212,4257,2532,-513,7488,2025-05-28
RNFT,Количество лиц,320,152,5,5,482,2025-05-28
MVID,Открытые позиции,7214,9753,3310,771,21048,2025-05-28
MVID,Изменение,37,-1096,-387,746,-700,2025-05-28
MVID,Количество лиц,138,101,2,3,244,2025-05-28
