Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,490821,285046,36715,242490,1055072,2025-06-19
IMOEXF,Изменение,29326,-17572,1809,48707,62270,2025-06-19
IMOEXF,Количество лиц,8427,2447,25,37,10936,2025-06-19
SBER,Открытые позиции,105696,29460,179716,255952,570824,2025-06-19
SBER,Изменение,-20997,-6855,23214,9072,4434,2025-06-19
SBER,Количество лиц,3594,916,69,29,4608,2025-06-19
GAZP,Открытые позиции,206104,56148,755278,905234,1922764,2025-06-19
GAZP,Изменение,-28396,-5519,258556,235679,460320,2025-06-19
GAZP,Количество лиц,3365,899,37,89,4390,2025-06-19
SMLT,Открытые позиции,177255,34992,62893,205156,480296,2025-06-19
SMLT,Изменение,-7655,-3923,3325,-407,-8660,2025-06-19
SMLT,Количество лиц,899,281,11,31,1222,2025-06-19
GMKN,Открытые позиции,422231,47779,206823,581275,1258108,2025-06-19
GMKN,Изменение,-26966,-11179,26878,11091,-176,2025-06-19
GMKN,Количество лиц,1940,333,16,51,2340,2025-06-19
YDEX,Открытые позиции,118204,17488,24394,125110,285196,2025-06-19
YDEX,Изменение,-21364,-1961,3902,-15501,-34924,2025-06-19
YDEX,Количество лиц,1293,201,15,50,1559,2025-06-19
MGNT,Открытые позиции,156541,7596,47277,196222,407636,2025-06-19
MGNT,Изменение,-6410,-2019,13426,9035,14032,2025-06-19
MGNT,Количество лиц,1384,185,20,38,1627,2025-06-19
ABIO,Открытые позиции,2538,463,1595,3670,8266,2025-06-19
ABIO,Изменение,-84,-33,172,121,176,2025-06-19
ABIO,Количество лиц,80,13,3,5,101,2025-06-19
VTBR,Открытые позиции,182228,27007,85376,240597,535208,2025-06-19
VTBR,Изменение,-10089,-4830,16180,10921,12182,2025-06-19
VTBR,Количество лиц,2367,433,25,19,2844,2025-06-19
SGZH,Открытые позиции,44553,45905,2855,1503,94816,2025-06-19
SGZH,Изменение,-2869,-2548,-309,-630,-6356,2025-06-19
SGZH,Количество лиц,360,207,5,5,577,2025-06-19
TRNFP,Открытые позиции,66128,47846,137793,156075,407842,2025-06-19
TRNFP,Изменение,-51424,2245,44239,-9430,-14370,2025-06-19
TRNFP,Количество лиц,613,166,11,6,796,2025-06-19
WUSH,Открытые позиции,52137,6934,23253,68456,150780,2025-06-19
WUSH,Изменение,-3076,-1588,4063,2575,1974,2025-06-19
WUSH,Количество лиц,550,153,17,23,743,2025-06-19
VKCO,Открытые позиции,51205,15074,22910,59041,148230,2025-06-19
VKCO,Изменение,-3764,-492,3643,371,-242,2025-06-19
VKCO,Количество лиц,695,201,11,23,930,2025-06-19
BABA,Открытые позиции,21367,13278,0,8089,42734,2025-06-19
BABA,Изменение,900,-1185,-14,2071,1772,2025-06-19
BABA,Количество лиц,340,67,0,4,411,2025-06-19
BIDU,Открытые позиции,35312,10093,0,25219,70624,2025-06-19
BIDU,Изменение,2570,-69,-20,2619,5100,2025-06-19
BIDU,Количество лиц,175,36,0,4,215,2025-06-19
SIBN,Открытые позиции,12645,1933,11753,22465,48796,2025-06-19
SIBN,Изменение,-1337,-161,3209,2033,3744,2025-06-19
SIBN,Количество лиц,401,87,13,12,513,2025-06-19
RNFT,Открытые позиции,39169,21089,6615,24695,91568,2025-06-19
RNFT,Изменение,-9743,-981,3350,-5412,-12786,2025-06-19
RNFT,Количество лиц,274,228,2,10,514,2025-06-19
MVID,Открытые позиции,11939,15540,8270,4669,40418,2025-06-19
MVID,Изменение,1315,-37,793,2145,4216,2025-06-19
MVID,Количество лиц,136,108,3,9,256,2025-06-19
PIKK,Открытые позиции,30561,21255,17689,26995,96500,2025-06-19
PIKK,Изменение,-3617,-2724,1793,900,-3648,2025-06-19
PIKK,Количество лиц,528,461,11,20,1020,2025-06-19
BELU,Открытые позиции,47925,28860,1865,20930,99580,2025-06-19
BELU,Изменение,268,-400,343,1011,1222,2025-06-19
BELU,Количество лиц,299,75,3,17,394,2025-06-19
MTLR,Открытые позиции,11314,16969,10537,4882,43702,2025-06-19
MTLR,Изменение,-991,387,658,-720,-666,2025-06-19
MTLR,Количество лиц,368,288,9,7,672,2025-06-19
POSI,Открытые позиции,79610,15903,1045,64752,161310,2025-06-19
POSI,Изменение,-7289,-981,-244,-6552,-15066,2025-06-19
POSI,Количество лиц,612,171,6,20,809,2025-06-19
ASTR,Открытые позиции,53230,13132,22288,62386,151036,2025-06-19
ASTR,Изменение,4056,-1090,4774,9920,17660,2025-06-19
ASTR,Количество лиц,342,93,5,16,456,2025-06-19
SOFL,Открытые позиции,25343,4322,5375,26396,61436,2025-06-19
SOFL,Изменение,2613,1645,4245,5213,13716,2025-06-19
SOFL,Количество лиц,147,44,5,8,204,2025-06-19
ALRS,Открытые позиции,24145,3955,73165,93355,194620,2025-06-19
ALRS,Изменение,-4670,76,4759,13,178,2025-06-19
ALRS,Количество лиц,504,175,16,29,724,2025-06-19
NLMK,Открытые позиции,23286,5302,6649,24633,59870,2025-06-19
NLMK,Изменение,-2101,-171,2415,485,628,2025-06-19
NLMK,Количество лиц,512,115,10,41,678,2025-06-19
AFLT,Открытые позиции,21234,11379,1222,11077,44912,2025-06-19
AFLT,Изменение,-2004,-699,765,-540,-2478,2025-06-19
AFLT,Количество лиц,580,186,7,22,795,2025-06-19
BANE,Открытые позиции,4217,3104,1279,2392,10992,2025-06-19
BANE,Изменение,-835,-35,-39,-839,-1748,2025-06-19
BANE,Количество лиц,162,59,4,10,235,2025-06-19
RUAL,Открытые позиции,26605,2532,14813,38886,82836,2025-06-19
RUAL,Изменение,-1615,-1271,3741,3397,4252,2025-06-19
RUAL,Количество лиц,457,82,8,18,565,2025-06-19
LEAS,Открытые позиции,36387,10095,10,26302,72794,2025-06-19
LEAS,Изменение,-3836,-3385,-416,-867,-8504,2025-06-19
LEAS,Количество лиц,228,72,1,13,314,2025-06-19
AFKS,Открытые позиции,4558,8020,4760,1298,18636,2025-06-19
AFKS,Изменение,-732,-110,553,-69,-358,2025-06-19
