Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
RUAL,Открытые позиции,27497,3306,1668,25859,58330,2025-07-10
RUAL,Изменение,518,921,367,-36,1770,2025-07-10
RUAL,Количество лиц,465,96,4,23,588,2025-07-10
LEAS,Открытые позиции,35180,2540,0,32640,70360,2025-07-10
LEAS,Изменение,-918,-187,0,-731,-1836,2025-07-10
LEAS,Количество лиц,184,56,0,17,257,2025-07-10
AFKS,Открытые позиции,3710,4992,1760,478,10940,2025-07-10
AFKS,Изменение,-621,-527,-118,-212,-1478,2025-07-10
AFKS,Количество лиц,253,204,4,10,471,2025-07-10
RTKM,Открытые позиции,9377,6228,3982,7131,26718,2025-07-10
RTKM,Изменение,-826,-612,84,-130,-1484,2025-07-10
RTKM,Количество лиц,296,118,2,6,422,2025-07-10
SFIN,Открытые позиции,18786,930,4,17860,37580,2025-07-10
SFIN,Изменение,839,160,4,683,1686,2025-07-10
SFIN,Количество лиц,166,32,1,15,214,2025-07-10
SBERP,Открытые позиции,8385,2059,8980,15306,34730,2025-07-10
SBERP,Изменение,145,30,380,495,1050,2025-07-10
SBERP,Количество лиц,334,151,12,6,503,2025-07-10
ROSN,Открытые позиции,7344,2300,8524,13568,31736,2025-07-10
ROSN,Изменение,-1431,232,176,-1487,-2510,2025-07-10
ROSN,Количество лиц,711,236,13,12,972,2025-07-10
FESH,Открытые позиции,4937,424,0,4513,9874,2025-07-10
FESH,Изменение,254,-281,-50,485,408,2025-07-10
FESH,Количество лиц,95,45,0,18,158,2025-07-10
PHOR,Открытые позиции,9212,1677,701,8236,19826,2025-07-10
PHOR,Изменение,15,68,-1486,-1539,-2942,2025-07-10
PHOR,Количество лиц,279,86,5,6,376,2025-07-10
SVCB,Открытые позиции,72316,19059,20,53277,144672,2025-07-10
SVCB,Изменение,-13,-1073,-170,890,-366,2025-07-10
SVCB,Количество лиц,556,86,1,15,658,2025-07-10
CBOM,Открытые позиции,1841,9279,7464,26,18610,2025-07-10
CBOM,Изменение,-221,163,305,-79,168,2025-07-10
CBOM,Количество лиц,70,53,6,1,130,2025-07-10
LKOH,Открытые позиции,13897,3583,3786,14100,35366,2025-07-10
LKOH,Изменение,423,869,625,179,2096,2025-07-10
LKOH,Количество лиц,945,374,10,28,1357,2025-07-10
KMAZ,Открытые позиции,12780,3597,91,9274,25742,2025-07-10
KMAZ,Изменение,2386,74,-5,2307,4762,2025-07-10
KMAZ,Количество лиц,103,53,1,14,171,2025-07-10
SNGS,Открытые позиции,8101,678,1827,9250,19856,2025-07-10
SNGS,Изменение,-320,-257,-1052,-1115,-2744,2025-07-10
SNGS,Количество лиц,319,59,7,2,387,2025-07-10
HYDR,Открытые позиции,8327,3911,6458,10874,29570,2025-07-10
HYDR,Изменение,-61,-3,24,-34,-74,2025-07-10
HYDR,Количество лиц,218,178,3,16,415,2025-07-10
NVTK,Открытые позиции,4261,516,715,4460,9952,2025-07-10
NVTK,Изменение,180,-68,-95,153,170,2025-07-10
NVTK,Количество лиц,493,106,7,13,619,2025-07-10
FEES,Открытые позиции,4836,507,34,4363,9740,2025-07-10
FEES,Изменение,541,-99,-15,625,1052,2025-07-10
FEES,Количество лиц,159,53,1,14,227,2025-07-10
MAGN,Открытые позиции,1600,758,24,866,3248,2025-07-10
MAGN,Изменение,-149,80,-23,-252,-344,2025-07-10
MAGN,Количество лиц,210,98,3,15,326,2025-07-10
BSPB,Открытые позиции,5310,8480,3269,99,17158,2025-07-10
BSPB,Изменение,-129,2059,2104,-84,3950,2025-07-10
BSPB,Количество лиц,130,105,6,2,243,2025-07-10
TATN,Открытые позиции,1424,2518,3261,2167,9370,2025-07-10
TATN,Изменение,-125,-129,44,48,-162,2025-07-10
TATN,Количество лиц,142,113,9,7,271,2025-07-10
FLOT,Открытые позиции,3762,6186,2564,140,12652,2025-07-10
FLOT,Изменение,95,140,-193,-238,-196,2025-07-10
FLOT,Количество лиц,148,153,7,3,311,2025-07-10
MTSS,Открытые позиции,2770,4916,17720,15574,40980,2025-07-10
MTSS,Изменение,-345,-967,-692,-70,-2074,2025-07-10
MTSS,Количество лиц,218,187,11,5,421,2025-07-10
TATNP,Открытые позиции,1297,292,1,1006,2596,2025-07-10
TATNP,Изменение,390,-7,1,398,782,2025-07-10
TATNP,Количество лиц,85,38,1,8,132,2025-07-10
CHMF,Открытые позиции,741,228,471,984,2424,2025-07-10
CHMF,Изменение,46,17,-11,18,70,2025-07-10
CHMF,Количество лиц,156,64,9,14,243,2025-07-10
RASP,Открытые позиции,3162,4205,1399,356,9122,2025-07-10
RASP,Изменение,449,6,-373,70,152,2025-07-10
RASP,Количество лиц,118,53,4,5,180,2025-07-10
IRAO,Открытые позиции,1834,262,825,2397,5318,2025-07-10
IRAO,Изменение,-1,-2,0,1,-2,2025-07-10
IRAO,Количество лиц,218,42,4,8,272,2025-07-10
SNGSP,Открытые позиции,2100,815,9475,10760,23150,2025-07-10
SNGSP,Изменение,213,39,513,687,1452,2025-07-10
SNGSP,Количество лиц,194,90,11,5,300,2025-07-10
PLZL,Открытые позиции,400,811,568,157,1936,2025-07-10
PLZL,Изменение,-41,-85,-194,-150,-470,2025-07-10
PLZL,Количество лиц,105,110,7,9,231,2025-07-10
SPBE,Открытые позиции,44615,11427,1299,34487,91828,2025-07-10
SPBE,Изменение,3640,-3438,1268,8346,9816,2025-07-10
SPBE,Количество лиц,493,119,2,27,641,2025-07-10
