Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
NLMK,Изменение,-266,21,194,-93,-144,2025-04-10
NLMK,Количество лиц,486,151,6,7,650,2025-04-10
AFLT,Открытые позиции,26139,16358,72,9853,52422,2025-04-10
AFLT,Изменение,-1486,-601,-466,-1351,-3904,2025-04-10
AFLT,Количество лиц,539,238,2,22,801,2025-04-10
BANE,Открытые позиции,4263,8721,4591,133,17708,2025-04-10
BANE,Изменение,-432,-339,27,-66,-810,2025-04-10
BANE,Количество лиц,131,81,3,3,218,2025-04-10
RUAL,Открытые позиции,22334,4233,1409,19510,47486,2025-04-10
RUAL,Изменение,830,-563,-26,1367,1608,2025-04-10
RUAL,Количество лиц,405,128,5,18,556,2025-04-10
LEAS,Открытые позиции,25054,10881,8,14181,50124,2025-04-10
LEAS,Изменение,-450,-586,-1104,-968,-3108,2025-04-10
LEAS,Количество лиц,187,65,1,10,263,2025-04-10
AFKS,Открытые позиции,8878,7342,2059,3595,21874,2025-04-10
AFKS,Изменение,3486,2366,-863,257,5246,2025-04-10
AFKS,Количество лиц,362,240,8,8,618,2025-04-10
RTKM,Открытые позиции,10857,2757,4805,12905,31324,2025-04-10
RTKM,Изменение,1105,192,-554,359,1102,2025-04-10
RTKM,Количество лиц,269,97,4,12,382,2025-04-10
SFIN,Открытые позиции,15043,10583,626,5086,31338,2025-04-10
SFIN,Изменение,-624,-155,17,-452,-1214,2025-04-10
SFIN,Количество лиц,187,50,2,7,246,2025-04-10
MOEX,Открытые позиции,18358,6169,4543,16732,45802,2025-04-10
MOEX,Изменение,-712,543,493,-762,-438,2025-04-10
MOEX,Количество лиц,982,192,10,16,1200,2025-04-10
SBERP,Открытые позиции,5474,2288,3413,6599,17774,2025-04-10
SBERP,Изменение,-56,725,1983,1202,3854,2025-04-10
SBERP,Количество лиц,398,145,8,13,564,2025-04-10
ROSN,Открытые позиции,9180,2161,14062,21081,46484,2025-04-10
ROSN,Изменение,-147,203,828,478,1362,2025-04-10
ROSN,Количество лиц,965,213,7,43,1228,2025-04-10
FESH,Открытые позиции,5720,378,50,5392,11540,2025-04-10
FESH,Изменение,-308,-144,50,-114,-516,2025-04-10
FESH,Количество лиц,101,38,1,13,153,2025-04-10
PHOR,Открытые позиции,22512,3329,140,19323,45304,2025-04-10
PHOR,Изменение,534,269,124,389,1316,2025-04-10
PHOR,Количество лиц,292,112,3,18,425,2025-04-10
SVCB,Открытые позиции,44250,5700,2399,40949,93298,2025-04-10
SVCB,Изменение,-1233,1057,-592,-2882,-3650,2025-04-10
SVCB,Количество лиц,347,68,2,9,426,2025-04-10
CBOM,Открытые позиции,795,2482,2702,1015,6994,2025-04-10
CBOM,Изменение,-559,-61,69,-429,-980,2025-04-10
CBOM,Количество лиц,64,70,3,8,145,2025-04-10
LKOH,Открытые позиции,12076,4392,33090,40774,90332,2025-04-10
LKOH,Изменение,277,-3966,24069,28312,48692,2025-04-10
LKOH,Количество лиц,1210,317,12,12,1551,2025-04-10
KMAZ,Открытые позиции,10159,4322,77,5914,20472,2025-04-10
KMAZ,Изменение,572,307,77,342,1298,2025-04-10
KMAZ,Количество лиц,149,59,2,11,221,2025-04-10
SNGS,Открытые позиции,9662,1465,1660,9857,22644,2025-04-10
SNGS,Изменение,564,267,-375,-78,378,2025-04-10
SNGS,Количество лиц,445,83,8,13,549,2025-04-10
HYDR,Открытые позиции,6301,1049,138,5390,12878,2025-04-10
HYDR,Изменение,231,69,0,162,462,2025-04-10
HYDR,Количество лиц,203,55,1,15,274,2025-04-10
NVTK,Открытые позиции,4059,704,1588,4943,11294,2025-04-10
NVTK,Изменение,-225,-28,-22,-219,-494,2025-04-10
NVTK,Количество лиц,588,162,13,12,775,2025-04-10
FEES,Открытые позиции,4584,979,116,3721,9400,2025-04-10
FEES,Изменение,-373,36,-35,-444,-816,2025-04-10
FEES,Количество лиц,140,52,1,6,199,2025-04-10
MAGN,Открытые позиции,3555,678,656,3533,8422,2025-04-10
MAGN,Изменение,-6,125,106,-25,200,2025-04-10
MAGN,Количество лиц,320,60,4,7,391,2025-04-10
BSPB,Открытые позиции,8519,6182,1125,3462,19288,2025-04-10
BSPB,Изменение,-223,528,363,-388,280,2025-04-10
BSPB,Количество лиц,239,136,6,6,387,2025-04-10
TATN,Открытые позиции,2112,1135,786,1763,5796,2025-04-10
TATN,Изменение,198,91,-65,42,266,2025-04-10
TATN,Количество лиц,285,98,7,15,405,2025-04-10
FLOT,Открытые позиции,6237,1859,11,4389,12496,2025-04-10
FLOT,Изменение,-643,563,11,-1195,-1264,2025-04-10
FLOT,Количество лиц,236,92,2,11,341,2025-04-10
MTSS,Открытые позиции,2741,1241,1200,2700,7882,2025-04-10
MTSS,Изменение,163,373,93,-117,512,2025-04-10
MTSS,Количество лиц,219,120,6,24,369,2025-04-10
TATNP,Открытые позиции,1984,283,568,2269,5104,2025-04-10
TATNP,Изменение,-102,0,154,52,104,2025-04-10
TATNP,Количество лиц,137,39,1,9,186,2025-04-10
CHMF,Открытые позиции,1517,238,443,1722,3920,2025-04-10
CHMF,Изменение,24,18,0,6,48,2025-04-10
CHMF,Количество лиц,212,47,6,8,273,2025-04-10
RASP,Открытые позиции,7387,6229,398,1556,15570,2025-04-10
RASP,Изменение,29,349,39,-281,136,2025-04-10
RASP,Количество лиц,102,60,1,9,172,2025-04-10
IRAO,Открытые позиции,2123,1436,807,1494,5860,2025-04-10
IRAO,Изменение,-266,-24,38,-204,-456,2025-04-10
IRAO,Количество лиц,251,51,4,10,316,2025-04-10
SNGSP,Открытые позиции,4900,732,44,4212,9888,2025-04-10
SNGSP,Изменение,231,61,-134,36,194,2025-04-10
SNGSP,Количество лиц,376,94,2,22,494,2025-04-10
PLZL,Открытые позиции,722,970,938,690,3320,2025-04-10
PLZL,Изменение,94,19,214,289,616,2025-04-10
PLZL,Количество лиц,171,142,5,20,338,2025-04-10
SPBE,Открытые позиции,42730,23304,1041,20467,87542,2025-04-10
SPBE,Изменение,10323,8756,-1034,533,18578,2025-04-10
SPBE,Количество лиц,563,195,4,9,771,2025-04-10
