Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
RTKM,Открытые позиции,16591,11084,5275,10782,43732,2025-04-25
RTKM,Изменение,-128,-89,-221,-260,-698,2025-04-25
RTKM,Количество лиц,368,122,4,16,510,2025-04-25
SFIN,Открытые позиции,14395,9589,500,5306,29790,2025-04-25
SFIN,Изменение,512,1855,0,-1343,1024,2025-04-25
SFIN,Количество лиц,198,53,1,7,259,2025-04-25
MOEX,Открытые позиции,18424,5084,8377,21717,53602,2025-04-25
MOEX,Изменение,337,664,3542,3215,7758,2025-04-25
MOEX,Количество лиц,971,228,8,15,1222,2025-04-25
SBERP,Открытые позиции,7442,756,2748,9434,20380,2025-04-25
SBERP,Изменение,108,1,-31,76,154,2025-04-25
SBERP,Количество лиц,451,109,4,26,590,2025-04-25
ROSN,Открытые позиции,7509,1895,13778,19392,42574,2025-04-25
ROSN,Изменение,26,232,301,95,654,2025-04-25
ROSN,Количество лиц,872,225,13,23,1133,2025-04-25
FESH,Открытые позиции,4978,769,0,4209,9956,2025-04-25
FESH,Изменение,42,-300,0,342,84,2025-04-25
FESH,Количество лиц,103,65,0,16,184,2025-04-25
PHOR,Открытые позиции,22925,3949,482,19458,46814,2025-04-25
PHOR,Изменение,-82,-32,-29,-79,-222,2025-04-25
PHOR,Количество лиц,313,94,4,17,428,2025-04-25
SVCB,Открытые позиции,50449,12931,438,37956,101774,2025-04-25
SVCB,Изменение,2468,553,-980,935,2976,2025-04-25
SVCB,Количество лиц,420,70,2,9,501,2025-04-25
CBOM,Открытые позиции,925,2693,2564,796,6978,2025-04-25
CBOM,Изменение,46,-8,-5,49,82,2025-04-25
CBOM,Количество лиц,67,64,1,6,138,2025-04-25
LKOH,Открытые позиции,9776,5038,49456,54194,118464,2025-04-25
LKOH,Изменение,-9,119,200,72,382,2025-04-25
LKOH,Количество лиц,1133,304,13,12,1462,2025-04-25
KMAZ,Открытые позиции,10493,4188,395,6700,21776,2025-04-25
KMAZ,Изменение,284,948,252,-412,1072,2025-04-25
KMAZ,Количество лиц,158,62,4,9,233,2025-04-25
SNGS,Открытые позиции,10040,1172,1629,10497,23338,2025-04-25
SNGS,Изменение,-64,109,-8,-181,-144,2025-04-25
SNGS,Количество лиц,422,75,5,21,523,2025-04-25
HYDR,Открытые позиции,9692,1601,263,8354,19910,2025-04-25
HYDR,Изменение,-288,-92,-4,-200,-584,2025-04-25
HYDR,Количество лиц,219,55,2,14,290,2025-04-25
NVTK,Открытые позиции,3664,1684,1432,3412,10192,2025-04-25
NVTK,Изменение,-63,47,98,-12,70,2025-04-25
NVTK,Количество лиц,569,265,6,13,853,2025-04-25
FEES,Открытые позиции,4590,766,82,3906,9344,2025-04-25
FEES,Изменение,113,-22,50,185,326,2025-04-25
FEES,Количество лиц,159,41,1,10,211,2025-04-25
MAGN,Открытые позиции,2990,569,1076,3497,8132,2025-04-25
MAGN,Изменение,-80,57,119,-18,78,2025-04-25
MAGN,Количество лиц,294,82,8,4,388,2025-04-25
BSPB,Открытые позиции,8104,6074,625,2655,17458,2025-04-25
BSPB,Изменение,-49,-126,-1,76,-100,2025-04-25
BSPB,Количество лиц,245,143,3,5,396,2025-04-25
TATN,Открытые позиции,1582,1249,4221,4554,11606,2025-04-25
TATN,Изменение,-33,-26,-2,-9,-70,2025-04-25
TATN,Количество лиц,281,109,8,6,404,2025-04-25
FLOT,Открытые позиции,6481,1231,92,5342,13146,2025-04-25
FLOT,Изменение,-169,-21,8,-140,-322,2025-04-25
FLOT,Количество лиц,271,79,4,16,370,2025-04-25
MTSS,Открытые позиции,3313,1063,1627,3877,9880,2025-04-25
MTSS,Изменение,35,61,-7,-33,56,2025-04-25
MTSS,Количество лиц,249,103,5,26,383,2025-04-25
TATNP,Открытые позиции,1931,945,377,1363,4616,2025-04-25
TATNP,Изменение,15,-6,-12,9,6,2025-04-25
TATNP,Количество лиц,154,42,3,6,205,2025-04-25
CHMF,Открытые позиции,1374,273,466,1567,3680,2025-04-25
CHMF,Изменение,-10,-5,-5,-10,-30,2025-04-25
CHMF,Количество лиц,189,68,10,23,290,2025-04-25
RASP,Открытые позиции,7468,7107,947,1308,16830,2025-04-25
RASP,Изменение,54,-28,5,87,118,2025-04-25
RASP,Количество лиц,101,60,5,9,175,2025-04-25
IRAO,Открытые позиции,2331,1398,1202,2135,7066,2025-04-25
IRAO,Изменение,83,5,-61,17,44,2025-04-25
IRAO,Количество лиц,264,46,6,6,322,2025-04-25
SNGSP,Открытые позиции,4283,668,81,3696,8728,2025-04-25
SNGSP,Изменение,-57,107,-5,-169,-124,2025-04-25
SNGSP,Количество лиц,378,99,3,14,494,2025-04-25
PLZL,Открытые позиции,666,1461,1327,532,3986,2025-04-25
PLZL,Изменение,24,74,16,-34,80,2025-04-25
PLZL,Количество лиц,165,184,10,8,367,2025-04-25
SPBE,Открытые позиции,39630,37820,19268,21078,117796,2025-04-25
SPBE,Изменение,1799,1266,-145,388,3308,2025-04-25
SPBE,Количество лиц,678,341,17,11,1047,2025-04-25
