Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,584532,241701,32273,375104,1233610,2025-03-27
IMOEXF,Изменение,-3323,-2823,-2302,-2802,-11250,2025-03-27
IMOEXF,Количество лиц,7959,1870,22,37,9888,2025-03-27
SBER,Открытые позиции,102768,61621,72104,113251,349744,2025-03-27
SBER,Изменение,-119,-5094,156,5131,74,2025-03-27
SBER,Количество лиц,3089,1946,29,45,5109,2025-03-27
GAZP,Открытые позиции,245273,48941,147010,343342,784566,2025-03-27
GAZP,Изменение,10297,-1710,3962,15969,28518,2025-03-27
GAZP,Количество лиц,2203,1177,22,61,3463,2025-03-27
SMLT,Открытые позиции,238286,68485,62,169863,476696,2025-03-27
SMLT,Изменение,15851,1947,62,13966,31826,2025-03-27
SMLT,Количество лиц,784,343,1,29,1157,2025-03-27
GMKN,Открытые позиции,329641,37210,113774,406205,886830,2025-03-27
GMKN,Изменение,8934,-17143,373,26450,18614,2025-03-27
GMKN,Количество лиц,1246,284,9,51,1590,2025-03-27
YDEX,Открытые позиции,113029,14924,26210,124315,278478,2025-03-27
YDEX,Изменение,1814,-3818,1231,6863,6090,2025-03-27
YDEX,Количество лиц,977,170,5,24,1176,2025-03-27
MGNT,Открытые позиции,68698,6302,74243,136639,285882,2025-03-27
MGNT,Изменение,5105,-665,-4955,815,300,2025-03-27
MGNT,Количество лиц,1065,177,5,19,1266,2025-03-27
ABIO,Открытые позиции,1750,512,0,1238,3500,2025-03-27
ABIO,Изменение,-89,-200,0,111,-178,2025-03-27
ABIO,Количество лиц,49,17,0,8,74,2025-03-27
VTBR,Открытые позиции,172538,14298,9697,167937,364470,2025-03-27
VTBR,Изменение,4576,802,968,4742,11088,2025-03-27
VTBR,Количество лиц,2286,514,2,63,2865,2025-03-27
SGZH,Открытые позиции,66753,66153,873,1473,135252,2025-03-27
SGZH,Изменение,6391,3905,-1097,1389,10588,2025-03-27
SGZH,Количество лиц,554,352,3,7,916,2025-03-27
TRNFP,Открытые позиции,100995,25460,494,76029,202978,2025-03-27
TRNFP,Изменение,810,844,0,-34,1620,2025-03-27
TRNFP,Количество лиц,621,226,2,21,870,2025-03-27
WUSH,Открытые позиции,60900,9106,0,51794,121800,2025-03-27
WUSH,Изменение,399,639,-91,-331,616,2025-03-27
WUSH,Количество лиц,591,144,0,20,755,2025-03-27
VKCO,Открытые позиции,71778,47458,3120,27440,149796,2025-03-27
VKCO,Изменение,-3620,-4299,-77,602,-7394,2025-03-27
VKCO,Количество лиц,827,507,6,15,1355,2025-03-27
BABA,Открытые позиции,17597,2304,260,15553,35714,2025-03-27
BABA,Изменение,5263,137,0,5126,10526,2025-03-27
BABA,Количество лиц,404,135,2,5,546,2025-03-27
BIDU,Открытые позиции,32539,2402,0,30137,65078,2025-03-27
BIDU,Изменение,-1913,870,0,-2783,-3826,2025-03-27
BIDU,Количество лиц,220,38,0,4,262,2025-03-27
SIBN,Открытые позиции,20763,1532,0,19231,41526,2025-03-27
SIBN,Изменение,1165,-156,-10,1311,2310,2025-03-27
SIBN,Количество лиц,598,78,0,18,694,2025-03-27
RNFT,Открытые позиции,41742,26170,0,15572,83484,2025-03-27
RNFT,Изменение,5487,3991,-49,1447,10876,2025-03-27
RNFT,Количество лиц,265,255,0,20,540,2025-03-27
MVID,Открытые позиции,17488,16617,1112,1983,37200,2025-03-27
MVID,Изменение,1462,-968,-2498,-68,-2072,2025-03-27
MVID,Количество лиц,174,171,1,3,349,2025-03-27
PIKK,Открытые позиции,24643,14217,432,10858,50150,2025-03-27
PIKK,Изменение,700,1074,10,-364,1420,2025-03-27
PIKK,Количество лиц,494,304,2,9,809,2025-03-27
BELU,Открытые позиции,24037,20530,0,3507,48074,2025-03-27
BELU,Изменение,1202,5238,0,-4036,2404,2025-03-27
BELU,Количество лиц,188,96,0,5,289,2025-03-27
MTLR,Открытые позиции,8428,16552,8609,485,34074,2025-03-27
MTLR,Изменение,-483,467,1100,150,1234,2025-03-27
MTLR,Количество лиц,382,332,4,7,725,2025-03-27
POSI,Открытые позиции,60478,47492,990,13976,122936,2025-03-27
POSI,Изменение,-404,2087,852,-1639,896,2025-03-27
POSI,Количество лиц,596,209,4,5,814,2025-03-27
ASTR,Открытые позиции,69470,10021,110,59559,139160,2025-03-27
ASTR,Изменение,7835,680,110,7265,15890,2025-03-27
ASTR,Количество лиц,384,99,1,10,494,2025-03-27
SOFL,Открытые позиции,20602,3070,0,17532,41204,2025-03-27
SOFL,Изменение,535,-187,0,722,1070,2025-03-27
SOFL,Количество лиц,198,53,0,13,264,2025-03-27
