Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
AFKS,Открытые позиции,6512,6567,1952,1897,16928,2025-05-27
AFKS,Изменение,97,561,345,-119,884,2025-05-27
AFKS,Количество лиц,355,228,10,8,601,2025-05-27
RTKM,Открытые позиции,22240,9149,5058,18149,54596,2025-05-27
RTKM,Изменение,-1043,800,37,-1806,-2012,2025-05-27
RTKM,Количество лиц,437,163,5,14,619,2025-05-27
SFIN,Открытые позиции,15021,12770,61,2312,30164,2025-05-27
SFIN,Изменение,1364,393,27,998,2782,2025-05-27
SFIN,Количество лиц,209,67,1,8,285,2025-05-27
MOEX,Открытые позиции,16052,3534,5905,18423,43914,2025-05-27
MOEX,Изменение,161,-38,-160,39,2,2025-05-27
MOEX,Количество лиц,805,186,11,21,1023,2025-05-27
SBERP,Открытые позиции,9520,1607,3492,11405,26024,2025-05-27
SBERP,Изменение,95,155,5,-55,200,2025-05-27
SBERP,Количество лиц,439,173,6,20,638,2025-05-27
ROSN,Открытые позиции,9479,2500,9787,16766,38532,2025-05-27
ROSN,Изменение,179,69,20,130,398,2025-05-27
ROSN,Количество лиц,946,241,9,27,1223,2025-05-27
FESH,Открытые позиции,5432,2688,0,2744,10864,2025-05-27
FESH,Изменение,306,418,-10,-122,592,2025-05-27
FESH,Количество лиц,93,67,0,11,171,2025-05-27
PHOR,Открытые позиции,17279,6540,1497,12236,37552,2025-05-27
PHOR,Изменение,-3700,67,500,-3267,-6400,2025-05-27
PHOR,Количество лиц,268,120,6,6,400,2025-05-27
SVCB,Открытые позиции,63523,11969,118,51672,127282,2025-05-27
SVCB,Изменение,397,-3520,118,4035,1030,2025-05-27
SVCB,Количество лиц,468,185,2,13,668,2025-05-27
CBOM,Открытые позиции,2204,13956,12037,285,28482,2025-05-27
CBOM,Изменение,-5277,-20257,-14740,240,-40034,2025-05-27
CBOM,Количество лиц,132,94,10,6,242,2025-05-27
LKOH,Открытые позиции,11171,11847,86372,85696,195086,2025-05-27
LKOH,Изменение,124,588,4872,4408,9992,2025-05-27
LKOH,Количество лиц,1069,430,20,17,1536,2025-05-27
KMAZ,Открытые позиции,11039,6715,1130,5454,24338,2025-05-27
KMAZ,Изменение,1621,1744,-63,-186,3116,2025-05-27
KMAZ,Количество лиц,166,73,5,8,252,2025-05-27
SNGS,Открытые позиции,11005,1278,1728,11455,25466,2025-05-27
SNGS,Изменение,-109,-51,184,126,150,2025-05-27
SNGS,Количество лиц,470,97,8,23,598,2025-05-27
HYDR,Открытые позиции,9350,1825,638,8163,19976,2025-05-27
HYDR,Изменение,261,-8,144,413,810,2025-05-27
HYDR,Количество лиц,236,73,5,12,326,2025-05-27
NVTK,Открытые позиции,4703,717,741,4727,10888,2025-05-27
NVTK,Изменение,-95,-132,76,113,-38,2025-05-27
NVTK,Количество лиц,631,147,10,16,804,2025-05-27
FEES,Открытые позиции,5685,991,363,5057,12096,2025-05-27
FEES,Изменение,214,236,111,89,650,2025-05-27
FEES,Количество лиц,170,60,4,8,242,2025-05-27
MAGN,Открытые позиции,3526,476,493,3543,8038,2025-05-27
MAGN,Изменение,-63,-80,50,67,-26,2025-05-27
MAGN,Количество лиц,328,75,9,9,421,2025-05-27
BSPB,Открытые позиции,7987,12583,4743,147,25460,2025-05-27
BSPB,Изменение,-284,954,1183,-55,1798,2025-05-27
BSPB,Количество лиц,247,122,7,2,378,2025-05-27
TATN,Открытые позиции,2107,1923,14099,14283,32412,2025-05-27
TATN,Изменение,95,41,94,148,378,2025-05-27
TATN,Количество лиц,267,129,10,9,415,2025-05-27
FLOT,Открытые позиции,8322,10713,3096,705,22836,2025-05-27
FLOT,Изменение,-1189,1029,2004,-214,1630,2025-05-27
FLOT,Количество лиц,293,218,7,6,524,2025-05-27
MTSS,Открытые позиции,2789,1416,3492,4865,12562,2025-05-27
MTSS,Изменение,68,-150,-9,209,118,2025-05-27
MTSS,Количество лиц,277,126,11,17,431,2025-05-27
TATNP,Открытые позиции,1982,1475,1955,2462,7874,2025-05-27
TATNP,Изменение,79,0,-50,29,58,2025-05-27
TATNP,Количество лиц,144,57,6,4,211,2025-05-27
CHMF,Открытые позиции,1701,326,477,1852,4356,2025-05-27
CHMF,Изменение,70,-78,-5,143,130,2025-05-27
CHMF,Количество лиц,216,70,8,23,317,2025-05-27
RASP,Открытые позиции,6897,4336,325,2886,14444,2025-05-27
RASP,Изменение,-271,-1099,-168,660,-878,2025-05-27
RASP,Количество лиц,111,73,3,13,200,2025-05-27
IRAO,Открытые позиции,2547,2041,6316,6822,17726,2025-05-27
IRAO,Изменение,-15,79,99,5,168,2025-05-27
IRAO,Количество лиц,269,124,6,7,406,2025-05-27
SNGSP,Открытые позиции,4251,921,858,4188,10218,2025-05-27
SNGSP,Изменение,-10,492,190,-312,360,2025-05-27
SNGSP,Количество лиц,395,92,11,9,507,2025-05-27
PLZL,Открытые позиции,923,197,944,1670,3734,2025-05-27
PLZL,Изменение,10,-40,0,50,20,2025-05-27
PLZL,Количество лиц,215,89,5,25,334,2025-05-27
SPBE,Открытые позиции,34486,15229,10124,29381,89220,2025-05-27
SPBE,Изменение,-115,-8345,-5287,2943,-10804,2025-05-27
SPBE,Количество лиц,632,232,3,20,887,2025-05-27
