Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,404707,248412,59867,216162,929148,2025-04-23
IMOEXF,Изменение,-20096,-400,2415,-17281,-35362,2025-04-23
IMOEXF,Количество лиц,6886,2450,42,28,9406,2025-04-23
SBER,Открытые позиции,114385,45731,83464,152118,395698,2025-04-23
SBER,Изменение,-3562,-6460,5912,8810,4700,2025-04-23
SBER,Количество лиц,3908,1263,39,76,5286,2025-04-23
GAZP,Открытые позиции,195259,32173,293983,457069,978484,2025-04-23
GAZP,Изменение,-9531,-1767,283,-7481,-18496,2025-04-23
GAZP,Количество лиц,3190,1045,17,103,4355,2025-04-23
SMLT,Открытые позиции,164481,33184,9556,140853,348074,2025-04-23
SMLT,Изменение,-38366,-3048,3365,-31953,-70002,2025-04-23
SMLT,Количество лиц,893,287,8,8,1196,2025-04-23
GMKN,Открытые позиции,327520,37017,169389,459892,993818,2025-04-23
GMKN,Изменение,-40282,3715,-8755,-52752,-98074,2025-04-23
GMKN,Количество лиц,1597,274,9,64,1944,2025-04-23
YDEX,Открытые позиции,130947,35838,5580,100689,273054,2025-04-23
YDEX,Изменение,1295,1772,-534,-1011,1522,2025-04-23
YDEX,Количество лиц,1379,301,7,32,1719,2025-04-23
MGNT,Открытые позиции,85483,5519,2351,82315,175668,2025-04-23
MGNT,Изменение,-1774,340,-357,-2471,-4262,2025-04-23
MGNT,Количество лиц,1219,178,6,21,1424,2025-04-23
ABIO,Открытые позиции,3641,355,150,3436,7582,2025-04-23
ABIO,Изменение,-160,-190,37,67,-246,2025-04-23
ABIO,Количество лиц,71,10,1,3,85,2025-04-23
VTBR,Открытые позиции,154720,36215,23186,141691,355812,2025-04-23
VTBR,Изменение,4786,-1831,-9271,-2654,-8970,2025-04-23
VTBR,Количество лиц,2434,755,13,44,3246,2025-04-23
SGZH,Открытые позиции,61248,60000,1521,2769,125538,2025-04-23
SGZH,Изменение,761,-3295,-3078,978,-4634,2025-04-23
SGZH,Количество лиц,569,259,1,9,838,2025-04-23
TRNFP,Открытые позиции,122257,25833,4439,100863,253392,2025-04-23
TRNFP,Изменение,2121,-1279,466,3866,5174,2025-04-23
TRNFP,Количество лиц,774,160,2,43,979,2025-04-23
WUSH,Открытые позиции,53886,4332,2344,51898,112460,2025-04-23
WUSH,Изменение,-2185,628,417,-2396,-3536,2025-04-23
WUSH,Количество лиц,640,124,7,13,784,2025-04-23
VKCO,Открытые позиции,64795,16695,1510,49610,132610,2025-04-23
VKCO,Изменение,-977,2785,176,-3586,-1602,2025-04-23
VKCO,Количество лиц,753,270,2,34,1059,2025-04-23
BABA,Открытые позиции,37805,3092,301,35014,76212,2025-04-23
BABA,Изменение,-1539,-478,0,-1061,-3078,2025-04-23
BABA,Количество лиц,362,136,3,3,504,2025-04-23
BIDU,Открытые позиции,30266,1955,1,28312,60534,2025-04-23
BIDU,Изменение,224,-5,0,229,448,2025-04-23
BIDU,Количество лиц,204,39,1,4,248,2025-04-23
SIBN,Открытые позиции,22551,1993,861,21419,46824,2025-04-23
SIBN,Изменение,-17,-31,18,32,2,2025-04-23
SIBN,Количество лиц,607,82,2,27,718,2025-04-23
RNFT,Открытые позиции,47455,20571,0,26884,94910,2025-04-23
RNFT,Изменение,-816,-982,-20,146,-1672,2025-04-23
RNFT,Количество лиц,371,147,0,24,542,2025-04-23
MVID,Открытые позиции,10262,10503,1008,767,22540,2025-04-23
MVID,Изменение,499,537,27,-11,1052,2025-04-23
MVID,Количество лиц,123,117,2,5,247,2025-04-23
PIKK,Открытые позиции,53489,11690,611,42410,108200,2025-04-23
PIKK,Изменение,7143,-2910,-391,9662,13504,2025-04-23
PIKK,Количество лиц,659,247,4,46,956,2025-04-23
BELU,Открытые позиции,40905,34098,222,7029,82254,2025-04-23
BELU,Изменение,-1893,-2305,32,444,-3722,2025-04-23
BELU,Количество лиц,304,68,3,5,380,2025-04-23
MTLR,Открытые позиции,12319,17548,8856,3627,42350,2025-04-23
MTLR,Изменение,-18,-552,-519,15,-1074,2025-04-23
MTLR,Количество лиц,451,300,10,5,766,2025-04-23
POSI,Открытые позиции,83676,51232,2136,34580,171624,2025-04-23
POSI,Изменение,2558,129,-1946,483,1224,2025-04-23
POSI,Количество лиц,674,200,3,29,906,2025-04-23
ASTR,Открытые позиции,79713,19315,0,60398,159426,2025-04-23
ASTR,Изменение,10713,-1141,-2003,9851,17420,2025-04-23
ASTR,Количество лиц,433,126,0,16,575,2025-04-23
SOFL,Открытые позиции,27334,2251,0,25083,54668,2025-04-23
SOFL,Изменение,2166,146,-263,1757,3806,2025-04-23
SOFL,Количество лиц,186,51,0,14,251,2025-04-23
ALRS,Открытые позиции,19590,2918,81076,97748,201332,2025-04-23
ALRS,Изменение,-254,-708,89,543,-330,2025-04-23
ALRS,Количество лиц,550,163,5,68,786,2025-04-23
NLMK,Открытые позиции,18530,5146,4209,17593,45478,2025-04-23
NLMK,Изменение,-997,-418,876,297,-242,2025-04-23
NLMK,Количество лиц,491,121,6,26,644,2025-04-23
AFLT,Открытые позиции,26499,16898,53,9654,53104,2025-04-23
AFLT,Изменение,-4031,-438,-80,-3673,-8222,2025-04-23
AFLT,Количество лиц,694,269,4,28,995,2025-04-23
BANE,Открытые позиции,5452,4462,1132,2122,13168,2025-04-23
BANE,Изменение,-124,260,-863,-1247,-1974,2025-04-23
BANE,Количество лиц,160,74,3,10,247,2025-04-23
RUAL,Открытые позиции,23268,4053,1910,21125,50356,2025-04-23
RUAL,Изменение,1874,443,-436,995,2876,2025-04-23
RUAL,Количество лиц,434,93,5,22,554,2025-04-23
LEAS,Открытые позиции,36053,26036,250,10267,72606,2025-04-23
LEAS,Изменение,5043,1712,-542,2789,9002,2025-04-23
LEAS,Количество лиц,240,68,1,10,319,2025-04-23
AFKS,Открытые позиции,6037,4906,1854,2985,15782,2025-04-23
AFKS,Изменение,-1259,-651,450,-158,-1618,2025-04-23
AFKS,Количество лиц,390,197,6,9,602,2025-04-23
RTKM,Открытые позиции,18826,11736,5182,12272,48016,2025-04-23
RTKM,Изменение,37,321,199,-85,472,2025-04-23
RTKM,Количество лиц,368,136,5,19,528,2025-04-23
SFIN,Открытые позиции,14055,7825,500,6730,29110,2025-04-23
SFIN,Изменение,272,-109,0,381,544,2025-04-23
SFIN,Количество лиц,197,54,1,8,260,2025-04-23
MOEX,Открытые позиции,18799,4362,4871,19308,47340,2025-04-23
MOEX,Изменение,-843,29,-57,-929,-1800,2025-04-23
MOEX,Количество лиц,993,176,10,11,1190,2025-04-23
SBERP,Открытые позиции,7947,914,2744,9777,21382,2025-04-23
SBERP,Изменение,380,-36,-133,283,494,2025-04-23
SBERP,Количество лиц,468,123,5,19,615,2025-04-23
ROSN,Открытые позиции,7146,1519,13257,18884,40806,2025-04-23
ROSN,Изменение,-410,-87,-26,-349,-872,2025-04-23
ROSN,Количество лиц,856,177,13,21,1067,2025-04-23
FESH,Открытые позиции,4464,1298,0,3166,8928,2025-04-23
FESH,Изменение,-941,473,-33,-1447,-1948,2025-04-23
FESH,Количество лиц,96,74,0,12,182,2025-04-23
PHOR,Открытые позиции,22631,3888,253,18996,45768,2025-04-23
PHOR,Изменение,302,-89,-144,247,316,2025-04-23
PHOR,Количество лиц,311,93,2,15,421,2025-04-23
SVCB,Открытые позиции,50109,4511,0,45598,100218,2025-04-23
SVCB,Изменение,734,199,0,535,1468,2025-04-23
SVCB,Количество лиц,401,74,0,16,491,2025-04-23
CBOM,Открытые позиции,853,2663,2574,764,6854,2025-04-23
CBOM,Изменение,5,-100,0,105,10,2025-04-23
CBOM,Количество лиц,68,56,1,9,134,2025-04-23
LKOH,Открытые позиции,9801,4530,48641,53912,116884,2025-04-23
LKOH,Изменение,-298,76,968,594,1340,2025-04-23
LKOH,Количество лиц,1150,277,12,14,1453,2025-04-23
KMAZ,Открытые позиции,10070,3523,365,6912,20870,2025-04-23
KMAZ,Изменение,-702,271,345,-628,-714,2025-04-23
KMAZ,Количество лиц,156,57,4,10,227,2025-04-23
SNGS,Открытые позиции,9993,1048,1630,10575,23246,2025-04-23
SNGS,Изменение,-135,31,-249,-415,-768,2025-04-23
SNGS,Количество лиц,435,64,5,28,532,2025-04-23
HYDR,Открытые позиции,8999,1570,262,7691,18522,2025-04-23
HYDR,Изменение,-27,-257,19,249,-16,2025-04-23
HYDR,Количество лиц,212,53,1,16,282,2025-04-23
NVTK,Открытые позиции,3648,1435,1253,3466,9802,2025-04-23
NVTK,Изменение,-24,-26,65,67,82,2025-04-23
NVTK,Количество лиц,568,218,7,16,809,2025-04-23
FEES,Открытые позиции,4362,916,93,3539,8910,2025-04-23
FEES,Изменение,-120,123,26,-217,-188,2025-04-23
FEES,Количество лиц,152,46,1,8,207,2025-04-23
MAGN,Открытые позиции,3205,747,1047,3505,8504,2025-04-23
MAGN,Изменение,-260,114,329,-45,138,2025-04-23
MAGN,Количество лиц,298,85,7,4,394,2025-04-23
BSPB,Открытые позиции,8429,6255,695,2869,18248,2025-04-23
BSPB,Изменение,-77,-302,-221,4,-596,2025-04-23
BSPB,Количество лиц,245,146,4,7,402,2025-04-23
TATN,Открытые позиции,1702,1291,4245,4656,11894,2025-04-23
TATN,Изменение,-40,-63,233,256,386,2025-04-23
TATN,Количество лиц,312,93,9,6,420,2025-04-23
FLOT,Открытые позиции,5973,1392,196,4777,12338,2025-04-23
FLOT,Изменение,-200,-367,-80,87,-560,2025-04-23
