Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,541704,201029,60382,401057,1204172,2025-03-15
IMOEXF,Изменение,14598,4548,3342,13392,35880,2025-03-15
IMOEXF,Количество лиц,7376,2048,28,38,9490,2025-03-15
SBER,Открытые позиции,159331,81630,167333,245034,653328,2025-03-15
SBER,Изменение,15031,-2302,-8819,8514,12424,2025-03-15
SBER,Количество лиц,4317,2064,73,63,6517,2025-03-15
GAZP,Открытые позиции,251520,61933,179261,368848,861562,2025-03-15
GAZP,Изменение,12493,8325,829,4997,26644,2025-03-15
GAZP,Количество лиц,3005,1535,43,56,4639,2025-03-15
SMLT,Открытые позиции,258382,147653,5388,116117,527540,2025-03-15
SMLT,Изменение,13302,-4931,-5374,12859,15856,2025-03-15
SMLT,Количество лиц,935,536,9,32,1512,2025-03-15
GMKN,Открытые позиции,409352,91801,92214,409765,1003132,2025-03-15
GMKN,Изменение,30431,-8087,-35495,3023,-10128,2025-03-15
GMKN,Количество лиц,1535,596,18,45,2194,2025-03-15
YDEX,Открытые позиции,148648,36954,18945,130639,335186,2025-03-15
YDEX,Изменение,2923,1894,-619,410,4608,2025-03-15
YDEX,Количество лиц,1326,329,12,34,1701,2025-03-15
MGNT,Открытые позиции,69411,48517,171712,192606,482246,2025-03-15
MGNT,Изменение,1448,-2904,10275,14627,23446,2025-03-15
MGNT,Количество лиц,1157,332,17,38,1544,2025-03-15
ABIO,Открытые позиции,14091,2976,9,11124,28200,2025-03-15
ABIO,Изменение,-489,-102,-7,-394,-992,2025-03-15
ABIO,Количество лиц,73,37,1,9,120,2025-03-15
VTBR,Открытые позиции,212328,18525,41436,235239,507528,2025-03-15
VTBR,Изменение,12299,-2821,-6929,8191,10740,2025-03-15
VTBR,Количество лиц,2899,613,16,52,3580,2025-03-15
SGZH,Открытые позиции,91977,92257,20661,20381,225276,2025-03-15
SGZH,Изменение,6725,-3936,-3545,7116,6360,2025-03-15
SGZH,Количество лиц,792,465,7,25,1289,2025-03-15
TRNFP,Открытые позиции,179859,16404,6138,169593,371994,2025-03-15
TRNFP,Изменение,-2398,-497,-109,-2010,-5014,2025-03-15
TRNFP,Количество лиц,1006,147,4,20,1177,2025-03-15
WUSH,Открытые позиции,84457,19256,1063,66264,171040,2025-03-15
WUSH,Изменение,-550,138,148,-540,-804,2025-03-15
WUSH,Количество лиц,703,216,2,28,949,2025-03-15
VKCO,Открытые позиции,73363,9832,3999,67530,154724,2025-03-15
VKCO,Изменение,-1407,-1055,563,211,-1688,2025-03-15
VKCO,Количество лиц,858,239,6,19,1122,2025-03-15
BABA,Открытые позиции,8104,21916,18262,4450,52732,2025-03-15
BABA,Изменение,-779,4540,5380,61,9202,2025-03-15
BABA,Количество лиц,422,253,5,4,684,2025-03-15
BIDU,Открытые позиции,33399,4158,1,29242,66800,2025-03-15
BIDU,Изменение,322,-104,0,426,644,2025-03-15
BIDU,Количество лиц,274,57,1,4,336,2025-03-15
SIBN,Открытые позиции,46690,2859,216,44047,93812,2025-03-15
SIBN,Изменение,127,-163,-38,252,178,2025-03-15
SIBN,Количество лиц,886,115,1,23,1025,2025-03-15
RNFT,Открытые позиции,40788,14323,660,27125,82896,2025-03-15
RNFT,Изменение,169,-123,537,829,1412,2025-03-15
RNFT,Количество лиц,301,204,1,13,519,2025-03-15
MVID,Открытые позиции,26755,36304,12773,3224,79056,2025-03-15
MVID,Изменение,9394,15606,7218,1006,33224,2025-03-15
MVID,Количество лиц,208,296,6,4,514,2025-03-15
PIKK,Открытые позиции,14289,34189,20080,180,68738,2025-03-15
PIKK,Изменение,20,-45,51,116,142,2025-03-15
PIKK,Количество лиц,338,396,11,3,748,2025-03-15
BELU,Открытые позиции,25878,8759,20,17139,51796,2025-03-15
BELU,Изменение,-789,-913,-70,54,-1718,2025-03-15
BELU,Количество лиц,200,66,1,7,274,2025-03-15
MTLR,Открытые позиции,10467,21469,13202,2200,47338,2025-03-15
MTLR,Изменение,201,-657,-888,-30,-1374,2025-03-15
MTLR,Количество лиц,425,396,10,6,837,2025-03-15
POSI,Открытые позиции,98963,75819,1358,24502,200642,2025-03-15
POSI,Изменение,-762,-2314,-254,1298,-2032,2025-03-15
POSI,Количество лиц,1131,211,5,16,1363,2025-03-15
ASTR,Открытые позиции,89530,10545,0,78985,179060,2025-03-15
ASTR,Изменение,-490,-1107,0,617,-980,2025-03-15
ASTR,Количество лиц,590,93,0,15,698,2025-03-15
SOFL,Открытые позиции,24325,3508,70,20887,48790,2025-03-15
SOFL,Изменение,-409,-153,-75,-331,-968,2025-03-15
SOFL,Количество лиц,185,61,3,11,260,2025-03-15
ALRS,Открытые позиции,23552,16188,97496,104860,242096,2025-03-15
ALRS,Изменение,-631,-1059,3518,3946,5774,2025-03-15
