Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
PIKK,Изменение,-5957,6761,3807,-8911,-4300,2025-04-26
PIKK,Количество лиц,670,447,9,28,1154,2025-04-26
BELU,Открытые позиции,41306,32383,150,9073,82912,2025-04-26
BELU,Изменение,1733,522,-5,1206,3456,2025-04-26
BELU,Количество лиц,308,71,1,7,387,2025-04-26
MTLR,Открытые позиции,12318,18813,10053,3558,44742,2025-04-26
MTLR,Изменение,-34,551,555,-30,1042,2025-04-26
MTLR,Количество лиц,436,296,9,3,744,2025-04-26
POSI,Открытые позиции,83003,31707,102,51398,166210,2025-04-26
POSI,Изменение,1094,-3266,92,4452,2372,2025-04-26
POSI,Количество лиц,703,179,3,27,912,2025-04-26
ASTR,Открытые позиции,82285,20398,0,61887,164570,2025-04-26
ASTR,Изменение,3042,-229,-557,2714,4970,2025-04-26
ASTR,Количество лиц,444,102,0,18,564,2025-04-26
SOFL,Открытые позиции,27450,2379,59,25130,55018,2025-04-26
SOFL,Изменение,322,-155,0,477,644,2025-04-26
SOFL,Количество лиц,188,47,1,12,248,2025-04-26
ALRS,Открытые позиции,20749,2632,80861,98978,203220,2025-04-26
ALRS,Изменение,-219,-663,-120,324,-678,2025-04-26
ALRS,Количество лиц,571,164,4,55,794,2025-04-26
NLMK,Открытые позиции,18905,6236,4463,17132,46736,2025-04-26
NLMK,Изменение,232,762,-26,-556,412,2025-04-26
NLMK,Количество лиц,505,132,8,18,663,2025-04-26
AFLT,Открытые позиции,25659,14192,46,11513,51410,2025-04-26
AFLT,Изменение,-170,207,-37,-414,-414,2025-04-26
AFLT,Количество лиц,727,276,3,31,1037,2025-04-26
BANE,Открытые позиции,5499,4440,529,1588,12056,2025-04-26
BANE,Изменение,-184,156,-55,-395,-478,2025-04-26
BANE,Количество лиц,172,68,2,13,255,2025-04-26
RUAL,Открытые позиции,24829,4627,1679,21881,53016,2025-04-26
RUAL,Изменение,629,681,-177,-229,904,2025-04-26
RUAL,Количество лиц,470,94,4,20,588,2025-04-26
LEAS,Открытые позиции,43107,43982,2542,1667,91298,2025-04-26
LEAS,Изменение,-2151,-2466,-122,193,-4546,2025-04-26
LEAS,Количество лиц,266,86,2,6,360,2025-04-26
AFKS,Открытые позиции,6168,5033,1785,2920,15906,2025-04-26
AFKS,Изменение,469,-3,-272,200,394,2025-04-26
AFKS,Количество лиц,364,215,5,12,596,2025-04-26
RTKM,Открытые позиции,16773,11351,5167,10589,43880,2025-04-26
RTKM,Изменение,182,267,-108,-193,148,2025-04-26
RTKM,Количество лиц,373,128,4,19,524,2025-04-26
SFIN,Открытые позиции,14564,10691,500,4373,30128,2025-04-26
SFIN,Изменение,169,1102,0,-933,338,2025-04-26
SFIN,Количество лиц,188,71,1,7,267,2025-04-26
MOEX,Открытые позиции,16553,7020,5961,15494,45028,2025-04-26
MOEX,Изменение,-1871,1936,-2416,-6223,-8574,2025-04-26
MOEX,Количество лиц,851,296,16,18,1181,2025-04-26
SBERP,Открытые позиции,8696,866,2661,10491,22714,2025-04-26
SBERP,Изменение,1254,110,-87,1057,2334,2025-04-26
SBERP,Количество лиц,461,115,6,26,608,2025-04-26
ROSN,Открытые позиции,7845,1627,13808,20026,43306,2025-04-26
ROSN,Изменение,336,-268,30,634,732,2025-04-26
ROSN,Количество лиц,847,206,13,37,1103,2025-04-26
FESH,Открытые позиции,4771,1335,0,3436,9542,2025-04-26
FESH,Изменение,-207,566,0,-773,-414,2025-04-26
FESH,Количество лиц,95,66,0,12,173,2025-04-26
PHOR,Открытые позиции,23184,3849,444,19779,47256,2025-04-26
PHOR,Изменение,259,-100,-38,321,442,2025-04-26
PHOR,Количество лиц,323,90,4,15,432,2025-04-26
SVCB,Открытые позиции,51075,13049,308,38334,102766,2025-04-26
SVCB,Изменение,626,118,-130,378,992,2025-04-26
SVCB,Количество лиц,413,63,1,10,487,2025-04-26
CBOM,Открытые позиции,869,2614,2563,818,6864,2025-04-26
CBOM,Изменение,-56,-79,-1,22,-114,2025-04-26
CBOM,Количество лиц,64,59,1,9,133,2025-04-26
LKOH,Открытые позиции,10128,4953,50270,55445,120796,2025-04-26
LKOH,Изменение,352,-85,814,1251,2332,2025-04-26
LKOH,Количество лиц,1166,296,12,13,1487,2025-04-26
KMAZ,Открытые позиции,10565,3808,272,7029,21674,2025-04-26
KMAZ,Изменение,72,-380,-123,329,-102,2025-04-26
KMAZ,Количество лиц,164,52,3,13,232,2025-04-26
SNGS,Открытые позиции,10795,1103,1490,11182,24570,2025-04-26
SNGS,Изменение,755,-69,-139,685,1232,2025-04-26
SNGS,Количество лиц,453,65,4,33,555,2025-04-26
HYDR,Открытые позиции,9123,1625,365,7863,18976,2025-04-26
HYDR,Изменение,-569,24,102,-491,-934,2025-04-26
HYDR,Количество лиц,212,78,3,14,307,2025-04-26
NVTK,Открытые позиции,3824,2368,2033,3489,11714,2025-04-26
NVTK,Изменение,160,684,601,77,1522,2025-04-26
NVTK,Количество лиц,542,339,6,11,898,2025-04-26
FEES,Открытые позиции,4392,771,93,3714,8970,2025-04-26
FEES,Изменение,-198,5,11,-192,-374,2025-04-26
FEES,Количество лиц,160,38,1,8,207,2025-04-26
MAGN,Открытые позиции,3139,533,898,3504,8074,2025-04-26
MAGN,Изменение,149,-36,-178,7,-58,2025-04-26
MAGN,Количество лиц,309,73,4,4,390,2025-04-26
BSPB,Открытые позиции,8170,6165,714,2719,17768,2025-04-26
BSPB,Изменение,66,91,89,64,310,2025-04-26
BSPB,Количество лиц,250,150,3,7,410,2025-04-26
TATN,Открытые позиции,1459,1586,4945,4818,12808,2025-04-26
TATN,Изменение,-123,337,724,264,1202,2025-04-26
TATN,Количество лиц,286,118,8,5,417,2025-04-26
FLOT,Открытые позиции,6756,1817,197,5136,13906,2025-04-26
FLOT,Изменение,275,586,105,-206,760,2025-04-26
FLOT,Количество лиц,266,94,4,14,378,2025-04-26
MTSS,Открытые позиции,3649,1035,1596,4210,10490,2025-04-26
MTSS,Изменение,336,-28,-31,333,610,2025-04-26
MTSS,Количество лиц,267,94,5,27,393,2025-04-26
TATNP,Открытые позиции,1898,954,409,1353,4614,2025-04-26
TATNP,Изменение,-33,9,32,-10,-2,2025-04-26
TATNP,Количество лиц,154,44,3,3,204,2025-04-26
CHMF,Открытые позиции,1409,325,456,1540,3730,2025-04-26
CHMF,Изменение,35,52,-10,-27,50,2025-04-26
CHMF,Количество лиц,192,69,7,18,286,2025-04-26
RASP,Открытые позиции,7755,5656,734,2833,16978,2025-04-26
RASP,Изменение,287,-1451,-213,1525,148,2025-04-26
RASP,Количество лиц,142,56,4,10,212,2025-04-26
IRAO,Открытые позиции,2411,1359,1263,2315,7348,2025-04-26
IRAO,Изменение,80,-39,61,180,282,2025-04-26
IRAO,Количество лиц,275,46,6,4,331,2025-04-26
SNGSP,Открытые позиции,4486,657,60,3889,9092,2025-04-26
SNGSP,Изменение,203,-11,-21,193,364,2025-04-26
SNGSP,Количество лиц,395,93,3,19,510,2025-04-26
PLZL,Открытые позиции,627,1291,1321,657,3896,2025-04-26
PLZL,Изменение,-39,-170,-6,125,-90,2025-04-26
PLZL,Количество лиц,153,164,9,17,343,2025-04-26
SPBE,Открытые позиции,41484,31064,10996,21416,104960,2025-04-26
SPBE,Изменение,1854,-6756,-8272,338,-12836,2025-04-26
SPBE,Количество лиц,692,319,11,12,1034,2025-04-26
