Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
RTKM,Изменение,954,1088,2300,2166,6508,2025-03-13
RTKM,Количество лиц,338,172,12,22,544,2025-03-13
SFIN,Открытые позиции,20204,4509,66,15761,40540,2025-03-13
SFIN,Изменение,-2674,115,18,-2771,-5312,2025-03-13
SFIN,Количество лиц,242,62,1,9,314,2025-03-13
MOEX,Открытые позиции,20581,4793,120,15908,41402,2025-03-13
MOEX,Изменение,-48,31,-9,-88,-114,2025-03-13
MOEX,Количество лиц,953,263,2,25,1243,2025-03-13
SBERP,Открытые позиции,5961,2103,879,4737,13680,2025-03-13
SBERP,Изменение,-678,-134,-63,-607,-1482,2025-03-13
SBERP,Количество лиц,326,115,6,24,471,2025-03-13
ROSN,Открытые позиции,7793,2817,12343,17319,40272,2025-03-13
ROSN,Изменение,120,279,1255,1096,2750,2025-03-13
ROSN,Количество лиц,753,292,14,33,1092,2025-03-13
T,Открытые позиции,16279,2585,672,14366,33902,2025-03-13
T,Изменение,-1447,253,228,-1472,-2438,2025-03-13
T,Количество лиц,615,178,5,21,819,2025-03-13
FESH,Открытые позиции,7451,4338,112,3225,15126,2025-03-13
FESH,Изменение,555,-87,68,710,1246,2025-03-13
FESH,Количество лиц,142,101,2,13,258,2025-03-13
PHOR,Открытые позиции,43630,3717,168,40081,87596,2025-03-13
PHOR,Изменение,-343,-418,124,199,-438,2025-03-13
PHOR,Количество лиц,274,151,2,26,453,2025-03-13
SVCB,Открытые позиции,81006,8668,245,72583,162502,2025-03-13
SVCB,Изменение,-12784,-111,110,-12563,-25348,2025-03-13
SVCB,Количество лиц,585,121,2,16,724,2025-03-13
CBOM,Открытые позиции,608,5329,6586,1865,14388,2025-03-13
CBOM,Изменение,12,103,119,28,262,2025-03-13
CBOM,Количество лиц,56,168,2,13,239,2025-03-13
LKOH,Открытые позиции,7954,3471,2813,7296,21534,2025-03-13
LKOH,Изменение,421,-221,88,730,1018,2025-03-13
LKOH,Количество лиц,1057,319,16,25,1417,2025-03-13
KMAZ,Открытые позиции,10615,3133,284,7766,21798,2025-03-13
KMAZ,Изменение,-430,970,141,-1259,-578,2025-03-13
KMAZ,Количество лиц,200,50,3,6,259,2025-03-13
SNGS,Открытые позиции,14077,1864,779,12992,29712,2025-03-13
SNGS,Изменение,216,97,209,328,850,2025-03-13
SNGS,Количество лиц,424,96,7,23,550,2025-03-13
HYDR,Открытые позиции,9582,2432,621,7771,20406,2025-03-13
HYDR,Изменение,-412,-595,-2,181,-828,2025-03-13
HYDR,Количество лиц,249,118,4,14,385,2025-03-13
NVTK,Открытые позиции,4400,2236,1761,3925,12322,2025-03-13
NVTK,Изменение,-152,-93,1,-58,-302,2025-03-13
NVTK,Количество лиц,633,209,8,20,870,2025-03-13
FEES,Открытые позиции,4327,613,675,4389,10004,2025-03-13
FEES,Изменение,71,-80,-8,143,126,2025-03-13
FEES,Количество лиц,194,57,1,8,260,2025-03-13
MAGN,Открытые позиции,2955,1603,344,1696,6598,2025-03-13
MAGN,Изменение,-90,-72,-38,-56,-256,2025-03-13
MAGN,Количество лиц,354,84,5,12,455,2025-03-13
BSPB,Открытые позиции,15322,7508,0,7814,30644,2025-03-13
BSPB,Изменение,-347,-221,-6,-132,-706,2025-03-13
BSPB,Количество лиц,312,158,0,12,482,2025-03-13
TATN,Открытые позиции,1259,1657,1441,1043,5400,2025-03-13
TATN,Изменение,-68,280,116,-232,96,2025-03-13
TATN,Количество лиц,335,114,8,22,479,2025-03-13
FLOT,Открытые позиции,10408,2752,772,8428,22360,2025-03-13
FLOT,Изменение,-938,-781,-14,-171,-1904,2025-03-13
FLOT,Количество лиц,389,122,3,18,532,2025-03-13
MTSS,Открытые позиции,2789,3260,1293,822,8164,2025-03-13
MTSS,Изменение,-20,16,7,-29,-26,2025-03-13
MTSS,Количество лиц,221,181,4,13,419,2025-03-13
TATNP,Открытые позиции,3050,201,1513,4362,9126,2025-03-13
TATNP,Изменение,-54,-112,-1,57,-110,2025-03-13
TATNP,Количество лиц,158,44,2,10,214,2025-03-13
CHMF,Открытые позиции,990,1547,707,150,3394,2025-03-13
CHMF,Изменение,-6,11,-17,-34,-46,2025-03-13
CHMF,Количество лиц,142,91,5,15,253,2025-03-13
RASP,Открытые позиции,13561,7506,11,6066,27144,2025-03-13
RASP,Изменение,-1271,-742,-541,-1070,-3624,2025-03-13
RASP,Количество лиц,157,112,2,10,281,2025-03-13
IRAO,Открытые позиции,4546,1404,814,3956,10720,2025-03-13
IRAO,Изменение,-57,-17,4,-36,-106,2025-03-13
IRAO,Количество лиц,360,46,3,16,425,2025-03-13
SNGSP,Открытые позиции,4951,404,64,4611,10030,2025-03-13
SNGSP,Изменение,103,-131,-30,204,146,2025-03-13
SNGSP,Количество лиц,442,55,3,29,529,2025-03-13
PLZL,Открытые позиции,1265,1613,2535,2187,7600,2025-03-13
PLZL,Изменение,-27,-34,-3,4,-60,2025-03-13
PLZL,Количество лиц,200,265,5,19,489,2025-03-13
SPBE,Открытые позиции,21256,14252,250,7254,43012,2025-03-13
SPBE,Изменение,-980,-1661,-258,423,-2476,2025-03-13
SPBE,Количество лиц,456,202,3,10,671,2025-03-13
