Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,496964,185780,57737,368921,1109402,2025-04-01
IMOEXF,Изменение,-10942,-1929,24763,15750,27642,2025-04-01
IMOEXF,Количество лиц,7880,1801,31,37,9749,2025-04-01
SBER,Открытые позиции,107174,66874,64403,104703,343154,2025-04-01
SBER,Изменение,10471,-6543,-5146,11868,10650,2025-04-01
SBER,Количество лиц,3192,1644,28,44,4908,2025-04-01
GAZP,Открытые позиции,261775,46901,179262,394136,882074,2025-04-01
GAZP,Изменение,2444,-4355,22194,28993,49276,2025-04-01
GAZP,Количество лиц,3098,1003,25,76,4202,2025-04-01
SMLT,Открытые позиции,184768,36731,6748,154785,383032,2025-04-01
SMLT,Изменение,-44436,-25454,6748,-12234,-75376,2025-04-01
SMLT,Количество лиц,868,303,7,10,1188,2025-04-01
GMKN,Открытые позиции,288434,49204,146672,385902,870212,2025-04-01
GMKN,Изменение,-37310,-3985,17051,-16274,-40518,2025-04-01
GMKN,Количество лиц,1310,359,9,27,1705,2025-04-01
YDEX,Открытые позиции,106825,13908,29454,122371,272558,2025-04-01
YDEX,Изменение,-1063,-2212,937,2086,-252,2025-04-01
YDEX,Количество лиц,993,206,7,22,1228,2025-04-01
MGNT,Открытые позиции,84144,4202,10425,90367,189138,2025-04-01
MGNT,Изменение,5940,-1453,-12686,-5293,-13492,2025-04-01
MGNT,Количество лиц,1173,166,5,17,1361,2025-04-01
ABIO,Открытые позиции,2909,482,0,2427,5818,2025-04-01
ABIO,Изменение,638,-19,0,657,1276,2025-04-01
ABIO,Количество лиц,56,18,0,6,80,2025-04-01
VTBR,Открытые позиции,198004,12077,17587,203514,431182,2025-04-01
VTBR,Изменение,10214,-1773,4939,16926,30306,2025-04-01
VTBR,Количество лиц,2566,408,6,49,3029,2025-04-01
SGZH,Открытые позиции,60707,59593,857,1971,123128,2025-04-01
SGZH,Изменение,1131,1768,828,191,3918,2025-04-01
SGZH,Количество лиц,583,312,4,6,905,2025-04-01
TRNFP,Открытые позиции,112034,19753,371,92652,224810,2025-04-01
TRNFP,Изменение,5166,-6151,78,11395,10488,2025-04-01
TRNFP,Количество лиц,755,149,1,35,940,2025-04-01
WUSH,Открытые позиции,65314,10487,3,54830,130634,2025-04-01
WUSH,Изменение,-874,1918,-6,-2798,-1760,2025-04-01
WUSH,Количество лиц,658,187,1,22,868,2025-04-01
VKCO,Открытые позиции,75596,37846,1300,39050,153792,2025-04-01
VKCO,Изменение,3752,-2619,-503,5868,6498,2025-04-01
VKCO,Количество лиц,783,415,1,32,1231,2025-04-01
BABA,Открытые позиции,21749,2262,260,19747,44018,2025-04-01
BABA,Изменение,5223,62,0,5161,10446,2025-04-01
BABA,Количество лиц,371,127,2,5,505,2025-04-01
BIDU,Открытые позиции,33333,2883,0,30450,66666,2025-04-01
BIDU,Изменение,1238,-46,0,1284,2476,2025-04-01
BIDU,Количество лиц,244,32,0,5,281,2025-04-01
SIBN,Открытые позиции,22304,1585,0,20719,44608,2025-04-01
SIBN,Изменение,454,121,-3,330,902,2025-04-01
