Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,437572,300580,29780,166772,934704,2025-07-07
IMOEXF,Изменение,-1832,-1264,-1349,-1917,-6362,2025-07-07
IMOEXF,Количество лиц,8179,2791,33,31,11034,2025-07-07
SBER,Открытые позиции,133565,50326,97459,180698,462048,2025-07-07
SBER,Изменение,-12358,-2827,11041,1510,-2634,2025-07-07
SBER,Количество лиц,3290,920,58,17,4285,2025-07-07
GAZP,Открытые позиции,213493,53259,471301,631535,1369588,2025-07-07
GAZP,Изменение,-5039,-1293,3132,-614,-3814,2025-07-07
GAZP,Количество лиц,2727,908,29,53,3717,2025-07-07
SMLT,Открытые позиции,215054,62760,549,152843,431206,2025-07-07
SMLT,Изменение,11456,7955,472,3973,23856,2025-07-07
SMLT,Количество лиц,734,342,2,52,1130,2025-07-07
GMKN,Открытые позиции,461769,75338,116805,503236,1157148,2025-07-07
GMKN,Изменение,5871,-131,-11045,-5043,-10348,2025-07-07
GMKN,Количество лиц,1649,550,15,36,2250,2025-07-07
YDEX,Открытые позиции,116714,30398,2415,88731,238258,2025-07-07
YDEX,Изменение,986,4484,781,-2717,3534,2025-07-07
YDEX,Количество лиц,882,431,7,27,1347,2025-07-07
MGNT,Открытые позиции,120905,6558,3608,117955,249026,2025-07-07
MGNT,Изменение,4261,-317,722,5300,9966,2025-07-07
MGNT,Количество лиц,1289,200,4,33,1526,2025-07-07
ABIO,Открытые позиции,1447,117,13,1343,2920,2025-07-07
ABIO,Изменение,594,-4,0,598,1188,2025-07-07
ABIO,Количество лиц,54,12,1,7,74,2025-07-07
VTBR,Открытые позиции,278582,55558,214411,437435,985986,2025-07-07
VTBR,Изменение,29791,104,1200,30887,61982,2025-07-07
VTBR,Количество лиц,2570,978,28,20,3596,2025-07-07
SGZH,Открытые позиции,35689,43873,8365,181,88108,2025-07-07
SGZH,Изменение,-355,-2459,-2080,24,-4870,2025-07-07
SGZH,Количество лиц,291,259,8,4,562,2025-07-07
TRNFP,Открытые позиции,100262,75596,127794,152460,456112,2025-07-07
TRNFP,Изменение,-12459,-2625,9287,-547,-6344,2025-07-07
TRNFP,Количество лиц,402,273,9,7,691,2025-07-07
WUSH,Открытые позиции,48865,7423,74,41516,97878,2025-07-07
WUSH,Изменение,2062,1668,-21,373,4082,2025-07-07
WUSH,Количество лиц,398,120,2,20,540,2025-07-07
VKCO,Открытые позиции,61426,19524,1387,43289,125626,2025-07-07
VKCO,Изменение,-3334,903,-2,-4239,-6672,2025-07-07
VKCO,Количество лиц,666,264,3,18,951,2025-07-07
BABA,Открытые позиции,19961,2609,0,17352,39922,2025-07-07
BABA,Изменение,310,61,0,249,620,2025-07-07
BABA,Количество лиц,302,54,0,4,360,2025-07-07
BIDU,Открытые позиции,20771,3329,0,17442,41542,2025-07-07
BIDU,Изменение,-60,-21,0,-39,-120,2025-07-07
BIDU,Количество лиц,106,29,0,6,141,2025-07-07
SIBN,Открытые позиции,8688,5703,1900,4885,21176,2025-07-07
