Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,542007,313026,26240,255221,1136494,2025-09-12
IMOEXF,Изменение,8843,-46845,1923,57611,21532,2025-09-12
IMOEXF,Количество лиц,9140,3204,31,37,12412,2025-09-12
SBER,Открытые позиции,141989,67017,382763,457735,1049504,2025-09-12
SBER,Изменение,-5878,11062,20936,3996,30116,2025-09-12
SBER,Количество лиц,3210,1739,55,54,5058,2025-09-12
GAZP,Открытые позиции,328597,46169,518741,801169,1694676,2025-09-12
GAZP,Изменение,7966,-11291,11689,30946,39310,2025-09-12
GAZP,Количество лиц,4320,1076,46,51,5493,2025-09-12
SMLT,Открытые позиции,699508,224175,31142,506475,1461300,2025-09-12
SMLT,Изменение,-41120,17258,8780,-49598,-64680,2025-09-12
SMLT,Количество лиц,1773,442,7,20,2242,2025-09-12
GMKN,Открытые позиции,385213,121361,375573,639425,1521572,2025-09-12
GMKN,Изменение,-9362,6127,44667,29178,70610,2025-09-12
GMKN,Количество лиц,1637,447,15,25,2124,2025-09-12
YDEX,Открытые позиции,132533,22234,2228,112527,269522,2025-09-12
YDEX,Изменение,-1260,1452,-4063,-6775,-10646,2025-09-12
YDEX,Количество лиц,1304,250,6,31,1591,2025-09-12
MGNT,Открытые позиции,143318,7902,13056,148472,312748,2025-09-12
MGNT,Изменение,2328,-599,-680,2247,3296,2025-09-12
MGNT,Количество лиц,1619,216,11,35,1881,2025-09-12
ABIO,Открытые позиции,3127,268,269,3128,6792,2025-09-12
ABIO,Изменение,-105,-68,12,-25,-186,2025-09-12
ABIO,Количество лиц,62,17,3,7,89,2025-09-12
VTBR,Открытые позиции,464202,75440,75865,464627,1080134,2025-09-12
VTBR,Изменение,33836,29969,7367,11234,82406,2025-09-12
VTBR,Количество лиц,3887,872,30,34,4823,2025-09-12
SGZH,Открытые позиции,49896,62728,29312,16480,158416,2025-09-12
SGZH,Изменение,268,-1697,458,2423,1452,2025-09-12
SGZH,Количество лиц,445,276,4,17,742,2025-09-12
TRNFP,Открытые позиции,170387,31750,800221,938858,1941216,2025-09-12
TRNFP,Изменение,16127,-3479,1957,21563,36168,2025-09-12
TRNFP,Количество лиц,708,204,5,24,941,2025-09-12
WUSH,Открытые позиции,90281,31428,1607,60460,183776,2025-09-12
WUSH,Изменение,-4060,-230,405,-3425,-7310,2025-09-12
WUSH,Количество лиц,729,258,3,19,1009,2025-09-12
VKCO,Открытые позиции,59243,27026,26060,58277,170606,2025-09-12
VKCO,Изменение,-341,-923,-152,430,-986,2025-09-12
VKCO,Количество лиц,662,318,9,18,1007,2025-09-12
SIBN,Открытые позиции,14076,5884,4373,12565,36898,2025-09-12
SIBN,Изменение,-76,141,-57,-274,-266,2025-09-12
SIBN,Количество лиц,331,103,6,16,456,2025-09-12
RNFT,Открытые позиции,30226,14083,542,16685,61536,2025-09-12
RNFT,Изменение,-1876,-176,-101,-1801,-3954,2025-09-12
RNFT,Количество лиц,317,82,3,16,418,2025-09-12
MVID,Открытые позиции,7496,54984,47692,204,110376,2025-09-12
MVID,Изменение,255,-1520,-1871,-96,-3232,2025-09-12
MVID,Количество лиц,110,173,6,2,291,2025-09-12
PIKK,Открытые позиции,46853,24783,8651,30721,111008,2025-09-12
PIKK,Изменение,2513,775,3045,4783,11116,2025-09-12
PIKK,Количество лиц,793,338,7,30,1168,2025-09-12
BELU,Открытые позиции,165471,12935,116938,269474,564818,2025-09-12
BELU,Изменение,12922,4430,48663,57155,123170,2025-09-12
BELU,Количество лиц,510,73,4,7,594,2025-09-12
MTLR,Открытые позиции,15955,18141,11280,9094,54470,2025-09-12
MTLR,Изменение,106,-2107,-909,1304,-1606,2025-09-12
MTLR,Количество лиц,488,231,5,23,747,2025-09-12
POSI,Открытые позиции,51049,27011,11014,35052,124126,2025-09-12
POSI,Изменение,2606,-1163,3032,6801,11276,2025-09-12
POSI,Количество лиц,496,133,5,22,656,2025-09-12
ASTR,Открытые позиции,69002,38303,4747,35446,147498,2025-09-12
ASTR,Изменение,1829,227,-1609,-7,440,2025-09-12
ASTR,Количество лиц,419,124,3,13,559,2025-09-12
SOFL,Открытые позиции,26428,3163,88,23353,53032,2025-09-12
SOFL,Изменение,833,-99,-160,772,1346,2025-09-12
SOFL,Количество лиц,290,51,1,17,359,2025-09-12
ALRS,Открытые позиции,29515,5653,65852,89714,190734,2025-09-12
ALRS,Изменение,-802,119,1382,461,1160,2025-09-12
ALRS,Количество лиц,561,179,18,17,775,2025-09-12
NLMK,Открытые позиции,26730,2864,10606,34472,74672,2025-09-12
NLMK,Изменение,1381,314,150,1217,3062,2025-09-12
NLMK,Количество лиц,601,150,8,28,787,2025-09-12
AFLT,Открытые позиции,45813,7821,34055,72047,159736,2025-09-12
AFLT,Изменение,2969,38,-1228,1703,3482,2025-09-12
AFLT,Количество лиц,1034,207,18,20,1279,2025-09-12
BANE,Открытые позиции,5223,3599,603,2227,11652,2025-09-12
BANE,Изменение,-296,-513,-77,140,-746,2025-09-12
BANE,Количество лиц,137,64,5,12,218,2025-09-12
RUAL,Открытые позиции,43606,10910,7863,40559,102938,2025-09-12
RUAL,Изменение,-2304,253,1692,-865,-1224,2025-09-12
RUAL,Количество лиц,550,131,9,13,703,2025-09-12
LEAS,Открытые позиции,70803,31908,566,39461,142738,2025-09-12
LEAS,Изменение,3352,1479,-189,1684,6326,2025-09-12
LEAS,Количество лиц,399,128,3,17,547,2025-09-12
AFKS,Открытые позиции,7534,12211,9365,4688,33798,2025-09-12
AFKS,Изменение,-257,958,1261,46,2008,2025-09-12
AFKS,Количество лиц,390,186,11,8,595,2025-09-12
RTKM,Открытые позиции,7314,20026,27237,14525,69102,2025-09-12
