Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
BELU,Количество лиц,196,71,0,17,284,2025-06-27
MTLR,Открытые позиции,6385,11989,6005,401,24780,2025-06-27
MTLR,Изменение,28,636,685,77,1426,2025-06-27
MTLR,Количество лиц,279,219,4,9,511,2025-06-27
POSI,Открытые позиции,80861,22672,355,58544,162432,2025-06-27
POSI,Изменение,-4416,481,345,-4552,-8142,2025-06-27
POSI,Количество лиц,522,189,3,30,744,2025-06-27
ASTR,Открытые позиции,38358,11839,26,26545,76768,2025-06-27
ASTR,Изменение,3613,-99,26,3738,7278,2025-06-27
ASTR,Количество лиц,232,102,1,14,349,2025-06-27
SOFL,Открытые позиции,14935,5046,20,9909,29910,2025-06-27
SOFL,Изменение,100,-11,-191,-80,-182,2025-06-27
SOFL,Количество лиц,100,40,1,7,148,2025-06-27
ALRS,Открытые позиции,17262,3088,37152,51326,108828,2025-06-27
ALRS,Изменение,-760,264,374,-650,-772,2025-06-27
ALRS,Количество лиц,407,128,5,31,571,2025-06-27
NLMK,Открытые позиции,24931,2003,3259,26187,56380,2025-06-27
NLMK,Изменение,813,-637,431,1881,2488,2025-06-27
NLMK,Количество лиц,468,115,5,43,631,2025-06-27
AFLT,Открытые позиции,16781,13691,2357,5447,38276,2025-06-27
AFLT,Изменение,-261,85,334,-12,146,2025-06-27
AFLT,Количество лиц,430,230,7,8,675,2025-06-27
BANE,Открытые позиции,3102,1736,6,1372,6216,2025-06-27
BANE,Изменение,326,-4,-38,292,576,2025-06-27
BANE,Количество лиц,108,59,1,5,173,2025-06-27
RUAL,Открытые позиции,21704,2806,831,19729,45070,2025-06-27
RUAL,Изменение,1772,1134,302,940,4148,2025-06-27
RUAL,Количество лиц,351,98,3,28,480,2025-06-27
LEAS,Открытые позиции,21505,2673,511,19343,44032,2025-06-27
LEAS,Изменение,516,-99,469,1084,1970,2025-06-27
LEAS,Количество лиц,152,44,1,16,213,2025-06-27
AFKS,Открытые позиции,3390,4744,1760,406,10300,2025-06-27
AFKS,Изменение,2,134,161,29,326,2025-06-27
AFKS,Количество лиц,256,152,6,12,426,2025-06-27
RTKM,Открытые позиции,9636,3722,3825,9739,26922,2025-06-27
RTKM,Изменение,589,193,-6,390,1166,2025-06-27
RTKM,Количество лиц,331,107,2,16,456,2025-06-27
SFIN,Открытые позиции,11104,1074,0,10030,22208,2025-06-27
SFIN,Изменение,814,-5,0,819,1628,2025-06-27
SFIN,Количество лиц,132,26,0,15,173,2025-06-27
MOEX,Открытые позиции,7436,3100,11590,15926,38052,2025-06-27
MOEX,Изменение,135,336,383,182,1036,2025-06-27
MOEX,Количество лиц,391,159,17,3,570,2025-06-27
SBERP,Открытые позиции,9552,1082,735,9205,20574,2025-06-27
SBERP,Изменение,6,-155,-85,76,-158,2025-06-27
SBERP,Количество лиц,396,75,7,5,483,2025-06-27
ROSN,Открытые позиции,7124,2526,8131,12729,30510,2025-06-27
ROSN,Изменение,382,48,14,348,792,2025-06-27
ROSN,Количество лиц,614,250,8,22,894,2025-06-27
FESH,Открытые позиции,3952,725,50,3277,8004,2025-06-27
FESH,Изменение,227,-265,50,542,554,2025-06-27
FESH,Количество лиц,107,37,1,20,165,2025-06-27
PHOR,Открытые позиции,3174,2635,131,670,6610,2025-06-27
PHOR,Изменение,-92,3,104,9,24,2025-06-27
PHOR,Количество лиц,160,73,3,4,240,2025-06-27
SVCB,Открытые позиции,35389,11131,0,24258,70778,2025-06-27
SVCB,Изменение,2944,-121,0,3065,5888,2025-06-27
SVCB,Количество лиц,262,72,0,12,346,2025-06-27
CBOM,Открытые позиции,1562,9544,8060,78,19244,2025-06-27
CBOM,Изменение,-150,134,274,-10,248,2025-06-27
CBOM,Количество лиц,61,39,4,3,107,2025-06-27
LKOH,Открытые позиции,9661,1952,139,7848,19600,2025-06-27
LKOH,Изменение,510,290,-209,11,602,2025-06-27
LKOH,Количество лиц,705,216,7,38,966,2025-06-27
KMAZ,Открытые позиции,6903,3291,207,3819,14220,2025-06-27
KMAZ,Изменение,2019,89,-159,1771,3720,2025-06-27
KMAZ,Количество лиц,81,45,2,11,139,2025-06-27
SNGS,Открытые позиции,7241,977,5187,11451,24856,2025-06-27
SNGS,Изменение,435,-6,74,515,1018,2025-06-27
SNGS,Количество лиц,302,45,6,17,370,2025-06-27
HYDR,Открытые позиции,4496,2204,5340,7632,19672,2025-06-27
HYDR,Изменение,222,-28,177,427,798,2025-06-27
HYDR,Количество лиц,158,54,2,8,222,2025-06-27
NVTK,Открытые позиции,2652,958,617,2311,6538,2025-06-27
NVTK,Изменение,-73,108,42,-139,-62,2025-06-27
NVTK,Количество лиц,373,170,6,11,560,2025-06-27
FEES,Открытые позиции,3559,458,0,3101,7118,2025-06-27
FEES,Изменение,238,-16,0,254,476,2025-06-27
FEES,Количество лиц,143,39,0,17,199,2025-06-27
MAGN,Открытые позиции,1818,775,9,1052,3654,2025-06-27
MAGN,Изменение,463,30,-7,426,912,2025-06-27
MAGN,Количество лиц,218,86,1,15,320,2025-06-27
BSPB,Открытые позиции,8123,6477,503,2149,17252,2025-06-27
BSPB,Изменение,2047,1530,-743,-226,2608,2025-06-27
BSPB,Количество лиц,147,96,5,7,255,2025-06-27
TATN,Открытые позиции,1038,3633,2890,295,7856,2025-06-27
TATN,Изменение,6,644,456,-182,924,2025-06-27
TATN,Количество лиц,106,112,7,6,231,2025-06-27
FLOT,Открытые позиции,3892,4919,1596,569,10976,2025-06-27
FLOT,Изменение,237,-269,-334,172,-194,2025-06-27
FLOT,Количество лиц,146,152,3,7,308,2025-06-27
MTSS,Открытые позиции,3195,3937,14657,13915,35704,2025-06-27
MTSS,Изменение,201,1161,1103,143,2608,2025-06-27
MTSS,Количество лиц,208,128,12,3,351,2025-06-27
TATNP,Открытые позиции,928,677,40,291,1936,2025-06-27
TATNP,Изменение,5,38,0,-33,10,2025-06-27
TATNP,Количество лиц,66,42,1,6,115,2025-06-27
CHMF,Открытые позиции,565,244,488,809,2106,2025-06-27
CHMF,Изменение,29,18,75,86,208,2025-06-27
CHMF,Количество лиц,114,64,5,17,200,2025-06-27
RASP,Открытые позиции,2260,4039,1830,51,8180,2025-06-27
RASP,Изменение,38,-35,-56,17,-36,2025-06-27
RASP,Количество лиц,82,46,2,4,134,2025-06-27
IRAO,Открытые позиции,1706,232,785,2259,4982,2025-06-27
IRAO,Изменение,73,46,26,53,198,2025-06-27
IRAO,Количество лиц,209,38,4,8,259,2025-06-27
SNGSP,Открытые позиции,1775,347,5164,6592,13878,2025-06-27
SNGSP,Изменение,-246,-7,1035,796,1578,2025-06-27
SNGSP,Количество лиц,187,63,7,4,261,2025-06-27
PLZL,Открытые позиции,282,321,52,13,668,2025-06-27
PLZL,Изменение,-10,70,36,-44,52,2025-06-27
PLZL,Количество лиц,112,66,5,1,184,2025-06-27
SPBE,Открытые позиции,19663,16059,76,3680,39478,2025-06-27
SPBE,Изменение,1167,-1353,-655,1865,1024,2025-06-27
SPBE,Количество лиц,374,182,2,17,575,2025-06-27
