Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
BSPB,Изменение,736,-348,348,1432,2168,2025-06-07
BSPB,Количество лиц,256,112,7,12,387,2025-06-07
TATN,Открытые позиции,1498,2619,9743,8622,22482,2025-06-07
TATN,Изменение,-48,161,-577,-786,-1250,2025-06-07
TATN,Количество лиц,257,130,5,20,412,2025-06-07
FLOT,Открытые позиции,7050,7558,2560,2052,19220,2025-06-07
FLOT,Изменение,206,2864,2172,-486,4756,2025-06-07
FLOT,Количество лиц,255,130,13,7,405,2025-06-07
MTSS,Открытые позиции,3056,1768,6060,7348,18232,2025-06-07
MTSS,Изменение,-679,-373,460,154,-438,2025-06-07
MTSS,Количество лиц,269,105,9,17,400,2025-06-07
TATNP,Открытые позиции,1216,1628,942,530,4316,2025-06-07
TATNP,Изменение,-352,143,-74,-569,-852,2025-06-07
TATNP,Количество лиц,118,60,5,8,191,2025-06-07
CHMF,Открытые позиции,1482,418,619,1683,4202,2025-06-07
CHMF,Изменение,76,-45,-114,7,-76,2025-06-07
CHMF,Количество лиц,195,79,16,10,300,2025-06-07
RASP,Открытые позиции,7102,4663,1063,3502,16330,2025-06-07
RASP,Изменение,395,-124,25,544,840,2025-06-07
RASP,Количество лиц,146,55,4,10,215,2025-06-07
IRAO,Открытые позиции,2482,3357,27532,26657,60028,2025-06-07
IRAO,Изменение,68,582,11925,11411,23986,2025-06-07
IRAO,Количество лиц,248,204,8,6,466,2025-06-07
SNGSP,Открытые позиции,4013,832,1188,4369,10402,2025-06-07
SNGSP,Изменение,-251,2,207,-46,-88,2025-06-07
SNGSP,Количество лиц,359,90,8,13,470,2025-06-07
PLZL,Открытые позиции,896,383,917,1430,3626,2025-06-07
PLZL,Изменение,6,-10,-1,15,10,2025-06-07
PLZL,Количество лиц,201,87,4,22,314,2025-06-07
SPBE,Открытые позиции,35563,17805,6146,23904,83418,2025-06-07
SPBE,Изменение,-1678,5360,3227,-3811,3098,2025-06-07
SPBE,Количество лиц,683,188,8,12,891,2025-06-07
