Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
BELU,Количество лиц,349,114,4,4,471,2025-06-06
MTLR,Открытые позиции,12487,22120,14412,4779,53798,2025-06-06
MTLR,Изменение,-37,-1047,-1022,-12,-2118,2025-06-06
MTLR,Количество лиц,481,314,10,9,814,2025-06-06
POSI,Открытые позиции,90106,16493,630,74243,181472,2025-06-06
POSI,Изменение,-256,-248,574,566,636,2025-06-06
POSI,Количество лиц,718,158,5,19,900,2025-06-06
ASTR,Открытые позиции,71061,11753,691,59999,143504,2025-06-06
ASTR,Изменение,10460,635,-641,9184,19638,2025-06-06
ASTR,Количество лиц,457,96,2,14,569,2025-06-06
SOFL,Открытые позиции,29740,2583,233,27390,59946,2025-06-06
SOFL,Изменение,433,32,-27,374,812,2025-06-06
SOFL,Количество лиц,192,52,1,13,258,2025-06-06
ALRS,Открытые позиции,25991,3831,81432,103592,214846,2025-06-06
ALRS,Изменение,-426,-508,-453,-371,-1758,2025-06-06
ALRS,Количество лиц,530,171,9,26,736,2025-06-06
NLMK,Открытые позиции,22579,5223,3272,20628,51702,2025-06-06
NLMK,Изменение,-527,270,11,-786,-1032,2025-06-06
NLMK,Количество лиц,535,135,7,28,705,2025-06-06
AFLT,Открытые позиции,22299,13416,31,8914,44660,2025-06-06
AFLT,Изменение,-164,1146,-205,-1515,-738,2025-06-06
AFLT,Количество лиц,621,235,3,29,888,2025-06-06
BANE,Открытые позиции,4792,4729,281,344,10146,2025-06-06
BANE,Изменение,-320,-311,-63,-72,-766,2025-06-06
BANE,Количество лиц,161,84,5,6,256,2025-06-06
RUAL,Открытые позиции,31228,3353,2560,30435,67576,2025-06-06
RUAL,Изменение,134,-29,-476,-313,-684,2025-06-06
RUAL,Количество лиц,513,98,7,14,632,2025-06-06
LEAS,Открытые позиции,53114,25855,2488,29747,111204,2025-06-06
LEAS,Изменение,11618,3526,-930,7162,21376,2025-06-06
LEAS,Количество лиц,297,95,1,6,399,2025-06-06
AFKS,Открытые позиции,8603,9087,1507,1023,20220,2025-06-06
AFKS,Изменение,185,236,6,-45,382,2025-06-06
AFKS,Количество лиц,369,256,4,20,649,2025-06-06
RTKM,Открытые позиции,21148,8141,5815,18822,53926,2025-06-06
RTKM,Изменение,-35,391,248,-178,426,2025-06-06
RTKM,Количество лиц,425,106,7,17,555,2025-06-06
SFIN,Открытые позиции,12954,14549,2866,1271,31640,2025-06-06
SFIN,Изменение,52,473,-369,-790,-634,2025-06-06
SFIN,Количество лиц,195,72,4,7,278,2025-06-06
MOEX,Открытые позиции,16651,3976,6605,19280,46512,2025-06-06
MOEX,Изменение,116,79,-470,-433,-708,2025-06-06
MOEX,Количество лиц,826,136,14,16,992,2025-06-06
SBERP,Открытые позиции,10335,2047,4262,12550,29194,2025-06-06
SBERP,Изменение,205,153,-14,38,382,2025-06-06
SBERP,Количество лиц,510,127,7,16,660,2025-06-06
ROSN,Открытые позиции,15746,2113,8131,21764,47754,2025-06-06
ROSN,Изменение,1583,-3,18,1604,3202,2025-06-06
ROSN,Количество лиц,960,206,11,45,1222,2025-06-06
FESH,Открытые позиции,5140,911,17,4246,10314,2025-06-06
FESH,Изменение,-29,4,-29,-62,-116,2025-06-06
FESH,Количество лиц,87,53,1,18,159,2025-06-06
PHOR,Открытые позиции,5180,4253,6296,7223,22952,2025-06-06
PHOR,Изменение,-192,-104,-408,-496,-1200,2025-06-06
PHOR,Количество лиц,274,103,9,9,395,2025-06-06
SVCB,Открытые позиции,65905,12150,75,53830,131960,2025-06-06
SVCB,Изменение,2479,4419,-19,-1959,4920,2025-06-06
SVCB,Количество лиц,471,99,1,14,585,2025-06-06
CBOM,Открытые позиции,2683,21678,19970,975,45306,2025-06-06
CBOM,Изменение,34,-1177,-892,319,-1716,2025-06-06
CBOM,Количество лиц,136,74,12,5,227,2025-06-06
LKOH,Открытые позиции,11997,14761,64104,61340,152202,2025-06-06
LKOH,Изменение,-592,-1088,-1165,-669,-3514,2025-06-06
LKOH,Количество лиц,989,486,8,36,1519,2025-06-06
KMAZ,Открытые позиции,8980,4172,920,5728,19800,2025-06-06
KMAZ,Изменение,269,37,-274,-42,-10,2025-06-06
KMAZ,Количество лиц,170,52,6,7,235,2025-06-06
SNGS,Открытые позиции,10565,1193,2346,11718,25822,2025-06-06
SNGS,Изменение,55,-64,-60,59,-10,2025-06-06
SNGS,Количество лиц,480,65,9,18,572,2025-06-06
HYDR,Открытые позиции,9095,1875,181,7401,18552,2025-06-06
HYDR,Изменение,131,-47,-27,151,208,2025-06-06
HYDR,Количество лиц,223,57,4,12,296,2025-06-06
NVTK,Открытые позиции,5092,644,580,5028,11344,2025-06-06
NVTK,Изменение,105,-62,-26,141,158,2025-06-06
NVTK,Количество лиц,619,132,5,25,781,2025-06-06
FEES,Открытые позиции,5821,829,91,5083,11824,2025-06-06
FEES,Изменение,229,100,27,156,512,2025-06-06
FEES,Количество лиц,198,50,1,9,258,2025-06-06
MAGN,Открытые позиции,3054,816,208,2446,6524,2025-06-06
MAGN,Изменение,65,91,-15,-41,100,2025-06-06
MAGN,Количество лиц,319,96,3,16,434,2025-06-06
BSPB,Открытые позиции,8776,9839,2376,1313,22304,2025-06-06
BSPB,Изменение,-221,-55,-119,-285,-680,2025-06-06
BSPB,Количество лиц,262,116,5,11,394,2025-06-06
TATN,Открытые позиции,1546,2458,10320,9408,23732,2025-06-06
TATN,Изменение,83,-75,-697,-539,-1228,2025-06-06
TATN,Количество лиц,276,126,7,21,430,2025-06-06
FLOT,Открытые позиции,6844,4694,388,2538,14464,2025-06-06
FLOT,Изменение,-40,-164,-157,-33,-394,2025-06-06
FLOT,Количество лиц,265,126,5,10,406,2025-06-06
MTSS,Открытые позиции,3735,2141,5600,7194,18670,2025-06-06
MTSS,Изменение,-298,374,1221,549,1846,2025-06-06
MTSS,Количество лиц,291,111,10,13,425,2025-06-06
TATNP,Открытые позиции,1568,1485,1016,1099,5168,2025-06-06
TATNP,Изменение,-8,-15,-30,-23,-76,2025-06-06
TATNP,Количество лиц,129,58,4,8,199,2025-06-06
CHMF,Открытые позиции,1406,463,733,1676,4278,2025-06-06
CHMF,Изменение,43,-9,-42,10,2,2025-06-06
CHMF,Количество лиц,196,84,15,11,306,2025-06-06
RASP,Открытые позиции,6707,4787,1038,2958,15490,2025-06-06
RASP,Изменение,-446,-230,-34,-250,-960,2025-06-06
RASP,Количество лиц,109,56,4,8,177,2025-06-06
IRAO,Открытые позиции,2414,2775,15607,15246,36042,2025-06-06
IRAO,Изменение,-109,215,2372,2048,4526,2025-06-06
IRAO,Количество лиц,250,198,9,8,465,2025-06-06
SNGSP,Открытые позиции,4264,830,981,4415,10490,2025-06-06
SNGSP,Изменение,-66,33,133,34,134,2025-06-06
SNGSP,Количество лиц,358,85,7,10,460,2025-06-06
PLZL,Открытые позиции,890,393,918,1415,3616,2025-06-06
PLZL,Изменение,-41,112,-18,-171,-118,2025-06-06
PLZL,Количество лиц,200,103,4,23,330,2025-06-06
SPBE,Открытые позиции,37241,12445,2919,27715,80320,2025-06-06
SPBE,Изменение,-1117,-2599,-387,1095,-3008,2025-06-06
SPBE,Количество лиц,688,186,8,21,903,2025-06-06
