Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,439650,323451,59503,175702,998306,2025-06-04
IMOEXF,Изменение,779,21920,7012,-14129,15582,2025-06-04
IMOEXF,Количество лиц,8109,2554,44,25,10732,2025-06-04
SBER,Открытые позиции,162555,41060,104707,226202,534524,2025-06-04
SBER,Изменение,19458,2702,-1593,15163,35730,2025-06-04
SBER,Количество лиц,4464,1164,62,82,5772,2025-06-04
GAZP,Открытые позиции,222885,68100,470480,625265,1386730,2025-06-04
GAZP,Изменение,-7294,10917,3716,-14495,-7156,2025-06-04
GAZP,Количество лиц,3560,1448,29,78,5115,2025-06-04
SMLT,Открытые позиции,255286,81251,15680,189715,541932,2025-06-04
SMLT,Изменение,212,14325,6042,-8071,12508,2025-06-04
SMLT,Количество лиц,1033,363,13,28,1437,2025-06-04
GMKN,Открытые позиции,433723,32972,89481,490232,1046408,2025-06-04
GMKN,Изменение,44484,-41276,-24767,60993,39434,2025-06-04
GMKN,Количество лиц,1900,279,8,38,2225,2025-06-04
YDEX,Открытые позиции,138540,22471,4442,120511,285964,2025-06-04
YDEX,Изменение,9272,-8650,-6381,11541,5782,2025-06-04
YDEX,Количество лиц,1434,264,8,31,1737,2025-06-04
MGNT,Открытые позиции,147671,14632,27098,160137,349538,2025-06-04
MGNT,Изменение,-2859,-458,4019,1618,2320,2025-06-04
MGNT,Количество лиц,1665,227,17,21,1930,2025-06-04
ABIO,Открытые позиции,2894,439,939,3394,7666,2025-06-04
ABIO,Изменение,-584,55,580,-59,-8,2025-06-04
ABIO,Количество лиц,81,13,4,3,101,2025-06-04
VTBR,Открытые позиции,202533,28898,17800,191435,440666,2025-06-04
VTBR,Изменение,5652,-6350,4951,16953,21206,2025-06-04
VTBR,Количество лиц,2622,634,9,65,3330,2025-06-04
SGZH,Открытые позиции,53659,65661,12199,197,131716,2025-06-04
SGZH,Изменение,-4516,302,4492,-326,-48,2025-06-04
SGZH,Количество лиц,462,258,6,4,730,2025-06-04
TRNFP,Открытые позиции,144135,65320,52156,130971,392582,2025-06-04
TRNFP,Изменение,1888,-4727,-1429,5186,918,2025-06-04
TRNFP,Количество лиц,769,178,5,18,970,2025-06-04
WUSH,Открытые позиции,56902,9410,5123,52615,124050,2025-06-04
WUSH,Изменение,2417,428,114,2103,5062,2025-06-04
WUSH,Количество лиц,652,126,7,13,798,2025-06-04
VKCO,Открытые позиции,56312,14772,4665,46205,121954,2025-06-04
VKCO,Изменение,-10,783,-1429,-2222,-2878,2025-06-04
VKCO,Количество лиц,733,233,6,11,983,2025-06-04
SIBN,Открытые позиции,15033,2153,4787,17667,39640,2025-06-04
SIBN,Изменение,20,-236,-238,18,-436,2025-06-04
SIBN,Количество лиц,496,94,9,9,608,2025-06-04
NLMK,Открытые позиции,22695,5000,3244,20939,51878,2025-06-04
NLMK,Изменение,559,-48,109,716,1336,2025-06-04
NLMK,Количество лиц,532,139,6,29,706,2025-06-04
AFLT,Открытые позиции,24085,12656,99,11528,48368,2025-06-04
AFLT,Изменение,309,-303,56,668,730,2025-06-04
AFLT,Количество лиц,646,238,4,37,925,2025-06-04
BANE,Открытые позиции,6056,4483,128,1701,12368,2025-06-04
BANE,Изменение,234,94,-323,-183,-178,2025-06-04
BANE,Количество лиц,171,81,4,11,267,2025-06-04
RUAL,Открытые позиции,29484,4021,2599,28062,64166,2025-06-04
RUAL,Изменение,949,352,533,1130,2964,2025-06-04
RUAL,Количество лиц,509,106,4,17,636,2025-06-04
LEAS,Открытые позиции,44120,20279,3322,27163,94884,2025-06-04
LEAS,Изменение,1732,5667,430,-3505,4324,2025-06-04
LEAS,Количество лиц,281,94,3,7,385,2025-06-04
AFKS,Открытые позиции,7994,8451,1633,1176,19254,2025-06-04
AFKS,Изменение,956,62,-464,430,984,2025-06-04
AFKS,Количество лиц,369,227,5,16,617,2025-06-04
RTKM,Открытые позиции,22683,8646,5551,19588,56468,2025-06-04
RTKM,Изменение,-2010,-30,533,-1447,-2954,2025-06-04
RTKM,Количество лиц,443,109,7,15,574,2025-06-04
SFIN,Открытые позиции,13170,13643,2466,1993,31272,2025-06-04
SFIN,Изменение,487,804,723,406,2420,2025-06-04
SFIN,Количество лиц,196,62,5,8,271,2025-06-04
MOEX,Открытые позиции,17556,3347,6161,20370,47434,2025-06-04
MOEX,Изменение,100,99,72,73,344,2025-06-04
MOEX,Количество лиц,856,145,11,26,1038,2025-06-04
SBERP,Открытые позиции,10682,1543,3963,13102,29290,2025-06-04
SBERP,Изменение,377,-589,-21,945,712,2025-06-04
SBERP,Количество лиц,512,116,8,19,655,2025-06-04
ROSN,Открытые позиции,14652,2440,8101,20313,45506,2025-06-04
ROSN,Изменение,1947,277,-84,1586,3726,2025-06-04
ROSN,Количество лиц,968,215,11,30,1224,2025-06-04
FESH,Открытые позиции,5423,1910,67,3580,10980,2025-06-04
FESH,Изменение,157,-149,-38,268,238,2025-06-04
FESH,Количество лиц,93,57,1,14,165,2025-06-04
PHOR,Открытые позиции,5341,4579,6734,7496,24150,2025-06-04
PHOR,Изменение,-1050,-780,42,-228,-2016,2025-06-04
PHOR,Количество лиц,271,107,12,9,399,2025-06-04
SVCB,Открытые позиции,64864,13533,49,51380,129826,2025-06-04
SVCB,Изменение,1498,-741,-39,2200,2918,2025-06-04
SVCB,Количество лиц,470,108,2,14,594,2025-06-04
CBOM,Открытые позиции,3043,23039,20795,799,47676,2025-06-04
CBOM,Изменение,581,1588,1795,788,4752,2025-06-04
CBOM,Количество лиц,142,77,14,2,235,2025-06-04
LKOH,Открытые позиции,11785,16516,83863,79132,191296,2025-06-04
LKOH,Изменение,-1041,2399,-25057,-28497,-52196,2025-06-04
LKOH,Количество лиц,986,573,12,29,1600,2025-06-04
KMAZ,Открытые позиции,8561,3781,972,5752,19066,2025-06-04
KMAZ,Изменение,317,-237,-318,236,-2,2025-06-04
KMAZ,Количество лиц,173,52,5,7,237,2025-06-04
SNGS,Открытые позиции,10550,1093,2198,11655,25496,2025-06-04
SNGS,Изменение,81,9,57,129,276,2025-06-04
SNGS,Количество лиц,476,91,8,18,593,2025-06-04
HYDR,Открытые позиции,9826,1998,683,8511,21018,2025-06-04
HYDR,Изменение,473,2,14,485,974,2025-06-04
HYDR,Количество лиц,224,54,5,11,294,2025-06-04
NVTK,Открытые позиции,4988,751,607,4844,11190,2025-06-04
NVTK,Изменение,-57,5,-23,-85,-160,2025-06-04
NVTK,Количество лиц,631,137,7,20,795,2025-06-04
FEES,Открытые позиции,6111,783,152,5480,12526,2025-06-04
FEES,Изменение,-18,-399,-236,145,-508,2025-06-04
FEES,Количество лиц,176,45,1,12,234,2025-06-04
MAGN,Открытые позиции,3148,364,244,3028,6784,2025-06-04
MAGN,Изменение,51,-26,-130,-53,-158,2025-06-04
MAGN,Количество лиц,330,66,5,12,413,2025-06-04
BSPB,Открытые позиции,7745,11901,4515,359,24520,2025-06-04
BSPB,Изменение,-29,-455,-361,65,-780,2025-06-04
BSPB,Количество лиц,254,117,6,5,382,2025-06-04
TATN,Открытые позиции,1599,2733,11331,10197,25860,2025-06-04
TATN,Изменение,-45,-203,-1911,-1753,-3912,2025-06-04
