Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,443686,192591,24140,275235,935652,2025-04-09
IMOEXF,Изменение,-6822,1467,-5669,-13958,-24982,2025-04-09
IMOEXF,Количество лиц,7980,1760,20,40,9800,2025-04-09
SBER,Открытые позиции,111763,48587,37077,100253,297680,2025-04-09
SBER,Изменение,-8076,-2516,2587,-2973,-10978,2025-04-09
SBER,Количество лиц,3521,1451,29,52,5053,2025-04-09
GAZP,Открытые позиции,208589,31441,177879,355027,772936,2025-04-09
GAZP,Изменение,-881,2503,-5120,-8504,-12002,2025-04-09
GAZP,Количество лиц,3569,1009,23,74,4675,2025-04-09
SMLT,Открытые позиции,211598,41991,13528,183135,450252,2025-04-09
SMLT,Изменение,53123,12022,-6399,34702,93448,2025-04-09
SMLT,Количество лиц,888,302,6,27,1223,2025-04-09
GMKN,Открытые позиции,289956,61414,194254,422796,968420,2025-04-09
GMKN,Изменение,5562,-2297,15722,23581,42568,2025-04-09
GMKN,Количество лиц,1420,393,12,45,1870,2025-04-09
YDEX,Открытые позиции,112506,25616,13345,100235,251702,2025-04-09
YDEX,Изменение,8236,1600,-5014,1622,6444,2025-04-09
YDEX,Количество лиц,1115,317,5,26,1463,2025-04-09
MGNT,Открытые позиции,81665,4685,7352,84332,178034,2025-04-09
MGNT,Изменение,295,-3113,-2445,963,-4300,2025-04-09
MGNT,Количество лиц,1144,176,3,23,1346,2025-04-09
ABIO,Открытые позиции,12550,653,0,11897,25100,2025-04-09
ABIO,Изменение,-511,-15,0,-496,-1022,2025-04-09
ABIO,Количество лиц,70,16,0,8,94,2025-04-09
VTBR,Открытые позиции,195766,18432,36760,214094,465052,2025-04-09
VTBR,Изменение,6905,2460,21428,25873,56666,2025-04-09
VTBR,Количество лиц,2898,572,21,20,3511,2025-04-09
SGZH,Открытые позиции,53807,57085,3644,366,114902,2025-04-09
SGZH,Изменение,781,724,105,162,1772,2025-04-09
SGZH,Количество лиц,522,258,5,5,790,2025-04-09
TRNFP,Открытые позиции,87856,20846,2527,69537,180766,2025-04-09
TRNFP,Изменение,-11586,703,933,-11356,-21306,2025-04-09
TRNFP,Количество лиц,668,130,3,19,820,2025-04-09
WUSH,Открытые позиции,52987,11016,8505,50476,122984,2025-04-09
WUSH,Изменение,1749,-1075,-2059,765,-620,2025-04-09
WUSH,Количество лиц,651,142,9,11,813,2025-04-09
VKCO,Открытые позиции,65182,15511,1300,50971,132964,2025-04-09
VKCO,Изменение,-40,-2857,-115,2702,-310,2025-04-09
VKCO,Количество лиц,762,271,1,34,1068,2025-04-09
BABA,Открытые позиции,31624,6401,260,25483,63768,2025-04-09
BABA,Изменение,3752,-224,0,3976,7504,2025-04-09
BABA,Количество лиц,368,123,2,4,497,2025-04-09
BIDU,Открытые позиции,30459,2045,0,28414,60918,2025-04-09
BIDU,Изменение,-967,-102,0,-865,-1934,2025-04-09
BIDU,Количество лиц,227,30,0,5,262,2025-04-09
SIBN,Открытые позиции,22352,1526,488,21314,45680,2025-04-09
SIBN,Изменение,2185,42,104,2247,4578,2025-04-09
SIBN,Количество лиц,593,73,2,26,694,2025-04-09
RNFT,Открытые позиции,46059,14888,90,31261,92298,2025-04-09
RNFT,Изменение,-3442,159,-9,-3610,-6902,2025-04-09
RNFT,Количество лиц,385,136,1,17,539,2025-04-09
MVID,Открытые позиции,11988,13210,2187,965,28350,2025-04-09
MVID,Изменение,67,455,273,-115,680,2025-04-09
MVID,Количество лиц,147,145,2,4,298,2025-04-09
PIKK,Открытые позиции,25421,8499,212,17134,51266,2025-04-09
PIKK,Изменение,964,725,-47,192,1834,2025-04-09
PIKK,Количество лиц,532,224,2,18,776,2025-04-09
BELU,Открытые позиции,41550,32620,330,9260,83760,2025-04-09
BELU,Изменение,116,-648,270,1034,772,2025-04-09
BELU,Количество лиц,269,82,2,8,361,2025-04-09
MTLR,Открытые позиции,11488,11408,3334,3414,29644,2025-04-09
MTLR,Изменение,1219,-1487,-2085,621,-1732,2025-04-09
MTLR,Количество лиц,390,236,3,17,646,2025-04-09
POSI,Открытые позиции,80819,68043,10321,23097,182280,2025-04-09
POSI,Изменение,-495,-3923,-70,3358,-1130,2025-04-09
POSI,Количество лиц,731,251,2,29,1013,2025-04-09
ASTR,Открытые позиции,61166,14513,2189,48842,126710,2025-04-09
ASTR,Изменение,-1058,-338,84,-636,-1948,2025-04-09
ASTR,Количество лиц,395,95,3,6,499,2025-04-09
SOFL,Открытые позиции,25358,1869,0,23489,50716,2025-04-09
SOFL,Изменение,236,-90,0,326,472,2025-04-09
SOFL,Количество лиц,182,45,0,14,241,2025-04-09
ALRS,Открытые позиции,20528,6174,79673,94027,200402,2025-04-09
ALRS,Изменение,1536,948,-114,474,2844,2025-04-09
ALRS,Количество лиц,482,196,9,29,716,2025-04-09
NLMK,Открытые позиции,17784,5604,2950,15130,41468,2025-04-09
NLMK,Изменение,9,221,124,-88,266,2025-04-09
NLMK,Количество лиц,481,151,4,8,644,2025-04-09
AFLT,Открытые позиции,27625,16959,538,11204,56326,2025-04-09
AFLT,Изменение,1334,5618,393,-3891,3454,2025-04-09
AFLT,Количество лиц,560,231,4,29,824,2025-04-09
BANE,Открытые позиции,4695,9060,4564,199,18518,2025-04-09
