Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
SNGS,Открытые позиции,9530,1241,4617,12906,28294,2025-03-28
SNGS,Изменение,257,-71,497,825,1508,2025-03-28
SNGS,Количество лиц,350,69,5,30,454,2025-03-28
HYDR,Открытые позиции,6327,1369,0,4958,12654,2025-03-28
HYDR,Изменение,865,169,-5,691,1720,2025-03-28
HYDR,Количество лиц,208,70,0,17,295,2025-03-28
NVTK,Открытые позиции,4045,1085,1924,4884,11938,2025-03-28
NVTK,Изменение,243,64,213,392,912,2025-03-28
NVTK,Количество лиц,594,161,11,18,784,2025-03-28
FEES,Открытые позиции,3345,680,0,2665,6690,2025-03-28
FEES,Изменение,-310,59,0,-369,-620,2025-03-28
FEES,Количество лиц,144,44,0,8,196,2025-03-28
MAGN,Открытые позиции,3614,734,25,2905,7278,2025-03-28
MAGN,Изменение,118,271,1,-152,238,2025-03-28
MAGN,Количество лиц,317,90,2,7,416,2025-03-28
BSPB,Открытые позиции,8398,5541,343,3200,17482,2025-03-28
BSPB,Изменение,-71,483,341,-213,540,2025-03-28
BSPB,Количество лиц,265,125,4,4,398,2025-03-28
TATN,Открытые позиции,1647,560,1720,2807,6734,2025-03-28
TATN,Изменение,175,-15,-26,164,298,2025-03-28
TATN,Количество лиц,297,84,2,27,410,2025-03-28
FLOT,Открытые позиции,6315,2900,36,3451,12702,2025-03-28
FLOT,Изменение,-343,-107,1,-235,-684,2025-03-28
FLOT,Количество лиц,264,90,2,11,367,2025-03-28
MTSS,Открытые позиции,2102,2029,1063,1136,6330,2025-03-28
MTSS,Изменение,136,-103,166,405,604,2025-03-28
MTSS,Количество лиц,182,126,3,22,333,2025-03-28
TATNP,Открытые позиции,2364,192,105,2277,4938,2025-03-28
TATNP,Изменение,99,25,0,74,198,2025-03-28
TATNP,Количество лиц,141,40,2,9,192,2025-03-28
CHMF,Открытые позиции,916,230,568,1254,2968,2025-03-28
CHMF,Изменение,144,9,62,197,412,2025-03-28
CHMF,Количество лиц,156,45,5,7,213,2025-03-28
RASP,Открытые позиции,7354,3868,5,3491,14718,2025-03-28
RASP,Изменение,-144,-49,0,-95,-288,2025-03-28
RASP,Количество лиц,119,54,1,10,184,2025-03-28
IRAO,Открытые позиции,2893,1980,782,1695,7350,2025-03-28
IRAO,Изменение,150,106,-11,33,278,2025-03-28
IRAO,Количество лиц,277,41,2,7,327,2025-03-28
SNGSP,Открытые позиции,3976,476,747,4247,9446,2025-03-28
SNGSP,Изменение,128,-4,-13,119,230,2025-03-28
SNGSP,Количество лиц,369,61,3,24,457,2025-03-28
PLZL,Открытые позиции,395,854,495,36,1780,2025-03-28
PLZL,Изменение,-6,-15,-199,-190,-410,2025-03-28
PLZL,Количество лиц,129,126,5,4,264,2025-03-28
SPBE,Открытые позиции,33014,6879,0,26135,66028,2025-03-28
SPBE,Изменение,2711,-220,0,2931,5422,2025-03-28
SPBE,Количество лиц,482,160,0,20,662,2025-03-28
