Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
TRNFP,Открытые позиции,98261,74767,133361,156855,463244,2025-07-08
TRNFP,Изменение,-2001,-829,5567,4395,7132,2025-07-08
TRNFP,Количество лиц,380,275,9,5,669,2025-07-08
WUSH,Открытые позиции,46855,8226,0,38629,93710,2025-07-08
WUSH,Изменение,-2010,803,-74,-2887,-4168,2025-07-08
WUSH,Количество лиц,385,117,0,25,527,2025-07-08
VKCO,Открытые позиции,57760,18679,1832,40913,119184,2025-07-08
VKCO,Изменение,-3666,-845,445,-2376,-6442,2025-07-08
VKCO,Количество лиц,643,272,4,16,935,2025-07-08
BABA,Открытые позиции,19860,2650,0,17210,39720,2025-07-08
BABA,Изменение,-101,41,0,-142,-202,2025-07-08
BABA,Количество лиц,291,54,0,4,349,2025-07-08
BIDU,Открытые позиции,21506,3351,0,18155,43012,2025-07-08
BIDU,Изменение,735,22,0,713,1470,2025-07-08
BIDU,Количество лиц,101,35,0,5,141,2025-07-08
SIBN,Открытые позиции,8545,5883,2450,5112,21990,2025-07-08
SIBN,Изменение,-143,180,550,227,814,2025-07-08
SIBN,Количество лиц,256,115,4,3,378,2025-07-08
RNFT,Открытые позиции,21371,14051,1073,8393,44888,2025-07-08
RNFT,Изменение,-4047,-1777,394,-1876,-7306,2025-07-08
RNFT,Количество лиц,271,108,4,13,396,2025-07-08
MVID,Открытые позиции,5326,6741,1599,184,13850,2025-07-08
MVID,Изменение,108,-663,-777,-6,-1338,2025-07-08
MVID,Количество лиц,90,67,1,1,159,2025-07-08
PIKK,Открытые позиции,27246,20730,2651,9167,59794,2025-07-08
PIKK,Изменение,-2047,-2690,36,679,-4022,2025-07-08
PIKK,Количество лиц,449,589,5,21,1064,2025-07-08
BELU,Открытые позиции,80333,11497,185,69021,161036,2025-07-08
BELU,Изменение,-1905,128,185,-1848,-3440,2025-07-08
BELU,Количество лиц,230,71,1,21,323,2025-07-08
MTLR,Открытые позиции,6360,13777,7917,500,28554,2025-07-08
MTLR,Изменение,-560,-809,-132,117,-1384,2025-07-08
MTLR,Количество лиц,296,302,3,9,610,2025-07-08
POSI,Открытые позиции,59564,30958,1170,29776,121468,2025-07-08
POSI,Изменение,-3209,-552,160,-2497,-6098,2025-07-08
POSI,Количество лиц,463,261,3,20,747,2025-07-08
ASTR,Открытые позиции,49988,12397,19,37610,100014,2025-07-08
ASTR,Изменение,1524,7,19,1536,3086,2025-07-08
ASTR,Количество лиц,283,97,1,17,398,2025-07-08
SOFL,Открытые позиции,16762,3808,0,12954,33524,2025-07-08
SOFL,Изменение,18,-121,0,139,36,2025-07-08
SOFL,Количество лиц,117,36,0,15,168,2025-07-08
ALRS,Открытые позиции,16822,4117,37392,50097,108428,2025-07-08
ALRS,Изменение,240,-1212,-452,1000,-424,2025-07-08
ALRS,Количество лиц,408,159,6,18,591,2025-07-08
NLMK,Открытые позиции,25741,1988,3193,26946,57868,2025-07-08
NLMK,Изменение,499,-149,46,694,1090,2025-07-08
NLMK,Количество лиц,455,147,6,18,626,2025-07-08
AFLT,Открытые позиции,20331,12740,472,8063,41606,2025-07-08
AFLT,Изменение,313,424,399,288,1424,2025-07-08
AFLT,Количество лиц,484,202,4,10,700,2025-07-08
BANE,Открытые позиции,3663,1849,167,1981,7660,2025-07-08
BANE,Изменение,263,395,66,-66,658,2025-07-08
BANE,Количество лиц,116,68,3,4,191,2025-07-08
RUAL,Открытые позиции,26305,2618,2477,26164,57564,2025-07-08
RUAL,Изменение,-578,-151,77,-350,-1002,2025-07-08
RUAL,Количество лиц,461,95,4,24,584,2025-07-08
LEAS,Открытые позиции,27579,3109,689,25159,56536,2025-07-08
LEAS,Изменение,-1809,550,593,-1766,-2432,2025-07-08
LEAS,Количество лиц,177,50,1,16,244,2025-07-08
AFKS,Открытые позиции,4657,5040,1524,1141,12362,2025-07-08
AFKS,Изменение,44,292,62,-186,212,2025-07-08
AFKS,Количество лиц,265,187,5,13,470,2025-07-08
RTKM,Открытые позиции,9703,5919,3847,7631,27100,2025-07-08
RTKM,Изменение,-18,340,-14,-372,-64,2025-07-08
RTKM,Количество лиц,307,105,2,6,420,2025-07-08
SFIN,Открытые позиции,17302,754,20,16568,34644,2025-07-08
SFIN,Изменение,157,46,-37,74,240,2025-07-08
SFIN,Количество лиц,159,28,1,19,207,2025-07-08
MOEX,Открытые позиции,7931,7132,66936,67735,149734,2025-07-08
MOEX,Изменение,192,1053,34673,33812,69730,2025-07-08
MOEX,Количество лиц,386,236,17,7,646,2025-07-08
SBERP,Открытые позиции,8351,2311,8442,14482,33586,2025-07-08
SBERP,Изменение,-675,632,2953,1646,4556,2025-07-08
SBERP,Количество лиц,328,138,10,6,482,2025-07-08
ROSN,Открытые позиции,8770,2056,8443,15157,34426,2025-07-08
ROSN,Изменение,20,66,13,-33,66,2025-07-08
ROSN,Количество лиц,683,213,11,12,919,2025-07-08
FESH,Открытые позиции,4492,788,0,3704,8984,2025-07-08
FESH,Изменение,269,55,0,214,538,2025-07-08
FESH,Количество лиц,82,40,0,19,141,2025-07-08
PHOR,Открытые позиции,10555,1624,3538,12469,28186,2025-07-08
PHOR,Изменение,-421,124,-881,-1426,-2604,2025-07-08
PHOR,Количество лиц,284,87,7,6,384,2025-07-08
SVCB,Открытые позиции,66467,19185,31,47313,132996,2025-07-08
SVCB,Изменение,-78,1557,-64,-1699,-284,2025-07-08
SVCB,Количество лиц,553,100,1,13,667,2025-07-08
CBOM,Открытые позиции,2499,9381,7094,212,19186,2025-07-08
CBOM,Изменение,-5,32,18,-19,26,2025-07-08
CBOM,Количество лиц,80,54,5,2,141,2025-07-08
LKOH,Открытые позиции,13233,2369,2755,13619,31976,2025-07-08
LKOH,Изменение,-56,296,1364,1012,2616,2025-07-08
LKOH,Количество лиц,875,293,7,19,1194,2025-07-08
KMAZ,Открытые позиции,10369,3993,0,6376,20738,2025-07-08
KMAZ,Изменение,1751,99,-19,1633,3464,2025-07-08
KMAZ,Количество лиц,93,60,0,14,167,2025-07-08
SNGS,Открытые позиции,8091,976,2729,9844,21640,2025-07-08
SNGS,Изменение,434,244,-1036,-846,-1204,2025-07-08
SNGS,Количество лиц,328,78,9,3,418,2025-07-08
HYDR,Открытые позиции,8092,3893,6508,10707,29200,2025-07-08
HYDR,Изменение,170,1405,7,-1228,354,2025-07-08
HYDR,Количество лиц,213,176,2,15,406,2025-07-08
NVTK,Открытые позиции,3856,634,814,4036,9340,2025-07-08
NVTK,Изменение,370,-118,-25,463,690,2025-07-08
NVTK,Количество лиц,482,107,6,19,614,2025-07-08
FEES,Открытые позиции,4514,604,60,3970,9148,2025-07-08
FEES,Изменение,-137,24,-20,-181,-314,2025-07-08
FEES,Количество лиц,160,51,3,14,228,2025-07-08
MAGN,Открытые позиции,1637,666,54,1025,3382,2025-07-08
MAGN,Изменение,-161,-63,24,-74,-274,2025-07-08
MAGN,Количество лиц,222,78,4,15,319,2025-07-08
BSPB,Открытые позиции,6343,6272,221,292,13128,2025-07-08
BSPB,Изменение,-1514,370,142,-1742,-2744,2025-07-08
BSPB,Количество лиц,132,101,4,4,241,2025-07-08
TATN,Открытые позиции,1260,2682,3383,1961,9286,2025-07-08
TATN,Изменение,-22,-76,-22,32,-88,2025-07-08
TATN,Количество лиц,135,106,9,4,254,2025-07-08
FLOT,Открытые позиции,3509,6031,2646,124,12310,2025-07-08
FLOT,Изменение,-51,58,-1,-110,-104,2025-07-08
FLOT,Количество лиц,145,163,8,5,321,2025-07-08
MTSS,Открытые позиции,3661,5945,23567,21283,54456,2025-07-08
MTSS,Изменение,-230,-2674,-29921,-27477,-60302,2025-07-08
MTSS,Количество лиц,227,239,15,11,492,2025-07-08
TATNP,Открытые позиции,841,288,0,553,1682,2025-07-08
TATNP,Изменение,60,16,0,44,120,2025-07-08
TATNP,Количество лиц,73,42,0,8,123,2025-07-08
CHMF,Открытые позиции,621,241,492,872,2226,2025-07-08
CHMF,Изменение,42,-59,3,104,90,2025-07-08
CHMF,Количество лиц,142,70,10,15,237,2025-07-08
RASP,Открытые позиции,2737,4160,1709,286,8892,2025-07-08
RASP,Изменение,-128,45,80,-93,-96,2025-07-08
RASP,Количество лиц,99,56,4,4,163,2025-07-08
IRAO,Открытые позиции,1744,251,830,2323,5148,2025-07-08
IRAO,Изменение,84,35,-1,48,166,2025-07-08
IRAO,Количество лиц,208,39,4,10,261,2025-07-08
SNGSP,Открытые позиции,1853,736,7017,8134,17740,2025-07-08
SNGSP,Изменение,65,-15,451,531,1032,2025-07-08
SNGSP,Количество лиц,187,90,7,5,289,2025-07-08
PLZL,Открытые позиции,338,848,762,252,2200,2025-07-08
PLZL,Изменение,-64,-9,258,203,388,2025-07-08
PLZL,Количество лиц,107,124,8,5,244,2025-07-08
SPBE,Открытые позиции,40536,14522,365,26379,81802,2025-07-08
SPBE,Изменение,5841,-103,365,6309,12412,2025-07-08
SPBE,Количество лиц,491,126,1,22,640,2025-07-08
