Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,445764,214929,43552,274387,978632,2025-02-20
IMOEXF,Изменение,-11697,3301,1725,-13273,-19944,2025-02-20
IMOEXF,Количество лиц,5515,2754,23,21,8313,2025-02-20
SBER,Открытые позиции,166102,67393,235008,333717,802220,2025-02-20
SBER,Изменение,6661,-5632,-8965,3328,-4608,2025-02-20
SBER,Количество лиц,5169,1919,79,50,7217,2025-02-20
GAZP,Открытые позиции,183158,91332,203615,295441,773546,2025-02-20
GAZP,Изменение,3781,-9443,-959,12265,5644,2025-02-20
GAZP,Количество лиц,3019,2074,38,79,5210,2025-02-20
SMLT,Открытые позиции,281363,155482,1579,127460,565884,2025-02-20
SMLT,Изменение,-2830,1784,-1680,-6294,-9020,2025-02-20
SMLT,Количество лиц,1045,629,3,44,1721,2025-02-20
GMKN,Открытые позиции,323095,101379,89984,311700,826158,2025-02-20
GMKN,Изменение,17504,7866,-406,9232,34196,2025-02-20
GMKN,Количество лиц,1501,590,12,52,2155,2025-02-20
YDEX,Открытые позиции,165055,39487,15589,141157,361288,2025-02-20
YDEX,Изменение,-18939,-1275,42,-17622,-37794,2025-02-20
YDEX,Количество лиц,1371,379,7,42,1799,2025-02-20
MGNT,Открытые позиции,54585,66751,159237,147071,427644,2025-02-20
MGNT,Изменение,498,-277,23,798,1042,2025-02-20
MGNT,Количество лиц,1032,395,9,41,1477,2025-02-20
ABIO,Открытые позиции,14650,6174,0,8476,29300,2025-02-20
ABIO,Изменение,3183,-484,-26,3641,6314,2025-02-20
ABIO,Количество лиц,76,44,0,12,132,2025-02-20
VTBR,Открытые позиции,186834,23436,61568,224966,496804,2025-02-20
VTBR,Изменение,10167,-3530,3076,16773,26486,2025-02-20
VTBR,Количество лиц,2906,761,17,50,3734,2025-02-20
SGZH,Открытые позиции,155858,155339,4142,4661,320000,2025-02-20
SGZH,Изменение,35457,25481,-5559,4417,59796,2025-02-20
SGZH,Количество лиц,1075,809,6,9,1899,2025-02-20
TRNFP,Открытые позиции,120330,21607,3430,102153,247520,2025-02-20
TRNFP,Изменение,3743,425,271,3589,8028,2025-02-20
TRNFP,Количество лиц,750,190,3,17,960,2025-02-20
WUSH,Открытые позиции,56600,19524,527,37603,114254,2025-02-20
WUSH,Изменение,-1754,-97,-20,-1677,-3548,2025-02-20
WUSH,Количество лиц,482,147,3,22,654,2025-02-20
VKCO,Открытые позиции,71927,17485,3165,57607,150184,2025-02-20
VKCO,Изменение,-1412,2732,-541,-4685,-3906,2025-02-20
VKCO,Количество лиц,972,317,7,22,1318,2025-02-20
BABA,Открытые позиции,21441,7839,500,14102,43882,2025-02-20
BABA,Изменение,1397,-1341,0,2738,2794,2025-02-20
BABA,Количество лиц,401,268,1,3,673,2025-02-20
BIDU,Открытые позиции,31190,2011,0,29179,62380,2025-02-20
BIDU,Изменение,8267,300,0,7967,16534,2025-02-20
BIDU,Количество лиц,387,45,0,3,435,2025-02-20
SIBN,Открытые позиции,31236,5201,26,26061,62524,2025-02-20
SIBN,Изменение,155,19,4,140,318,2025-02-20
SIBN,Количество лиц,872,145,2,22,1041,2025-02-20
RNFT,Открытые позиции,32907,30688,2469,4688,70752,2025-02-20
RNFT,Изменение,-143,-5532,-828,4561,-1942,2025-02-20
RNFT,Количество лиц,322,284,4,9,619,2025-02-20
MVID,Открытые позиции,22535,24815,2600,320,50270,2025-02-20
MVID,Изменение,199,1382,1310,127,3018,2025-02-20
MVID,Количество лиц,188,178,1,2,369,2025-02-20
PIKK,Открытые позиции,9826,49090,41032,1768,101716,2025-02-20
PIKK,Изменение,1394,-16403,-16502,1295,-30216,2025-02-20
PIKK,Количество лиц,321,775,5,12,1113,2025-02-20
BELU,Открытые позиции,33079,11128,0,21951,66158,2025-02-20
BELU,Изменение,1041,766,-523,-248,1036,2025-02-20
BELU,Количество лиц,206,65,0,8,279,2025-02-20
MTLR,Открытые позиции,11042,33447,25002,2597,72088,2025-02-20
MTLR,Изменение,2566,11840,9157,-117,23446,2025-02-20
MTLR,Количество лиц,588,711,12,8,1319,2025-02-20
POSI,Открытые позиции,111675,96411,4672,19936,232694,2025-02-20
POSI,Изменение,-984,3210,1030,-3164,92,2025-02-20
POSI,Количество лиц,1268,473,6,9,1756,2025-02-20
ASTR,Открытые позиции,67591,16077,25,51539,135232,2025-02-20
ASTR,Изменение,-1018,-1995,-75,902,-2186,2025-02-20
ASTR,Количество лиц,485,101,1,11,598,2025-02-20
SOFL,Открытые позиции,24667,4261,16,20422,49366,2025-02-20
SOFL,Изменение,-434,-1028,-4,590,-876,2025-02-20
SOFL,Количество лиц,223,54,1,11,289,2025-02-20
ALRS,Открытые позиции,27742,8140,79335,98937,214154,2025-02-20
ALRS,Изменение,3026,566,-185,2275,5682,2025-02-20
ALRS,Количество лиц,559,256,5,34,854,2025-02-20
NLMK,Открытые позиции,31307,4143,2216,29380,67046,2025-02-20
NLMK,Изменение,124,-3,-6,121,236,2025-02-20
NLMK,Количество лиц,489,238,6,28,761,2025-02-20
AFLT,Открытые позиции,27826,24235,3377,6968,62406,2025-02-20
AFLT,Изменение,141,2571,436,-1994,1154,2025-02-20
AFLT,Количество лиц,680,450,8,19,1157,2025-02-20
BANE,Открытые позиции,5101,10795,5780,86,21762,2025-02-20
BANE,Изменение,-485,376,826,-35,682,2025-02-20
BANE,Количество лиц,152,115,4,2,273,2025-02-20
RUAL,Открытые позиции,10250,6543,1177,4884,22854,2025-02-20
RUAL,Изменение,844,76,155,923,1998,2025-02-20
RUAL,Количество лиц,307,210,4,14,535,2025-02-20
LEAS,Открытые позиции,32198,7583,879,25494,66154,2025-02-20
LEAS,Изменение,1913,375,-585,953,2656,2025-02-20
LEAS,Количество лиц,212,85,2,13,312,2025-02-20
AFKS,Открытые позиции,11384,13249,2629,764,28026,2025-02-20
AFKS,Изменение,504,-140,-395,249,218,2025-02-20
AFKS,Количество лиц,393,300,5,19,717,2025-02-20
RTKM,Открытые позиции,10743,5993,48427,53177,118340,2025-02-20
RTKM,Изменение,-88,-80,-8,-16,-192,2025-02-20
RTKM,Количество лиц,354,144,4,18,520,2025-02-20
SFIN,Открытые позиции,19036,5679,272,13629,38616,2025-02-20
SFIN,Изменение,2098,285,136,1949,4468,2025-02-20
SFIN,Количество лиц,234,65,1,8,308,2025-02-20
MOEX,Открытые позиции,13545,5174,508,8879,28106,2025-02-20
MOEX,Изменение,-801,172,-20,-993,-1642,2025-02-20
MOEX,Количество лиц,887,224,4,23,1138,2025-02-20
SBERP,Открытые позиции,5690,1972,784,4502,12948,2025-02-20
SBERP,Изменение,-207,145,684,332,954,2025-02-20
SBERP,Количество лиц,357,131,4,20,512,2025-02-20
ROSN,Открытые позиции,4884,3025,8295,10154,26358,2025-02-20
ROSN,Изменение,-925,-66,-219,-1078,-2288,2025-02-20
ROSN,Количество лиц,567,328,14,24,933,2025-02-20
T,Открытые позиции,20398,4032,378,16744,41552,2025-02-20
T,Изменение,449,-252,0,701,898,2025-02-20
T,Количество лиц,779,219,2,25,1025,2025-02-20
FESH,Открытые позиции,8175,5070,0,3105,16350,2025-02-20
FESH,Изменение,550,-47,0,597,1100,2025-02-20
FESH,Количество лиц,154,106,0,9,269,2025-02-20
PHOR,Открытые позиции,43210,11214,843,32839,88106,2025-02-20
PHOR,Изменение,295,43,240,492,1070,2025-02-20
PHOR,Количество лиц,290,264,6,14,574,2025-02-20
SVCB,Открытые позиции,73531,8005,814,66340,148690,2025-02-20
SVCB,Изменение,1778,217,-122,1439,3312,2025-02-20
SVCB,Количество лиц,729,117,2,19,867,2025-02-20
CBOM,Открытые позиции,1016,5645,6332,1703,14696,2025-02-20
CBOM,Изменение,109,-470,-1,578,216,2025-02-20
CBOM,Количество лиц,65,166,1,12,244,2025-02-20
LKOH,Открытые позиции,5585,4955,4643,5273,20456,2025-02-20
LKOH,Изменение,222,235,119,106,682,2025-02-20
LKOH,Количество лиц,662,354,13,29,1058,2025-02-20
KMAZ,Открытые позиции,9842,2220,4,7626,19692,2025-02-20
KMAZ,Изменение,-250,351,-11,-612,-522,2025-02-20
KMAZ,Количество лиц,140,55,1,12,208,2025-02-20
SNGS,Открытые позиции,10801,2343,2176,10634,25954,2025-02-20
SNGS,Изменение,-690,-128,-60,-622,-1500,2025-02-20
SNGS,Количество лиц,351,125,7,26,509,2025-02-20
HYDR,Открытые позиции,10393,3938,172,6627,21130,2025-02-20
HYDR,Изменение,119,-10,-109,20,20,2025-02-20
HYDR,Количество лиц,222,115,3,12,352,2025-02-20
NVTK,Открытые позиции,4392,2633,948,2707,10680,2025-02-20
NVTK,Изменение,118,-145,-17,246,202,2025-02-20
NVTK,Количество лиц,472,261,7,21,761,2025-02-20
FEES,Открытые позиции,4030,751,561,3840,9182,2025-02-20
FEES,Изменение,-583,0,133,-450,-900,2025-02-20
FEES,Количество лиц,206,62,4,7,279,2025-02-20
MAGN,Открытые позиции,2636,1612,134,1158,5540,2025-02-20
MAGN,Изменение,-84,53,-208,-345,-584,2025-02-20
MAGN,Количество лиц,274,96,5,7,382,2025-02-20
BSPB,Открытые позиции,16315,7349,1,8967,32632,2025-02-20
BSPB,Изменение,694,-106,-57,743,1274,2025-02-20
BSPB,Количество лиц,336,186,1,15,538,2025-02-20
TATN,Открытые позиции,797,3014,2318,101,6230,2025-02-20
TATN,Изменение,-4,78,102,20,196,2025-02-20
TATN,Количество лиц,127,130,10,8,275,2025-02-20
FLOT,Открытые позиции,6637,2620,552,4569,14378,2025-02-20
FLOT,Изменение,176,320,-20,-164,312,2025-02-20
FLOT,Количество лиц,297,179,2,15,493,2025-02-20
MTSS,Открытые позиции,3406,4415,1365,356,9542,2025-02-20
MTSS,Изменение,11,-160,-204,-33,-386,2025-02-20
MTSS,Количество лиц,230,219,7,8,464,2025-02-20
TATNP,Открытые позиции,1336,803,856,1389,4384,2025-02-20
TATNP,Изменение,-211,-42,193,24,-36,2025-02-20
