Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,411088,293650,36788,154226,895752,2025-05-23
IMOEXF,Изменение,-416,6894,9,-7301,-814,2025-05-23
IMOEXF,Количество лиц,7142,2532,23,42,9739,2025-05-23
SBER,Открытые позиции,116439,44492,113869,185816,460616,2025-05-23
SBER,Изменение,5053,360,31,4724,10168,2025-05-23
SBER,Количество лиц,3681,1593,37,91,5402,2025-05-23
GAZP,Открытые позиции,221010,103480,336421,453951,1114862,2025-05-23
GAZP,Изменение,-10611,-1409,16361,7159,11500,2025-05-23
GAZP,Количество лиц,3630,1704,33,74,5441,2025-05-23
SMLT,Открытые позиции,195952,41385,19711,174278,431326,2025-05-23
SMLT,Изменение,-2008,-23650,-7779,13863,-19574,2025-05-23
SMLT,Количество лиц,927,302,6,24,1259,2025-05-23
GMKN,Открытые позиции,385620,44865,102522,443277,976284,2025-05-23
GMKN,Изменение,19385,-30360,388,50133,39546,2025-05-23
GMKN,Количество лиц,1771,292,15,71,2149,2025-05-23
YDEX,Открытые позиции,124948,20554,1072,105466,252040,2025-05-23
YDEX,Изменение,2738,-6915,-1035,8618,3406,2025-05-23
YDEX,Количество лиц,1225,268,8,45,1546,2025-05-23
MGNT,Открытые позиции,121074,18148,11678,114604,265504,2025-05-23
MGNT,Изменение,17072,8269,4176,12979,42496,2025-05-23
MGNT,Количество лиц,1401,294,12,40,1747,2025-05-23
ABIO,Открытые позиции,3360,356,338,3342,7396,2025-05-23
ABIO,Изменение,6,-112,-97,21,-182,2025-05-23
ABIO,Количество лиц,76,11,1,2,90,2025-05-23
VTBR,Открытые позиции,170561,26590,5244,149215,351610,2025-05-23
VTBR,Изменение,8310,-4145,-1055,11400,14510,2025-05-23
VTBR,Количество лиц,2338,727,10,64,3139,2025-05-23
SGZH,Открытые позиции,58162,59877,2108,393,120540,2025-05-23
SGZH,Изменение,-39,385,119,-305,160,2025-05-23
SGZH,Количество лиц,496,241,3,3,743,2025-05-23
TRNFP,Открытые позиции,156638,31251,21852,147239,356980,2025-05-23
TRNFP,Изменение,10548,319,48,10277,21192,2025-05-23
TRNFP,Количество лиц,860,170,2,36,1068,2025-05-23
WUSH,Открытые позиции,46254,5664,8607,49197,109722,2025-05-23
WUSH,Изменение,-1760,470,1754,-476,-12,2025-05-23
WUSH,Количество лиц,610,122,10,9,751,2025-05-23
VKCO,Открытые позиции,61260,12486,3737,52511,129994,2025-05-23
VKCO,Изменение,1618,-1908,1742,5268,6720,2025-05-23
VKCO,Количество лиц,713,206,3,27,949,2025-05-23
SIBN,Открытые позиции,19734,2052,105,17787,39678,2025-05-23
SIBN,Изменение,562,72,-312,178,500,2025-05-23
SIBN,Количество лиц,596,92,3,16,707,2025-05-23
ASTR,Открытые позиции,73681,9637,349,64393,148060,2025-05-23
ASTR,Изменение,-379,-139,349,109,-60,2025-05-23
ASTR,Количество лиц,419,94,2,10,525,2025-05-23
ALRS,Открытые позиции,28068,3813,81281,105536,218698,2025-05-23
ALRS,Изменение,1710,-373,-26,2057,3368,2025-05-23
ALRS,Количество лиц,592,179,5,47,823,2025-05-23
AFLT,Открытые позиции,16942,14392,440,2990,34764,2025-05-23
AFLT,Изменение,-96,-320,-222,2,-636,2025-05-23
AFLT,Количество лиц,589,251,8,18,866,2025-05-23
BANE,Открытые позиции,5543,3765,474,2252,12034,2025-05-23
BANE,Изменение,279,-249,278,806,1114,2025-05-23
BANE,Количество лиц,163,81,2,13,259,2025-05-23
LEAS,Открытые позиции,35105,9824,2086,27367,74382,2025-05-23
LEAS,Изменение,-1082,-518,418,-146,-1328,2025-05-23
LEAS,Количество лиц,268,66,1,6,341,2025-05-23
AFKS,Открытые позиции,6754,6252,1754,2256,17016,2025-05-23
AFKS,Изменение,-38,143,13,-168,-50,2025-05-23
AFKS,Количество лиц,339,228,8,8,583,2025-05-23
RTKM,Открытые позиции,23655,8664,5021,20012,57352,2025-05-23
RTKM,Изменение,635,-327,-97,865,1076,2025-05-23
RTKM,Количество лиц,446,152,5,19,622,2025-05-23
SFIN,Открытые позиции,12900,11424,0,1476,25800,2025-05-23
SFIN,Изменение,247,25,-232,-10,30,2025-05-23
SFIN,Количество лиц,198,68,0,6,272,2025-05-23
MOEX,Открытые позиции,16473,3603,6151,19021,45248,2025-05-23
MOEX,Изменение,558,30,65,593,1246,2025-05-23
MOEX,Количество лиц,829,160,11,26,1026,2025-05-23
SBERP,Открытые позиции,9713,1413,3510,11810,26446,2025-05-23
SBERP,Изменение,1057,20,-38,999,2038,2025-05-23
SBERP,Количество лиц,439,139,6,28,612,2025-05-23
ROSN,Открытые позиции,9361,2276,9827,16912,38376,2025-05-23
