Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
SBERP,Открытые позиции,7334,755,2779,9358,20226,2025-04-24
SBERP,Изменение,-613,-159,35,-419,-1156,2025-04-24
SBERP,Количество лиц,450,115,4,22,591,2025-04-24
ROSN,Открытые позиции,7483,1663,13477,19297,41920,2025-04-24
ROSN,Изменение,337,144,220,413,1114,2025-04-24
ROSN,Количество лиц,861,196,12,23,1092,2025-04-24
FESH,Открытые позиции,4936,1069,0,3867,9872,2025-04-24
FESH,Изменение,472,-229,0,701,944,2025-04-24
FESH,Количество лиц,101,63,0,13,177,2025-04-24
PHOR,Открытые позиции,23007,3981,511,19537,47036,2025-04-24
PHOR,Изменение,376,93,258,541,1268,2025-04-24
PHOR,Количество лиц,317,92,4,17,430,2025-04-24
SVCB,Открытые позиции,47981,12378,1418,37021,98798,2025-04-24
SVCB,Изменение,-2128,7867,1418,-8577,-1420,2025-04-24
SVCB,Количество лиц,421,61,3,7,492,2025-04-24
CBOM,Открытые позиции,879,2701,2569,747,6896,2025-04-24
CBOM,Изменение,26,38,-5,-17,42,2025-04-24
CBOM,Количество лиц,66,59,1,8,134,2025-04-24
LKOH,Открытые позиции,9785,4919,49256,54122,118082,2025-04-24
LKOH,Изменение,-16,389,615,210,1198,2025-04-24
LKOH,Количество лиц,1131,286,11,14,1442,2025-04-24
KMAZ,Открытые позиции,10209,3240,143,7112,20704,2025-04-24
KMAZ,Изменение,139,-283,-222,200,-166,2025-04-24
KMAZ,Количество лиц,158,52,2,11,223,2025-04-24
SNGS,Открытые позиции,10104,1063,1637,10678,23482,2025-04-24
SNGS,Изменение,111,15,7,103,236,2025-04-24
SNGS,Количество лиц,418,63,4,29,514,2025-04-24
HYDR,Открытые позиции,9980,1693,267,8554,20494,2025-04-24
HYDR,Изменение,981,123,5,863,1972,2025-04-24
HYDR,Количество лиц,226,50,2,15,293,2025-04-24
NVTK,Открытые позиции,3727,1637,1334,3424,10122,2025-04-24
NVTK,Изменение,79,202,81,-42,320,2025-04-24
NVTK,Количество лиц,568,260,9,13,850,2025-04-24
FEES,Открытые позиции,4477,788,32,3721,9018,2025-04-24
FEES,Изменение,115,-128,-61,182,108,2025-04-24
FEES,Количество лиц,156,41,1,8,206,2025-04-24
MAGN,Открытые позиции,3070,512,957,3515,8054,2025-04-24
MAGN,Изменение,-135,-235,-90,10,-450,2025-04-24
MAGN,Количество лиц,310,67,8,8,393,2025-04-24
BSPB,Открытые позиции,8153,6200,626,2579,17558,2025-04-24
BSPB,Изменение,-276,-55,-69,-290,-690,2025-04-24
BSPB,Количество лиц,246,141,3,7,397,2025-04-24
TATN,Открытые позиции,1615,1275,4223,4563,11676,2025-04-24
TATN,Изменение,-87,-16,-22,-93,-218,2025-04-24
TATN,Количество лиц,288,105,8,5,406,2025-04-24
FLOT,Открытые позиции,6650,1252,84,5482,13468,2025-04-24
FLOT,Изменение,677,-140,-112,705,1130,2025-04-24
FLOT,Количество лиц,268,78,4,18,368,2025-04-24
MTSS,Открытые позиции,3278,1002,1634,3910,9824,2025-04-24
MTSS,Изменение,-53,-131,58,136,10,2025-04-24
MTSS,Количество лиц,243,100,4,27,374,2025-04-24
TATNP,Открытые позиции,1916,951,389,1354,4610,2025-04-24
TATNP,Изменение,17,-60,36,113,106,2025-04-24
TATNP,Количество лиц,147,44,3,6,200,2025-04-24
CHMF,Открытые позиции,1384,278,471,1577,3710,2025-04-24
CHMF,Изменение,5,-46,-22,29,-34,2025-04-24
CHMF,Количество лиц,191,62,9,22,284,2025-04-24
RASP,Открытые позиции,7414,7135,942,1221,16712,2025-04-24
RASP,Изменение,-168,233,93,-308,-150,2025-04-24
RASP,Количество лиц,100,64,5,8,177,2025-04-24
IRAO,Открытые позиции,2248,1393,1263,2118,7022,2025-04-24
IRAO,Изменение,-80,-19,50,-11,-60,2025-04-24
IRAO,Количество лиц,263,49,6,7,325,2025-04-24
SNGSP,Открытые позиции,4340,561,86,3865,8852,2025-04-24
SNGSP,Изменение,-23,-15,-59,-67,-164,2025-04-24
SNGSP,Количество лиц,387,84,2,18,491,2025-04-24
PLZL,Открытые позиции,642,1387,1311,566,3906,2025-04-24
PLZL,Изменение,-117,1,52,-66,-130,2025-04-24
PLZL,Количество лиц,160,162,13,9,344,2025-04-24
SPBE,Открытые позиции,37831,36554,19413,20690,114488,2025-04-24
SPBE,Изменение,-607,15394,14381,-1620,27548,2025-04-24
SPBE,Количество лиц,665,345,15,12,1037,2025-04-24
