Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,446656,272914,20989,194731,935290,2025-06-17
IMOEXF,Изменение,-7919,47,-780,-8746,-17398,2025-06-17
IMOEXF,Количество лиц,7718,2175,24,35,9952,2025-06-17
SBER,Открытые позиции,124012,37397,159357,245972,566738,2025-06-17
SBER,Изменение,3531,-5027,2619,11177,12300,2025-06-17
SBER,Количество лиц,3631,1241,57,57,4986,2025-06-17
GAZP,Открытые позиции,243831,64510,480469,659790,1448600,2025-06-17
GAZP,Изменение,1710,3435,1739,14,6898,2025-06-17
GAZP,Количество лиц,3408,1231,41,83,4763,2025-06-17
SMLT,Открытые позиции,197863,48046,58159,207976,512044,2025-06-17
SMLT,Изменение,-6682,-17482,-1857,8943,-17078,2025-06-17
SMLT,Количество лиц,968,339,7,40,1354,2025-06-17
GMKN,Открытые позиции,486466,99317,153887,541036,1280706,2025-06-17
GMKN,Изменение,-1130,8844,9591,-383,16922,2025-06-17
GMKN,Количество лиц,1996,559,12,41,2608,2025-06-17
YDEX,Открытые позиции,139106,18004,20652,141754,319516,2025-06-17
YDEX,Изменение,6467,-8832,-10612,4687,-8290,2025-06-17
YDEX,Количество лиц,1415,228,10,43,1696,2025-06-17
MGNT,Открытые позиции,158361,10234,34904,183031,386530,2025-06-17
MGNT,Изменение,-8701,-70,4883,-3748,-7636,2025-06-17
MGNT,Количество лиц,1486,231,14,24,1755,2025-06-17
ABIO,Открытые позиции,2671,440,1341,3572,8024,2025-06-17
ABIO,Изменение,4,37,31,-2,70,2025-06-17
ABIO,Количество лиц,79,12,3,3,97,2025-06-17
VTBR,Открытые позиции,198480,41282,55208,212406,507376,2025-06-17
VTBR,Изменение,-8521,-5222,23334,20035,29626,2025-06-17
VTBR,Количество лиц,2416,794,24,27,3261,2025-06-17
SGZH,Открытые позиции,50483,53068,2967,382,106900,2025-06-17
SGZH,Изменение,-937,-2747,-2036,-226,-5946,2025-06-17
SGZH,Количество лиц,424,233,2,7,666,2025-06-17
TRNFP,Открытые позиции,117432,45665,88383,160150,411630,2025-06-17
TRNFP,Изменение,-8203,-434,4990,-2779,-6426,2025-06-17
TRNFP,Количество лиц,688,171,8,11,878,2025-06-17
WUSH,Открытые позиции,51895,10507,19664,61052,143118,2025-06-17
WUSH,Изменение,-1904,2683,5991,1404,8174,2025-06-17
WUSH,Количество лиц,586,194,17,16,813,2025-06-17
VKCO,Открытые позиции,53694,16108,18182,55768,143752,2025-06-17
VKCO,Изменение,-1552,2214,1784,-1982,464,2025-06-17
VKCO,Количество лиц,684,211,11,16,922,2025-06-17
BABA,Открытые позиции,20435,17667,0,2768,40870,2025-06-17
BABA,Изменение,-680,-1360,0,680,-1360,2025-06-17
BABA,Количество лиц,372,74,0,3,449,2025-06-17
BIDU,Открытые позиции,26337,10181,20,16176,52714,2025-06-17
BIDU,Изменение,-1401,457,0,-1858,-2802,2025-06-17
BIDU,Количество лиц,184,36,1,3,224,2025-06-17
SIBN,Открытые позиции,14194,2541,7349,19002,43086,2025-06-17
SIBN,Изменение,-432,204,660,24,456,2025-06-17
SIBN,Количество лиц,436,104,11,8,559,2025-06-17
RNFT,Открытые позиции,45232,27827,2636,20041,95736,2025-06-17
RNFT,Изменение,-3754,1487,2509,-2732,-2490,2025-06-17
RNFT,Количество лиц,298,195,3,13,509,2025-06-17
MVID,Открытые позиции,10733,12760,7087,5060,35640,2025-06-17
MVID,Изменение,883,1796,-211,-1124,1344,2025-06-17
MVID,Количество лиц,136,96,2,9,243,2025-06-17
PIKK,Открытые позиции,39657,25688,11317,25286,101948,2025-06-17
PIKK,Изменение,1917,-708,-178,2447,3478,2025-06-17
PIKK,Количество лиц,586,495,8,26,1115,2025-06-17
BELU,Открытые позиции,43156,30016,1781,14921,89874,2025-06-17
BELU,Изменение,-1793,-1012,482,-299,-2622,2025-06-17
BELU,Количество лиц,319,95,5,13,432,2025-06-17
MTLR,Открытые позиции,12819,17081,9205,4943,44048,2025-06-17
MTLR,Изменение,-673,-1568,-446,449,-2238,2025-06-17
MTLR,Количество лиц,423,327,3,13,766,2025-06-17
POSI,Открытые позиции,90236,15836,724,75124,181920,2025-06-17
POSI,Изменение,1781,3181,80,-1320,3722,2025-06-17
POSI,Количество лиц,698,186,5,19,908,2025-06-17
ASTR,Открытые позиции,51972,14132,14798,52638,133540,2025-06-17
ASTR,Изменение,-4925,-4493,3497,3065,-2856,2025-06-17
ASTR,Количество лиц,389,103,2,14,508,2025-06-17
SOFL,Открытые позиции,23851,2809,873,21915,49448,2025-06-17
SOFL,Изменение,-396,-127,258,-11,-276,2025-06-17
SOFL,Количество лиц,179,40,3,10,232,2025-06-17
ALRS,Открытые позиции,30616,5390,69107,94333,199446,2025-06-17
ALRS,Изменение,1940,1350,-1135,-545,1610,2025-06-17
ALRS,Количество лиц,571,209,15,30,825,2025-06-17
NLMK,Открытые позиции,26287,5945,3020,23362,58614,2025-06-17
NLMK,Изменение,218,367,167,18,770,2025-06-17
NLMK,Количество лиц,538,175,5,41,759,2025-06-17
AFLT,Открытые позиции,24224,14574,431,10081,49310,2025-06-17
AFLT,Изменение,254,1606,274,-1078,1056,2025-06-17
AFLT,Количество лиц,645,232,6,25,908,2025-06-17
BANE,Открытые позиции,5923,3732,1430,3621,14706,2025-06-17
BANE,Изменение,1562,-772,42,2376,3208,2025-06-17
BANE,Количество лиц,178,69,6,15,268,2025-06-17
RUAL,Открытые позиции,31865,5609,6157,32413,76044,2025-06-17
RUAL,Изменение,1242,2443,3237,2036,8958,2025-06-17
RUAL,Количество лиц,480,106,8,19,613,2025-06-17
LEAS,Открытые позиции,41828,16082,0,25746,83656,2025-06-17
LEAS,Изменение,-923,-592,-688,-1019,-3222,2025-06-17
LEAS,Количество лиц,245,80,0,11,336,2025-06-17
AFKS,Открытые позиции,6050,8642,3938,1346,19976,2025-06-17
AFKS,Изменение,-89,-413,90,414,2,2025-06-17
AFKS,Количество лиц,345,247,5,19,616,2025-06-17
RTKM,Открытые позиции,21638,4541,7832,24929,58940,2025-06-17
RTKM,Изменение,-1822,152,2374,400,1104,2025-06-17
RTKM,Количество лиц,374,97,7,14,492,2025-06-17
SFIN,Открытые позиции,12511,10124,3410,5797,31842,2025-06-17
SFIN,Изменение,-695,180,398,-477,-594,2025-06-17
SFIN,Количество лиц,187,46,2,10,245,2025-06-17
MOEX,Открытые позиции,15165,4004,11405,22566,53140,2025-06-17
MOEX,Изменение,238,339,159,58,794,2025-06-17
MOEX,Количество лиц,769,153,15,18,955,2025-06-17
SBERP,Открытые позиции,8454,1787,5599,12266,28106,2025-06-17
SBERP,Изменение,104,205,262,161,732,2025-06-17
SBERP,Количество лиц,485,120,8,22,635,2025-06-17
ROSN,Открытые позиции,8018,3336,12428,17110,40892,2025-06-17
ROSN,Изменение,-1622,-988,759,125,-1726,2025-06-17
ROSN,Количество лиц,838,312,15,28,1193,2025-06-17
FESH,Открытые позиции,3351,2575,419,1195,7540,2025-06-17
FESH,Изменение,-292,-388,325,421,66,2025-06-17
FESH,Количество лиц,79,93,5,12,189,2025-06-17
PHOR,Открытые позиции,4538,4504,7898,7932,24872,2025-06-17
PHOR,Изменение,-648,29,-77,-754,-1450,2025-06-17
PHOR,Количество лиц,259,96,9,11,375,2025-06-17
SVCB,Открытые позиции,54004,4573,342,49773,108692,2025-06-17
SVCB,Изменение,-6614,-95,-483,-7002,-14194,2025-06-17
SVCB,Количество лиц,396,82,3,12,493,2025-06-17
CBOM,Открытые позиции,1792,15782,14130,140,31844,2025-06-17
CBOM,Изменение,-161,-536,-453,-78,-1228,2025-06-17
CBOM,Количество лиц,112,57,10,4,183,2025-06-17
LKOH,Открытые позиции,12963,10098,50617,53482,127160,2025-06-17
LKOH,Изменение,289,789,-1490,-1990,-2402,2025-06-17
LKOH,Количество лиц,1022,472,9,39,1542,2025-06-17
KMAZ,Открытые позиции,9729,4622,1459,6566,22376,2025-06-17
KMAZ,Изменение,-652,6,29,-629,-1246,2025-06-17
KMAZ,Количество лиц,145,54,3,9,211,2025-06-17
SNGS,Открытые позиции,9919,989,4839,13769,29516,2025-06-17
SNGS,Изменение,-161,76,1122,885,1922,2025-06-17
SNGS,Количество лиц,437,64,8,20,529,2025-06-17
HYDR,Открытые позиции,7968,2887,5218,10299,26372,2025-06-17
HYDR,Изменение,-392,49,627,186,470,2025-06-17
HYDR,Количество лиц,195,72,6,12,285,2025-06-17
NVTK,Открытые позиции,4950,441,821,5330,11542,2025-06-17
NVTK,Изменение,-180,-34,62,-84,-236,2025-06-17
NVTK,Количество лиц,643,141,11,21,816,2025-06-17
FEES,Открытые позиции,5757,762,479,5474,12472,2025-06-17
FEES,Изменение,251,-62,248,561,998,2025-06-17
FEES,Количество лиц,178,59,5,9,251,2025-06-17
MAGN,Открытые позиции,2776,552,187,2411,5926,2025-06-17
MAGN,Изменение,-204,86,137,-153,-134,2025-06-17
MAGN,Количество лиц,291,80,3,11,385,2025-06-17
BSPB,Открытые позиции,10562,8469,780,2873,22684,2025-06-17
BSPB,Изменение,361,78,-358,-75,6,2025-06-17
BSPB,Количество лиц,251,119,5,11,386,2025-06-17
TATN,Открытые позиции,1445,2256,6379,5568,15648,2025-06-17
TATN,Изменение,-27,-36,-112,-103,-278,2025-06-17
TATN,Количество лиц,245,114,5,24,388,2025-06-17
