Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
MOEX,Изменение,737,105,2724,3356,6922,2025-07-03
MOEX,Количество лиц,404,177,17,5,603,2025-07-03
SBERP,Открытые позиции,9502,1323,1649,9828,22302,2025-07-03
SBERP,Изменение,-362,-152,207,-3,-310,2025-07-03
SBERP,Количество лиц,412,82,11,3,508,2025-07-03
ROSN,Открытые позиции,8075,2272,8316,14119,32782,2025-07-03
ROSN,Изменение,-149,508,127,-530,-44,2025-07-03
ROSN,Количество лиц,643,216,12,14,885,2025-07-03
FESH,Открытые позиции,3872,768,0,3104,7744,2025-07-03
FESH,Изменение,248,77,-4,167,488,2025-07-03
FESH,Количество лиц,69,54,0,17,140,2025-07-03
PHOR,Открытые позиции,8724,1686,1704,8742,20856,2025-07-03
PHOR,Изменение,2230,-319,49,2598,4558,2025-07-03
PHOR,Количество лиц,240,88,6,6,340,2025-07-03
SVCB,Открытые позиции,67403,17748,0,49655,134806,2025-07-03
SVCB,Изменение,2643,532,-2,2109,5282,2025-07-03
SVCB,Количество лиц,547,94,0,13,654,2025-07-03
CBOM,Открытые позиции,2301,8976,6838,163,18278,2025-07-03
CBOM,Изменение,498,-16,-447,67,102,2025-07-03
CBOM,Количество лиц,80,47,5,3,135,2025-07-03
LKOH,Открытые позиции,10701,2151,3662,12212,28726,2025-07-03
LKOH,Изменение,267,432,3459,3294,7452,2025-07-03
LKOH,Количество лиц,699,242,9,16,966,2025-07-03
KMAZ,Открытые позиции,7198,3848,310,3660,15016,2025-07-03
KMAZ,Изменение,362,507,-113,-258,498,2025-07-03
KMAZ,Количество лиц,81,49,2,7,139,2025-07-03
SNGS,Открытые позиции,7949,1016,4520,11453,24938,2025-07-03
SNGS,Изменение,82,107,-446,-471,-728,2025-07-03
SNGS,Количество лиц,337,61,7,7,412,2025-07-03
HYDR,Открытые позиции,5888,2024,6875,10739,25526,2025-07-03
HYDR,Изменение,1619,-989,-52,2556,3134,2025-07-03
HYDR,Количество лиц,185,67,3,15,270,2025-07-03
NVTK,Открытые позиции,3051,1134,737,2654,7576,2025-07-03
NVTK,Изменение,57,53,183,187,480,2025-07-03
NVTK,Количество лиц,388,166,4,23,581,2025-07-03
FEES,Открытые позиции,4695,485,0,4210,9390,2025-07-03
FEES,Изменение,702,-52,0,754,1404,2025-07-03
FEES,Количество лиц,167,40,0,15,222,2025-07-03
MAGN,Открытые позиции,1634,764,84,954,3436,2025-07-03
MAGN,Изменение,-28,-28,2,2,-52,2025-07-03
MAGN,Количество лиц,224,96,4,13,337,2025-07-03
BSPB,Открытые позиции,8109,4724,78,3463,16374,2025-07-03
BSPB,Изменение,-167,-291,-2,122,-338,2025-07-03
BSPB,Количество лиц,146,94,2,12,254,2025-07-03
TATN,Открытые позиции,1100,3191,3032,941,8264,2025-07-03
TATN,Изменение,-56,-220,-16,148,-144,2025-07-03
TATN,Количество лиц,142,119,7,6,274,2025-07-03
FLOT,Открытые позиции,4368,6028,1821,161,12378,2025-07-03
FLOT,Изменение,-164,-188,-166,-142,-660,2025-07-03
FLOT,Количество лиц,148,139,6,5,298,2025-07-03
MTSS,Открытые позиции,2933,9331,37613,31215,81092,2025-07-03
MTSS,Изменение,-202,1062,10164,8900,19924,2025-07-03
MTSS,Количество лиц,184,235,16,7,442,2025-07-03
TATNP,Открытые позиции,884,574,30,340,1828,2025-07-03
TATNP,Изменение,16,12,0,4,32,2025-07-03
TATNP,Количество лиц,73,38,1,8,120,2025-07-03
CHMF,Открытые позиции,604,259,513,858,2234,2025-07-03
CHMF,Изменение,33,-39,-6,66,54,2025-07-03
CHMF,Количество лиц,140,74,6,21,241,2025-07-03
RASP,Открытые позиции,3831,3757,568,642,8798,2025-07-03
RASP,Изменение,16,192,49,-127,130,2025-07-03
RASP,Количество лиц,85,57,2,7,151,2025-07-03
IRAO,Открытые позиции,1541,212,814,2143,4710,2025-07-03
IRAO,Изменение,-123,-17,26,-80,-194,2025-07-03
IRAO,Количество лиц,196,35,5,14,250,2025-07-03
SNGSP,Открытые позиции,1722,681,6427,7468,16298,2025-07-03
SNGSP,Изменение,-183,34,277,60,188,2025-07-03
SNGSP,Количество лиц,188,88,9,4,289,2025-07-03
PLZL,Открытые позиции,365,666,339,38,1408,2025-07-03
PLZL,Изменение,-15,-17,20,22,10,2025-07-03
PLZL,Количество лиц,119,111,6,5,241,2025-07-03
SPBE,Открытые позиции,20182,14288,921,6815,42206,2025-07-03
SPBE,Изменение,-676,-982,-230,76,-1812,2025-07-03
SPBE,Количество лиц,402,125,3,14,544,2025-07-03
