Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,404529,308077,25950,122402,860958,2025-05-29
IMOEXF,Изменение,6647,25774,-573,-19700,12148,2025-05-29
IMOEXF,Количество лиц,7983,2771,23,40,10817,2025-05-29
SBER,Открытые позиции,150333,40634,95024,204723,490714,2025-05-29
SBER,Изменение,17580,-7483,-6707,18356,21746,2025-05-29
SBER,Количество лиц,4087,1279,60,94,5520,2025-05-29
GAZP,Открытые позиции,241563,76019,411965,577509,1307056,2025-05-29
GAZP,Изменение,6996,11580,27432,22848,68856,2025-05-29
GAZP,Количество лиц,3857,1351,36,89,5333,2025-05-29
SMLT,Открытые позиции,238762,53087,20036,205711,517596,2025-05-29
SMLT,Изменение,5360,-360,1381,7101,13482,2025-05-29
SMLT,Количество лиц,945,349,9,39,1342,2025-05-29
GMKN,Открытые позиции,460539,36126,91632,516045,1104342,2025-05-29
GMKN,Изменение,38862,-52719,-13438,78143,50848,2025-05-29
GMKN,Количество лиц,1966,275,13,60,2314,2025-05-29
YDEX,Открытые позиции,147397,20031,708,128074,296210,2025-05-29
YDEX,Изменение,16606,-12094,-1330,27370,30552,2025-05-29
YDEX,Количество лиц,1414,307,4,58,1783,2025-05-29
MGNT,Открытые позиции,184471,16931,11189,178729,391320,2025-05-29
MGNT,Изменение,2255,-3266,727,6248,5964,2025-05-29
MGNT,Количество лиц,1575,287,11,36,1909,2025-05-29
ABIO,Открытые позиции,3194,419,605,3380,7598,2025-05-29
ABIO,Изменение,-218,41,259,0,82,2025-05-29
ABIO,Количество лиц,72,14,2,2,90,2025-05-29
VTBR,Открытые позиции,183430,21645,6040,167825,378940,2025-05-29
VTBR,Изменение,10482,-8426,-262,18646,20440,2025-05-29
VTBR,Количество лиц,2546,611,3,69,3229,2025-05-29
SGZH,Открытые позиции,56732,65805,9281,208,132026,2025-05-29
SGZH,Изменение,761,6847,6029,-57,13580,2025-05-29
SGZH,Количество лиц,482,247,8,2,739,2025-05-29
TRNFP,Открытые позиции,162633,62347,43232,143518,411730,2025-05-29
TRNFP,Изменение,1620,5818,5644,1446,14528,2025-05-29
TRNFP,Количество лиц,814,191,5,33,1043,2025-05-29
WUSH,Открытые позиции,52597,5490,4937,52044,115068,2025-05-29
WUSH,Изменение,-1377,212,1213,-376,-328,2025-05-29
WUSH,Количество лиц,665,115,6,14,800,2025-05-29
VKCO,Открытые позиции,62242,15427,5381,52196,135246,2025-05-29
VKCO,Изменение,1352,1817,-244,-709,2216,2025-05-29
VKCO,Количество лиц,727,263,7,24,1021,2025-05-29
BABA,Открытые позиции,17317,5624,100,11793,34834,2025-05-29
BABA,Изменение,659,185,0,474,1318,2025-05-29
BABA,Количество лиц,337,104,1,4,446,2025-05-29
BIDU,Открытые позиции,29268,9533,0,19735,58536,2025-05-29
BIDU,Изменение,-122,-7,0,-115,-244,2025-05-29
BIDU,Количество лиц,318,41,0,5,364,2025-05-29
SIBN,Открытые позиции,15518,2267,4659,17910,40354,2025-05-29
SIBN,Изменение,441,-817,-1081,177,-1280,2025-05-29
SIBN,Количество лиц,501,107,11,10,629,2025-05-29
RNFT,Открытые позиции,49636,29066,662,21232,100596,2025-05-29
RNFT,Изменение,-639,-6701,-2411,3651,-6100,2025-05-29
RNFT,Количество лиц,322,131,4,11,468,2025-05-29
MVID,Открытые позиции,7230,9297,2877,810,20214,2025-05-29
MVID,Изменение,16,-456,-433,39,-834,2025-05-29
MVID,Количество лиц,131,93,2,3,229,2025-05-29
PIKK,Открытые позиции,48661,29120,3376,22917,104074,2025-05-29
PIKK,Изменение,10861,-898,-6329,5430,9064,2025-05-29
PIKK,Количество лиц,648,540,8,18,1214,2025-05-29
BELU,Открытые позиции,54488,47125,728,8091,110432,2025-05-29
BELU,Изменение,-2276,-977,131,-1168,-4290,2025-05-29
BELU,Количество лиц,341,97,2,7,447,2025-05-29
MTLR,Открытые позиции,13794,19881,10408,4321,48404,2025-05-29
MTLR,Изменение,-89,267,264,-92,350,2025-05-29
MTLR,Количество лиц,440,371,4,9,824,2025-05-29
POSI,Открытые позиции,85255,20133,797,65919,172104,2025-05-29
POSI,Изменение,63,-362,-3,422,120,2025-05-29
POSI,Количество лиц,725,175,4,19,923,2025-05-29
ASTR,Открытые позиции,61828,10479,1066,52415,125788,2025-05-29
ASTR,Изменение,1926,788,86,1224,4024,2025-05-29
ASTR,Количество лиц,436,91,1,14,542,2025-05-29
SOFL,Открытые позиции,29102,2578,0,26524,58204,2025-05-29
SOFL,Изменение,132,72,-2,58,260,2025-05-29
