Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,420004,230890,40353,229467,920714,2025-04-19
IMOEXF,Изменение,24267,-4680,10672,39619,69878,2025-04-19
IMOEXF,Количество лиц,8005,1928,33,35,10001,2025-04-19
SBER,Открытые позиции,102392,54171,83892,132113,372568,2025-04-19
SBER,Изменение,-2467,6997,9374,-90,13814,2025-04-19
SBER,Количество лиц,3458,1467,37,39,5001,2025-04-19
GAZP,Открытые позиции,194665,29634,293184,458215,975698,2025-04-19
GAZP,Изменение,-14488,73,9429,-5132,-10118,2025-04-19
GAZP,Количество лиц,3185,953,12,95,4245,2025-04-19
SMLT,Открытые позиции,208114,48975,7744,166883,431716,2025-04-19
SMLT,Изменение,7136,-2425,19,9580,14310,2025-04-19
SMLT,Количество лиц,909,314,8,20,1251,2025-04-19
GMKN,Открытые позиции,332591,69452,182556,445695,1030294,2025-04-19
GMKN,Изменение,-20608,31685,1087,-51206,-39042,2025-04-19
GMKN,Количество лиц,1611,414,13,63,2101,2025-04-19
YDEX,Открытые позиции,113898,31924,11560,93534,250916,2025-04-19
YDEX,Изменение,-6442,-1616,-1242,-6068,-15368,2025-04-19
YDEX,Количество лиц,1169,299,11,15,1494,2025-04-19
MGNT,Открытые позиции,89519,5674,2479,86324,183996,2025-04-19
MGNT,Изменение,2314,200,-76,2038,4476,2025-04-19
MGNT,Количество лиц,1188,186,4,23,1401,2025-04-19
ABIO,Открытые позиции,3849,548,113,3414,7924,2025-04-19
ABIO,Изменение,-97,-40,0,-57,-194,2025-04-19
ABIO,Количество лиц,74,13,1,3,91,2025-04-19
VTBR,Открытые позиции,143852,34807,36287,145332,360278,2025-04-19
VTBR,Изменение,-16284,1020,4380,-12924,-23808,2025-04-19
VTBR,Количество лиц,2340,652,19,33,3044,2025-04-19
SGZH,Открытые позиции,60925,65315,5672,1282,133194,2025-04-19
SGZH,Изменение,-73,-631,328,886,510,2025-04-19
SGZH,Количество лиц,566,263,4,7,840,2025-04-19
TRNFP,Открытые позиции,119537,26367,3641,96811,246356,2025-04-19
TRNFP,Изменение,32257,-1348,-4353,29252,55808,2025-04-19
TRNFP,Количество лиц,763,155,1,37,956,2025-04-19
WUSH,Открытые позиции,54017,4308,2163,51872,112360,2025-04-19
WUSH,Изменение,-4100,-2194,7,-1899,-8186,2025-04-19
WUSH,Количество лиц,657,124,4,15,800,2025-04-19
VKCO,Открытые позиции,63854,14298,1339,50895,130386,2025-04-19
VKCO,Изменение,-38,-1098,-4,1056,-84,2025-04-19
VKCO,Количество лиц,752,227,3,30,1012,2025-04-19
BABA,Открытые позиции,37656,3684,301,34273,75914,2025-04-19
BABA,Изменение,2877,-1082,0,3959,5754,2025-04-19
BABA,Количество лиц,404,119,3,2,528,2025-04-19
BIDU,Открытые позиции,30322,1965,1,28358,60646,2025-04-19
BIDU,Изменение,383,-62,0,445,766,2025-04-19
BIDU,Количество лиц,207,44,1,3,255,2025-04-19
SIBN,Открытые позиции,22438,2018,842,21262,46560,2025-04-19
SIBN,Изменение,-198,-109,68,-21,-260,2025-04-19
SIBN,Количество лиц,617,79,4,26,726,2025-04-19
RNFT,Открытые позиции,44946,19599,539,25886,90970,2025-04-19
