Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
TATNP,Открытые позиции,2989,762,1591,3818,9160,2025-03-06
TATNP,Изменение,193,-17,-48,162,290,2025-03-06
TATNP,Количество лиц,130,50,3,6,189,2025-03-06
CHMF,Открытые позиции,800,1563,798,35,3196,2025-03-06
CHMF,Изменение,-56,39,56,-39,0,2025-03-06
CHMF,Количество лиц,138,84,8,8,238,2025-03-06
RASP,Открытые позиции,13645,7389,552,6808,28394,2025-03-06
RASP,Изменение,3940,57,-46,3837,7788,2025-03-06
RASP,Количество лиц,190,138,2,22,352,2025-03-06
IRAO,Открытые позиции,3696,1092,940,3544,9272,2025-03-06
IRAO,Изменение,-199,-77,75,-47,-248,2025-03-06
IRAO,Количество лиц,347,48,3,10,408,2025-03-06
SNGSP,Открытые позиции,4338,654,169,3853,9014,2025-03-06
SNGSP,Изменение,387,30,89,446,952,2025-03-06
SNGSP,Количество лиц,399,77,4,29,509,2025-03-06
PLZL,Открытые позиции,1061,2081,2528,1508,7178,2025-03-06
PLZL,Изменение,84,-39,25,148,218,2025-03-06
PLZL,Количество лиц,210,311,6,15,542,2025-03-06
SPBE,Открытые позиции,21583,15075,276,6784,43718,2025-03-06
SPBE,Изменение,1057,-1722,-28,2751,2058,2025-03-06
SPBE,Количество лиц,438,219,2,12,671,2025-03-06
