Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
PIKK,Открытые позиции,15540,43886,28383,37,87846,2025-03-01
PIKK,Изменение,542,532,-43,-33,998,2025-03-01
PIKK,Количество лиц,381,591,7,2,981,2025-03-01
BELU,Открытые позиции,28739,11213,0,17526,57478,2025-03-01
BELU,Изменение,-7404,-567,0,-6837,-14808,2025-03-01
BELU,Количество лиц,205,64,0,6,275,2025-03-01
MTLR,Открытые позиции,10168,24573,16675,2270,53686,2025-03-01
MTLR,Изменение,-1736,270,2003,-3,534,2025-03-01
MTLR,Количество лиц,502,503,14,8,1027,2025-03-01
POSI,Открытые позиции,105467,77017,3964,32414,218862,2025-03-01
POSI,Изменение,9,-7400,-1836,5573,-3654,2025-03-01
POSI,Количество лиц,1248,278,3,20,1549,2025-03-01
ASTR,Открытые позиции,90006,15895,2909,77020,185830,2025-03-01
ASTR,Изменение,-8293,-71,2801,-5421,-10984,2025-03-01
ASTR,Количество лиц,542,107,2,13,664,2025-03-01
SOFL,Открытые позиции,29877,7452,189,22614,60132,2025-03-01
SOFL,Изменение,-1457,339,-45,-1841,-3004,2025-03-01
SOFL,Количество лиц,237,62,2,14,315,2025-03-01
ALRS,Открытые позиции,21228,13624,81819,89423,206094,2025-03-01
ALRS,Изменение,-1144,4388,896,-4636,-496,2025-03-01
ALRS,Количество лиц,570,305,7,19,901,2025-03-01
NLMK,Открытые позиции,32269,5113,2127,29283,68792,2025-03-01
NLMK,Изменение,-682,8,-10,-700,-1384,2025-03-01
NLMK,Количество лиц,509,267,6,25,807,2025-03-01
AFLT,Открытые позиции,33877,17312,1338,17903,70430,2025-03-01
AFLT,Изменение,10014,1334,-2433,6247,15162,2025-03-01
AFLT,Количество лиц,742,399,6,29,1176,2025-03-01
BANE,Открытые позиции,5664,11235,6046,475,23420,2025-03-01
BANE,Изменение,-333,-81,-421,-673,-1508,2025-03-01
BANE,Количество лиц,144,116,8,2,270,2025-03-01
RUAL,Открытые позиции,38057,6406,776,32427,77666,2025-03-01
RUAL,Изменение,277,-2191,-59,2409,436,2025-03-01
RUAL,Количество лиц,606,170,2,24,802,2025-03-01
LEAS,Открытые позиции,28132,10896,1045,18281,58354,2025-03-01
LEAS,Изменение,-696,426,-975,-2097,-3342,2025-03-01
LEAS,Количество лиц,203,101,3,8,315,2025-03-01
AFKS,Открытые позиции,9082,8170,2257,3169,22678,2025-03-01
AFKS,Изменение,-2127,-883,507,-737,-3240,2025-03-01
AFKS,Количество лиц,356,288,8,10,662,2025-03-01
RTKM,Открытые позиции,11408,4729,48344,55023,119504,2025-03-01
RTKM,Изменение,-177,-411,-6,228,-366,2025-03-01
RTKM,Количество лиц,321,151,3,20,495,2025-03-01
SFIN,Открытые позиции,22017,8092,141,14066,44316,2025-03-01
SFIN,Изменение,-1653,1944,70,-3527,-3166,2025-03-01
SFIN,Количество лиц,244,72,2,13,331,2025-03-01
MOEX,Открытые позиции,17376,3661,217,13932,35186,2025-03-01
MOEX,Изменение,2060,277,-223,1560,3674,2025-03-01
MOEX,Количество лиц,827,190,3,34,1054,2025-03-01
SBERP,Открытые позиции,5189,2497,1188,3880,12754,2025-03-01
SBERP,Изменение,-469,-180,-25,-314,-988,2025-03-01
SBERP,Количество лиц,306,174,3,20,503,2025-03-01
ROSN,Открытые позиции,5551,2746,8859,11664,28820,2025-03-01
ROSN,Изменение,203,-272,-593,-118,-780,2025-03-01
ROSN,Количество лиц,603,296,10,28,937,2025-03-01
T,Открытые позиции,19475,2997,434,16912,39818,2025-03-01
T,Изменение,-195,27,62,-160,-266,2025-03-01
T,Количество лиц,736,200,4,20,960,2025-03-01
FESH,Открытые позиции,7687,4270,101,3518,15576,2025-03-01
FESH,Изменение,608,60,101,649,1418,2025-03-01
FESH,Количество лиц,137,103,1,11,252,2025-03-01
PHOR,Открытые позиции,44110,4710,682,40082,89584,2025-03-01
PHOR,Изменение,360,-873,-1,1232,718,2025-03-01
PHOR,Количество лиц,284,184,2,27,497,2025-03-01
SVCB,Открытые позиции,87453,8675,210,78988,175326,2025-03-01
SVCB,Изменение,2020,1206,-71,743,3898,2025-03-01
SVCB,Количество лиц,683,106,2,16,807,2025-03-01
CBOM,Открытые позиции,658,6151,6561,1068,14438,2025-03-01
CBOM,Изменение,-51,173,54,-170,6,2025-03-01
CBOM,Количество лиц,50,186,3,11,250,2025-03-01
LKOH,Открытые позиции,5014,4652,5366,5728,20760,2025-03-01
LKOH,Изменение,26,334,79,-229,210,2025-03-01
LKOH,Количество лиц,571,363,17,22,973,2025-03-01
KMAZ,Открытые позиции,10412,2569,0,7843,20824,2025-03-01
KMAZ,Изменение,-493,-357,-5,-141,-996,2025-03-01
KMAZ,Количество лиц,206,66,0,12,284,2025-03-01
SNGS,Открытые позиции,12264,1987,430,10707,25388,2025-03-01
SNGS,Изменение,570,-67,-322,315,496,2025-03-01
SNGS,Количество лиц,362,107,7,31,507,2025-03-01
HYDR,Открытые позиции,9450,2665,551,7336,20002,2025-03-01
HYDR,Изменение,-177,267,228,-216,102,2025-03-01
HYDR,Количество лиц,230,103,3,12,348,2025-03-01
NVTK,Открытые позиции,4690,2359,1740,4071,12860,2025-03-01
NVTK,Изменение,-19,-233,-72,142,-182,2025-03-01
NVTK,Количество лиц,642,231,9,19,901,2025-03-01
FEES,Открытые позиции,4625,816,490,4299,10230,2025-03-01
FEES,Изменение,-332,81,135,-278,-394,2025-03-01
FEES,Количество лиц,192,61,3,7,263,2025-03-01
MAGN,Открытые позиции,3009,1628,319,1700,6656,2025-03-01
MAGN,Изменение,212,-75,-15,272,394,2025-03-01
MAGN,Количество лиц,352,89,3,16,460,2025-03-01
BSPB,Открытые позиции,17542,7239,1,10304,35086,2025-03-01
BSPB,Изменение,336,624,-157,-445,358,2025-03-01
BSPB,Количество лиц,337,168,1,16,522,2025-03-01
TATN,Открытые позиции,937,2736,2509,710,6892,2025-03-01
TATN,Изменение,-75,-37,-152,-190,-454,2025-03-01
TATN,Количество лиц,141,134,6,14,295,2025-03-01
FLOT,Открытые позиции,6432,3032,541,3941,13946,2025-03-01
FLOT,Изменение,213,-54,-12,255,402,2025-03-01
FLOT,Количество лиц,284,140,3,15,442,2025-03-01
MTSS,Открытые позиции,2608,4148,1773,233,8762,2025-03-01
MTSS,Изменение,-236,104,169,-171,-134,2025-03-01
MTSS,Количество лиц,185,219,8,7,419,2025-03-01
TATNP,Открытые позиции,2762,1205,1664,3221,8852,2025-03-01
TATNP,Изменение,-79,-164,124,209,90,2025-03-01
TATNP,Количество лиц,122,50,3,11,186,2025-03-01
CHMF,Открытые позиции,761,1509,772,24,3066,2025-03-01
CHMF,Изменение,-7,-86,-67,12,-148,2025-03-01
CHMF,Количество лиц,127,82,7,9,225,2025-03-01
RASP,Открытые позиции,7900,7520,578,958,16956,2025-03-01
RASP,Изменение,318,99,-329,-110,-22,2025-03-01
RASP,Количество лиц,148,147,3,11,309,2025-03-01
IRAO,Открытые позиции,4078,984,846,3940,9848,2025-03-01
IRAO,Изменение,375,59,-20,296,710,2025-03-01
IRAO,Количество лиц,363,54,3,14,434,2025-03-01
SNGSP,Открытые позиции,3404,481,99,3022,7006,2025-03-01
SNGSP,Изменение,20,-40,-9,51,22,2025-03-01
SNGSP,Количество лиц,332,68,5,24,429,2025-03-01
PLZL,Открытые позиции,931,2083,2505,1353,6872,2025-03-01
PLZL,Изменение,-19,69,7,-81,-24,2025-03-01
PLZL,Количество лиц,185,325,5,15,530,2025-03-01
SPBE,Открытые позиции,16490,14684,529,2335,34038,2025-03-01
SPBE,Изменение,3825,5112,519,-768,8688,2025-03-01
SPBE,Количество лиц,307,183,5,8,503,2025-03-01
