Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,487499,192366,61129,356262,1097256,2025-03-12
IMOEXF,Изменение,-1214,-3224,982,2992,-464,2025-03-12
IMOEXF,Количество лиц,6855,2105,25,33,9018,2025-03-12
SBER,Открытые позиции,162328,76251,125279,211356,575214,2025-03-12
SBER,Изменение,7781,1992,8592,14381,32746,2025-03-12
SBER,Количество лиц,4790,1969,81,58,6898,2025-03-12
GAZP,Открытые позиции,209090,55753,204064,357401,826308,2025-03-12
GAZP,Изменение,-1832,-3208,4209,5585,4754,2025-03-12
GAZP,Количество лиц,3003,1595,52,48,4698,2025-03-12
SMLT,Открытые позиции,263363,158960,4005,108408,534736,2025-03-12
SMLT,Изменение,-2807,-2866,426,485,-4762,2025-03-12
SMLT,Количество лиц,989,564,7,33,1593,2025-03-12
GMKN,Открытые позиции,348540,93383,127836,382993,952752,2025-03-12
GMKN,Изменение,7239,-1110,-5353,2996,3772,2025-03-12
GMKN,Количество лиц,1522,646,17,35,2220,2025-03-12
YDEX,Открытые позиции,156786,34308,30244,152722,374060,2025-03-12
YDEX,Изменение,-771,1638,78,-2331,-1386,2025-03-12
YDEX,Количество лиц,1405,340,8,45,1798,2025-03-12
MGNT,Открытые позиции,72213,60785,148346,159774,441118,2025-03-12
MGNT,Изменение,1022,-508,2066,3596,6176,2025-03-12
MGNT,Количество лиц,1189,386,12,36,1623,2025-03-12
ABIO,Открытые позиции,14387,3246,50,11191,28874,2025-03-12
ABIO,Изменение,-95,-95,-50,-50,-290,2025-03-12
ABIO,Количество лиц,74,40,1,11,126,2025-03-12
VTBR,Открытые позиции,211844,18965,39388,232267,502464,2025-03-12
VTBR,Изменение,-3135,-730,431,-1974,-5408,2025-03-12
VTBR,Количество лиц,2894,719,16,29,3658,2025-03-12
SGZH,Открытые позиции,88004,107611,24410,4803,224828,2025-03-12
SGZH,Изменение,-925,-4135,-1528,1682,-4906,2025-03-12
SGZH,Количество лиц,779,588,10,11,1388,2025-03-12
TRNFP,Открытые позиции,185438,22616,9797,172619,390470,2025-03-12
TRNFP,Изменение,16156,300,2854,18710,38020,2025-03-12
TRNFP,Количество лиц,985,161,6,21,1173,2025-03-12
WUSH,Открытые позиции,96562,23678,1059,73943,195242,2025-03-12
WUSH,Изменение,1433,-545,739,2717,4344,2025-03-12
WUSH,Количество лиц,743,236,3,27,1009,2025-03-12
VKCO,Открытые позиции,71711,10163,3053,64601,149528,2025-03-12
VKCO,Изменение,-3774,-2188,-743,-2329,-9034,2025-03-12
VKCO,Количество лиц,911,241,5,22,1179,2025-03-12
BABA,Открытые позиции,14248,8051,200,6397,28896,2025-03-12
BABA,Изменение,5045,-2928,-5985,1988,-1880,2025-03-12
BABA,Количество лиц,450,269,1,5,725,2025-03-12
BIDU,Открытые позиции,32425,4098,1,28328,64852,2025-03-12
BIDU,Изменение,-407,304,0,-711,-814,2025-03-12
BIDU,Количество лиц,289,57,1,4,351,2025-03-12
SIBN,Открытые позиции,46876,3346,257,43787,94266,2025-03-12
SIBN,Изменение,236,-631,90,957,652,2025-03-12
SIBN,Количество лиц,923,117,1,24,1065,2025-03-12
RNFT,Открытые позиции,41036,20284,409,21161,82890,2025-03-12
RNFT,Изменение,-536,-742,409,615,-254,2025-03-12
RNFT,Количество лиц,295,231,2,10,538,2025-03-12
MVID,Открытые позиции,19559,19119,1513,1953,42144,2025-03-12
MVID,Изменение,-481,-2523,-182,1860,-1326,2025-03-12
MVID,Количество лиц,174,152,4,7,337,2025-03-12
PIKK,Открытые позиции,14491,36035,22497,953,73976,2025-03-12
PIKK,Изменение,443,-2275,-2524,194,-4162,2025-03-12
PIKK,Количество лиц,351,511,10,9,881,2025-03-12
BELU,Открытые позиции,28874,10021,0,18853,57748,2025-03-12
BELU,Изменение,-227,113,0,-340,-454,2025-03-12
BELU,Количество лиц,211,69,0,6,286,2025-03-12
MTLR,Открытые позиции,10962,22183,13407,2186,48738,2025-03-12
MTLR,Изменение,-57,248,290,-15,466,2025-03-12
MTLR,Количество лиц,491,427,13,5,936,2025-03-12
POSI,Открытые позиции,99121,78435,1606,22292,201454,2025-03-12
POSI,Изменение,211,-69,-1752,-1472,-3082,2025-03-12
POSI,Количество лиц,1183,225,5,18,1431,2025-03-12
ASTR,Открытые позиции,92630,12383,4,80251,185268,2025-03-12
ASTR,Изменение,1833,-502,0,2335,3666,2025-03-12
ASTR,Количество лиц,637,101,1,17,756,2025-03-12
SOFL,Открытые позиции,29443,4608,190,25025,59266,2025-03-12
SOFL,Изменение,-309,-12,-10,-307,-638,2025-03-12
SOFL,Количество лиц,211,64,2,12,289,2025-03-12
ALRS,Открытые позиции,24050,17449,83976,90577,216052,2025-03-12
ALRS,Изменение,1420,4217,1947,-850,6734,2025-03-12
ALRS,Количество лиц,623,275,14,29,941,2025-03-12
NLMK,Открытые позиции,20227,4773,3725,19179,47904,2025-03-12
NLMK,Изменение,-12120,51,1461,-10710,-21318,2025-03-12
NLMK,Количество лиц,490,250,6,34,780,2025-03-12
AFLT,Открытые позиции,34284,18939,457,15802,69482,2025-03-12
AFLT,Изменение,-1141,316,-101,-1558,-2484,2025-03-12
AFLT,Количество лиц,740,406,3,25,1174,2025-03-12
BANE,Открытые позиции,5559,9073,4129,615,19376,2025-03-12
BANE,Изменение,184,-404,-118,470,132,2025-03-12
BANE,Количество лиц,145,107,6,6,264,2025-03-12
RUAL,Открытые позиции,31883,7255,1896,26524,67558,2025-03-12
RUAL,Изменение,-1083,-516,-199,-766,-2564,2025-03-12
RUAL,Количество лиц,540,195,6,19,760,2025-03-12
LEAS,Открытые позиции,23909,10427,762,14244,49342,2025-03-12
LEAS,Изменение,-1039,-686,445,92,-1188,2025-03-12
LEAS,Количество лиц,196,95,2,7,300,2025-03-12
AFKS,Открытые позиции,9276,8620,1598,2254,21748,2025-03-12
AFKS,Изменение,-80,-17,13,-50,-134,2025-03-12
AFKS,Количество лиц,346,316,6,11,679,2025-03-12
RTKM,Открытые позиции,13118,6246,49558,56430,125352,2025-03-12
RTKM,Изменение,811,762,1057,1106,3736,2025-03-12
RTKM,Количество лиц,331,157,7,18,513,2025-03-12
SFIN,Открытые позиции,22878,4394,48,18532,45852,2025-03-12
SFIN,Изменение,-283,61,27,-317,-512,2025-03-12
SFIN,Количество лиц,245,63,1,11,320,2025-03-12
MOEX,Открытые позиции,20629,4762,129,15996,41516,2025-03-12
MOEX,Изменение,-923,35,29,-929,-1788,2025-03-12
MOEX,Количество лиц,959,265,2,28,1254,2025-03-12
SBERP,Открытые позиции,6639,2237,942,5344,15162,2025-03-12
SBERP,Изменение,-412,71,170,-313,-484,2025-03-12
SBERP,Количество лиц,352,114,6,26,498,2025-03-12
ROSN,Открытые позиции,7673,2538,11088,16223,37522,2025-03-12
ROSN,Изменение,-79,116,966,771,1774,2025-03-12
ROSN,Количество лиц,736,272,16,29,1053,2025-03-12
T,Открытые позиции,17726,2332,444,15838,36340,2025-03-12
T,Изменение,-94,-107,9,22,-170,2025-03-12
T,Количество лиц,660,154,2,19,835,2025-03-12
FESH,Открытые позиции,6896,4425,44,2515,13880,2025-03-12
FESH,Изменение,-194,22,-46,-262,-480,2025-03-12
FESH,Количество лиц,140,99,1,7,247,2025-03-12
PHOR,Открытые позиции,43973,4135,44,39882,88034,2025-03-12
PHOR,Изменение,-285,-50,-316,-551,-1202,2025-03-12
PHOR,Количество лиц,278,152,1,24,455,2025-03-12
SVCB,Открытые позиции,93790,8779,135,85146,187850,2025-03-12
SVCB,Изменение,-723,-287,111,-325,-1224,2025-03-12
SVCB,Количество лиц,595,119,1,16,731,2025-03-12
CBOM,Открытые позиции,596,5226,6467,1837,14126,2025-03-12
CBOM,Изменение,4,148,133,-11,274,2025-03-12
CBOM,Количество лиц,60,158,2,13,233,2025-03-12
LKOH,Открытые позиции,7533,3692,2725,6566,20516,2025-03-12
LKOH,Изменение,-23,277,439,139,832,2025-03-12
LKOH,Количество лиц,1016,320,16,21,1373,2025-03-12
KMAZ,Открытые позиции,11045,2163,143,9025,22376,2025-03-12
KMAZ,Изменение,-1897,-667,38,-1192,-3718,2025-03-12
KMAZ,Количество лиц,203,48,1,12,264,2025-03-12
SNGS,Открытые позиции,13861,1767,570,12664,28862,2025-03-12
SNGS,Изменение,395,163,137,369,1064,2025-03-12
SNGS,Количество лиц,405,97,8,30,540,2025-03-12
HYDR,Открытые позиции,9994,3027,623,7590,21234,2025-03-12
HYDR,Изменение,165,1113,520,-428,1370,2025-03-12
HYDR,Количество лиц,258,139,4,13,414,2025-03-12
NVTK,Открытые позиции,4552,2329,1760,3983,12624,2025-03-12
NVTK,Изменение,34,-38,14,86,96,2025-03-12
NVTK,Количество лиц,640,217,7,17,881,2025-03-12
FEES,Открытые позиции,4256,693,683,4246,9878,2025-03-12
FEES,Изменение,-143,18,9,-152,-268,2025-03-12
FEES,Количество лиц,199,58,2,8,267,2025-03-12
MAGN,Открытые позиции,3045,1675,382,1752,6854,2025-03-12
MAGN,Изменение,71,16,-6,49,130,2025-03-12
MAGN,Количество лиц,359,87,6,17,469,2025-03-12
BSPB,Открытые позиции,15669,7729,6,7946,31350,2025-03-12
BSPB,Изменение,-700,194,-275,-1169,-1950,2025-03-12
BSPB,Количество лиц,330,165,1,15,511,2025-03-12
TATN,Открытые позиции,1327,1377,1325,1275,5304,2025-03-12
TATN,Изменение,3,17,18,4,42,2025-03-12
TATN,Количество лиц,345,114,5,24,488,2025-03-12
FLOT,Открытые позиции,11346,3533,786,8599,24264,2025-03-12
FLOT,Изменение,-223,1133,14,-1342,-418,2025-03-12
FLOT,Количество лиц,402,132,2,21,557,2025-03-12
MTSS,Открытые позиции,2809,3244,1286,851,8190,2025-03-12
MTSS,Изменение,-20,-188,0,168,-40,2025-03-12
MTSS,Количество лиц,215,187,4,10,416,2025-03-12
TATNP,Открытые позиции,3104,313,1514,4305,9236,2025-03-12
TATNP,Изменение,-73,-393,1,321,-144,2025-03-12
TATNP,Количество лиц,154,42,3,10,209,2025-03-12
CHMF,Открытые позиции,996,1536,724,184,3440,2025-03-12
CHMF,Изменение,12,-15,-2,25,20,2025-03-12
CHMF,Количество лиц,151,87,6,12,256,2025-03-12
RASP,Открытые позиции,14832,8248,552,7136,30768,2025-03-12
RASP,Изменение,2016,790,0,1226,4032,2025-03-12
RASP,Количество лиц,166,121,2,15,304,2025-03-12
IRAO,Открытые позиции,4603,1421,810,3992,10826,2025-03-12
IRAO,Изменение,7,-23,13,43,40,2025-03-12
IRAO,Количество лиц,358,49,3,14,424,2025-03-12
SNGSP,Открытые позиции,4848,535,94,4407,9884,2025-03-12
SNGSP,Изменение,51,25,44,70,190,2025-03-12
SNGSP,Количество лиц,431,62,5,29,527,2025-03-12
PLZL,Открытые позиции,1292,1647,2538,2183,7660,2025-03-12
PLZL,Изменение,-125,-79,33,-13,-184,2025-03-12
PLZL,Количество лиц,211,262,6,19,498,2025-03-12
SPBE,Открытые позиции,22236,15913,508,6831,45488,2025-03-12
SPBE,Изменение,-165,1637,508,-1294,686,2025-03-12
SPBE,Количество лиц,454,239,4,10,707,2025-03-12
