Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
POSI,Открытые позиции,99556,80485,3909,22980,206930,2025-03-05
POSI,Изменение,-5963,2139,165,-7937,-11596,2025-03-05
POSI,Количество лиц,1209,270,3,15,1497,2025-03-05
ASTR,Открытые позиции,100283,14206,0,86077,200566,2025-03-05
ASTR,Изменение,10015,-2001,-2681,9335,14668,2025-03-05
ASTR,Количество лиц,538,112,0,15,665,2025-03-05
SOFL,Открытые позиции,32464,6972,211,25703,65350,2025-03-05
SOFL,Изменение,-1648,-891,-95,-852,-3486,2025-03-05
SOFL,Количество лиц,244,68,2,12,326,2025-03-05
ALRS,Открытые позиции,22011,13435,80984,89560,205990,2025-03-05
ALRS,Изменение,901,-1148,-617,1432,568,2025-03-05
ALRS,Количество лиц,576,267,6,25,874,2025-03-05
NLMK,Открытые позиции,32843,5181,2146,29808,69978,2025-03-05
NLMK,Изменение,398,108,121,411,1038,2025-03-05
NLMK,Количество лиц,526,253,4,29,812,2025-03-05
AFLT,Открытые позиции,35476,19046,1001,17431,72954,2025-03-05
AFLT,Изменение,40,-784,-258,566,-436,2025-03-05
AFLT,Количество лиц,807,424,5,26,1262,2025-03-05
BANE,Открытые позиции,5832,11189,5876,519,23416,2025-03-05
BANE,Изменение,-165,-974,-620,189,-1570,2025-03-05
BANE,Количество лиц,151,121,8,2,282,2025-03-05
RUAL,Открытые позиции,36061,6059,1868,31870,75858,2025-03-05
RUAL,Изменение,-4462,-333,-31,-4160,-8986,2025-03-05
RUAL,Количество лиц,615,184,4,26,829,2025-03-05
LEAS,Открытые позиции,33540,12933,0,20607,67080,2025-03-05
LEAS,Изменение,4130,1554,-3000,-424,2260,2025-03-05
LEAS,Количество лиц,227,112,0,10,349,2025-03-05
AFKS,Открытые позиции,9366,8782,2053,2637,22838,2025-03-05
AFKS,Изменение,336,593,-43,-300,586,2025-03-05
AFKS,Количество лиц,362,293,9,11,675,2025-03-05
RTKM,Открытые позиции,12302,4866,48294,55730,121192,2025-03-05
RTKM,Изменение,-1287,839,-50,-2176,-2674,2025-03-05
RTKM,Количество лиц,335,139,3,19,496,2025-03-05
SFIN,Открытые позиции,23270,5083,0,18187,46540,2025-03-05
SFIN,Изменение,-1633,256,0,-1889,-3266,2025-03-05
SFIN,Количество лиц,254,68,0,13,335,2025-03-05
MOEX,Открытые позиции,18565,4189,201,14577,37532,2025-03-05
MOEX,Изменение,1379,10,86,1455,2930,2025-03-05
MOEX,Количество лиц,883,193,3,36,1115,2025-03-05
SBERP,Открытые позиции,5970,2120,1275,5125,14490,2025-03-05
SBERP,Изменение,319,-321,173,813,984,2025-03-05
SBERP,Количество лиц,366,117,4,22,509,2025-03-05
ROSN,Открытые позиции,6424,2213,9506,13717,31860,2025-03-05
ROSN,Изменение,444,-150,867,1461,2622,2025-03-05
ROSN,Количество лиц,652,287,12,30,981,2025-03-05
T,Открытые позиции,19128,2908,434,16654,39124,2025-03-05
T,Изменение,24,-54,-45,33,-42,2025-03-05
T,Количество лиц,749,167,2,21,939,2025-03-05
FESH,Открытые позиции,6424,4435,0,1989,12848,2025-03-05
FESH,Изменение,-1433,348,0,-1781,-2866,2025-03-05
FESH,Количество лиц,147,111,0,9,267,2025-03-05
PHOR,Открытые позиции,44443,4384,762,40821,90410,2025-03-05
PHOR,Изменение,152,-96,124,372,552,2025-03-05
PHOR,Количество лиц,296,170,2,22,490,2025-03-05
SVCB,Открытые позиции,87815,8542,60,79333,175750,2025-03-05
SVCB,Изменение,-2803,1539,-66,-4408,-5738,2025-03-05
SVCB,Количество лиц,655,118,1,16,790,2025-03-05
CBOM,Открытые позиции,674,5837,6356,1193,14060,2025-03-05
CBOM,Изменение,28,-184,-66,146,-76,2025-03-05
CBOM,Количество лиц,53,174,2,13,242,2025-03-05
LKOH,Открытые позиции,6532,3242,2605,5895,18274,2025-03-05
LKOH,Изменение,1218,-456,-2348,-674,-2260,2025-03-05
LKOH,Количество лиц,708,309,16,15,1048,2025-03-05
KMAZ,Открытые позиции,10976,1957,0,9019,21952,2025-03-05
KMAZ,Изменение,540,-360,-152,748,776,2025-03-05
KMAZ,Количество лиц,204,55,0,15,274,2025-03-05
SNGS,Открытые позиции,12808,2031,296,11073,26208,2025-03-05
SNGS,Изменение,593,38,-2,553,1182,2025-03-05
SNGS,Количество лиц,377,105,6,35,523,2025-03-05
HYDR,Открытые позиции,9962,1792,304,8474,20532,2025-03-05
HYDR,Изменение,151,29,-43,79,216,2025-03-05
HYDR,Количество лиц,238,98,2,15,353,2025-03-05
NVTK,Открытые позиции,4551,2556,1780,3775,12662,2025-03-05
NVTK,Изменение,232,212,26,46,516,2025-03-05
NVTK,Количество лиц,675,235,8,13,931,2025-03-05
FEES,Открытые позиции,4100,893,926,4133,10052,2025-03-05
FEES,Изменение,-177,-60,164,47,-26,2025-03-05
FEES,Количество лиц,198,61,3,10,272,2025-03-05
MAGN,Открытые позиции,2844,1583,341,1602,6370,2025-03-05
MAGN,Изменение,-300,-15,60,-225,-480,2025-03-05
MAGN,Количество лиц,356,90,3,17,466,2025-03-05
BSPB,Открытые позиции,20071,7062,0,13009,40142,2025-03-05
BSPB,Изменение,1290,-419,0,1709,2580,2025-03-05
BSPB,Количество лиц,338,161,0,16,515,2025-03-05
TATN,Открытые позиции,985,2466,2364,883,6698,2025-03-05
TATN,Изменение,25,-239,-11,253,28,2025-03-05
TATN,Количество лиц,151,126,7,17,301,2025-03-05
FLOT,Открытые позиции,7322,4071,730,3981,16104,2025-03-05
FLOT,Изменение,348,1002,144,-510,984,2025-03-05
FLOT,Количество лиц,320,128,4,19,471,2025-03-05
MTSS,Открытые позиции,2662,3487,1614,789,8552,2025-03-05
MTSS,Изменение,-258,-561,-70,233,-656,2025-03-05
MTSS,Количество лиц,198,191,5,17,411,2025-03-05
TATNP,Открытые позиции,2796,779,1639,3656,8870,2025-03-05
TATNP,Изменение,-62,0,-14,-76,-152,2025-03-05
TATNP,Количество лиц,133,52,3,7,195,2025-03-05
CHMF,Открытые позиции,856,1524,742,74,3196,2025-03-05
CHMF,Изменение,-7,15,19,-3,24,2025-03-05
CHMF,Количество лиц,149,81,8,13,251,2025-03-05
RASP,Открытые позиции,9705,7332,598,2971,20606,2025-03-05
RASP,Изменение,774,-129,55,958,1658,2025-03-05
RASP,Количество лиц,157,130,2,13,302,2025-03-05
IRAO,Открытые позиции,3895,1169,865,3591,9520,2025-03-05
IRAO,Изменение,-90,141,41,-190,-98,2025-03-05
IRAO,Количество лиц,362,52,3,11,428,2025-03-05
SNGSP,Открытые позиции,3951,624,80,3407,8062,2025-03-05
SNGSP,Изменение,227,133,51,145,556,2025-03-05
SNGSP,Количество лиц,363,73,4,28,468,2025-03-05
PLZL,Открытые позиции,977,2120,2503,1360,6960,2025-03-05
PLZL,Изменение,14,29,2,-13,32,2025-03-05
PLZL,Количество лиц,195,301,5,16,517,2025-03-05
SPBE,Открытые позиции,20526,16797,304,4033,41660,2025-03-05
SPBE,Изменение,-577,188,303,-462,-548,2025-03-05
SPBE,Количество лиц,434,245,4,10,693,2025-03-05
